2017-07-27 02:00:00,0.0,0.0,0.0,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,1.016,0.0,0.0,1.016,1.016,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-27 03:00:00,0.0,0.0,1.016,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,1.016
2017-07-27 04:00:00,15.24,1.016,11.176,6.8580000000000005,11.176,10.16,2.032,6.096,6.096,7.112,3.048,6.096,4.064,2.032,2.032,2.032,2.032,2.032,2.032,4.064,6.096,10.16,3.048,2.032,3.048,1.016,1.016,3.048,3.048,1.016,1.778,2.032,3.048,3.048,3.048,2.032,2.032,1.016,3.048,21.336,10.16,17.272,5.08,4.064,10.16,14.224,13.208,4.064,13.208,12.192,17.272,12.192,3.048,2.032,3.048,3.048,3.048,3.048,3.048,3.048,4.064,2.032,2.032,1.016,14.224,7.112,16.256,14.224,14.224,6.8580000000000005,7.112,15.24,12.192,8.128,4.064,19.304
2017-07-27 05:00:00,4.064,7.112,2.032,1.778,2.032,4.064,11.176,5.08,6.096,6.096,8.128,3.048,4.064,10.16,6.096,6.096,8.128,10.16,6.096,9.144,8.128,3.048,3.048,3.048,7.112,13.208,3.048,3.048,3.048,6.096,5.334,6.096,4.064,3.048,3.048,4.064,5.08,5.08,3.048,2.032,4.064,1.016,7.112,7.112,2.032,7.112,5.08,7.112,6.096,2.032,8.128,2.032,7.112,8.128,6.096,6.096,8.128,7.112,5.08,4.064,7.112,8.128,8.128,24.384,5.08,2.032,2.032,2.032,2.032,3.302,2.032,2.032,2.032,6.096,3.048,2.032
2017-07-27 06:00:00,5.08,4.064,5.08,3.556,4.064,2.032,6.096,4.064,2.032,2.032,4.064,6.096,10.16,9.144,11.176,8.128,8.128,4.064,18.288,2.032,2.032,4.064,15.24,8.128,2.032,6.096,4.064,3.048,4.064,5.08,4.064,5.08,15.24,14.224,12.192,5.08,4.064,6.096,15.24,0.0,2.032,0.0,2.032,4.064,0.0,0.0,1.016,3.048,1.016,0.0,0.0,0.0,2.032,3.048,2.032,3.048,3.048,3.048,2.032,6.096,2.032,4.064,3.048,4.064,0.0,3.048,3.048,5.08,6.096,4.318,4.064,4.064,4.064,4.064,12.192,2.032
2017-07-27 07:00:00,6.096,1.016,1.016,2.794,4.064,6.096,1.016,4.064,3.048,3.048,1.016,1.016,1.016,0.0,1.016,1.016,0.0,1.016,1.016,11.176,2.032,6.096,1.016,2.032,2.032,2.032,2.032,2.032,2.032,1.016,1.016,1.016,1.016,1.016,0.0,2.032,1.016,1.016,0.0,18.288,7.112,20.32,3.048,10.16,15.24,12.192,15.24,12.192,9.144,20.32,11.176,22.352,9.144,1.016,2.032,7.112,19.304,6.096,7.112,26.416,17.272,2.032,1.016,2.032,15.24,6.096,6.096,7.112,5.08,3.048,0.0,1.016,0.0,1.016,0.0,8.128
2017-07-27 08:00:00,38.608,16.256,42.672,35.306,43.688,47.752,24.384,45.72,39.624,41.656,14.224,35.56,40.64,28.448,29.464,19.304,19.304,24.384,28.448,23.368,39.624,45.72,22.352,6.096,8.128,3.048,14.224,19.304,14.224,14.224,12.446,16.256,30.48,23.368,42.672,13.208,19.304,20.32,40.64,54.864,52.832,54.864,41.656,43.688,62.992,69.088,64.008,40.64,55.88,65.024,65.024,54.864,33.528,15.24,8.128,18.288,25.4,19.304,11.176,11.176,45.72,7.112,15.24,2.032,66.04,41.656,46.736,45.72,38.608,33.274,37.592,41.656,30.48,13.208,49.784,32.512
2017-07-27 09:00:00,55.88,39.624,53.848,28.702,60.96,50.8,39.624,60.96,50.8,54.864,36.576,60.96,48.768,48.768,48.768,67.056,39.624,52.832,52.832,64.008,66.04,58.928,67.056,17.272,38.608,15.24,27.432,39.624,23.368,36.576,47.244,50.8,69.088,69.088,56.896,33.528,34.544,42.672,66.04,35.56,41.656,26.416,40.64,57.912,31.496,46.736,47.752,44.704,40.64,31.496,28.448,27.432,36.576,38.608,27.432,36.576,36.576,38.608,39.624,44.704,51.816,29.464,26.416,6.096,26.416,54.864,59.944,57.912,54.864,41.148,41.656,35.56,34.544,16.256,54.864,43.688
2017-07-27 10:00:00,2.032,31.496,14.224,9.652,10.16,8.128,18.288,39.624,23.368,23.368,36.576,16.256,23.368,20.32,21.336,32.512,20.32,17.272,24.384,3.048,17.272,12.192,23.368,62.992,39.624,37.592,87.376,74.168,76.2,48.768,38.608,51.816,27.432,26.416,34.544,61.976,61.976,55.88,34.544,1.016,2.032,0.0,19.304,2.032,5.08,4.064,12.192,3.048,8.128,3.048,1.016,0.0,16.256,31.496,28.448,17.272,5.08,18.288,23.368,2.032,0.0,16.256,31.496,5.08,0.0,8.128,12.192,11.176,5.08,16.002,17.272,28.448,26.416,16.256,32.512,5.08
2017-07-27 11:00:00,1.016,1.016,0.0,0.254,1.016,0.0,1.016,1.016,0.0,1.016,0.0,0.0,1.016,1.016,0.0,0.0,0.0,1.016,1.016,2.032,2.032,0.0,0.0,9.144,4.064,17.272,7.112,2.032,5.08,1.016,0.254,0.0,1.016,0.0,1.016,7.112,1.016,0.0,0.0,2.032,1.016,2.032,1.016,1.016,0.0,1.016,1.016,0.0,2.032,0.0,1.016,1.016,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,10.16,0.0,10.16,1.016,1.016,2.032,2.032,1.016,0.254,0.0,2.032,2.032,13.208,1.016,2.032
2017-07-27 12:00:00,0.0,0.0,1.016,0.254,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.144,0.0,0.0
