time_local,16006,16007,16008,16010,16011,16013,16014,16015,16016,16017,16018,16019,16020,16021,16022,16023,16024,16025,16026,16027,16028,16029,16030,16031,16032,16033,16034,16035,16036,16037,16038,16039,16040,16042,16043,16044,16045,16046,16047,16048,16049,16053,16054,16055,16057,16058,16059,16060,16061,16062,16063,16064,16065,16066,16067,16068,16069,16070,16071,16073,16074,16075,16085,16086,16088,16090,16093,16094,16095,16096,1720,2420,2700,2710,2790,2800,5600,5700,7050
2016-04-26 16:00:00,0.0,2.032,1.016,1.778,2.032,1.016,1.016,1.016,1.016,1.016,2.032,1.016,0.0,1.016,1.016,1.016,1.016,2.032,1.016,1.016,0.0,2.032,0.0,0.0,0.0,0.0,1.016,2.032,1.016,0.0,0.254,0.0,1.016,1.016,0.0,1.016,1.016,1.016,0.0,1.016,1.016,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,1.016,1.016,0.0,0.0,0.0,1.016,1.016,0.0,1.016,2.032,1.016,1.016,0.0,0.0,1.016,1.016,1.016,3.048,1.016,1.016,3.048,0.0,0.0,1.016,1.016
2016-04-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0
2016-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,1.016,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,1.016,1.016,0.0,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,2.032,3.048,1.016,1.016,1.016,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0
2016-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032,6.096,1.016,1.016,1.016,2.032,2.032,1.016,2.032,2.032,7.112,5.08,0.0,0.0,1.016,0.0,3.048,0.0,0.0,4.064,2.032,0.0,0.0,0.0,3.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048
2016-04-27 03:00:00,0.0,10.16,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,12.192,0.0,0.0,0.0,0.0,1.016,5.08,5.08,0.0,0.0,1.016,0.0,0.0,1.016,14.224,11.176,0.0,0.0,0.0,8.128,1.27,2.032,0.0,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,0.0,0.0,12.192,0.0,6.096,1.016,4.064,9.144,1.016,6.096,0.0,23.368,22.352,16.256,19.304,24.384,19.304,26.416,28.448,29.464,18.288,16.256,14.224,10.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27 04:00:00,38.608,28.448,38.608,43.942,38.608,43.688,36.576,51.816,53.848,59.944,28.448,31.496,54.864,41.656,40.64,36.576,37.592,47.752,41.656,29.464,47.752,39.624,41.656,29.464,27.432,27.432,27.432,32.512,29.464,28.448,30.734,35.56,34.544,42.672,45.72,31.496,26.416,28.448,39.624,38.608,28.448,40.64,35.56,18.288,5.08,23.368,33.528,22.352,20.32,42.672,22.352,45.72,14.224,16.256,21.336,16.256,12.192,9.144,16.256,18.288,9.144,22.352,19.304,19.304,20.32,44.704,40.64,29.464,40.64,44.704,36.576,15.24,18.288,20.32,29.464,22.352,36.576,34.544,26.416
2016-04-27 05:00:00,4.064,3.048,3.048,2.794,3.048,2.032,3.048,3.048,4.064,4.064,3.048,3.048,1.016,2.032,2.032,2.032,2.032,2.032,3.048,2.032,4.064,3.048,2.032,3.048,2.032,1.016,2.032,2.032,3.048,3.048,1.778,3.048,2.032,3.048,3.048,3.048,2.032,2.032,2.032,3.048,2.032,4.064,4.064,3.048,5.08,6.096,5.08,6.096,4.064,4.064,6.096,5.08,7.112,5.08,4.064,4.064,4.064,5.08,3.048,4.064,6.096,5.08,3.048,3.048,2.032,4.064,4.064,12.192,4.064,4.064,3.048,4.064,4.064,5.08,5.08,2.032,4.064,4.064,2.032
2016-04-27 06:00:00,4.064,3.048,4.064,3.81,4.064,4.064,5.08,4.064,4.064,4.064,4.064,4.064,4.064,3.048,5.08,4.064,5.08,3.048,5.08,4.064,3.048,5.08,6.096,5.08,5.08,5.08,3.048,7.112,4.064,4.064,4.572,4.064,7.112,3.048,3.048,5.08,4.064,6.096,6.096,7.112,5.08,4.064,4.064,5.08,3.048,4.064,4.064,4.064,5.08,4.064,4.064,5.08,4.064,4.064,4.064,5.08,5.08,4.064,6.096,6.096,4.064,4.064,5.08,5.08,4.064,4.064,4.064,4.064,3.048,5.08,2.032,3.048,4.064,4.064,2.032,4.064,4.064,3.048,4.064
2016-04-27 07:00:00,6.096,5.08,5.08,6.35,7.112,5.08,7.112,7.112,6.096,6.096,6.096,5.08,6.096,7.112,5.08,5.08,5.08,7.112,3.048,7.112,7.112,5.08,4.064,5.08,5.08,6.096,5.08,8.128,5.08,4.064,5.08,6.096,7.112,3.048,7.112,8.128,3.048,6.096,6.096,5.08,7.112,6.096,6.096,6.096,8.128,6.096,6.096,8.128,6.096,7.112,7.112,6.096,6.096,7.112,6.096,7.112,7.112,5.08,6.096,7.112,7.112,7.112,6.096,5.08,6.096,6.096,4.064,3.048,7.112,6.096,8.128,8.128,7.112,7.112,8.128,6.096,5.08,5.08,7.112
2016-04-27 08:00:00,6.096,7.112,5.08,5.334,6.096,6.096,6.096,4.064,5.08,6.096,7.112,5.08,6.096,6.096,7.112,8.128,6.096,7.112,7.112,6.096,6.096,6.096,7.112,7.112,7.112,6.096,7.112,6.096,7.112,7.112,6.35,7.112,7.112,6.096,6.096,6.096,6.096,7.112,6.096,7.112,5.08,6.096,5.08,7.112,6.096,7.112,6.096,6.096,6.096,7.112,7.112,6.096,7.112,6.096,8.128,6.096,6.096,5.08,7.112,8.128,5.08,7.112,7.112,6.096,6.096,5.08,6.096,3.048,5.08,7.112,6.096,4.064,5.08,5.08,5.08,5.08,5.08,4.064,6.096
2016-04-27 09:00:00,3.048,2.032,2.032,1.524,3.048,2.032,3.048,3.048,3.048,2.032,1.016,2.032,3.048,3.048,2.032,2.032,3.048,2.032,4.064,2.032,3.048,2.032,3.048,3.048,2.032,2.032,5.08,4.064,3.048,2.032,2.032,3.048,3.048,3.048,3.048,3.048,3.048,2.032,3.048,3.048,3.048,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,1.016,2.032,2.032,2.032,1.016,1.016,2.032,1.016,1.016,2.032,3.048,2.032,2.032,2.032,3.048,3.048,3.048,3.048,2.032,2.032,3.048,3.048,2.032,3.048,2.032
2016-04-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
