centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
5,336687.9312503892,4314582.30175971,8000.0,8.0,14
6,336710.90303001454,4315692.133616401,8000.0,8.0,13
7,336733.8798008943,4316801.967174422,8000.0,8.0,10
8,336756.8615623466,4317911.802433914,8000.0,8.0,10
9,336779.84831368923,4319021.639395,8000.0,8.0,10
10,336802.84005423996,4320131.478057818,8000.0,8.0,8
27,349684.4623036892,4314324.032181111,8000.0,8.0,20
28,349705.6045463947,4315433.8446724275,8000.0,8.0,21
29,349726.75138344197,4316543.6588965235,8000.0,8.0,21
31,349747.90281420364,4317653.474853538,8000.0,8.0,20
33,349769.058838052,4318763.292543603,8000.0,8.0,15
35,349790.2194543595,4319873.111966852,8000.0,8.0,14
55,341131.99163118494,4320042.974845283,8000.0,8.0,8
56,341154.3778086153,4321152.808631062,8000.0,8.0,8
57,340908.3970630419,4308944.731160654,8000.0,8.0,13
58,340930.7346475796,4310054.547826033,8000.0,8.0,14
59,340953.07709439204,4311164.366202852,8000.0,8.0,12
60,340975.4244028161,4312274.186291245,8000.0,8.0,14
61,340997.7765721886,4313384.008091349,8000.0,8.0,13
62,341020.13360184623,4314493.831603292,8000.0,8.0,15
63,341042.4954911256,4315603.656827213,8000.0,8.0,14
64,341064.862239363,4316713.483763237,8000.0,8.0,13
65,341087.2338458947,4317823.312411503,8000.0,8.0,11
66,341109.61031005665,4318933.142772139,8000.0,8.0,10
99,346977.70363678655,4308824.917054788,8000.0,8.0,20
100,346999.1883768829,4309934.724659757,8000.0,8.0,19
101,347020.6777938984,4311044.533990758,8000.0,8.0,19
102,347042.17188719526,4312154.345047922,8000.0,8.0,18
103,347063.670656136,4313264.157831386,8000.0,8.0,17
104,347085.1741000827,4314373.972341284,8000.0,8.0,20
106,347106.68221839744,4315483.788577751,8000.0,8.0,18
108,347128.1950104418,4316593.606540917,8000.0,8.0,17
110,347149.7124755779,4317703.426230922,8000.0,8.0,16
112,347171.2346131669,4318813.247647894,8000.0,8.0,15
113,347192.7614225705,4319923.070791969,8000.0,8.0,13
127,338443.54312117933,4315656.45722552,8000.0,8.0,14
128,338466.2758775104,4316766.2881134655,8000.0,8.0,11
129,338489.01357150363,4317876.120707225,8000.0,8.0,11
130,338511.7562024842,4318985.955006924,8000.0,8.0,11
131,338534.5037697771,4320095.7910127,8000.0,8.0,9
132,338557.25627270713,4321205.628724679,8000.0,8.0,8
133,338398.09242420236,4313436.800566526,8000.0,8.0,13
134,338420.81530318514,4314546.628043249,8000.0,8.0,15
155,350550.8897633475,4314307.575863778,8000.0,8.0,22
156,350571.9100509422,4315417.38712093,8000.0,8.0,21
157,350592.9349064153,4316527.2001128625,8000.0,8.0,22
158,350613.96432914305,4317637.014839721,8000.0,8.0,21
159,350634.99831850163,4318746.8313016305,8000.0,8.0,18
161,344245.5768290027,4302216.862356308,8000.0,8.0,13
162,344267.39851147553,4303326.66348507,8000.0,8.0,14
163,344289.22495419485,4304436.466332863,8000.0,8.0,14
164,344311.0561565135,4305546.270899833,8000.0,8.0,14
165,344332.8921177835,4306656.077186111,8000.0,8.0,15
166,344354.73283735703,4307765.885191835,8000.0,8.0,18
167,344376.5783145861,4308875.694917135,8000.0,8.0,17
168,344398.4285488225,4309985.506362149,8000.0,8.0,16
169,344420.2835394179,4311095.3195270095,8000.0,8.0,16
170,344442.14328572387,4312205.134411851,8000.0,8.0,13
171,344464.0077870919,4313314.95101681,8000.0,8.0,14
172,344485.87704287295,4314424.769342017,8000.0,8.0,14
173,344507.7510524184,4315534.58938761,8000.0,8.0,14
174,344529.6298150789,4316644.411153716,8000.0,8.0,12
175,344551.5133302055,4317754.2346404735,8000.0,8.0,12
