centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
0,361717.2495313643,4308553.353478568,7000.0,7.0,14
1,361736.66342551564,4309663.1405418655,7000.0,7.0,13
2,361756.0815463765,4310772.929364259,7000.0,7.0,14
3,355769.7231161192,4315320.641097296,7000.0,7.0,25
4,355790.0161174202,4316430.446845338,7000.0,7.0,23
13,355546.79123422946,4303112.8931122385,7000.0,7.0,19
14,355567.03570243897,4304222.679655542,7000.0,7.0,21
15,355587.28458575247,4305332.46794405,7000.0,7.0,23
16,355607.53788356937,4306442.257977897,7000.0,7.0,23
17,355627.7955952891,4307552.049757223,7000.0,7.0,23
18,355648.05772031075,4308661.8432821585,7000.0,7.0,20
19,355668.3242580334,4309771.638552845,7000.0,7.0,21
20,355688.59520785604,4310881.435569418,7000.0,7.0,21
21,355708.8705691773,4311991.234332013,7000.0,7.0,23
22,355729.150341396,4313101.034840768,7000.0,7.0,22
23,355749.4345239104,4314210.837095817,7000.0,7.0,23
24,349621.06314789434,4310994.605102518,7000.0,7.0,15
25,349642.191603812,4312104.412396291,7000.0,7.0,16
26,349663.32465595263,4313214.221422445,7000.0,7.0,17
27,349684.4623036892,4314324.032181111,7000.0,7.0,16
47,349452.2010397654,4302116.209101734,7000.0,7.0,17
48,349473.2927033467,4303226.002541355,7000.0,7.0,19
49,349494.3889681613,4304335.797712263,7000.0,7.0,21
50,349515.4898335834,4305445.5946146045,7000.0,7.0,20
51,349536.5952989872,4306555.3932485115,7000.0,7.0,18
52,349557.70536374644,4307665.1936141215,7000.0,7.0,19
53,349578.82002723496,4308774.995711568,7000.0,7.0,18
54,349599.9392888264,4309884.799540989,7000.0,7.0,16
67,353088.23003528814,4310929.365752435,7000.0,7.0,17
68,353108.87099855347,4312039.168128375,7000.0,7.0,20
69,353129.5164521431,4313148.972244639,7000.0,7.0,21
70,353150.16639544466,4314258.778101358,7000.0,7.0,22
71,353170.8208278456,4315368.585698674,7000.0,7.0,23
72,359056.8607547077,4305269.917109396,7000.0,7.0,17
73,359076.62713590544,4306379.702387428,7000.0,7.0,18
74,359096.39782502654,4307489.489418551,7000.0,7.0,16
75,359116.172821485,4308599.278202903,7000.0,7.0,18
76,359135.9521246941,4309709.068740623,7000.0,7.0,15
77,359155.7357340674,4310818.861031847,7000.0,7.0,17
78,359175.5236490183,4311928.6550767105,7000.0,7.0,17
79,359195.3158689599,4313038.450875352,7000.0,7.0,19
80,359215.1123933051,4314148.248427909,7000.0,7.0,20
88,352902.66353147296,4300941.222661052,7000.0,7.0,18
89,352923.2640542843,4302051.009380216,7000.0,7.0,17
90,352943.86907292524,4303160.797838475,7000.0,7.0,20
91,352964.47858678456,4304270.588035961,7000.0,7.0,22
92,352985.0925952512,4305380.379972821,7000.0,7.0,23
93,353005.7110977137,4306490.173649185,7000.0,7.0,23
94,353026.33409356035,4307599.969065195,7000.0,7.0,23
95,353046.9615821796,4308709.76622098,7000.0,7.0,23
96,353067.5935629595,4309819.565116681,7000.0,7.0,21
97,346934.74818990065,4306605.3070224,7000.0,7.0,16
98,346956.22357424675,4307715.111175715,7000.0,7.0,16
99,346977.70363678655,4308824.917054788,7000.0,7.0,13
100,346999.1883768829,4309934.724659757,7000.0,7.0,15
123,346848.893447194,4302166.107664039,7000.0,7.0,17
124,346870.3501123954,4303275.90491567,7000.0,7.0,15
125,346891.81145833805,4304385.703892511,7000.0,7.0,17
126,346913.2774843854,4305495.504594712,7000.0,7.0,17
135,356555.3817250796,4310865.649183314,7000.0,7.0,20
136,356575.53522237565,4311975.446755755,7000.0,7.0,21
137,356595.69310409285,4313085.2460762765,7000.0,7.0,21
138,356615.8553696333,4314195.047145016,7000.0,7.0,22
139,356636.022018399,4315304.849962108,7000.0,7.0,22
142,356434.55284760933,4304206.90045072,7000.0,7.0,17
143,356454.6800258314,4305316.687537545,7000.0,7.0,20
144,356474.8115920588,4306426.476371629,7000.0,7.0,22
145,356494.9475456946,4307536.2669531135,7000.0,7.0,22
146,356515.0878861415,4308646.05928213,7000.0,7.0,18
147,356535.23261280236,4309755.853358818,7000.0,7.0,19
148,350403.8757031434,4306538.945626429,7000.0,7.0,18
149,350424.8639981368,4307648.744743852,7000.0,7.0,19
150,350445.85686537065,4308758.545595114,7000.0,7.0,17
151,350466.8543042223,4309868.348180352,7000.0,7.0,18
152,350487.856314069,4310978.152499703,7000.0,7.0,17
153,350508.86289428745,4312087.9585533,7000.0,7.0,17
154,350529.8740442548,4313197.766341281,7000.0,7.0,16
155,350550.8897633475,4314307.575863778,7000.0,7.0,17
161,344245.5768290027,4302216.862356308,7000.0,7.0,12
162,344267.39851147553,4303326.66348507,7000.0,7.0,12
163,344289.22495419485,4304436.466332863,7000.0,7.0,11
164,344311.0561565135,4305546.270899833,7000.0,7.0,11
165,344332.8921177835,4306656.077186111,7000.0,7.0,10
184,344201.94774738676,4299997.265255359,7000.0,7.0,10
185,344223.7599074241,4301107.062946451,7000.0,7.0,12
197,350299.0028335706,4300989.976042163,7000.0,7.0,20
198,350319.9682580252,4302099.766492425,7000.0,7.0,19
199,350340.93825783185,4303209.558675848,7000.0,7.0,19
200,350361.91283236863,4304319.352592562,7000.0,7.0,21
201,350382.89198101324,4305429.148242711,7000.0,7.0,20
251,360850.2248659992,4308568.566571546,7000.0,7.0,13
252,360869.7605615869,4309678.354785811,7000.0,7.0,13
253,360889.30051036924,4310788.144757321,7000.0,7.0,14
254,360908.8447117669,4311897.93648621,7000.0,7.0,17
255,354679.1514659011,4303128.766233027,7000.0,7.0,20
256,354699.5176143406,4304238.553987163,7000.0,7.0,22
257,354719.88820438547,4305348.343484573,7000.0,7.0,23
258,354740.2632354315,4306458.134725388,7000.0,7.0,25
259,354760.6427068745,4307567.927709748,7000.0,7.0,22
260,354781.0266181099,4308677.722437785,7000.0,7.0,22
261,354801.4149685331,4309787.518909642,7000.0,7.0,20
262,354821.8077575395,4310897.317125449,7000.0,7.0,21
