centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
11,349241.5376093548,4291018.369896524,8000.0,8.0,8
12,349262.5832262164,4292128.1460307585,8000.0,8.0,10
30,355324.3936523994,4290905.35627972,8000.0,8.0,7
32,355344.58951486996,4292015.123634926,8000.0,8.0,8
34,355364.7897990411,4293124.892733811,8000.0,8.0,9
36,355384.9945043139,4294234.663576513,8000.0,8.0,12
37,355405.2036300892,4295344.436163171,8000.0,8.0,15
38,355425.41717576777,4296454.210493927,8000.0,8.0,17
39,349283.63345056126,4293237.923894911,8000.0,8.0,10
40,349304.688281765,4294347.703489117,8000.0,8.0,12
41,349325.7477192031,4295457.484813521,8000.0,8.0,13
42,349346.8117622511,4296567.267868257,8000.0,8.0,18
43,349367.88041028404,4297677.052653461,8000.0,8.0,21
44,349388.953662677,4298786.839169273,8000.0,8.0,20
45,349410.0315188051,4299896.627415831,8000.0,8.0,23
46,349431.1139780431,4301006.417393272,8000.0,8.0,23
47,349452.2010397654,4302116.209101734,8000.0,8.0,22
81,352758.58580632904,4293172.764309994,8000.0,8.0,11
82,352779.15484123304,4294282.5388593525,8000.0,8.0,14
83,352799.7283762407,4295392.315146841,8000.0,8.0,15
84,352820.3064107419,4296502.093172598,8000.0,8.0,18
85,352840.8889441261,4297611.872936756,8000.0,8.0,21
86,352861.4759757831,4298721.6544394605,8000.0,8.0,23
87,352882.0675051024,4299831.437680846,8000.0,8.0,23
88,352902.66353147296,4300941.222661052,8000.0,8.0,22
105,352676.35467994696,4288733.68349105,8000.0,8.0,5
107,352696.9057083379,4289843.451089291,8000.0,8.0,7
109,352717.4612392717,4290953.220425099,8000.0,8.0,8
111,352738.02127213863,4292062.991498621,8000.0,8.0,10
114,346655.99419872207,4292178.010011646,8000.0,8.0,8
115,346677.408708625,4293287.791742468,8000.0,8.0,10
116,346698.8279049926,4294397.575197274,8000.0,8.0,9
117,346720.25178718986,4295507.360376203,8000.0,8.0,11
118,346741.68035458116,4296617.147279393,8000.0,8.0,14
119,346763.11360653065,4297726.935906977,8000.0,8.0,18
120,346784.5515424027,4298836.726259098,8000.0,8.0,21
121,346805.99416156136,4299946.518335891,8000.0,8.0,19
122,346827.4414633706,4301056.312137492,8000.0,8.0,17
123,346848.893447194,4302166.107664039,8000.0,8.0,18
141,356273.6934616279,4295328.66664097,8000.0,8.0,13
177,344049.3960046249,4292228.729531712,8000.0,8.0,6
178,344071.1748157613,4293338.5151952645,8000.0,8.0,7
179,344092.9583929657,4294448.302576624,8000.0,8.0,9
180,344114.74673559214,4295558.09167593,8000.0,8.0,9
181,344136.53984299407,4296667.882493322,8000.0,8.0,12
182,344158.33771452494,4297777.675028931,8000.0,8.0,13
183,344180.1403495382,4298887.469282899,8000.0,8.0,14
184,344201.94774738676,4299997.265255359,8000.0,8.0,15
188,350110.52000688325,4291001.93995926,8000.0,8.0,9
189,350131.4442252023,4292111.714817286,8000.0,8.0,10
190,350152.3730244651,4293221.4914072305,8000.0,8.0,10
191,350173.3064040509,4294331.26972923,8000.0,8.0,11
192,350194.2443633389,4295441.049783425,8000.0,8.0,13
193,350215.186901708,4296550.831569956,8000.0,8.0,17
194,350236.1340185371,4297660.615088955,8000.0,8.0,20
195,350257.0857132048,4298770.400340564,8000.0,8.0,20
196,350278.0419850899,4299880.187324922,8000.0,8.0,22
197,350299.0028335706,4300989.976042163,8000.0,8.0,21
198,350319.9682580252,4302099.766492425,8000.0,8.0,22
213,342333.68039346323,4293372.80618501,8000.0,8.0,5
214,342355.7069000643,4294482.596220708,8000.0,8.0,6
215,342377.7382251475,4295592.387970178,8000.0,8.0,9
216,342399.7743680589,4296702.181433559,8000.0,8.0,11
217,342421.81532814505,4297811.97661098,8000.0,8.0,11
235,341509.2324099509,4295609.678749802,8000.0,8.0,8
236,341531.39007329766,4296719.473547131,8000.0,8.0,11
243,354435.10434956604,4289811.449108145,8000.0,8.0,7
244,354455.417151668,4290921.215953826,8000.0,8.0,8
245,354475.73440261424,4292030.984541116,8000.0,8.0,8
246,354496.0561018024,4293140.754870154,8000.0,8.0,10
247,354516.3822486298,4294250.526941075,8000.0,8.0,14
248,354536.71284249367,4295360.300754023,8000.0,8.0,17
249,354557.0478827912,4296470.076309136,8000.0,8.0,18
250,354577.38736891915,4297579.853606552,8000.0,8.0,20
272,348499.62580933433,4297693.585310403,8000.0,8.0,20
273,348520.82062116324,4298803.373097703,8000.0,8.0,22
274,348542.02006324474,4299913.162613734,8000.0,8.0,22
275,348563.2241349498,4301022.953858636,8000.0,8.0,21
276,348584.4328356497,4302132.746832544,8000.0,8.0,21
288,348393.72122597636,4292144.672300079,8000.0,8.0,9
289,348414.8928771153,4293254.451445782,8000.0,8.0,11
290,348436.06916164875,4294364.232319525,8000.0,8.0,12
291,348457.25007894856,4295474.014921452,8000.0,8.0,13
292,348478.43562838656,4296583.799251701,8000.0,8.0,16
315,353545.5758271703,4288717.636233918,8000.0,8.0,5
316,353566.00551686157,4289827.402581458,8000.0,8.0,6
317,353586.4396825477,4290937.17066852,8000.0,8.0,9
318,353606.8783236229,4292046.940495249,8000.0,8.0,10
319,353627.3214394809,4293156.712061781,8000.0,8.0,11
321,353647.76902951533,4294266.485368256,8000.0,8.0,14
322,353668.22109312005,4295376.260414815,8000.0,8.0,16
323,353688.67762968846,4296486.0372015955,8000.0,8.0,18
324,353709.13863861375,4297595.815728732,8000.0,8.0,21
325,353729.6041192893,4298705.5959963715,8000.0,8.0,22
330,347716.6636400138,4302149.379686196,8000.0,8.0,19
346,347524.85821872915,4292161.293626591,8000.0,8.0,10
347,347546.1512983842,4293271.074061182,8000.0,8.0,10
348,347567.449037969,4294380.856221793,8000.0,8.0,11
349,347588.75143685186,4295490.640108562,8000.0,8.0,13
350,347610.05849440105,4296600.425721629,8000.0,8.0,15
351,347631.37020998425,4297710.213061126,8000.0,8.0,18
352,347652.6865829696,4298820.002127196,8000.0,8.0,21
353,347674.0076127246,4299929.792919972,8000.0,8.0,21
354,347695.33329861687,4301039.585439593,8000.0,8.0,20
375,351807.1325494589,4288749.825776631,8000.0,8.0,4
376,351827.80491822294,4289859.594632952,8000.0,8.0,7
377,351848.4818160774,4290969.365224874,8000.0,8.0,8
378,351869.163242409,4292079.137552543,8000.0,8.0,10
379,351889.84919660457,4293188.911616095,8000.0,8.0,11
380,351910.5396780503,4294298.687415671,8000.0,8.0,14
381,351931.23468613287,4295408.46495141,8000.0,8.0,15
383,351951.93422023853,4296518.24422345,8000.0,8.0,18
392,351972.63827975316,4297628.025231927,8000.0,8.0,20
393,351993.3468640627,4298737.807976982,8000.0,8.0,22
394,352014.05997255316,4299847.59245875,8000.0,8.0,22
395,352034.77760461014,4300957.378677374,8000.0,8.0,22
408,345808.665102093,4293304.604490998,8000.0,8.0,8
409,345830.205756985,4294414.389247327,8000.0,8.0,8
410,345851.7511242377,4295524.175725732,8000.0,8.0,10
411,345873.3012032118,4296633.963926352,8000.0,8.0,13
412,345894.8559932681,4297743.753849318,8000.0,8.0,13
413,345916.4154937672,4298853.5454947725,8000.0,8.0,18
414,345937.97970406944,4299963.338862852,8000.0,8.0,18
415,345959.5486235352,4301073.133953691,8000.0,8.0,17
416,345981.12225152453,4302182.930767429,8000.0,8.0,17
424,345787.1291602005,4292194.821456605,8000.0,8.0,6
450,345026.5973645018,4297760.666889512,8000.0,8.0,14
451,345048.27843137796,4298870.459835582,8000.0,8.0,16
