centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
0,361717.2495313643,4308553.353478568,3000.0,3.0,1
1,361736.66342551564,4309663.1405418655,3000.0,3.0,2
2,361756.0815463765,4310772.929364259,3000.0,3.0,2
3,355769.7231161192,4315320.641097296,3000.0,3.0,3
4,355790.0161174202,4316430.446845338,3000.0,3.0,5
13,355546.79123422946,4303112.8931122385,3000.0,3.0,5
14,355567.03570243897,4304222.679655542,3000.0,3.0,3
15,355587.28458575247,4305332.46794405,3000.0,3.0,1
16,355607.53788356937,4306442.257977897,3000.0,3.0,2
17,355627.7955952891,4307552.049757223,3000.0,3.0,2
18,355648.05772031075,4308661.8432821585,3000.0,3.0,5
19,355668.3242580334,4309771.638552845,3000.0,3.0,6
20,355688.59520785604,4310881.435569418,3000.0,3.0,6
21,355708.8705691773,4311991.234332013,3000.0,3.0,6
22,355729.150341396,4313101.034840768,3000.0,3.0,6
23,355749.4345239104,4314210.837095817,3000.0,3.0,5
24,349621.06314789434,4310994.605102518,3000.0,3.0,3
25,349642.191603812,4312104.412396291,3000.0,3.0,3
26,349663.32465595263,4313214.221422445,3000.0,3.0,1
27,349684.4623036892,4314324.032181111,3000.0,3.0,1
47,349452.2010397654,4302116.209101734,3000.0,3.0,4
48,349473.2927033467,4303226.002541355,3000.0,3.0,4
49,349494.3889681613,4304335.797712263,3000.0,3.0,5
50,349515.4898335834,4305445.5946146045,3000.0,3.0,4
51,349536.5952989872,4306555.3932485115,3000.0,3.0,4
52,349557.70536374644,4307665.1936141215,3000.0,3.0,3
53,349578.82002723496,4308774.995711568,3000.0,3.0,4
54,349599.9392888264,4309884.799540989,3000.0,3.0,4
67,353088.23003528814,4310929.365752435,3000.0,3.0,6
68,353108.87099855347,4312039.168128375,3000.0,3.0,6
69,353129.5164521431,4313148.972244639,3000.0,3.0,4
70,353150.16639544466,4314258.778101358,3000.0,3.0,1
71,353170.8208278456,4315368.585698674,3000.0,3.0,1
72,359056.8607547077,4305269.917109396,3000.0,3.0,1
73,359076.62713590544,4306379.702387428,3000.0,3.0,1
74,359096.39782502654,4307489.489418551,3000.0,3.0,2
75,359116.172821485,4308599.278202903,3000.0,3.0,3
76,359135.9521246941,4309709.068740623,3000.0,3.0,5
77,359155.7357340674,4310818.861031847,3000.0,3.0,5
78,359175.5236490183,4311928.6550767105,3000.0,3.0,6
79,359195.3158689599,4313038.450875352,3000.0,3.0,5
80,359215.1123933051,4314148.248427909,3000.0,3.0,3
88,352902.66353147296,4300941.222661052,3000.0,3.0,5
89,352923.2640542843,4302051.009380216,3000.0,3.0,5
90,352943.86907292524,4303160.797838475,3000.0,3.0,6
91,352964.47858678456,4304270.588035961,3000.0,3.0,6
92,352985.0925952512,4305380.379972821,3000.0,3.0,5
93,353005.7110977137,4306490.173649185,3000.0,3.0,5
94,353026.33409356035,4307599.969065195,3000.0,3.0,4
95,353046.9615821796,4308709.76622098,3000.0,3.0,5
96,353067.5935629595,4309819.565116681,3000.0,3.0,6
97,346934.74818990065,4306605.3070224,3000.0,3.0,2
98,346956.22357424675,4307715.111175715,3000.0,3.0,1
99,346977.70363678655,4308824.917054788,3000.0,3.0,2
100,346999.1883768829,4309934.724659757,3000.0,3.0,1
123,346848.893447194,4302166.107664039,3000.0,3.0,3
124,346870.3501123954,4303275.90491567,3000.0,3.0,3
125,346891.81145833805,4304385.703892511,3000.0,3.0,4
126,346913.2774843854,4305495.504594712,3000.0,3.0,4
135,356555.3817250796,4310865.649183314,3000.0,3.0,6
136,356575.53522237565,4311975.446755755,3000.0,3.0,7
137,356595.69310409285,4313085.2460762765,3000.0,3.0,5
138,356615.8553696333,4314195.047145016,3000.0,3.0,4
139,356636.022018399,4315304.849962108,3000.0,3.0,5
142,356434.55284760933,4304206.90045072,3000.0,3.0,2
143,356454.6800258314,4305316.687537545,3000.0,3.0,2
144,356474.8115920588,4306426.476371629,3000.0,3.0,2
145,356494.9475456946,4307536.2669531135,3000.0,3.0,2
146,356515.0878861415,4308646.05928213,3000.0,3.0,4
147,356535.23261280236,4309755.853358818,3000.0,3.0,5
148,350403.8757031434,4306538.945626429,3000.0,3.0,4
149,350424.8639981368,4307648.744743852,3000.0,3.0,4
