centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
0,361717.2495313643,4308553.353478568,8000.0,8.0,17
1,361736.66342551564,4309663.1405418655,8000.0,8.0,17
2,361756.0815463765,4310772.929364259,8000.0,8.0,20
3,355769.7231161192,4315320.641097296,8000.0,8.0,30
4,355790.0161174202,4316430.446845338,8000.0,8.0,30
13,355546.79123422946,4303112.8931122385,8000.0,8.0,26
14,355567.03570243897,4304222.679655542,8000.0,8.0,27
15,355587.28458575247,4305332.46794405,8000.0,8.0,28
16,355607.53788356937,4306442.257977897,8000.0,8.0,28
17,355627.7955952891,4307552.049757223,8000.0,8.0,28
18,355648.05772031075,4308661.8432821585,8000.0,8.0,28
19,355668.3242580334,4309771.638552845,8000.0,8.0,23
20,355688.59520785604,4310881.435569418,8000.0,8.0,25
21,355708.8705691773,4311991.234332013,8000.0,8.0,24
22,355729.150341396,4313101.034840768,8000.0,8.0,27
23,355749.4345239104,4314210.837095817,8000.0,8.0,28
24,349621.06314789434,4310994.605102518,8000.0,8.0,23
25,349642.191603812,4312104.412396291,8000.0,8.0,23
26,349663.32465595263,4313214.221422445,8000.0,8.0,22
27,349684.4623036892,4314324.032181111,8000.0,8.0,20
47,349452.2010397654,4302116.209101734,8000.0,8.0,22
48,349473.2927033467,4303226.002541355,8000.0,8.0,24
49,349494.3889681613,4304335.797712263,8000.0,8.0,22
50,349515.4898335834,4305445.5946146045,8000.0,8.0,24
51,349536.5952989872,4306555.3932485115,8000.0,8.0,24
52,349557.70536374644,4307665.1936141215,8000.0,8.0,21
53,349578.82002723496,4308774.995711568,8000.0,8.0,23
54,349599.9392888264,4309884.799540989,8000.0,8.0,22
67,353088.23003528814,4310929.365752435,8000.0,8.0,25
68,353108.87099855347,4312039.168128375,8000.0,8.0,27
69,353129.5164521431,4313148.972244639,8000.0,8.0,28
70,353150.16639544466,4314258.778101358,8000.0,8.0,27
71,353170.8208278456,4315368.585698674,8000.0,8.0,26
72,359056.8607547077,4305269.917109396,8000.0,8.0,20
73,359076.62713590544,4306379.702387428,8000.0,8.0,23
74,359096.39782502654,4307489.489418551,8000.0,8.0,23
75,359116.172821485,4308599.278202903,8000.0,8.0,23
76,359135.9521246941,4309709.068740623,8000.0,8.0,21
77,359155.7357340674,4310818.861031847,8000.0,8.0,23
78,359175.5236490183,4311928.6550767105,8000.0,8.0,23
79,359195.3158689599,4313038.450875352,8000.0,8.0,24
80,359215.1123933051,4314148.248427909,8000.0,8.0,27
88,352902.66353147296,4300941.222661052,8000.0,8.0,22
89,352923.2640542843,4302051.009380216,8000.0,8.0,23
90,352943.86907292524,4303160.797838475,8000.0,8.0,27
91,352964.47858678456,4304270.588035961,8000.0,8.0,30
92,352985.0925952512,4305380.379972821,8000.0,8.0,28
93,353005.7110977137,4306490.173649185,8000.0,8.0,25
94,353026.33409356035,4307599.969065195,8000.0,8.0,26
95,353046.9615821796,4308709.76622098,8000.0,8.0,25
96,353067.5935629595,4309819.565116681,8000.0,8.0,23
97,346934.74818990065,4306605.3070224,8000.0,8.0,20
98,346956.22357424675,4307715.111175715,8000.0,8.0,18
99,346977.70363678655,4308824.917054788,8000.0,8.0,20
100,346999.1883768829,4309934.724659757,8000.0,8.0,19
123,346848.893447194,4302166.107664039,8000.0,8.0,18
124,346870.3501123954,4303275.90491567,8000.0,8.0,19
125,346891.81145833805,4304385.703892511,8000.0,8.0,21
126,346913.2774843854,4305495.504594712,8000.0,8.0,21
135,356555.3817250796,4310865.649183314,8000.0,8.0,24
136,356575.53522237565,4311975.446755755,8000.0,8.0,25
137,356595.69310409285,4313085.2460762765,8000.0,8.0,25
138,356615.8553696333,4314195.047145016,8000.0,8.0,26
139,356636.022018399,4315304.849962108,8000.0,8.0,30
142,356434.55284760933,4304206.90045072,8000.0,8.0,26
143,356454.6800258314,4305316.687537545,8000.0,8.0,27
144,356474.8115920588,4306426.476371629,8000.0,8.0,27
145,356494.9475456946,4307536.2669531135,8000.0,8.0,29
146,356515.0878861415,4308646.05928213,8000.0,8.0,28
147,356535.23261280236,4309755.853358818,8000.0,8.0,24
148,350403.8757031434,4306538.945626429,8000.0,8.0,26
149,350424.8639981368,4307648.744743852,8000.0,8.0,23
150,350445.85686537065,4308758.545595114,8000.0,8.0,23
151,350466.8543042223,4309868.348180352,8000.0,8.0,24
152,350487.856314069,4310978.152499703,8000.0,8.0,25
153,350508.86289428745,4312087.9585533,8000.0,8.0,24
154,350529.8740442548,4313197.766341281,8000.0,8.0,24
155,350550.8897633475,4314307.575863778,8000.0,8.0,22
161,344245.5768290027,4302216.862356308,8000.0,8.0,13
162,344267.39851147553,4303326.66348507,8000.0,8.0,14
163,344289.22495419485,4304436.466332863,8000.0,8.0,14
164,344311.0561565135,4305546.270899833,8000.0,8.0,14
165,344332.8921177835,4306656.077186111,8000.0,8.0,15
184,344201.94774738676,4299997.265255359,8000.0,8.0,15
185,344223.7599074241,4301107.062946451,8000.0,8.0,13
197,350299.0028335706,4300989.976042163,8000.0,8.0,21
198,350319.9682580252,4302099.766492425,8000.0,8.0,22
199,350340.93825783185,4303209.558675848,8000.0,8.0,25
200,350361.91283236863,4304319.352592562,8000.0,8.0,24
201,350382.89198101324,4305429.148242711,8000.0,8.0,25
251,360850.2248659992,4308568.566571546,8000.0,8.0,18
252,360869.7605615869,4309678.354785811,8000.0,8.0,18
253,360889.30051036924,4310788.144757321,8000.0,8.0,20
254,360908.8447117669,4311897.93648621,8000.0,8.0,21
255,354679.1514659011,4303128.766233027,8000.0,8.0,25
256,354699.5176143406,4304238.553987163,8000.0,8.0,32
257,354719.88820438547,4305348.343484573,8000.0,8.0,29
258,354740.2632354315,4306458.134725388,8000.0,8.0,27
259,354760.6427068745,4307567.927709748,8000.0,8.0,29
260,354781.0266181099,4308677.722437785,8000.0,8.0,27
261,354801.4149685331,4309787.518909642,8000.0,8.0,25
262,354821.8077575395,4310897.317125449,8000.0,8.0,26
263,354842.20498452417,4312007.117085347,8000.0,8.0,26
264,354862.60664888215,4313116.918789469,8000.0,8.0,27
265,354883.01275000826,4314226.72223795,8000.0,8.0,28
266,354903.42328729725,4315336.527430931,8000.0,8.0,30
267,354923.83826014376,4316446.334368539,8000.0,8.0,29
276,348584.4328356497,4302132.746832544,8000.0,8.0,21
277,348605.64616471506,4303242.541535598,8000.0,8.0,20
278,348626.8641215167,4304352.337967926,8000.0,8.0,23
279,348648.08670542523,4305462.1361296745,8000.0,8.0,24
280,348669.3139158111,4306571.936020973,8000.0,8.0,22
281,348690.54575204453,4307681.737641962,8000.0,8.0,21
282,348711.7822134957,4308791.540992772,8000.0,8.0,20
283,348733.02329953463,4309901.346073542,8000.0,8.0,21
284,348754.26900953124,4311011.152884407,8000.0,8.0,21
285,348775.519342855,4312120.961425499,8000.0,8.0,23
286,348796.77429887577,4313230.771696958,8000.0,8.0,22
287,348818.0338769628,4314340.583698914,8000.0,8.0,21
298,359943.89714207174,4306364.301333355,8000.0,8.0,20
299,359963.54607956763,4307474.087195414,8000.0,8.0,21
300,359983.19929790875,4308583.874812578,8000.0,8.0,21
301,360002.85679651244,4309693.664184985,8000.0,8.0,21
302,360022.51857479574,4310803.455312771,8000.0,8.0,22
303,360042.18463217554,4311913.248196072,8000.0,8.0,23
304,360061.8549680686,4313023.042835029,8000.0,8.0,23
305,353872.98764202255,4306474.106615387,8000.0,8.0,26
306,353893.48887483793,4307583.900811974,8000.0,8.0,27
307,353913.9945739358,4308693.696750296,8000.0,8.0,26
308,353934.5047387082,4309803.49443049,8000.0,8.0,24
309,353955.01936854667,4310913.293852692,8000.0,8.0,28
310,353975.5384628427,4312023.095017036,8000.0,8.0,27
311,353996.06202098774,4313132.897923662,8000.0,8.0,27
312,354016.59004237293,4314242.702572702,8000.0,8.0,29
313,354037.1225263895,4315352.508964295,8000.0,8.0,29
326,353791.02738574706,4302034.947243659,8000.0,8.0,23
327,353811.5107473525,4303144.734474675,8000.0,8.0,26
328,353831.99857767206,4304254.523446872,8000.0,8.0,31
329,353852.490876098,4305364.314160398,8000.0,8.0,29
330,347716.6636400138,4302149.379686196,8000.0,8.0,19
331,347737.99863628263,4303259.175659921,8000.0,8.0,20
332,347759.3382867903,4304368.973360894,8000.0,8.0,23
333,347780.68259090395,4305478.772789261,8000.0,8.0,21
334,347802.0315479904,4306588.573945154,8000.0,8.0,21
335,347823.38515741617,4307698.376828711,8000.0,8.0,20
336,347844.7434185478,4308808.181440064,8000.0,8.0,21
337,347866.10633075173,4309917.98777935,8000.0,8.0,18
338,347887.47389339417,4311027.795846704,8000.0,8.0,20
339,347908.8461058412,4312137.605642262,8000.0,8.0,18
340,347930.22296745866,4313247.417166158,8000.0,8.0,19
382,358189.4681046753,4305285.412121484,8000.0,8.0,23
384,358209.3562126028,4306395.19857766,8000.0,8.0,23
385,358229.24865494925,4307504.986785044,8000.0,8.0,26
386,358249.1454311244,4308614.776743766,8000.0,8.0,26
387,358269.04654053826,4309724.568453971,8000.0,8.0,23
388,358288.95198260073,4310834.361915791,8000.0,8.0,22
389,358308.8617567215,4311944.157129367,8000.0,8.0,23
390,358328.77586230997,4313053.954094833,8000.0,8.0,25
391,358348.69429877563,4314163.752812325,8000.0,8.0,27
395,352034.77760461014,4300957.378677374,8000.0,8.0,22
396,352055.4997596191,4302067.166632987,8000.0,8.0,21
397,352076.22643696546,4303176.956325729,8000.0,8.0,25
398,352096.95763603435,4304286.747755731,8000.0,8.0,26
399,352117.6933562112,4305396.54092314,8000.0,8.0,27
400,352138.4335968805,4306506.335828086,8000.0,8.0,26
401,352159.1783574275,4307616.132470708,8000.0,8.0,24
402,352179.92763723654,4308725.930851138,8000.0,8.0,25
403,352200.68143569224,4309835.730969518,8000.0,8.0,24
404,352221.4397521792,4310945.532825979,8000.0,8.0,24
405,352242.20258608134,4312055.33642066,8000.0,8.0,27
406,352262.96993678296,4313165.141753695,8000.0,8.0,24
407,352283.74180366803,4314274.94882522,8000.0,8.0,25
415,345959.5486235352,4301073.133953691,8000.0,8.0,17
416,345981.12225152453,4302182.930767429,8000.0,8.0,17
417,346002.7005873975,4303292.729304201,8000.0,8.0,19
418,346024.2836305138,4304402.529564137,8000.0,8.0,19
419,346045.8713802333,4305512.331547381,8000.0,8.0,20
420,346067.46383591555,4306622.1352540655,8000.0,8.0,19
421,346089.06099691987,4307731.940684328,8000.0,8.0,19
422,346110.6628626054,4308841.7478383,8000.0,8.0,19
434,357302.0690554967,4304191.216371423,8000.0,8.0,24
435,357322.07453025726,4305301.00226378,8000.0,8.0,25
436,357342.0843665248,4306410.789905307,8000.0,8.0,25
437,357362.09856370615,4307520.579296143,8000.0,8.0,28
438,357382.1171212075,4308630.370436422,8000.0,8.0,26
439,357402.14003843535,4309740.163326281,8000.0,8.0,25
440,357422.1673147959,4310849.95796586,8000.0,8.0,22
441,357442.198949695,4311959.754355295,8000.0,8.0,23
442,357462.2349425388,4313069.552494721,8000.0,8.0,26
443,357482.27529273287,4314179.352384273,8000.0,8.0,26
444,357502.31999968295,4315289.154024092,8000.0,8.0,30
452,345069.96423457353,4299980.254502217,8000.0,8.0,15
453,345091.6547734454,4301090.0508895535,8000.0,8.0,15
454,345113.3500473498,4302199.848997728,8000.0,8.0,16
455,345135.05005564337,4303309.648826877,8000.0,8.0,16
456,345156.754797682,4304419.45037713,8000.0,8.0,17
457,345178.46427282196,4305529.253648631,8000.0,8.0,16
458,345200.1784804191,4306639.058641514,8000.0,8.0,17
459,345221.89741982927,4307748.865355912,8000.0,8.0,18
460,345243.62109040795,4308858.673791959,8000.0,8.0,18
466,351187.73449608707,4302083.419003285,8000.0,8.0,22
467,351208.58283381874,4303193.2099377485,8000.0,8.0,26
468,351229.43571977684,4304303.002607493,8000.0,8.0,26
469,351250.2931533429,4305412.797012665,8000.0,8.0,27
470,351271.1551338983,4306522.593153395,8000.0,8.0,25
471,351292.0216608242,4307632.391029823,8000.0,8.0,23
472,351312.8927335015,4308742.190642078,8000.0,8.0,25
473,351333.7683513112,4309851.991990303,8000.0,8.0,25
474,351354.6485136341,4310961.7950746305,8000.0,8.0,26
475,351375.53321985074,4312071.599895197,8000.0,8.0,26
476,351396.4224693417,4313181.406452138,8000.0,8.0,23
477,351417.3162614872,4314291.214745588,8000.0,8.0,23
492,351166.8907072003,4300973.62980397,8000.0,8.0,22
514,343333.9302368313,4300014.3711236585,8000.0,8.0,13
515,343377.80259082495,4302233.970844549,8000.0,8.0,14
