centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
0,361717.2495313643,4308553.353478568,10000.0,10.0,31
1,361736.66342551564,4309663.1405418655,10000.0,10.0,30
2,361756.0815463765,4310772.929364259,10000.0,10.0,29
3,355769.7231161192,4315320.641097296,10000.0,10.0,39
4,355790.0161174202,4316430.446845338,10000.0,10.0,37
5,336687.9312503892,4314582.30175971,10000.0,10.0,18
6,336710.90303001454,4315692.133616401,10000.0,10.0,17
7,336733.8798008943,4316801.967174422,10000.0,10.0,16
8,336756.8615623466,4317911.802433914,10000.0,10.0,14
9,336779.84831368923,4319021.639395,10000.0,10.0,12
10,336802.84005423996,4320131.478057818,10000.0,10.0,11
11,349241.5376093548,4291018.369896524,10000.0,10.0,12
12,349262.5832262164,4292128.1460307585,10000.0,10.0,13
13,355546.79123422946,4303112.8931122385,10000.0,10.0,36
14,355567.03570243897,4304222.679655542,10000.0,10.0,36
15,355587.28458575247,4305332.46794405,10000.0,10.0,37
16,355607.53788356937,4306442.257977897,10000.0,10.0,38
17,355627.7955952891,4307552.049757223,10000.0,10.0,36
18,355648.05772031075,4308661.8432821585,10000.0,10.0,38
19,355668.3242580334,4309771.638552845,10000.0,10.0,38
20,355688.59520785604,4310881.435569418,10000.0,10.0,40
21,355708.8705691773,4311991.234332013,10000.0,10.0,35
22,355729.150341396,4313101.034840768,10000.0,10.0,37
23,355749.4345239104,4314210.837095817,10000.0,10.0,37
24,349621.06314789434,4310994.605102518,10000.0,10.0,36
25,349642.191603812,4312104.412396291,10000.0,10.0,36
26,349663.32465595263,4313214.221422445,10000.0,10.0,37
27,349684.4623036892,4314324.032181111,10000.0,10.0,34
28,349705.6045463947,4315433.8446724275,10000.0,10.0,32
29,349726.75138344197,4316543.6588965235,10000.0,10.0,31
30,355324.3936523994,4290905.35627972,10000.0,10.0,10
31,349747.90281420364,4317653.474853538,10000.0,10.0,30
32,355344.58951486996,4292015.123634926,10000.0,10.0,14
33,349769.058838052,4318763.292543603,10000.0,10.0,30
34,355364.7897990411,4293124.892733811,10000.0,10.0,16
35,349790.2194543595,4319873.111966852,10000.0,10.0,29
36,355384.9945043139,4294234.663576513,10000.0,10.0,19
37,355405.2036300892,4295344.436163171,10000.0,10.0,21
38,355425.41717576777,4296454.210493927,10000.0,10.0,24
39,349283.63345056126,4293237.923894911,10000.0,10.0,15
40,349304.688281765,4294347.703489117,10000.0,10.0,19
41,349325.7477192031,4295457.484813521,10000.0,10.0,24
42,349346.8117622511,4296567.267868257,10000.0,10.0,25
43,349367.88041028404,4297677.052653461,10000.0,10.0,28
44,349388.953662677,4298786.839169273,10000.0,10.0,28
45,349410.0315188051,4299896.627415831,10000.0,10.0,30
46,349431.1139780431,4301006.417393272,10000.0,10.0,30
47,349452.2010397654,4302116.209101734,10000.0,10.0,32
48,349473.2927033467,4303226.002541355,10000.0,10.0,33
49,349494.3889681613,4304335.797712263,10000.0,10.0,35
50,349515.4898335834,4305445.5946146045,10000.0,10.0,32
51,349536.5952989872,4306555.3932485115,10000.0,10.0,31
52,349557.70536374644,4307665.1936141215,10000.0,10.0,35
53,349578.82002723496,4308774.995711568,10000.0,10.0,35
54,349599.9392888264,4309884.799540989,10000.0,10.0,36
55,341131.99163118494,4320042.974845283,10000.0,10.0,13
56,341154.3778086153,4321152.808631062,10000.0,10.0,12
