,3620,3600,2540,2520,3810,3770,16048,16035,16040,16049,2800,2700,2710,2420,5110,2440,2460,4080,4060,4040,4160,2500,16093,5600,16094,5700,5800,5900,5170,5100,5200,5400,6000,16087,16084,16085,16088,16086,16068,16073,16071,16069,16070,16072,16074,16037,16038,16039,3640,2610,3720,3860,16018,16007,16014,16028,16017,16016,16015,16098,16013,16011,16006,16096,16029,16010,16008,16095,2790,1720,16083,16080,16076,16077,16082,16078,16081,16079,2730,2720,2890,2740,2840,4200,4000,3920,16067,16055,16066,16057,16061,16075,16065,16064,16062,16059,16060,16058,16063,3700,2620,2600,2650,3980,2630,2640,16030,16043,16042,16044,16045,3820,3800,4150,3740,3900,3680,3880,7000,7060,7050,3940,3760,3660,3690,16025,16023,16024,16021,16022,16026,16027,16020,16019,16053,16090,16052,16054,16051,3000,2900,1010,16032,16033,16031,16046,16036,16047,16034,16005,16050
2017-07-23 00:00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23 01:00:00,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.016,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,
2017-07-23 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,8.128,,,,,,,,,,,0.0,,,,6.096,10.16,8.128,1.016,1.016,1.016,,,,,0.0,,,,,,,,5.08,21.336,5.08,1.016,3.048,,,,,,,,,,,,11.176,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,12.192,,4.064,10.16,9.144,4.064,7.112,5.08,,,,,,,0.0,,,,,,,,,,,
2017-07-23 03:00:00,,,,,,,11.176,4.064,36.576,41.656,29.464,8.128,1.016,3.048,2.032,,,,,,,,4.064,,1.016,,,0.0,,,,,,31.496,30.48,47.752,11.176,30.48,27.432,52.832,37.592,42.672,36.576,32.512,27.432,15.24,14.986,10.16,,,,,35.56,35.56,21.336,32.512,26.416,29.464,32.512,28.194,45.72,27.432,15.24,15.24,31.496,14.732,15.24,23.368,3.048,10.16,37.592,19.304,44.704,51.816,48.768,40.64,42.672,42.672,,2.032,,3.048,2.032,,,,17.272,15.24,40.64,12.192,20.32,10.16,7.112,7.112,14.224,13.208,10.16,6.096,6.096,,,,,,,,19.304,32.512,45.72,56.896,35.56,,,,,0.0,,,,,,,,,,42.672,37.592,31.496,33.528,33.528,35.56,40.64,31.496,33.528,5.08,25.4,9.144,5.08,8.128,,,,19.304,8.128,3.048,5.08,,8.128,1.016,,
2017-07-23 04:00:00,7.112,5.08,24.384,19.304,12.192,1.016,24.384,25.4,26.416,26.416,22.352,24.384,56.896,53.848,64.008,52.832,36.576,28.448,31.496,32.512,32.512,36.576,59.944,36.576,52.832,35.56,45.72,40.64,56.896,47.752,41.656,37.592,35.56,1.016,3.048,7.112,7.112,17.272,15.24,11.176,16.256,16.256,15.24,12.192,3.048,18.288,17.272,16.256,4.064,21.336,34.544,12.192,19.304,22.352,24.384,42.672,46.736,46.736,49.784,40.64,28.448,38.608,69.088,61.976,31.496,10.414,42.672,48.768,8.128,67.056,5.08,,9.144,8.128,,10.16,3.048,3.048,58.928,39.624,34.544,35.56,29.464,1.016,3.048,5.08,17.272,18.288,24.384,16.256,20.32,17.272,18.288,44.704,43.688,45.72,35.56,30.48,23.368,25.4,13.208,23.368,20.32,10.16,16.256,18.288,16.256,26.416,28.448,25.4,24.384,16.256,13.208,1.016,36.576,12.192,18.288,9.144,40.64,8.128,,25.4,3.048,,15.24,18.288,21.336,24.384,27.432,24.384,24.384,10.16,24.384,26.416,30.48,28.448,34.544,34.544,33.528,36.576,39.624,20.32,10.16,10.16,19.304,19.304,31.496,24.384,31.496,43.688,44.196
2017-07-23 05:00:00,,,18.288,31.496,1.016,9.144,1.016,1.016,1.016,2.032,1.016,,,1.016,1.016,1.016,2.032,5.08,2.032,4.064,12.192,8.128,1.016,,,1.016,,,1.016,1.016,1.016,,2.032,,,0.0,1.016,,0.0,0.0,1.016,,1.016,1.016,1.016,3.048,1.016,,1.016,17.272,9.144,3.048,4.064,4.064,2.032,2.032,1.016,0.0,1.016,0.254,,,,,,0.254,,1.016,,1.016,,2.032,,,1.016,,2.032,1.016,1.016,2.032,2.032,,1.016,,10.16,18.288,,,,,,1.016,,,,,1.016,1.016,1.016,24.384,18.288,5.08,23.368,31.496,26.416,16.256,4.064,1.016,1.016,1.016,2.032,3.048,2.032,1.016,12.192,7.112,27.432,0.0,,1.016,0.0,26.416,10.16,,2.032,5.08,3.048,6.096,5.08,2.032,1.016,2.032,2.032,1.016,,,,1.016,,,,6.096,5.08,1.016,1.016,2.032,2.032,1.016,,,2.032
2017-07-23 06:00:00,1.016,1.016,1.016,1.016,1.016,1.016,1.016,,,1.016,1.016,,1.016,1.016,1.016,1.016,1.016,,1.016,1.016,1.016,1.016,,,3.048,,1.016,1.016,1.016,1.016,1.016,1.016,,1.016,1.016,1.016,1.016,1.016,2.032,2.032,1.016,2.032,2.032,1.016,1.016,1.016,1.016,1.016,,,,1.016,1.016,1.016,2.032,1.016,1.016,2.032,1.016,1.524,2.032,2.032,1.016,1.016,1.016,1.524,1.016,1.016,2.032,1.016,2.032,,2.032,2.032,2.032,3.048,2.032,2.032,1.016,1.016,0.0,2.032,1.016,,1.016,1.016,1.016,2.032,2.032,3.048,3.048,2.032,3.048,1.016,3.048,2.032,2.032,2.032,2.032,1.016,1.016,,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,,3.048,,0.0,1.016,1.016,1.016,,1.016,1.016,,1.016,2.032,1.016,1.016,2.032,1.016,2.032,1.016,1.016,1.016,,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
2017-07-23 07:00:00,,,1.016,1.016,,1.016,,1.016,1.016,,1.016,,1.016,0.0,,1.016,,1.016,1.016,,1.016,1.016,,,1.016,1.016,1.016,,,,,1.016,1.016,1.016,0.0,,,,,1.016,,,,1.016,,,0.508,,,,1.016,1.016,1.016,,,1.016,1.016,,1.016,0.254,,,1.016,1.016,1.016,0.254,1.016,,1.016,,,,,1.016,0.0,,0.0,,1.016,0.0,,0.0,,,,,1.016,1.016,,0.0,,1.016,,,,1.016,,,,1.016,1.016,,,,,,,,1.016,1.016,1.016,,,,,1.016,1.016,,1.016,,1.016,,,,,,,,,,,,,,,1.016,1.016,,,1.016,,,,,,,,,,1.016,
2017-07-23 08:00:00,,,,,,,,,,,,,,,,0.0,,,,,,,1.016,,,,,1.016,,,1.016,,,,,1.016,1.016,,1.016,,,,,0.0,0.0,1.016,,,,1.016,,,0.0,,,,,,,,,,,,,0.254,,1.016,,,,,,0.0,,,,0.0,,,2.032,,1.016,,0.0,,,,,,,,,1.016,0.0,,,,,,,,,,1.016,,,,,0.0,,,,,,,,,,,,0.0,1.016,,,,,,,,,,0.0,,,,,,1.016,,0.0,,,,,1.016,,,0.0,0.0,0.0
