,3620,3600,7010,2540,2520,3810,3770,16048,16035,16040,16049,2800,2700,2710,2420,5110,2440,2460,4080,4060,4040,4160,2500,16093,5600,16094,5700,5800,5900,5170,5100,5200,5400,6000,16087,16084,16085,16088,16086,16068,16073,16071,16069,16070,16072,16074,16037,16038,16039,3640,2610,3720,3860,16018,16007,16014,16028,16017,16016,16015,16013,16011,16006,16096,16029,16010,16008,16095,2790,1720,16083,16080,16076,16077,16082,16078,16081,16079,2730,2720,2890,2740,2840,4200,4000,3920,16067,16055,16066,16057,16061,16075,16065,16064,16062,16059,16058,16063,3700,2620,2600,2650,3980,2630,2640,16030,16043,16042,16044,16045,3820,3800,4150,3740,3900,3680,3880,7020,7000,7060,7030,7080,7050,3940,3760,3660,3690,16025,16023,16024,16021,16022,16026,16027,16020,16019,16053,16052,16054,16051,3000,2900,1010,16032,16033,16031,16046,16036,16047,16034,16005,16050
2015-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048,2.032,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11 02:00:00,0.0,0.0,18.288,1.016,1.016,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,5.08,3.048,3.048,2.032,1.016,0.0,0.0,1.016,0.0,0.0,0.0,8.128,7.112,17.272,3.048,15.24,35.56,45.72,42.672,45.72,58.928,50.8,43.688,3.048,2.286,2.032,0.0,0.0,1.016,0.0,7.112,6.096,8.128,15.24,13.208,14.224,10.16,7.112,5.08,9.144,6.096,4.064,2.794,3.048,2.032,1.016,2.032,27.432,26.416,56.896,64.008,67.056,67.056,5.08,36.576,0.0,0.0,0.0,0.0,0.0,0.0,3.048,1.016,8.128,22.352,37.592,26.416,38.608,42.672,29.464,10.16,21.336,21.336,37.592,32.512,2.032,0.0,2.032,0.0,3.048,0.0,0.0,2.032,1.016,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,1.016,0.0,3.048,0.0,14.224,6.604,12.192,5.08,0.0,0.0,0.0,1.016,4.064,2.032,5.08,3.048,2.032,1.016,9.144,3.048,1.016,6.096,4.064,4.064,3.048,2.032,0.0,5.08,5.08,2.032,1.016,2.032,1.016,1.016,0.0,1.016,4.064
2015-09-11 03:00:00,60.96,48.768,38.608,46.736,37.592,66.04,14.224,15.24,5.08,7.112,3.048,2.032,9.144,14.224,15.24,21.336,23.368,37.592,26.416,28.448,48.768,32.512,4.064,17.272,21.336,24.384,13.208,33.528,44.704,16.256,27.432,74.168,39.624,44.704,2.032,2.032,20.32,31.496,26.416,14.224,8.128,4.064,4.064,4.064,4.064,4.064,11.176,8.636,8.128,44.704,21.336,66.04,40.64,22.352,21.336,10.16,4.064,5.08,5.08,6.096,5.08,4.064,7.112,8.128,5.08,3.302,5.08,10.16,7.112,6.096,7.112,9.144,10.16,11.176,4.064,6.096,1.016,2.032,34.544,28.448,28.448,24.384,16.256,44.704,18.288,18.288,21.336,6.096,6.096,5.08,5.08,5.08,7.112,20.32,11.176,11.176,9.144,7.112,29.464,12.192,47.752,29.464,23.368,29.464,22.352,8.128,7.112,9.144,5.08,3.048,64.008,77.21600000000001,81.28,46.736,30.48,11.176,91.44,4.064,1.016,47.752,8.89,11.176,0.0,22.352,14.224,44.704,44.704,11.176,11.176,13.208,18.288,10.16,10.16,5.08,6.096,4.064,9.144,14.224,16.256,29.464,47.752,75.184,27.432,31.496,13.208,8.128,14.224,11.176,13.208,14.224,29.464,23.368
2015-09-11 04:00:00,44.704,48.768,7.112,46.736,34.544,36.576,8.128,4.064,10.16,6.096,5.08,5.08,6.096,7.112,4.064,5.08,5.08,5.08,7.112,6.096,5.08,6.096,0.0,6.096,6.096,5.08,6.096,5.08,6.096,4.064,7.112,7.112,4.064,5.08,62.992,40.64,19.304,26.416,1.016,20.32,13.208,9.144,8.128,11.176,10.16,10.16,3.048,2.794,4.064,34.544,45.72,55.88,18.288,8.128,6.096,6.096,4.064,5.08,5.08,4.064,5.08,5.08,5.08,7.112,4.064,4.8260000000000005,5.08,4.064,4.064,4.064,34.544,12.192,20.32,16.256,15.24,8.128,6.096,4.064,7.112,7.112,8.128,8.128,12.192,51.816,41.656,15.24,7.112,4.064,7.112,5.08,7.112,8.128,6.096,6.096,5.08,6.096,4.064,8.128,28.448,43.688,32.512,8.128,51.816,52.832,13.208,2.032,3.048,5.08,5.08,5.08,34.544,30.48,32.512,52.832,14.224,21.336,26.416,0.0,1.016,9.144,5.08,6.096,0.0,13.208,8.128,39.624,29.464,5.08,4.064,4.064,3.048,4.064,4.064,2.032,3.048,4.064,4.064,6.096,5.08,6.096,9.144,7.112,6.096,11.176,4.064,36.576,20.32,19.304,7.112,17.272,6.096,0.0
2015-09-11 05:00:00,6.096,4.064,1.016,5.08,6.096,5.08,0.0,7.112,9.144,9.144,6.096,6.096,7.112,6.096,6.096,6.096,6.096,5.08,5.08,7.112,7.112,10.16,0.0,6.096,6.096,6.096,5.08,5.08,4.064,7.112,5.08,5.08,7.112,6.096,7.112,7.112,6.096,9.144,4.064,6.096,7.112,7.112,6.096,5.08,7.112,5.08,7.112,5.8420000000000005,7.112,3.048,6.096,5.08,5.08,5.08,6.096,4.064,5.08,5.08,4.064,5.08,4.064,6.096,3.048,5.08,6.096,5.8420000000000005,5.08,6.096,7.112,7.112,8.128,5.08,6.096,5.08,8.128,8.128,1.016,6.096,7.112,6.096,8.128,6.096,8.128,4.064,8.128,10.16,5.08,5.08,6.096,5.08,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,7.112,5.08,4.064,8.128,10.16,6.096,7.112,6.096,7.112,6.096,7.112,7.112,5.08,4.064,5.08,3.048,6.096,8.128,4.064,0.0,0.0,6.096,4.064,4.064,0.0,7.112,15.24,4.064,4.064,5.08,5.08,4.064,5.08,5.08,5.08,3.048,6.096,6.096,6.096,5.08,4.064,6.096,6.096,4.064,6.096,6.096,0.0,8.128,7.112,7.112,6.096,7.112,6.096,4.064
2015-09-11 06:00:00,1.016,1.016,4.064,2.032,0.0,1.016,0.0,2.032,2.032,2.032,2.032,2.032,3.048,3.048,2.032,1.016,1.016,1.016,3.048,2.032,2.032,1.016,0.0,1.016,2.032,1.016,0.0,1.016,2.032,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,3.048,0.0,1.016,2.032,1.016,1.016,1.016,0.0,0.0,2.032,2.54,2.032,1.016,1.016,1.016,1.016,2.032,1.016,3.048,1.016,1.016,2.032,1.016,1.016,1.016,1.016,1.016,1.016,1.016,2.032,1.016,2.032,1.016,0.0,1.016,1.016,1.016,0.0,0.0,2.032,1.016,2.032,3.048,2.032,3.048,2.032,1.016,1.016,1.016,2.032,1.016,2.032,1.016,1.016,1.016,1.016,1.016,1.016,1.016,2.032,1.016,1.016,2.032,1.016,1.016,2.032,1.016,1.016,1.016,2.032,2.032,1.016,1.016,1.016,1.016,0.0,3.048,2.032,1.016,1.016,0.0,0.0,1.016,0.254,1.016,0.0,0.0,1.016,0.0,1.016,2.032,2.032,2.032,1.016,2.032,2.032,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,2.032,0.0,3.048,0.0,3.048,3.048,3.048,3.048,3.048,1.016,2.032
2015-09-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
