station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
16098.hourly_mm,2012-01-01 00:00:00-0600,2016-09-12 20:00:00-0500,2012-01-01 06:00:00+0000,2016-09-13 01:00:00+0000,1716.7916666666667,3600
