station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
2460.hourly_mm,2012-01-01 00:00:00-0600,2012-04-19 09:00:00-0500,2012-01-01 06:00:00+0000,2012-04-19 14:00:00+0000,109.33333333333333,3600
2460.hourly_mm,2019-09-28 15:00:00-0500,2019-10-29 15:00:00-0500,2019-09-28 20:00:00+0000,2019-10-29 20:00:00+0000,31.0,3600
2460.hourly_mm,2020-06-20 04:00:00-0500,2020-08-27 21:00:00-0500,2020-06-20 09:00:00+0000,2020-08-28 02:00:00+0000,68.70833333333333,3600
2460.hourly_mm,2022-01-11 11:00:00-0600,2022-02-10 15:00:00-0600,2022-01-11 17:00:00+0000,2022-02-10 21:00:00+0000,30.166666666666668,3600
2460.hourly_mm,2022-02-11 16:00:00-0600,2022-04-23 21:00:00-0500,2022-02-11 22:00:00+0000,2022-04-24 02:00:00+0000,71.16666666666667,3600
2460.hourly_mm,2022-04-25 10:00:00-0500,2022-06-08 18:00:00-0500,2022-04-25 15:00:00+0000,2022-06-08 23:00:00+0000,44.333333333333336,3600
