station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
7080.hourly_mm,2012-01-01 00:00:00-0600,2013-06-28 01:00:00-0500,2012-01-01 06:00:00+0000,2013-06-28 06:00:00+0000,544.0,3600
7080.hourly_mm,2015-09-18 14:00:00-0500,2015-12-29 15:00:00-0600,2015-09-18 19:00:00+0000,2015-12-29 21:00:00+0000,102.08333333333333,3600
7080.hourly_mm,2017-07-13 15:00:00-0500,2021-07-28 23:00:00-0500,2017-07-13 20:00:00+0000,2021-07-29 04:00:00+0000,1476.3333333333333,3600
7080.hourly_mm,2023-12-31 07:00:00-0600,2025-01-01 01:00:00-0600,2023-12-31 13:00:00+0000,2025-01-01 07:00:00+0000,366.75,3600
