station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
16106.hourly_mm,2012-01-01 00:00:00-0600,2023-08-23 03:00:00-0500,2012-01-01 06:00:00+0000,2023-08-23 08:00:00+0000,4252.083333333333,3600
