station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
7050.hourly_mm,2012-01-01 00:00:00-0600,2013-06-29 09:00:00-0500,2012-01-01 06:00:00+0000,2013-06-29 14:00:00+0000,545.3333333333334,3600
7050.hourly_mm,2023-12-31 06:00:00-0600,2025-01-01 01:00:00-0600,2023-12-31 12:00:00+0000,2025-01-01 07:00:00+0000,366.7916666666667,3600
