station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
7020.hourly_mm,2012-01-01 00:00:00-0600,2012-05-25 01:00:00-0500,2012-01-01 06:00:00+0000,2012-05-25 06:00:00+0000,145.0,3600
7020.hourly_mm,2016-12-07 19:00:00-0600,2022-08-16 16:00:00-0500,2016-12-08 01:00:00+0000,2022-08-16 21:00:00+0000,2077.8333333333335,3600
7020.hourly_mm,2022-12-15 05:00:00-0600,2023-01-27 18:00:00-0600,2022-12-15 11:00:00+0000,2023-01-28 00:00:00+0000,43.541666666666664,3600
7020.hourly_mm,2023-04-19 23:00:00-0500,2025-01-01 01:00:00-0600,2023-04-20 04:00:00+0000,2025-01-01 07:00:00+0000,622.125,3600
