station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
4060.hourly_mm,2012-01-01 00:00:00-0600,2013-08-10 03:00:00-0500,2012-01-01 06:00:00+0000,2013-08-10 08:00:00+0000,587.0833333333334,3600
