station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
16068.hourly_mm,2016-01-02 21:00:00-0600,2016-02-03 20:00:00-0600,2016-01-03 03:00:00+0000,2016-02-04 02:00:00+0000,31.958333333333332,3600
16068.hourly_mm,2018-03-11 05:00:00-0500,2018-07-04 20:00:00-0500,2018-03-11 10:00:00+0000,2018-07-05 01:00:00+0000,115.625,3600
