station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
3920.hourly_mm,2012-01-01 00:00:00-0600,2013-01-17 14:00:00-0600,2012-01-01 06:00:00+0000,2013-01-17 20:00:00+0000,382.5833333333333,3600
3920.hourly_mm,2019-12-22 12:00:00-0600,2020-01-29 14:00:00-0600,2019-12-22 18:00:00+0000,2020-01-29 20:00:00+0000,38.083333333333336,3600
