Sensor Title,site_id,site,device_id,device,Sensor ID,sensor_url
,4375,5da5d219-c528-4707-8004-cece384d945b,4,d9e584e5-e93c-40fa-8690-84437a99e374,,https://www.stormwatch.com/sensor/?site_id=4375&site=5da5d219-c528-4707-8004-cece384d945b&device_id=4&device=d9e584e5-e93c-40fa-8690-84437a99e374
,4434,1a89fc3a-6de2-4b4b-9ed1-c71c655e798f,2,8eead5a8-7041-4b05-9ec8-b91389227509,,https://www.stormwatch.com/sensor/?site_id=4434&site=1a89fc3a-6de2-4b4b-9ed1-c71c655e798f&device_id=2&device=8eead5a8-7041-4b05-9ec8-b91389227509
,4370,560c4428-25db-4aa6-b2e2-edc5c33b5cea,3,82d6fc5e-8cf5-49f9-a692-e00542f24a0a,,https://www.stormwatch.com/sensor/?site_id=4370&site=560c4428-25db-4aa6-b2e2-edc5c33b5cea&device_id=3&device=82d6fc5e-8cf5-49f9-a692-e00542f24a0a
,4377,dfdd5ec4-5de5-4f6c-abed-53e7974e5ea0,3,276e741f-acd0-4ab3-8186-4786a01525ae,,https://www.stormwatch.com/sensor/?site_id=4377&site=dfdd5ec4-5de5-4f6c-abed-53e7974e5ea0&device_id=3&device=276e741f-acd0-4ab3-8186-4786a01525ae
,4374,941f8986-b009-4d4c-82ca-b869492b08c6,3,9f140da0-c514-4b3e-a44d-36241b1a9e78,,https://www.stormwatch.com/sensor/?site_id=4374&site=941f8986-b009-4d4c-82ca-b869492b08c6&device_id=3&device=9f140da0-c514-4b3e-a44d-36241b1a9e78
,4372,eed603d1-afbf-42ae-84de-fb46705d588e,4,348ecac8-f784-439c-a24a-a2e89fd4787e,,https://www.stormwatch.com/sensor/?site_id=4372&site=eed603d1-afbf-42ae-84de-fb46705d588e&device_id=4&device=348ecac8-f784-439c-a24a-a2e89fd4787e
,275,d6e49f04-5672-442b-a437-448c92a7a4df,3,b9b2feb1-0295-42b3-b6b1-cc9b1e16b4f3,,https://www.stormwatch.com/sensor/?site_id=275&site=d6e49f04-5672-442b-a437-448c92a7a4df&device_id=3&device=b9b2feb1-0295-42b3-b6b1-cc9b1e16b4f3
,8,884c5bad-94d9-4134-83d6-91a97ab9e348,3,c25819f4-d035-45a7-ad54-c52677148f75,,https://www.stormwatch.com/sensor/?site_id=8&site=884c5bad-94d9-4134-83d6-91a97ab9e348&device_id=3&device=c25819f4-d035-45a7-ad54-c52677148f75
,8,884c5bad-94d9-4134-83d6-91a97ab9e348,5,d01828b0-2412-4a5f-ab8b-5a6180182f35,,https://www.stormwatch.com/sensor/?site_id=8&site=884c5bad-94d9-4134-83d6-91a97ab9e348&device_id=5&device=d01828b0-2412-4a5f-ab8b-5a6180182f35
,77,9d9f4481-eb7b-44bf-b7d4-af97f989de4e,3,c9452117-9b0c-43c7-84d6-d831f54d458f,,https://www.stormwatch.com/sensor/?site_id=77&site=9d9f4481-eb7b-44bf-b7d4-af97f989de4e&device_id=3&device=c9452117-9b0c-43c7-84d6-d831f54d458f
,276,a23529bb-f19f-439b-82df-c455da116ab0,2,033b2822-502b-4348-a0e2-4cb1d5b398f2,,https://www.stormwatch.com/sensor/?site_id=276&site=a23529bb-f19f-439b-82df-c455da116ab0&device_id=2&device=033b2822-502b-4348-a0e2-4cb1d5b398f2
,79,ec7a3bf8-7b31-46aa-bcd0-5f9fb671461e,10,7e8de922-b126-4f5d-8ff3-7e8b716c15cf,,https://www.stormwatch.com/sensor/?site_id=79&site=ec7a3bf8-7b31-46aa-bcd0-5f9fb671461e&device_id=10&device=7e8de922-b126-4f5d-8ff3-7e8b716c15cf
,82,b8607998-b3bf-4e1e-8132-91fcfa3eea81,4,aee99c7e-87bb-400b-8d28-fd73f754a4c0,,https://www.stormwatch.com/sensor/?site_id=82&site=b8607998-b3bf-4e1e-8132-91fcfa3eea81&device_id=4&device=aee99c7e-87bb-400b-8d28-fd73f754a4c0
,83,3a6c8235-0343-407b-85fb-654e6ccae439,4,42a3574f-a683-4301-a6e7-43624875966c,,https://www.stormwatch.com/sensor/?site_id=83&site=3a6c8235-0343-407b-85fb-654e6ccae439&device_id=4&device=42a3574f-a683-4301-a6e7-43624875966c
,85,1e8f2d00-6bca-4bc6-904d-2a609099f6d7,4,fa902e90-3d44-4736-b3b2-d51024fe1911,,https://www.stormwatch.com/sensor/?site_id=85&site=1e8f2d00-6bca-4bc6-904d-2a609099f6d7&device_id=4&device=fa902e90-3d44-4736-b3b2-d51024fe1911
,86,e87cedc6-2515-4b81-8154-2c967e476c92,4,88780e9d-9cdc-4ac0-8f5d-98fc8334daea,,https://www.stormwatch.com/sensor/?site_id=86&site=e87cedc6-2515-4b81-8154-2c967e476c92&device_id=4&device=88780e9d-9cdc-4ac0-8f5d-98fc8334daea
,117,dfbb17cc-21d2-45dd-97bb-54235b783df6,4,431c984d-692c-45f9-a501-0bef6d1b6a32,,https://www.stormwatch.com/sensor/?site_id=117&site=dfbb17cc-21d2-45dd-97bb-54235b783df6&device_id=4&device=431c984d-692c-45f9-a501-0bef6d1b6a32
