time_local,16006,16007,16008,16010,16011,16013,16014,16015,16016,16017,16018,16019,16020,16021,16022,16023,16024,16025,16026,16027,16028,16029,16030,16031,16032,16033,16034,16035,16036,16037,16038,16039,16040,16042,16043,16044,16045,16046,16047,16048,16049,16053,16054,16055,16057,16060,16062,16063,16064,16066,16068,16069,16070,16071,16072,16073,16085,16088,16090,16093,16094,16095,16096,16098,1720,2420,2700,2710,2800,5600,5700,7050
2017-08-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096
2017-08-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22 03:00:00,4.064,0.0,2.032,2.54,2.032,5.08,1.016,0.0,1.016,1.016,1.016,2.032,1.016,1.016,1.016,1.016,1.016,1.016,1.016,6.096,0.0,2.032,0.0,0.0,1.016,1.016,0.0,0.0,0.0,0.0,0.254,0.0,1.016,0.0,1.016,0.0,0.0,1.016,0.0,0.0,0.0,10.16,22.352,1.016,5.08,6.096,7.112,25.4,11.176,5.08,1.016,4.064,13.208,4.064,13.208,8.128,1.016,1.016,25.4,6.096,7.112,6.096,3.048,1.016,1.016,2.032,0.0,1.016,0.0,5.08,20.32,24.384
2017-08-22 04:00:00,41.656,53.848,31.496,46.99,51.816,85.344,70.104,84.328,70.104,72.136,48.768,26.416,23.368,37.592,27.432,29.464,37.592,48.768,29.464,36.576,73.152,55.88,22.352,19.304,32.512,23.368,5.08,5.08,10.16,23.368,21.59,22.352,6.096,20.32,21.336,19.304,14.224,20.32,13.208,16.256,11.176,22.352,24.384,47.752,29.464,30.48,33.528,24.384,33.528,29.464,40.64,38.608,40.64,41.656,40.64,42.672,39.624,34.544,28.448,37.592,34.544,59.944,52.832,53.086,24.384,34.544,34.544,37.592,10.16,37.592,23.368,21.336
2017-08-22 05:00:00,30.48,32.512,41.656,37.592,41.656,27.432,31.496,57.912,46.736,39.624,29.464,34.544,42.672,37.592,41.656,40.64,30.48,32.512,48.768,40.64,37.592,30.48,44.704,73.152,28.448,39.624,78.232,73.152,74.168,41.656,39.878,56.896,75.184,75.184,52.832,77.21600000000001,76.2,43.688,70.104,78.232,82.296,30.48,22.352,25.4,25.4,26.416,32.512,26.416,31.496,24.384,25.4,32.512,33.528,33.528,34.544,36.576,26.416,19.304,25.4,26.416,29.464,35.56,32.512,40.894,39.624,29.464,44.704,42.672,72.136,23.368,22.352,18.288
2017-08-22 06:00:00,10.16,29.464,22.352,18.288,20.32,22.352,31.496,28.448,23.368,25.4,29.464,24.384,28.448,25.4,24.384,25.4,21.336,35.56,27.432,33.528,29.464,21.336,22.352,18.288,26.416,20.32,22.352,26.416,18.288,25.4,25.146,32.512,22.352,32.512,34.544,34.544,36.576,24.384,19.304,24.384,31.496,7.112,2.032,26.416,14.224,12.192,9.144,15.24,9.144,26.416,28.448,26.416,26.416,26.416,23.368,32.512,28.448,13.208,12.192,9.144,8.128,12.192,9.144,18.288,18.288,9.144,11.176,13.208,34.544,8.128,5.08,5.08
2017-08-22 07:00:00,19.304,19.304,14.224,12.446,12.192,8.128,14.224,14.224,12.192,12.192,20.32,16.256,18.288,20.32,19.304,21.336,19.304,13.208,25.4,7.112,12.192,12.192,20.32,42.672,38.608,43.688,37.592,28.448,33.528,37.592,35.56,37.592,27.432,25.4,22.352,23.368,21.336,38.608,30.48,32.512,24.384,15.24,18.288,10.16,9.144,14.224,13.208,8.128,21.336,9.144,14.224,13.208,11.176,13.208,10.16,14.224,26.416,50.8,9.144,16.256,20.32,18.288,21.336,11.43,16.256,20.32,20.32,14.224,21.336,19.304,14.224,21.336
2017-08-22 08:00:00,22.352,9.144,25.4,19.304,24.384,28.448,15.24,24.384,23.368,25.4,7.112,19.304,13.208,13.208,12.192,8.128,8.128,15.24,13.208,20.32,22.352,28.448,9.144,11.176,13.208,12.192,11.176,10.16,11.176,8.128,6.604,8.128,8.128,10.16,9.144,13.208,13.208,13.208,8.128,8.128,14.224,19.304,27.432,17.272,29.464,18.288,25.4,17.272,21.336,19.304,9.144,10.16,17.272,11.176,16.256,10.16,18.288,18.288,23.368,26.416,23.368,33.528,22.352,21.59,24.384,27.432,22.352,22.352,14.224,24.384,24.384,16.256
2017-08-22 09:00:00,13.208,13.208,17.272,12.192,17.272,11.176,16.256,12.192,8.128,9.144,13.208,13.208,14.224,19.304,25.4,18.288,16.256,18.288,28.448,11.176,15.24,15.24,18.288,25.4,18.288,35.56,19.304,19.304,18.288,11.176,12.7,16.256,20.32,23.368,23.368,22.352,21.336,21.336,18.288,19.304,23.368,9.144,8.128,14.224,6.096,7.112,6.096,4.064,8.128,12.192,12.192,12.192,10.16,10.16,9.144,13.208,28.448,52.832,9.144,11.176,10.16,10.16,12.192,8.89,11.176,11.176,16.256,12.192,18.288,11.176,12.192,7.112
2017-08-22 10:00:00,1.016,3.048,1.016,0.762,1.016,1.016,1.016,2.032,2.032,1.016,4.064,1.016,2.032,2.032,2.032,3.048,2.032,1.016,2.032,0.0,1.016,1.016,2.032,2.032,2.032,3.048,5.08,4.064,4.064,4.064,2.794,3.048,3.048,2.032,3.048,2.032,2.032,3.048,2.032,3.048,2.032,1.016,0.0,2.032,1.016,1.016,1.016,0.0,3.048,1.016,3.048,1.016,0.0,2.032,1.016,1.016,4.064,4.064,0.0,0.0,1.016,1.016,1.016,1.524,2.032,0.0,2.032,2.032,2.032,0.0,1.016,2.032
2017-08-22 11:00:00,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,1.016,1.016,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,1.016,0.0,0.0,0.0,0.254,0.0,1.016,0.0,0.0,0.0,0.0,1.016,0.0
2017-08-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
