time,event_raw_value_str,event_value,event_unit,hourly_value
2016-03-21 23:42:18+00:00,0.12,3.0479999999999996,mm,
2016-03-22 11:42:20+00:00,0.0,0.0,mm,
2016-03-22 23:42:21+00:00,0.0,0.0,mm,
2016-03-23 11:42:23+00:00,0.0,0.0,mm,
2016-03-23 18:56:31+00:00,0.04,1.016,mm,
2016-03-23 23:42:25+00:00,0.0,0.0,mm,
2016-03-24 06:44:55+00:00,0.04,1.016,mm,
2016-03-24 11:42:28+00:00,0.0,0.0,mm,
2016-03-24 23:42:30+00:00,0.0,0.0,mm,
2016-03-25 11:42:32+00:00,0.0,0.0,mm,
2016-03-25 23:42:34+00:00,0.0,0.0,mm,
2016-03-26 09:51:57+00:00,0.04,1.016,mm,
2016-03-26 10:20:57+00:00,0.04,1.016,mm,
2016-03-26 11:42:36+00:00,0.0,0.0,mm,
2016-03-26 11:57:36+00:00,0.04,1.016,mm,
2016-03-26 23:42:38+00:00,0.0,0.0,mm,
2016-03-27 03:15:48+00:00,0.04,1.016,mm,
2016-03-27 04:46:12+00:00,0.04,1.016,mm,
2016-03-27 04:57:08+00:00,0.04,1.016,mm,
2016-03-27 05:05:28+00:00,0.04,1.016,mm,
2016-03-27 05:57:30+00:00,0.04,1.016,mm,
2016-03-27 06:18:36+00:00,0.04,1.016,mm,
2016-03-27 06:37:01+00:00,0.04,1.016,mm,
2016-03-27 06:54:29+00:00,0.04,1.016,mm,
2016-03-27 07:17:57+00:00,0.04,1.016,mm,
2016-03-27 07:46:09+00:00,0.04,1.016,mm,
2016-03-27 08:49:53+00:00,0.04,1.016,mm,
2016-03-27 10:10:52+00:00,0.04,1.016,mm,
2016-03-27 10:44:40+00:00,0.04,1.016,mm,
2016-03-27 11:06:59+00:00,0.04,1.016,mm,
2016-03-27 11:26:08+00:00,0.04,1.016,mm,
2016-03-27 11:42:41+00:00,0.0,0.0,mm,
2016-03-27 11:45:21+00:00,0.04,1.016,mm,
2016-03-27 11:59:20+00:00,0.04,1.016,mm,
2016-03-27 12:13:04+00:00,0.04,1.016,mm,
2016-03-27 12:30:37+00:00,0.04,1.016,mm,
2016-03-27 23:42:43+00:00,0.0,0.0,mm,
2016-03-28 11:42:45+00:00,0.0,0.0,mm,
2016-03-28 23:42:47+00:00,0.0,0.0,mm,
2016-03-29 11:42:49+00:00,0.0,0.0,mm,
2016-03-29 23:42:51+00:00,0.0,0.0,mm,
2016-03-30 11:42:53+00:00,0.0,0.0,mm,
2016-03-30 23:42:55+00:00,0.0,0.0,mm,
2016-03-31 11:42:57+00:00,0.0,0.0,mm,
2016-03-31 23:42:59+00:00,0.0,0.0,mm,
2016-04-01 11:43:01+00:00,0.0,0.0,mm,
2016-04-01 23:43:03+00:00,0.0,0.0,mm,
2016-04-02 11:43:05+00:00,0.0,0.0,mm,
2016-04-02 23:43:07+00:00,0.0,0.0,mm,
2016-04-03 11:43:09+00:00,0.0,0.0,mm,
2016-04-03 23:43:11+00:00,0.0,0.0,mm,
