time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 15:24:40+00:00,0.0,0.0,mm,
2012-01-03 03:25:13+00:00,0.0,0.0,mm,
2012-01-03 15:25:45+00:00,0.0,0.0,mm,
2012-01-04 03:26:18+00:00,0.0,0.0,mm,
2012-01-04 15:26:57+00:00,0.0,0.0,mm,
2012-01-05 03:27:22+00:00,0.0,0.0,mm,
2012-01-05 15:27:55+00:00,0.0,0.0,mm,
2012-01-06 03:28:34+00:00,0.0,0.0,mm,
2012-01-07 03:29:38+00:00,0.0,0.0,mm,
2012-01-07 15:30:04+00:00,0.0,0.0,mm,
2012-01-08 03:30:43+00:00,0.0,0.0,mm,
2012-01-08 15:31:09+00:00,0.0,0.0,mm,
2012-01-09 03:31:41+00:00,0.0,0.0,mm,
2012-01-09 15:32:18+00:00,0.0,0.0,mm,
2012-01-10 03:32:46+00:00,0.0,0.0,mm,
2012-01-10 15:33:15+00:00,0.0,0.0,mm,
2012-01-11 03:33:49+00:00,0.0,0.0,mm,
2012-01-11 15:34:28+00:00,0.0,0.0,mm,
2012-01-12 03:34:53+00:00,0.0,0.0,mm,
2012-01-12 15:35:26+00:00,0.0,0.0,mm,
2012-01-13 15:36:38+00:00,0.0,0.0,mm,
2012-01-14 15:37:35+00:00,0.0,0.0,mm,
2012-01-15 03:38:07+00:00,0.0,0.0,mm,
2012-01-15 15:38:47+00:00,0.0,0.0,mm,
2012-01-16 03:39:12+00:00,0.0,0.0,mm,
2012-01-16 15:39:50+00:00,0.0,0.0,mm,
2012-01-16 22:54:30+00:00,0.04,1.016,mm,
2012-01-17 15:40:50+00:00,0.0,0.0,mm,
2012-01-18 03:41:21+00:00,0.0,0.0,mm,
2012-01-18 15:41:53+00:00,0.0,0.0,mm,
2012-01-19 03:42:26+00:00,0.0,0.0,mm,
2012-01-19 15:42:59+00:00,0.0,0.0,mm,
2012-01-20 15:44:02+00:00,0.0,0.0,mm,
2012-01-21 03:44:35+00:00,0.0,0.0,mm,
2012-01-22 03:45:38+00:00,0.0,0.0,mm,
2012-01-22 15:46:10+00:00,0.0,0.0,mm,
2012-01-23 03:46:51+00:00,0.0,0.0,mm,
2012-01-23 15:47:15+00:00,0.0,0.0,mm,
2012-01-24 03:47:47+00:00,0.0,0.0,mm,
2012-01-24 15:48:20+00:00,0.0,0.0,mm,
2012-01-25 03:49:00+00:00,0.0,0.0,mm,
2012-01-25 15:49:24+00:00,0.0,0.0,mm,
2012-01-26 03:50:05+00:00,0.0,0.0,mm,
2012-01-26 15:50:29+00:00,0.0,0.0,mm,
2012-01-27 03:51:02+00:00,0.0,0.0,mm,
2012-01-28 03:52:12+00:00,0.0,0.0,mm,
2012-01-28 15:52:38+00:00,0.0,0.0,mm,
2012-01-29 03:53:17+00:00,0.0,0.0,mm,
2012-01-29 15:53:42+00:00,0.0,0.0,mm,
2012-01-30 03:54:16+00:00,0.0,0.0,mm,
