time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 18:04:33+00:00,,,,0.0,0.0,mm,
2012-01-02 06:02:28+00:00,,,,0.0,0.0,mm,
2012-01-02 18:00:22+00:00,,,,0.0,0.0,mm,
2012-01-03 05:58:17+00:00,,,,0.0,0.0,mm,
2012-01-03 17:56:11+00:00,,,,0.0,0.0,mm,
2012-01-04 05:54:06+00:00,,,,0.0,0.0,mm,
2012-01-04 17:52:00+00:00,,,,0.0,0.0,mm,
2012-01-05 05:49:55+00:00,,,,0.0,0.0,mm,
2012-01-05 17:47:49+00:00,,,,0.0,0.0,mm,
2012-01-06 05:45:44+00:00,,,,0.0,0.0,mm,
2012-01-06 17:43:38+00:00,,,,0.0,0.0,mm,
2012-01-07 05:41:32+00:00,,,,0.0,0.0,mm,
2012-01-07 17:39:27+00:00,,,,0.0,0.0,mm,
2012-01-08 05:37:21+00:00,,,,0.0,0.0,mm,
2012-01-08 17:35:15+00:00,,,,0.0,0.0,mm,
2012-01-09 05:33:10+00:00,,,,0.0,0.0,mm,
2012-01-09 17:31:04+00:00,,,,0.0,0.0,mm,
2012-01-10 05:28:59+00:00,,,,0.0,0.0,mm,
2012-01-10 17:26:53+00:00,,,,0.0,0.0,mm,
2012-01-11 05:24:48+00:00,,,,0.0,0.0,mm,
2012-01-11 17:22:42+00:00,,,,0.0,0.0,mm,
2012-01-12 05:20:37+00:00,,,,0.0,0.0,mm,
2012-01-12 17:18:32+00:00,,,,0.0,0.0,mm,
2012-01-13 05:16:26+00:00,,,,0.0,0.0,mm,
2012-01-13 17:14:21+00:00,,,,0.0,0.0,mm,
2012-01-14 05:12:16+00:00,,,,0.0,0.0,mm,
2012-01-14 17:10:10+00:00,,,,0.0,0.0,mm,
2012-01-15 05:08:05+00:00,,,,0.0,0.0,mm,
2012-01-15 17:05:59+00:00,,,,0.0,0.0,mm,
2012-01-16 05:03:54+00:00,,,,0.0,0.0,mm,
2012-01-16 17:01:48+00:00,,,,0.0,0.0,mm,
2012-01-17 04:59:42+00:00,,,,0.0,0.0,mm,
2012-01-17 16:57:37+00:00,,,,0.0,0.0,mm,
2012-01-18 04:55:31+00:00,,,,0.0,0.0,mm,
2012-01-18 16:53:26+00:00,,,,0.0,0.0,mm,
2012-01-19 04:51:21+00:00,,,,0.0,0.0,mm,
2012-01-19 16:49:15+00:00,,,,0.0,0.0,mm,
2012-01-20 04:47:10+00:00,,,,0.0,0.0,mm,
2012-01-20 16:45:05+00:00,,,,0.0,0.0,mm,
2012-01-21 04:42:59+00:00,,,,0.0,0.0,mm,
2012-01-21 16:40:54+00:00,,,,0.0,0.0,mm,
2012-01-22 04:38:49+00:00,,,,0.0,0.0,mm,
2012-01-22 16:36:43+00:00,,,,0.0,0.0,mm,
2012-01-23 04:34:38+00:00,,,,0.0,0.0,mm,
2012-01-23 16:32:32+00:00,,,,0.0,0.0,mm,
2012-01-24 04:30:27+00:00,,,,0.0,0.0,mm,
2012-01-24 16:28:21+00:00,,,,0.0,0.0,mm,
2012-01-25 04:26:16+00:00,,,,0.0,0.0,mm,
2012-01-25 16:24:10+00:00,,,,0.0,0.0,mm,
2012-01-26 04:22:05+00:00,,,,0.0,0.0,mm,
2012-01-26 16:19:59+00:00,,,,0.0,0.0,mm,
2012-01-27 04:17:54+00:00,,,,0.0,0.0,mm,
2012-01-27 16:15:48+00:00,,,,0.0,0.0,mm,
2012-01-28 04:13:43+00:00,,,,0.0,0.0,mm,
2012-01-28 16:11:37+00:00,,,,0.0,0.0,mm,
2012-01-29 04:09:32+00:00,,,,0.0,0.0,mm,
2012-01-29 16:07:27+00:00,,,,0.0,0.0,mm,
2012-01-30 04:05:21+00:00,,,,0.0,0.0,mm,
2012-01-30 16:03:15+00:00,,,,0.0,0.0,mm,
2012-01-31 04:01:10+00:00,,,,0.0,0.0,mm,
2012-01-31 15:59:04+00:00,,,,0.0,0.0,mm,
2012-02-01 03:56:58+00:00,,,,0.0,0.0,mm,
2012-02-01 15:54:53+00:00,,,,0.0,0.0,mm,
2012-02-02 03:52:47+00:00,,,,0.0,0.0,mm,
2012-02-02 15:50:42+00:00,,,,0.0,0.0,mm,
2012-02-03 03:48:36+00:00,,,,0.0,0.0,mm,
2012-02-03 06:15:57+00:00,,,,0.04,1.016,mm,
2012-02-03 06:17:52+00:00,,,,0.04,1.016,mm,
2012-02-03 06:26:10+00:00,,,,0.04,1.016,mm,
2012-02-03 06:34:08+00:00,,,,0.04,1.016,mm,
2012-02-03 06:36:07+00:00,,,,0.04,1.016,mm,
2012-02-03 06:39:03+00:00,,,,0.04,1.016,mm,
2012-02-03 06:44:09+00:00,,,,0.04,1.016,mm,
2012-02-03 06:47:24+00:00,,,,0.04,1.016,mm,
2012-02-03 06:54:09+00:00,,,,0.04,1.016,mm,
2012-02-03 07:00:26+00:00,,,,0.04,1.016,mm,
2012-02-03 07:07:49+00:00,,,,0.04,1.016,mm,
2012-02-03 07:17:36+00:00,,,,0.04,1.016,mm,
2012-02-03 07:26:44+00:00,,,,0.04,1.016,mm,
2012-02-03 07:35:18+00:00,,,,0.04,1.016,mm,
2012-02-03 07:42:57+00:00,,,,0.04,1.016,mm,
2012-02-03 07:51:24+00:00,,,,0.04,1.016,mm,
2012-02-03 07:59:38+00:00,,,,0.04,1.016,mm,
2012-02-03 08:08:34+00:00,,,,0.04,1.016,mm,
2012-02-03 08:15:58+00:00,,,,0.04,1.016,mm,
2012-02-03 08:23:42+00:00,,,,0.04,1.016,mm,
2012-02-03 08:31:05+00:00,,,,0.04,1.016,mm,
2012-02-03 08:43:21+00:00,,,,0.04,1.016,mm,
2012-02-03 09:22:08+00:00,,,,0.04,1.016,mm,
2012-02-03 14:41:07+00:00,,,,0.04,1.016,mm,
2012-02-03 15:03:44+00:00,,,,0.04,1.016,mm,
2012-02-03 15:26:08+00:00,,,,0.04,1.016,mm,
2012-02-03 15:44:56+00:00,,,,0.04,1.016,mm,
2012-02-03 15:46:30+00:00,,,,0.0,0.0,mm,
2012-02-03 16:31:00+00:00,,,,0.04,1.016,mm,
2012-02-04 01:02:11+00:00,,,,0.04,1.016,mm,
2012-02-04 01:47:11+00:00,,,,0.04,1.016,mm,
2012-02-04 03:44:24+00:00,,,,0.0,0.0,mm,
2012-02-04 06:13:21+00:00,,,,0.04,1.016,mm,
2012-02-04 15:42:18+00:00,,,,0.0,0.0,mm,
2012-02-05 00:10:22+00:00,,,,0.04,1.016,mm,
2012-02-05 03:40:13+00:00,,,,0.0,0.0,mm,
2012-02-05 15:38:07+00:00,,,,0.0,0.0,mm,
2012-02-06 03:36:01+00:00,,,,0.0,0.0,mm,
