time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2021-07-28 11:13:19+00:00,1.0,25.4,mm,1.0,25.4,mm,
2021-08-08 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-08 03:26:54+00:00,1.0,25.4,mm,1.0,25.4,mm,
2021-08-08 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-09 03:12:07+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-09 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-10 08:58:32+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-10 09:13:44+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-10 09:27:33+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-10 09:51:35+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-11 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-11 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-12 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-12 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-12 16:46:05+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 16:48:44+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 16:52:20+00:00,0.08,2.032,mm,0.08,2.032,mm,
2021-08-12 16:53:37+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 16:58:47+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:03:57+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:06:05+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:08:35+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:10:05+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:11:25+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:14:31+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:16:37+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:23:19+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 17:31:58+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 19:45:30+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 19:59:53+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:01:19+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:06:04+00:00,0.12,3.0479999999999996,mm,0.12,3.0479999999999996,mm,
2021-08-12 20:11:02+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:31:16+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:34:42+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:39:10+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:42:20+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:43:34+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:44:44+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:45:48+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:47:03+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:48:12+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:50:18+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 20:53:45+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 21:06:46+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 21:31:07+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 21:43:49+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 22:16:05+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-12 23:43:49+00:00,0.08,2.032,mm,0.08,2.032,mm,
2021-08-13 00:07:28+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 01:08:18+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 02:10:14+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 02:38:54+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 02:54:01+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 03:03:18+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-13 03:13:10+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 03:19:00+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 03:31:39+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 03:49:39+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 04:05:23+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 04:17:30+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 04:28:02+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 04:35:14+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 04:41:29+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 04:49:10+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 05:01:02+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 05:17:58+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 05:29:25+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 05:39:58+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 05:49:50+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 06:11:01+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 07:37:26+00:00,0.04,1.016,mm,0.04,1.016,mm,
2021-08-13 15:12:07+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-14 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-14 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-15 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-15 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-16 03:12:07+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-16 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-17 03:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
2021-08-17 15:12:06+00:00,0.0,0.0,mm,0.0,0.0,mm,
