Reading,Receive,Value,Unit,Data Quality
06/17/2017 11:49:31 PM,06/17/2017 11:49:55 PM,0.00,in,A
06/17/2017 10:37:40 PM,06/17/2017 10:37:55 PM,0.01,in,A
06/17/2017 10:35:12 PM,06/17/2017 10:35:25 PM,0.01,in,A
06/17/2017 10:30:11 PM,06/17/2017 10:30:25 PM,0.01,in,A
06/17/2017 10:22:09 PM,06/17/2017 10:22:25 PM,0.01,in,A
06/17/2017 09:59:17 PM,06/17/2017 09:59:25 PM,0.01,in,A
06/17/2017 10:24:55 AM,06/17/2017 10:25:25 AM,0.06,in,A
06/17/2017 10:24:34 AM,06/17/2017 10:24:55 AM,0.03,in,A
06/17/2017 10:24:13 AM,06/17/2017 10:24:25 AM,0.02,in,A
06/17/2017 10:23:18 AM,06/17/2017 10:23:25 AM,0.01,in,A
06/17/2017 10:22:55 AM,06/17/2017 10:23:25 AM,0.01,in,AN
06/17/2017 10:21:28 AM,06/17/2017 10:21:55 AM,0.01,in,A
06/17/2017 08:22:25 AM,06/17/2017 08:22:55 AM,0.01,in,A
06/17/2017 08:05:38 AM,06/17/2017 08:05:55 AM,0.01,in,A
06/17/2017 12:20:04 AM,06/17/2017 12:20:25 AM,0.01,in,A
06/17/2017 12:07:18 AM,06/17/2017 12:07:25 AM,0.01,in,A
06/16/2017 06:45:52 PM,06/16/2017 06:45:55 PM,0.00,in,A
06/15/2017 10:32:22 PM,06/15/2017 10:32:25 PM,0.01,in,A
06/15/2017 09:33:19 PM,06/15/2017 09:33:25 PM,0.01,in,A
06/15/2017 11:07:40 AM,06/15/2017 11:07:55 AM,0.00,in,A
06/15/2017 04:34:47 AM,06/15/2017 04:34:55 AM,0.01,in,A
06/15/2017 12:32:49 AM,06/15/2017 12:32:55 AM,0.01,in,A
06/15/2017 12:30:11 AM,06/15/2017 12:30:25 AM,0.01,in,A
06/15/2017 12:28:22 AM,06/15/2017 12:28:25 AM,0.02,in,A
06/15/2017 12:23:15 AM,06/15/2017 12:23:25 AM,0.01,in,A
