,event_number,event_start,event_end,stations_selected,corr_a_km,corr_b,selections
0,9,2018071721,2018071816,"['1010', '16005', '16006', '16007', '16008', '16010', '16011', '16013', '16015', '16016', '16017', '16019', '16020', '16022', '16026', '16027', '16029', '16030', '16031', '16032', '16033', '16034', '16035', '16037', '16038', '16039', '16040', '16042', '16043', '16044', '16045', '16046', '16048', '16049', '16050', '16051', '16052', '16053', '16054', '16059', '16060', '16062', '16064', '16075', '16090', '16093', '16094', '16095', '16096', '16098', '1720', '2420', '2440', '2460', '2500', '2600', '2650', '2700', '2710', '2720', '2730', '2740', '2790', '2800', '2840', '2890', '2900', '3000', '3600', '3620', '3640', '3660', '3680', '3690', '3740', '3770', '3800', '3810', '3820', '3900', '3940', '4040', '4060', '4080', '4150', '4160', '4200', '5100', '5110', '5200', '5400', '5600', '5700', '5800', '5900', '6000', '7000']",13.049563049727649,0.6615557392258655,"['1010', '16005', '16006', '16007', '16008', '16010', '16011', '16013', '16015', '16016', '16017', '16019', '16020', '16022', '16026', '16027', '16029', '16030', '16031', '16032', '16033', '16034', '16035', '16037', '16038', '16039', '16040', '16042', '16043', '16044', '16045', '16046', '16048', '16049', '16050', '16051', '16052', '16053', '16054', '16059', '16060', '16062', '16064', '16075', '16090', '16093', '16094', '16095', '16096', '16098', '1720', '2420', '2440', '2460', '2500', '2600', '2650', '2700', '2710', '2720', '2730', '2740', '2790', '2800', '2840', '2890', '2900', '3000', '3600', '3620', '3640', '3660', '3680', '3690', '3740', '3770', '3800', '3810', '3820', '3900', '3940', '4040', '4060', '4080', '4150', '4160', '4200', '5100', '5110', '5200', '5400', '5600', '5700', '5800', '5900', '6000', '7000']"
