id,radius_used_km,g1,d1_m,b1_deg,g2,d2_m,b2_deg,g3,d3_m,b3_deg,g4,d4_m,b4_deg,g5,d5_m,b5_deg,g6,d6_m,b6_deg,g7,d7_m,b7_deg
12332111,6,16028,4326.535862913274,35.632040834560144,16014,373.13304884953544,105.47232482868878,16007,3418.181355164619,213.51581545337422,16055,5034.824278999245,316.4748863677104,16024,3374.34867011752,144.99322883729326,16025,2367.6268196783067,124.17458698996131,16021,4183.854193164987,121.71823269035798
12332110,5,16028,3469.513768199386,46.07869842131572,16014,1255.7280522296076,164.37892070560326,16007,4395.76059485588,205.7379239059636,16055,4315.967566601913,306.0647906292951,16021,4844.194215799194,133.09226898665133,16025,3115.3788954882302,141.54783295751406,16024,4320.871932884127,153.70230337335965
12332109,6,16028,2796.4914172118024,62.370236694187895,16014,2340.6698942148137,172.22496093543828,16055,3790.775297717707,292.1786734517573,16027,5997.84735036421,109.92904847212225,16021,5647.303298801806,141.493706599853,16025,4033.5792784041196,151.64222188862448,16017,4512.405884752387,60.61707255491319
12332108,6,16028,2463.2174177411425,85.64415322579151,16014,3441.640336454226,175.08001627088663,16055,3546.360327964843,275.19642494812985,16017,4063.347455303188,74.23211053419868,16016,4483.407427799268,80.56821876227889,16025,5029.731330157747,157.87465739704749,16105,5211.131517396707,96.2181042979006
12332107,6,16062,5774.017301003777,14.222412014034774,16028,2603.6062083391203,110.75687178321476,16055,3639.734987745604,257.4865993834782,16057,5615.040548353709,310.69049785319044,16014,4547.0125350245935,176.5493292506875,16017,3888.9601292949915,90.08296789791672,16016,4417.263576040622,94.87123052020422
12332106,6,16062,4699.69384048641,17.294044594854427,16028,3155.051833122871,130.10697943302375,16055,4047.590278909438,242.02891106368142,16057,4981.780572886468,300.8020979663315,16014,5654.206577089345,177.44366716500747,16017,4025.1054650257406,106.08847058776394,16016,4624.687458964601,108.72845436135589
12332105,6,16062,3646.8108298964694,22.16083769991309,16028,3948.9508091522644,142.72549569419743,16055,4688.5640151405005,230.08789122890482,16057,4535.627342511781,288.5273553231198,16060,5364.3317509077715,336.12366346499937,16017,4443.33140755862,120.05346206132685,16059,4794.531109376602,5.254483822869361
12332104,6,16062,2641.13782222323,30.84361310273772,16028,4868.095999551615,150.86511287846486,16055,5481.479658842133,221.29979096986776,16057,4334.746312490076,274.38484841315613,16060,4383.347075185953,329.98312310907676,16059,3688.283590599739,6.500812867519983,16061,4981.113922960761,282.6197032924361
12356627,9,16034,4031.8082283309654,27.792677243481023,16036,5334.435242789278,348.38859624760903,16031,5865.715398132673,308.56364563332704,16035,7566.822661416279,47.74614212476848,16047,7713.914880444595,10.117912986638544,16046,8575.391362043496,319.322456438323,16048,8776.281411501961,12.077223105094163
12332103,6,16062,1765.2970276371268,49.01521765871382,16017,5849.739569176224,139.450394939896,16057,4412.763349747917,259.83998961145517,16060,3480.764390947366,320.49442542393683,16059,2585.272112346175,8.812545780908408,16064,4616.333377452706,43.48044435356621,16061,4882.33428681253,269.7471231683545
12356626,8,16034,3081.200497898265,37.11795155591449,16036,4258.482339591957,345.11068200760525,16031,5264.143447013076,298.93426145156866,16047,6620.101964583719,11.630314351626737,16035,6853.136966893033,54.51383145396136,16048,7689.702650738925,13.657777831950852,16046,7782.310501788886,313.87399094631775
12332102,6,16062,1311.9585094032695,87.90471224302001,16057,4755.974332039774,246.6079488235847,16060,2735.3308249706224,305.17634084609676,16059,1492.6917999737766,14.532372460549993,16064,3869.2386118477043,54.62798508013674,16061,5032.617545941227,257.00848719373914,16058,5219.408924340382,302.4017095992443
12356625,8,16034,2279.4971199544298,53.77257561390371,16036,3205.800499227484,339.6508798793002,16031,4845.6005759151785,287.2516316550004,16047,5532.720821093963,13.739146974362257,16035,6256.046697777118,62.708373078562204,16048,6610.8935067334405,15.756209422010897,16046,7074.985881989595,307.2653284384211
12332101,6,16059,486.76348542805897,46.49203431503025,16062,1670.4806802095304,129.46871911155836,16057,5313.235557408953,235.6491712056293,16060,2304.926378427822,281.66396793415953,16090,5892.1331357018935,77.78056779512383,16064,3331.030659301482,70.16946261219243,16058,4738.7850287978135,290.8547896407499
12356624,7,16034,1833.690691526071,82.5614993764247,16036,2209.9019198538385,329.0858591853495,16047,4456.483355318102,16.87261951362649,16031,4659.672239865388,274.02761631834164,16048,5544.392287832665,18.667155840410203,16035,5811.602129704631,72.3845260703024,16039,6356.70421039789,353.1241242938536
12332100,6,16064,3112.0442495778984,89.62818348058488,16059,842.6586739623003,156.8326590104664,16060,2368.0552165332656,254.2237241176383,16062,2514.7758186025317,149.7193178994322,16058,4487.126325379038,277.3905673913448,16063,5360.152742231523,283.0822436715894,16090,5738.762150312339,88.62921064175629
12332099,6,16059,1909.8549065073496,170.6589467300147,16060,2892.5847469741943,232.68053849695573,16063,5243.583478393667,271.130394568435,16064,3276.9165410709707,109.4215714198429,16062,3510.2738327128127,159.2001353296555,16058,4502.987780273117,263.2068941759155,16090,5797.7437561320885,99.6566847684773
12332124,8,16031,1449.4890629843915,81.5792829067949,16033,2820.611293839635,276.1953420147258,16046,3089.363003287881,8.01786304754279,16032,6853.251597647114,320.76760775754343,16036,5257.511318393981,70.1997432072447,16037,7529.890657940856,16.18366236786278,16038,7655.857918685302,28.91959339958362
12332123,7,16046,1991.927512098048,11.863307852921992,16031,1673.4837201482599,122.43326064309247,16033,2938.09357773932,254.0905168406748,16032,6049.987837704039,313.9471445654942,16036,4970.787363096266,82.24018661964044,16037,6464.569358808094,18.743713622911855,16038,6694.17713363318,33.356981833647524
12332122,6,16046,924.9477126204714,24.807168733371668,16031,2442.1750562067514,145.27862891814442,16033,3431.198202181442,236.07112657877883,16032,5357.408583668423,305.20904799292975,16036,4923.426900716503,95.11121630364624,16037,5417.210745496525,22.30323387798063,16038,5785.84072652305,39.232957330117586
12332121,6,16037,4400.660314390317,27.536029266117794,16046,455.4503499643234,126.38658888622558,16033,4168.6978594298,223.47828085242477,16032,4823.431478135883,294.2241455967696,16039,5987.565204288736,61.395442269995385,16031,3404.7091445188144,156.2799676751464,16038,4960.242817165892,47.17445730443467
12332120,6,16037,3442.3227483772534,35.78791992604931,16046,1422.500456114083,165.95475490418494,16033,5044.518626535538,214.95020067616414,16032,4504.815022729742,281.12627102976717,16039,5522.233800118457,71.44967034865493,16036,5540.334173249368,118.67168411966384,16038,4265.698918216484,57.975398466212994
12332119,6,16037,2607.2031855970636,49.80748176473617,16046,2510.7285665720856,172.59033918573084,16032,4448.082767299404,266.90078758092767,16018,5238.431705023518,328.9986284300549,16033,5998.375794735019,209.03481505444458,16039,5253.885841701821,82.92578872869052,16038,3775.2483848861784,72.22925066102056
12332118,6,16037,2051.728766353602,73.7890986877473,16046,3612.2289890690035,175.19858132097988,16032,4662.804848039518,253.1669135528723,16018,4338.513447118552,321.18291440789557,16024,5422.023859093425,22.62646348417104,16038,3573.92784127328,89.31944058517314,16023,4695.825405753582,47.109026436007525
12332117,5,16023,4005.188077985011,58.608869838330634,16037,2021.3474296694944,105.40652606716014,16018,3559.2748413934232,309.63757783057184,16024,4408.244542794314,27.926159442744222,16046,4717.71561652543,176.5863806044365,16038,3709.1210404264025,106.723983084358,16007,4195.337861261015,335.21639431008657
12332116,5,16024,3454.137360781809,36.262661301393905,16037,2535.011645501546,130.51303718867035,16018,2996.396870960099,292.792140065517,16007,3233.2847595889516,326.59491151631977,16023,3535.0315601178336,73.96573927297612,16038,4148.055989627253,121.65860943739108,16025,4697.797068395087,26.0914442375298
12332115,5,16024,2625.583686074359,50.35145497593686,16037,3351.2563100620987,145.34137801926664,16007,2402.41895334527,311.4190508900647,16023,3378.6888146607307,92.26239433408603,16014,4362.461135534918,5.860875826686424,16018,2784.3457849400233,271.049034224161,16025,3721.313140838916,33.32905777224664
12332114,5,16024,2078.5827855576867,74.21234054847667,16023,3577.5429500081345,110.33410583577216,16018,2998.501493645581,249.32192896369997,16007,1885.0282036997114,284.7379987351006,16014,3257.5728674854226,7.478889376015161,16037,4301.134962106273,154.0168770465648,16025,2844.50917452244,45.338118376471016
12332113,5,16014,2157.9398480377795,10.751069493344346,16024,2052.200553297478,105.37968111907117,16007,1949.1757047764343,251.1348879262443,16025,2190.5461061264255,66.03742245042827,16018,3562.8212931234402,232.50583710993226,16021,3601.9619522467947,89.68228004461793,16023,4079.986100960217,125.21954941098534
12332112,5,16014,1079.7450866329748,20.66701569569193,16025,1992.4765952677096,96.34309492855198,16007,2551.370751993485,226.99941667460553,16023,4791.447513720145,136.2777602878122,16024,2562.5697902159873,130.20126061674574,16021,3742.6297408818014,106.92938324136583,16018,4342.8845962135065,220.98382330448746
12297103,6,16075,2232.8061624121387,27.54790847420469,16061,3785.8373974750825,92.94061672700963,16070,4839.250162725096,245.3793827455384,16074,5308.6008613692775,277.79671883216616,16066,3915.0802532494986,160.0023426166157,16057,4423.035249804027,102.4170887217685,16072,5469.448129039352,248.88668781126768
12297102,5,16075,1332.868347140789,49.26209748341961,16061,3977.9396258693305,109.13650621472738,16066,4966.428971183015,164.63245550741112,16065,4967.925219628588,14.762144631410422,16057,4765.516236921582,115.62385995022373,16063,4771.45654212476,46.899735720190904,16058,4999.21177856792,58.33764267287228
12297101,6,16065,3897.667793794187,18.59886169473117,16075,1015.9362818884354,103.66462389705288,16074,5512.8489144720315,254.21657909912295,16063,4074.8002898659574,58.147788091929954,16061,4447.459571173763,122.87137339852967,16058,4495.1227651945155,70.31310604597576,16057,5321.794861981009,126.56979590227007
12297100,7,16065,2857.939359792884,25.27823832879227,16075,1658.975854955252,144.45478350757423,16074,5932.407234395124,243.90601328194032,16063,3592.443534366478,73.16284643150146,16058,4229.0172349280965,84.51158491612762,16061,5118.618539131889,133.5044785614195,16057,6033.0191037648665,135.19614904376
12297099,7,16065,1899.5532324734452,39.08568157130935,16075,2633.775453924581,159.05056909051882,16074,6516.131701356874,235.19646188837748,16063,3416.3970798955065,91.16189010804112,16058,4245.880914934716,99.56268806946906,16061,5923.267091952329,141.46821241568608,16060,6643.307949495952,106.85629049015245
12297098,8,16065,1230.1550971463269,72.75921928002845,16063,3591.9861944916247,109.16333425378019,16074,7224.338408911614,228.05347744128056,16075,3685.8995277476147,165.56321740031603,16058,4542.56476302148,113.55293629619416,16061,6814.280633974243,147.441870027228,16060,7025.126955215448,115.60682776984135
12297105,6,16061,4329.318794885344,62.105654451955616,16066,2011.5041386199234,136.51144526009648,16071,4910.570267479539,198.28389615093715,16070,4358.602390305119,272.67721107501023,16075,4335.500820270951,14.398721700119097,16057,4545.628493209142,73.79479631946833,16072,5062.983348490407,272.82449253129823
12297104,6,16075,3264.7772481614243,18.860316053970223,16066,2907.708397560899,152.07747258636277,16070,4469.409350587908,258.3012902482339,16074,5547.33372412187,289.2618569279461,16061,3912.2331217676597,76.46506131160959,16071,5980.420432426059,195.1532739579619,16057,4345.201487233785,87.90614101358466
12370607,5,16010,2147.0981021806974,42.75603505709353,16029,836.1681746076291,119.23910187209992,16015,3796.287969151104,264.47240491548996,16011,498.5661934071188,327.8304215209044,16013,1523.0002327909076,295.04166357687717,16019,3435.738568134933,158.74346818138474,1720,4416.360099238676,80.90480306062858
12370606,5,16010,1511.3316271638078,72.01258739719054,16029,1675.8209094331703,154.9530215718553,16011,744.7156871674745,202.55107389506804,16096,2987.9048832781164,352.5171269819585,16013,1475.2419722660327,251.62097120949676,16008,2665.5097274895516,125.73019566618143,16098,2877.3822592643087,251.9674673806341
12370605,5,16095,3974.920937821981,63.646313626504764,16010,1556.3803406687002,114.40567314520473,16011,1823.3916903594236,189.65343853285498,16096,1897.3278757376625,347.5428274420047,16006,3334.4507438294495,311.5259015146156,16098,3405.6896947418386,234.02705311573288,5600,4602.882029385447,17.85835688207186
12370604,5,16093,3086.2758761440664,10.328567453852202,16010,2241.56906331237,141.44332235468926,16011,2925.5850398313937,186.39629233657715,16096,858.0521291777181,329.96850545163016,16006,2746.749483845466,293.6260231640518,16095,3601.6552164422624,79.5265235487334,16098,4169.205306657938,221.7531428036628
12370603,5,16093,1998.8842530799764,15.47030612912772,16010,3176.6447335821927,154.31207512576304,16096,580.3351854335128,230.78025340382646,16053,4496.776558398068,313.0962574804778,16095,3550.7667781725863,97.36370913190001,16011,4032.0572085722492,184.92402409058263,16006,2536.7017598489233,269.79669134296614
12370602,5,16093,964.4212520192381,32.13627462677499,16095,3835.111717200954,114.08206958809853,16096,1549.6682397872462,197.64651859513143,16053,3842.681392325006,300.71138786779755,16006,2790.921569452817,246.36721924754696,16010,4197.815102312444,161.1423934283731,5600,1712.1270223578324,52.10164892845182
12370621,6,16040,2531.601908651414,58.156028222287034,16035,2506.8921587975806,126.94965672338486,16034,3481.3789929840264,209.55863722620745,16047,2454.6687942423337,294.0143994022522,16036,4867.700892312381,253.65689605167725,16042,5696.977401546541,6.282854229699808,16048,2655.138331585259,318.45010996402283
12370613,5,16019,3717.0291207092782,21.568613175554447,16042,3248.579846224016,171.81321334867334,16043,2952.381786326526,203.45287070532407,16020,1894.6382794720162,324.7057937016585,16026,3421.1809928732146,259.5034265165197,16045,4155.781252863471,116.37485074479031,16044,3318.1689981949476,140.8509571194577
12370612,5,16019,2705.699188015857,29.84020066862132,16044,4227.232302599764,150.60620877329166,16026,3802.012032585545,242.8820644917723,16020,1197.251439468146,291.3876582892506,16043,4000.944975239303,197.38069292610217,16022,4076.6616422921093,257.3990454753058,16027,4107.966752022409,290.8754883837605
12370611,5,16019,1813.6592041272381,46.98847402845246,16020,1319.5624592851009,239.32593032547726,16027,3874.647641577108,275.24258337465267,16029,4111.3632213681285,11.36531554675787,16026,4435.111766138805,230.13477058778656,16022,4470.503474510326,243.43664873661942,16008,4589.909542976616,29.562272861043937
12370610,5,16019,1312.2394935135508,84.42909984196973,16020,2124.421944355606,212.93655526908535,16011,3757.004461126454,356.87187431720383,16008,3653.3092982299627,37.90418083500208,16027,3951.5196576050707,258.9738835145522,16105,4688.85148323884,293.0257779576483,16098,4432.051490547328,323.19101119891764
12370609,5,16029,1968.014696823117,23.030376466447706,16019,1618.2269934243184,127.37912314230806,16020,3122.369887655751,202.1098740115847,16013,3162.002130266948,334.93550695027733,16015,4172.790845408603,296.3776562256504,16027,4322.064642192977,244.42875934890054,16011,2651.1923638234407,355.12820749812647
12370608,5,16029,1026.685596927664,46.91087314844077,16019,2445.28734897196,148.82652358460655,16020,4177.239830700132,196.62813722136136,16011,1551.3366721647076,350.90207457654657,16098,3005.4889148593707,296.2411993597542,16105,4372.603103388622,264.94124072657576,16027,4920.37722228671,232.79292116710712
12346111,5,16027,2225.6453373397076,83.76893651750908,16021,2135.159034501462,177.588420203032,16025,1969.1832348215446,230.08324397695333,16028,3706.307218430619,345.1708290059984,16105,3342.143091506975,32.09546518973394,16022,2958.6349550805844,135.53794343582496,16014,3109.6940434978037,269.38864335033696
12346110,5,16105,2458.257339321665,45.54805666722564,16027,2357.230401756584,111.61246787828395,16025,2824.500132151397,212.8302357581346,16028,2656.334303731015,338.5921625486309,16021,3243.797983284119,178.7837276560831,16014,3332.6364458317053,249.94234504125723,16022,3819.1065724379428,147.51166920930427
12346109,5,16105,1838.5616801099877,70.5654856001579,16027,2936.6220996825864,132.34350680325616,16025,3813.4151142182322,204.02047430886594,16028,1685.142183590122,323.997303490148,16016,2145.7695271449315,27.059071640424804,16014,3873.88179037954,234.44173908660105,16017,2327.0403636353153,11.495973559313313
12346108,5,16016,1246.6023285418064,50.012828689471064,16105,1783.7523043580654,106.21365741806744,16014,4622.952790109368,223.33389439759995,16028,1042.8336657772056,284.06655261711614,16027,3762.333300025529,145.15726791658824,16017,1251.4995869410664,20.719867522062657,16015,2394.692240474095,74.70674066656863
12346107,5,16017,426.1300891881749,81.80386428823465,16105,2333.9732145542835,133.54274138275917,16028,1341.4610247767625,230.32981908106947,16016,983.8220060432242,108.28803522100952,16015,2338.306439645518,101.80017238042308,16098,3353.325250130691,88.17863027720989,16027,4706.458839229365,153.11159086239843
12346106,5,16006,4814.774987427809,48.22096684559136,16017,1123.0030669236417,159.09163930657178,16028,2230.6418764191176,208.18485686369792,16015,2768.5738722089995,124.99996562775436,16016,1687.0104061464817,147.23004807117326,16105,3190.1876475213126,148.41717453354767,16098,3478.436554423583,106.76295416793204
12346105,5,16006,4140.411817013626,59.55355409125747,16017,2192.010594754011,170.02332515582395,16062,4028.698065635454,328.7397374381338,16098,3926.633428339936,122.5563270207548,16016,2681.1051087294322,160.56479853055384,16028,3258.2588414076777,199.25680993014407,16015,3510.916674432348,140.21060001380658
12346104,5,16006,3683.497737718369,74.43702260154316,16017,3288.3008768804166,173.73673015555585,16062,3147.4525070269933,317.8637409150464,16098,4604.518434692573,134.42142670883123,16053,4940.674622206649,34.54399987021645,16064,4533.775786600009,356.615259677875,16016,3740.973048223729,166.53490307243396
12346103,5,16053,4060.992243505293,43.21150117489037,16006,3529.519374922924,91.97336032948834,16062,2459.0159365174877,299.8569327877756,16064,3428.23317701504,355.16931444954764,16017,4391.490025507637,175.5893620357407,16059,4036.1097560166695,310.4983284987645,16090,4235.8108578393185,33.47638039617567
12346102,5,16053,3322.237861785469,56.162250618921576,16006,3716.3256650512326,109.34986730908315,16062,2156.6934192269664,273.03993209364955,16064,2326.9471705769593,352.35111177146155,16090,3351.672844620239,43.69545317444647,16059,3439.968667200211,296.0622461351722,16052,4884.37826563579,33.918096433912694
12346101,5,16090,2643.7769230224803,60.209237945215364,16006,4198.675506514991,123.88973125153439,16062,2391.6878548349505,245.4045478620481,16064,1241.3042601849256,344.5466079966457,16059,3137.015742611725,277.3538203702661,16053,2836.740573099871,74.87559686073678,16052,3997.2457716504287,42.57759824960817
12346100,5,16090,2282.464115630406,84.87974020818712,16006,4889.879122533238,134.88934658315054,16062,3041.9244523951315,226.2049498010289,16064,362.2902697553651,283.8314685295203,16054,4553.128390908781,46.32008798185683,16053,2742.474820414872,97.74664850559873,16059,3211.3305812473805,257.25809095527586
12346099,5,16052,2759.044127804488,74.79155490453809,16090,2427.752263225443,111.915118610469,16064,1089.0129402163548,200.02011130326517,16059,3639.8798820473235,240.03328665407594,16053,3075.6283469458212,118.75301369838758,16054,3852.903763650903,58.12308729555042,16062,3905.2195034162587,214.5858499400425
12321615,6,16007,1734.9618148111822,27.524117668200518,16037,5311.631851076233,121.90606429122437,16032,5106.734063321364,202.13346237665624,16018,180.56262680206885,270.0702314658348,16024,4901.9729753123265,70.6455473077524,16067,2236.4460671658176,308.7576977847676,16086,4360.518526583312,283.22027195615107
12321614,6,16007,890.0404524537896,61.19917828376907,16037,5956.506377940841,131.1190023261389,16018,1127.8859372435309,190.3369531253937,16067,1789.5032188262987,279.3352595058107,16086,4268.262687407677,268.4887087104649,16014,4389.6669402228745,43.595675455319565,16024,4631.8170344347045,83.61911948682922
12321613,5,16014,3648.674648577499,55.449169817407665,16007,1019.0761018234584,131.93318509914275,16067,1966.5304035692157,245.37126181917534,16018,2230.679210479862,185.7686696346627,16024,4619.777800095984,97.4003518723813,16086,4459.408639204473,254.09094626452935,16025,4680.131508228478,79.6740206152001
12321612,5,16014,3133.803335828001,72.17109089203177,16007,1936.2687967708907,157.65024255393246,16067,2645.0828443716123,223.16367004574516,16055,4784.615484048998,349.8441598572576,16024,4867.772054291509,110.50138274773201,16018,3338.266629684378,184.2267301439804,16025,4590.500495403214,93.38315733492334
12321611,6,16014,2965.2787205480518,92.90560632306125,16067,3548.2387343643027,211.07196615149957,16055,3702.4234691986417,346.4812973367055,16007,2987.314234552943,166.1629811195337,16018,4447.068901174133,183.4534124786372,16025,4765.081904703936,106.84327443389668,16024,5339.692375885787,121.81091122496201
12321610,6,16028,5618.368444153074,65.20801959514756,16014,3198.328062610848,113.20320594210114,16067,4543.991470762117,204.06805933567887,16055,2643.4120462497026,340.38636228272946,16007,4069.798105956096,170.20157695026887,16025,5177.216944815992,118.75416522193774,16018,5556.3598674033,182.98885936834714
12321609,6,16028,5229.351707160313,76.21424473693389,16014,3758.9904152267895,129.08478695315773,16067,5583.014995192565,199.62344325735987,16055,1652.7614784652947,326.62650745594215,16007,5163.988748096282,172.53663047254815,16066,5543.191426674804,304.0252164405234,16025,5776.280471343186,128.55710538977007
12321608,7,16028,5058.699012859637,88.45603913386049,16014,4527.141438734963,140.23190133578487,16067,6645.043569452268,196.58579887874868,16055,969.5005896448475,286.19579504455714,16057,4995.149759920018,340.8901605573558,16066,5027.446006062236,293.34145648142567,16061,5892.455720983075,338.3490037751343
12321607,7,16062,6849.323979791745,35.92828579991226,16028,5128.257533765773,100.94303129245998,16055,1269.8708541089893,228.62292599943407,16057,3972.2528045880276,335.3429495938254,16066,4720.997175576757,280.76891924777635,16014,5415.193114716069,147.94433860064032,16061,4887.936314473922,333.3046525176648
12321606,6,16062,5971.52129899849,42.018147840968595,16028,5428.802837638045,112.56643128397161,16055,2179.347232152721,206.56817187150068,16057,3011.709935444342,326.1169312710424,16066,4665.274507093209,267.20238087838203,16060,5981.252080796569,4.317027685708581,16061,3940.4497329080928,325.7492387519696
12321605,6,16060,4873.329482654368,5.042913821807474,16028,5925.290924413042,122.60883544688977,16055,3217.2799981205903,198.04513709740186,16057,2196.894711506162,309.26512066314785,16066,4868.895264766598,254.05543434550663,16062,5183.548868603165,50.076406875296186,16061,3102.694723435164,313.79437949070683
12321604,6,16060,3766.646943402576,6.195562859684344,16055,4291.455784209501,193.72876680147814,16057,1745.4665089046568,279.25155724801374,16062,4532.503481411214,60.71917968053464,16066,5302.064788592387,242.51074691089516,16061,2488.100648447993,294.64363156325726,16059,4707.5343154019865,39.85604344637903
12321603,6,16060,2662.753346041832,8.305359848756098,16057,1931.6650053367616,244.578869551013,16058,4249.548594232638,335.14230983302417,16059,3903.819050291393,50.102898143739594,16055,5380.211233935598,191.14926090797772,16075,5452.796366404349,292.66880960526726,16061,2284.5014868438566,268.18516622468553
12321602,5,16060,1567.5557033902637,13.380271801447009,16062,3909.6475643484077,90.04158225795601,16061,2590.6820035863893,242.85033012883673,16058,3287.918122372495,326.6353010605522,16057,2623.0492806778116,222.33454067258245,16059,3283.755772813446,64.87759475658595,16063,4253.480319570023,322.66829898138786
12321601,5,16060,537.1850532487576,39.386394029903784,16062,4043.8491046270788,105.97089180067627,16061,3266.299973379008,225.43566597803655,16058,2454.8983144338426,311.7979058585128,16059,2964.9009780060846,84.49741049006616,16063,3453.997496689305,311.1376136698905,16057,3534.662490397651,210.39509873581179
12321600,5,16060,764.3808990150469,155.33536642684953,16061,4134.0302297055505,214.6256458601161,16058,1925.3664062385794,285.86613552586914,16059,3043.4475130754854,105.73834036356976,16063,2869.232934872528,293.90021555067995,16062,4459.1963528763745,119.89453685110152,16057,4535.603151707616,203.5236743174678
12321624,9,16031,4043.6890944714996,87.71043387803553,16033,321.5181591405465,322.0918351648442,16088,6652.3666686537545,274.91089947956175,16037,8585.080861183853,33.235373677480595,16046,4275.18306701454,45.27543277262777,16032,5534.358322279891,341.8077798199575,16036,7748.917765538438,77.09791921749877
12321623,8,16046,3563.639504395087,57.80609493927875,16031,4129.039496345134,103.2765670243079,16033,883.7552106268231,194.3690664935848,16032,4501.843688486391,337.12952077743745,16088,6671.638824442325,265.35483621790695,16036,7557.014817162971,85.29068155985198,16037,7667.626353688958,37.64872763903742
12321622,8,16046,3096.1312311311244,75.23871448708718,16031,4495.628863115173,117.2442250032239,16033,1980.6258459136009,186.99197971521517,16032,3516.8557932522353,329.7552538467924,16037,6807.753667440674,43.21753208066275,16088,6872.540523521375,256.10763893025455,16018,7768.831364706983,359.79390981758286
12321621,8,16037,6030.147075289165,50.30543800831043,16046,2989.432817618228,96.16262937056791,16033,3086.90012732569,184.88541770184816,16032,2633.2809046449524,317.0797715253765,16088,7239.968251213752,247.59196078225833,16031,5082.9684926814,128.55180060122393,16018,6659.1777181870075,359.57209687067586
12321620,7,16037,5370.660781181719,59.30397173038955,16046,3278.9599716732055,115.86996452698907,16033,4195.146755382009,183.8910980219635,16032,1991.0523880678854,294.27539944690966,16018,5549.662130142265,359.2615364793317,16031,5824.658676623972,137.25623573922678,16038,6602.970173054958,70.43391879525404
12321619,7,16037,4877.447334017593,70.45370009193499,16046,3876.9382820106803,130.94130626838637,16032,1859.744767261244,260.99073800583096,16018,4440.389449621754,358.7957296553403,16033,5304.1307030610715,183.3124927492285,16086,6844.066577308246,322.5916061933871,16007,6043.523718783966,8.458911245292882
12321618,7,16037,4604.255817006679,83.48961251807714,16046,4666.255080915501,141.46937121530243,16032,2327.501524598771,232.9909380853668,16018,3331.6041274918844,358.0197082863712,16033,6413.47044193907,182.93406368164622,16024,6822.126918105433,43.43449245318146,16086,6015.650796975447,315.9907624495786
12321617,6,16007,3852.100590697951,12.677486084820202,16037,4590.538824019292,97.35606249701368,16032,3136.8997303892124,216.83044071292983,16067,3999.1560514576313,334.83808120584456,16046,5566.098155717078,148.78113710222124,16018,2224.0379082362015,356.47008180694166,16086,5291.420220884931,307.44017198273
12321616,6,16007,2773.4933759610726,17.27433153483554,16037,4838.504910389267,110.53878643624898,16032,4089.901267594428,207.71685679966765,16067,3043.9016877235404,325.54384889881146,16024,5391.582780372872,59.52548856313422,16018,1121.314494195865,351.86123885519385,16086,4719.58469606567,296.5157533123869
12321599,6,16060,1828.7629968916467,170.65069915221216,16058,1962.6379829187704,252.7057982937592,16065,5118.458123004303,288.1725683393061,16059,3492.6879231955186,123.6496776968524,16061,5096.677015132208,207.72221380213094,16063,2645.619717654846,271.13984304491504,16062,5087.288645585734,130.92172140210056
12321598,7,16060,2927.262831766546,174.60569481001505,16058,2541.9036128432235,228.2297172015566,16065,4909.221767485111,275.68749356857097,16064,6096.517035610454,111.66060917826786,16063,2868.889847176728,248.37655647659403,16059,4195.1803762799145,136.54164022951522,16062,5860.115068899633,139.2908134384664
12346125,8,16036,3312.166379870306,26.776282352821738,16031,2451.6425469734995,304.49173830397814,16034,4631.494743166761,73.71883897564277,16046,5203.792311607118,324.4762175536226,16033,6431.380528475016,283.3085034711521,16047,6613.398881617591,36.361874977796106,16039,7604.649680024983,14.207828992733255
12346124,7,16036,2361.526525190599,38.53561291634878,16031,2060.503306500443,277.7696061521071,16046,4363.223006391449,315.75138158426824,16034,4428.856621107858,87.55845406243793,16038,6771.260341914841,1.9193091198404773,16047,5743.2006511257005,42.77119475591945,16033,6290.519878097835,273.3783163297005
12346123,6,16036,1627.0307941954134,63.04731046641069,16034,4499.204078940728,101.81349510877885,16031,2223.711866817335,248.05001077666705,16046,3668.797187765955,303.32669694926125,16039,5466.021309473203,19.50039648697151,16047,4969.476077854953,51.31456367154385,16038,5661.428731023137,2.0837814075584333
12346122,5,16047,4344.084850344932,62.6413323670094,16036,1477.0657621000398,104.59984281757835,16031,2847.4945224074504,227.02726176590568,16046,3216.6037881817624,286.35772573962464,16039,4426.828378499748,24.04455621560328,16038,4551.664604838306,2.3284013384408127,16034,4830.6267492268125,114.8610150504536
12346121,5,16039,3432.2435520547206,31.29303734797037,16036,2044.5786413676021,136.45988260190825,16046,3114.0212722004626,266.24613343919196,16037,4221.491674137169,340.06203106830975,16031,3706.1675283742934,214.5974334924057,16047,3938.3382190871876,76.99028274722366,16038,3442.03499707637,2.7306771217814685
12346120,5,16038,2332.7344735233273,3.5155111178419816,16036,2939.8940427652237,151.83888181384623,16046,3392.911813123914,247.22102756358368,16037,3210.152662036508,332.9378183839235,16047,3822.8273339822467,93.34714569425262,16031,4671.965823325089,207.05922570280154,16039,2535.322462840538,44.01992799354389
12346119,5,16038,1224.6625632494308,5.7216317870867215,16036,3945.8536293903735,159.73736637007482,16046,3973.753678967157,232.42046789766698,16037,2292.0044033731983,319.7332862063363,16039,1881.3596612595697,67.71748871241493,16047,4022.634459541448,109.35196190397113,16048,4290.366304779254,94.61095054220164
