id,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3,g4,d4_m,b4_deg,w4
12342615,16021,2515.238291266537,24.46157122171263,0.009452984114533108,16023,777.2435327024234,96.16564394192966,0.7943385739082967,16037,2795.1194852036483,194.450338888566,0.06328554164443007,16007,4699.99159589044,290.4124883423359,0.13292290033274018
12342614,16037,3883.547896653943,190.66310755737368,0.27077380900599457,16026,3615.063948628203,84.32244007088138,0.21307489526506318,16007,4457.507203705838,276.82156457850186,0.07045482130730392,16025,2129.7909373466287,344.2045770658335,0.44569647442163823
12342613,16024,795.9953708230837,231.6058968271888,0.560191449203692,16025,1115.2576582124943,327.4021763244174,0.281355998704751,16030,4213.918032276732,123.27611687800312,0.07875799258148443,16027,3965.276324403247,51.9367508040375,0.07969455951007257
12342612,16027,3376.0156576798367,66.70829604181165,0.08277806226654456,16021,1427.7106836642856,136.75081975301418,0.1833433187136312,16025,644.8076543402502,254.6930695505093,0.6904674565174382,16028,4676.600493989597,359.2624481361148,0.04341116250238597
12342611,16027,3087.993980140056,85.81932796158725,0.158995467183795,16021,2353.15984990199,155.99982958837154,-0.04251557693014919,16025,1432.464082872826,206.6733887806688,0.6755462571426795,16028,3567.341029237464,358.694041978297,0.20797385260367474
12342610,16027,3184.0389047614663,106.13183326360512,0.12943169059136794,16025,2480.391313792469,195.5310021431397,0.41228843690882583,16028,2458.7478903253013,357.61276461415395,0.4999755579252557,16016,3535.676686684352,31.8216589329798,-0.041695685425449325
12342609,16027,3633.825066760697,123.2892360565018,0.10425368153166736,16028,1352.4650832346751,354.7595166113998,0.7439940982272814,16025,3566.0835922970723,191.07894796159587,0.2008668587047085,16016,2643.1349409774657,44.21406217571723,-0.049114638463657254
12342608,16017,1745.638436205707,48.61349389426664,-0.037510908219028166,16028,277.6616156167541,328.60388466860644,0.9746960960176063,16027,4328.447937419332,135.82233022651246,0.06204198837883293,16015,3235.82169922913,79.04062358242095,0.0007728238225889749
12307599,16063,818.3723183384467,91.1524412595299,0.6674985626067477,16075,2921.40843526688,214.5260323662227,0.15471369556863704,16065,2071.739639241285,317.49223437996324,0.19350319039388195,16057,5581.255239331557,163.0072691844773,-0.015715448569266734
12307598,16075,3896.590318777532,205.51072800990832,-0.1251626746262935,16065,1482.2311905536435,286.3568037595727,0.6603988639089041,16058,2358.276275795936,138.35818844466178,0.4930407421942785,16061,5790.294096580207,169.3508165168778,-0.028276931476889332
12307609,16067,5560.902016506689,163.35147004196574,0.4107071886181652,16066,3234.975900434878,339.63125389039504,0.6139012988158936,16068,5217.401955678913,229.39627887623573,-0.10203845574263624,16069,4617.903623420668,267.8761055118862,0.07742996830857746
12307608,16066,2239.661458519452,329.1552267688323,-0.5380919805946222,16057,4998.792274648111,21.503910369390496,1.0219765667564613,16069,4810.744378335168,254.55755256547968,-1.4364665376384769,16073,5480.257564939151,238.36103416764956,1.9525819514766378
12307607,16057,3976.816196725414,27.074433495587016,0.40294519421173475,16071,4742.017442283038,239.7316142031005,0.035047596051524695,16066,1425.3036234473734,304.781601877216,0.8835640090688419,16075,6638.128607432768,347.1449768608328,-0.3215567993321014
12307606,16057,3017.710430838778,36.32749342367657,0.3683946766130784,16066,1229.3502485981471,256.0312631548077,0.7932418129418487,16075,5567.584800096415,344.37866663407755,-0.13908784532913004,16071,5404.3876300820575,229.63690600784665,-0.022548644225796867
12307605,16057,2205.099499281057,53.18467577674312,0.3734331850534479,16066,1858.9056836752852,220.82851952280183,0.5694783843576416,16075,4516.154326545521,340.31066667372727,0.02122464564743202,16058,6248.841420956723,16.011399374055884,0.035863784941478384
12307604,16066,2804.3158504904195,206.19049884524483,0.31336176081849904,16075,3501.101489643564,333.83313809788683,0.24996523517287977,16058,5183.725025057112,19.159016203167766,-0.01877661786744764,16057,1755.7738427509526,83.0795470649,0.4554496218760688
12307603,16058,4142.26725502834,23.910372000916595,-0.07048693381326816,16061,1190.3303011363294,96.8231084313357,0.6393118456619485,16066,3838.9171949393385,199.16167417790112,0.0915382314037585,16075,2565.9691684530244,322.3806113163214,0.3396368567475612
12307602,16058,3148.0390384846,31.74960484283605,0.07483790541032186,16061,1705.9095938084745,137.17858241917895,0.48972175859954836,16066,4906.611449171932,195.1512742114766,-0.0017384888626325735,16075,1837.1500615997008,300.14627769573684,0.43717882485276227
12307601,16058,2264.140569235926,46.19946224468214,0.34900274075108334,16061,2620.648410888409,154.28316856634672,0.17598203539470117,16075,1621.878977528912,263.37224081948017,0.4852118203706161,16065,3984.431053024977,340.1171672706724,-0.010196596516400685
12307600,16075,2085.7428010806807,231.54843551539255,0.3920773203743378,16065,2975.1755671602177,332.419867610951,0.11406689657457039,16058,1675.3919709491634,74.16025113462655,0.48967172560176686,16057,4539.603407215192,158.63917999103137,0.004184057449324836
12356607,16015,530.4729113872653,215.95716773419107,0.8347645744309148,16017,2181.348129730697,272.8783281866968,0.0028500679865341946,16006,4482.020679085657,13.037668498591302,0.07127914447716206,16013,2166.6474521864857,74.44721201962295,0.0911062131053889
12356606,16006,3403.966795215027,16.916266345409156,0.2683586862922842,16015,1574.6217761412452,192.17645739005007,0.37146184729838955,16013,2133.2685839502724,104.35412278243972,0.14984773118879108,16017,2416.0246923811733,245.54282518021267,0.21033173522053528
12356605,16006,2355.7650693472606,24.3103711861757,0.5325023307265684,16016,3010.6086052655605,214.55318746234772,0.35739146048509246,16013,2621.348999170973,128.6913911142683,0.04590893325007344,16015,2672.3871501733283,187.5854947834942,0.06419727553826564
12356603,16053,3014.056487113108,3.4546766637149062,0.040858194343536464,16006,931.3600352825944,94.47922287125124,0.7587813391968107,16015,4884.536998612775,184.62753069163733,0.0527924919334702,16062,4899.7971075679525,285.05844646202456,0.14756797452618264
12381112,16019,2703.1830149143248,332.31631292487594,0.5179679015820803,16020,3748.281782830513,277.4095164507865,0.07329192103625765,16044,3674.3274115723143,188.25278492150215,0.1144106169715928,2800,4444.12633577962,130.59187283271058,0.2943295604100693
12381111,16045,4161.8472638794165,164.94364892770432,0.22683565297847977,16020,3788.8887486380727,260.4837672818024,0.4275224449851349,2320,5760.281608391966,55.37458104708554,0.28867148817088156,16008,4053.227678836352,355.2265257109063,0.056970413865503756
12381110,16045,5237.428111011109,168.30822237503298,0.12916119005517923,16019,1307.0645179300377,277.6574387339712,0.643179501224003,16008,2951.0633799574557,353.05042694768275,0.07334761036602698,2320,5192.366785824213,65.37847461224561,0.1543116983547908
12381109,1720,3468.190307902122,31.26619481905004,0.10012378522316312,16019,1614.031444273527,234.5719319603687,0.6580349576585122,2320,4817.104270310139,77.36771816814036,0.17371312484653198,16029,2608.6565179936542,315.41591894100736,0.06812813227179275
12381108,1720,2570.844367509937,43.82689169292769,-0.045365049196580874,2320,4681.059552746846,90.68940859434292,0.13695081966138675,16019,2442.5069941145134,213.13095190596724,0.20515345554097947,16008,813.0975187069037,330.80460766772023,0.7032607739942147
12381107,1720,1911.5889345631872,67.06548889266355,0.2216991859768977,2320,4804.597796550143,104.04643906317943,-0.029456187871755087,16008,577.3941391498348,226.15183228141345,0.7708570697405198,2790,3622.508762132416,31.9942329668512,0.03689993215433757
12381106,2790,2731.2094057741765,44.06660400775394,0.4652781433323689,1720,1778.524860560285,101.8390734222831,-0.06445996553013593,16008,1571.5311329947672,196.11454599059627,0.22007525581498566,16029,2395.6537763009774,232.1053951170003,0.3791065663827814
12381105,1720,2266.316003408771,130.59414844294997,0.006486327914959799,2790,2064.09532155348,65.60066759715284,0.2533940945487624,16008,2658.969366787501,189.87440711229615,0.49469672874497833,5600,4584.520155471425,344.9803423859654,0.2454228487912995
12381104,16095,1174.826174339364,53.33629651244456,1.079456434023163,2790,1877.6410620839915,97.87107343013054,-1.1811106287845219,1720,3094.0745126328547,146.64713597358923,0.8115587931057656,5600,3531.1137346905853,339.9971531830645,0.2900954016555932
12356623,16047,3401.9839483016463,21.97278298998441,-0.03494551405452119,16034,1998.1871618425928,115.88622876921472,0.4239283521773259,16031,4733.848294610428,260.4855221691609,0.0033459980234181127,16036,1397.9316595305168,304.2214191016138,0.6076711638537771
12356622,16047,2398.0751608506,31.481710652896936,0.24470725870748417,16034,2662.162728759381,138.12178241079766,0.15186969430917313,16036,1220.1673060094772,254.6211697482316,0.5828887620902169,16035,5517.233092666654,94.79090925845787,0.020534284893125757
12356621,16047,1546.6302413006888,52.78941857656008,0.49809219405454397,16034,3556.052455355541,150.39872547934442,-0.012294605331225606,16036,1867.4754649588951,219.86639125775983,0.46161047669644717,16039,3093.0865177096257,344.5743242499745,0.052591934580234395
12356620,16047,1223.6865586380618,98.19650613015624,0.5270616320304106,16036,2819.608860418726,205.5845909817483,0.2614631593054771,16039,2053.07302412268,335.7479636742474,0.270001177193669,16034,4546.202819790897,157.55158984347838,-0.05852596852955653
12356619,16030,4415.384557073704,2.2907859235367027,0.09569086981880187,16048,1697.7563155348053,100.04611711394216,0.5579356265279798,16036,3857.0725848499783,198.72484086996792,0.1613720649921401,16037,4464.125753993105,293.746219502945,0.1850014386610783
12356618,16048,2168.6227900886465,130.4142905191793,0.14676221096109426,16039,950.3525381899708,248.54069961482276,0.678166297678776,16023,4232.552660803668,321.47056534867346,0.05180601806989251,16042,4630.178497911907,60.64543981733584,0.12326547329023718
12356617,16048,2997.9234153719026,147.0510065118831,0.03837213599429446,16039,1715.6137899881812,211.83972769628343,0.5039158142598658,16023,3450.5030605451493,309.6400858191848,0.1373784201641966,16043,2903.63902622985,54.96325793747019,0.32033362958164313
12356616,16030,1088.5673293345917,6.049059884242752,0.6652834946789515,16039,2729.0280993863703,199.82754122176487,0.2895359920188534,16023,2891.633917150231,292.17711911506467,-0.017071377099663415,16043,2421.8272059940205,76.69858600528323,0.062251890401858426
12356615,16026,1539.699301016278,5.49195772289562,0.0016808050696609633,16030,97.98685964026886,106.16531990778128,0.9681444861260718,16023,2698.3773229777503,269.6118769823352,0.03681548372678283,16039,3796.837256620089,194.4315505240754,-0.0066407749225157004
12356614,16030,1139.4424952306997,176.30116805619093,0.5850133982561934,16023,2943.648060123238,247.4666697257482,-0.050269809717772174,16022,1350.1088801042674,339.733672099464,0.4512198096349954,16020,3530.142936404883,42.74437087805308,0.014036601826583325
12356613,16020,2800.169181318872,58.02786236216372,0.19671466034769283,16023,3537.376148808892,230.75542433784167,0.28266915953063926,16027,2533.9501629133006,352.1039163473264,0.33723846816324704,16043,3598.9062351303373,140.3790643121837,0.1833777119584209
12356612,16020,2384.131150038416,81.00106045076893,0.10847942243477827,16026,1798.7736477535786,177.274612673771,0.3702223851690606,16027,1447.870247801886,345.2463378724637,0.4763783735668988,16021,2675.2554887281967,248.6330341231372,0.04491981882926233
12356611,16020,2447.7179131171306,107.52047083901068,0.105801428028047,16022,2129.721368185166,194.39607031218367,0.13626185091211873,16027,485.67657036000577,306.71284185537024,0.8147799192008779,16021,3264.235428719495,230.3135154709807,-0.056843198141043626
12356610,16020,2960.183188772688,128.5968918902725,-0.0031567917415384955,16027,916.2837968326036,206.57812568005468,0.7247156096042627,16019,4775.079742738282,89.23580579807407,0.07533266375534464,16015,2910.7226038896133,355.0809873620089,0.2031085183819311
12356609,16020,3741.4139133165017,142.20431258057658,-0.001065530761088187,16027,1976.720311621056,192.5816127041387,0.4301722157416447,16019,4867.7638410420095,102.40999792862664,0.06859966859415963,16015,1810.4833115368967,351.4165296036407,0.5022936464252838
12356608,16020,4658.091433832716,150.80296503804834,0.044051317492791627,16015,739.9623313419149,336.8552018600227,0.9845099419998748,16016,1852.1072527820331,297.3139814980226,-0.14833280857794579,16027,3072.366425777081,188.44525352000207,0.11977154908527918
12332111,16028,4326.535862913274,35.632040834560144,0.46517960540734443,16007,3418.181355164619,213.51581545337424,0.5068017965464137,16024,3374.34867011752,144.99322883729326,0.205572343029142,16021,4183.854193164987,121.71823269035798,-0.17755374498290016
12332110,16028,3469.513768199386,46.07869842131572,0.6473474963740709,16007,4395.76059485588,205.7379239059636,0.5089516470724168,16021,4844.194215799194,133.09226898665133,-0.22922921398756338,16024,4320.871932884127,153.70230337335963,0.07293007054107586
12332109,16028,2796.4914172118024,62.370236694187895,0.8644785818570974,16027,5997.84735036421,109.92904847212225,-0.5613507234858629,16021,5647.303298801806,141.493706599853,-0.238783644251017,16025,4033.57927840412,151.64222188862448,0.9356557858797825
12332108,16028,2463.2174177411425,85.64415322579151,1.88931171800016,16017,4063.347455303188,74.23211053419868,1.5405822473415187,16016,4483.407427799268,80.56821876227889,-2.466512944589293,16025,5029.731330157747,157.87465739704749,0.03661897924761407
12332107,16062,5774.017301003777,14.222412014034774,-0.1701755371306067,16028,2603.6062083391203,110.75687178321476,0.636693641303114,16057,5615.040548353709,310.69049785319044,0.41636592789719157,16017,3888.960129294992,90.08296789791672,0.1171159679303011
12332106,16062,4699.69384048641,17.294044594854427,-0.012309061518105006,16028,3155.051833122871,130.10697943302375,0.3697014709144583,16057,4981.780572886468,300.8020979663315,0.41312310161446036,16017,4025.1054650257406,106.08847058776394,0.22948448898918636
12332105,16062,3646.810829896469,22.16083769991309,0.16364286529113675,16028,3948.950809152264,142.72549569419743,0.15647749629145197,16057,4535.627342511781,288.5273553231198,0.3949288284194518,16017,4443.33140755862,120.05346206132684,0.2849508099979595
12332104,16062,2641.13782222323,30.84361310273772,0.40531961661403,16028,4868.095999551615,150.86511287846486,0.2733254255054992,16057,4334.746312490076,274.38484841315613,0.281120239294685,16059,3688.283590599739,6.500812867519983,0.040234718585785756
12356627,16036,5334.435242789278,348.38859624760903,-0.8950118185521824,16031,5865.715398132673,308.56364563332704,1.4421198091362273,16035,7566.822661416279,47.74614212476848,1.2776294893276718,16048,8776.281411501961,12.077223105094165,-0.8247374799117168
12332103,16062,1765.2970276371268,49.01521765871382,0.530717659527173,16017,5849.739569176224,139.450394939896,0.12577908489466785,16057,4412.763349747917,259.8399896114552,0.28007938721399145,16059,2585.272112346175,8.812545780908408,0.06342386836416773
12356626,16036,4258.482339591957,345.11068200760525,-0.7934252184410892,16031,5264.143447013076,298.93426145156866,1.282707777131382,16035,6853.136966893033,54.51383145396136,1.0893220932953676,16048,7689.702650738925,13.657777831950852,-0.5786046519856602
12332102,16062,1311.9585094032695,87.90471224302001,0.5301647222774096,16057,4755.974332039774,246.6079488235847,0.20565629416023481,16059,1492.6917999737766,14.532372460549992,0.28504082386754165,16058,5219.408924340382,302.4017095992443,-0.020861840305186133
12356625,16034,2279.4971199544298,53.77257561390371,0.9586418345151553,16036,3205.800499227484,339.6508798793002,0.1702588888147574,16031,4845.6005759151785,287.2516316550004,0.207464936308649,16048,6610.8935067334405,15.756209422010896,-0.3363656596385616
12332101,16059,486.76348542805897,46.49203431503025,0.8584468858007671,16062,1670.4806802095304,129.46871911155836,0.05555092544442968,16057,5313.235557408953,235.6491712056293,0.08055386014191591,16058,4738.7850287978135,290.8547896407499,0.005448328612887283
12356624,16034,1833.690691526071,82.5614993764247,0.6908455524921593,16036,2209.9019198538385,329.0858591853495,0.3744567217480278,16031,4659.672239865388,274.02761631834164,0.11111876885619935,16048,5544.392287832665,18.667155840410203,-0.1764210430963865
12332100,16064,3112.0442495778984,89.62818348058488,0.18989225828944178,16059,842.6586739623003,156.8326590104664,1.049276477684245,16062,2514.775818602532,149.7193178994322,-0.3497667028516532,16058,4487.126325379038,277.3905673913448,0.11059796687796641
12332099,16059,1909.8549065073496,170.6589467300147,0.8981363745678621,16064,3276.9165410709707,109.4215714198429,0.6145726610120122,16062,3510.2738327128127,159.2001353296555,-0.7798798736791396,16058,4502.987780273117,263.2068941759155,0.2671708380992653
12332124,16031,1449.4890629843917,81.5792829067949,0.6888963666946274,16033,2820.611293839635,276.1953420147258,0.3833124008338669,16046,3089.363003287881,8.01786304754279,-0.048532438222925654,16032,6853.251597647114,320.76760775754343,-0.023676329305568695
12332123,16031,1673.48372014826,122.43326064309248,0.5987406122540214,16033,2938.09357773932,254.0905168406748,0.2596741188628419,16032,6049.987837704039,313.9471445654942,0.06316740452159209,16037,6464.569358808094,18.74371362291185,0.07841786436154459
12332122,16046,924.9477126204714,24.807168733371668,0.6903889593435713,16031,2442.1750562067514,145.27862891814442,0.1451139915121328,16033,3431.198202181442,236.07112657877883,0.16003266167882885,16032,5357.408583668423,305.2090479929297,0.004464387465467004
12332121,16037,4400.660314390317,27.536029266117797,0.012684978730282346,16046,455.4503499643234,126.38658888622558,0.9079379419518059,16033,4168.6978594298,223.4782808524248,-0.008378519953572779,16032,4823.431478135883,294.2241455967696,0.0877555992714846
12332120,16037,3442.322748377253,35.78791992604931,-0.040051881170096545,16033,5044.518626535538,214.95020067616412,-0.22450297647562065,16032,4504.815022729742,281.1262710297672,0.7240561128035177,16036,5540.334173249368,118.67168411966384,0.5404987448421995
