,event_number,event_start,event_end,stations_selected,corr_a_km,corr_b,selections
0,1,2013053012,2013053112,"['1010', '16005', '16006', '16007', '16008', '16013', '16015', '16016', '16017', '16018', '16019', '16020', '16021', '16022', '16023', '16024', '16025', '16026', '16027', '16028', '16029', '16030', '16031', '16032', '16033', '16034', '16035', '16036', '16037', '16039', '16040', '16042', '16043', '16044', '16045', '16046', '16047', '16048', '16049', '16050', '16051', '16052', '16053', '16054', '16057', '16058', '16059', '16061', '16062', '16063', '16064', '16065', '16066', '16067', '16068', '16069', '16071', '16072', '16073', '16074', '16075', '16076', '16078', '16079', '16080', '16081', '16082', '16083', '16084', '16085', '16086', '16093', '16094', '16095', '1720', '2320', '2420', '2440', '2460', '2500', '2520', '2600', '2610', '2620', '2630', '2640', '2700', '2710', '2720', '2730', '2740', '2790', '2800', '2840', '2890', '2900', '3000', '3640', '3690', '3740', '3760', '3770', '3810', '3880', '4150', '4160', '4200', '5100', '5170', '5200', '5400', '5600', '5700', '5800', '5900', '6000', '7010', '7020', '7030']",35.26393109280407,2.0502286979262014,"['1010', '16005', '16006', '16007', '16008', '16013', '16015', '16016', '16017', '16018', '16019', '16020', '16021', '16022', '16023', '16024', '16025', '16026', '16027', '16028', '16029', '16030', '16031', '16032', '16033', '16034', '16035', '16036', '16037', '16039', '16040', '16042', '16043', '16044', '16045', '16046', '16047', '16048', '16049', '16050', '16051', '16052', '16053', '16054', '16057', '16058', '16059', '16061', '16062', '16063', '16064', '16065', '16066', '16067', '16068', '16069', '16071', '16072', '16073', '16074', '16075', '16076', '16078', '16079', '16080', '16081', '16082', '16083', '16084', '16085', '16086', '16093', '16094', '16095', '1720', '2320', '2420', '2440', '2460', '2500', '2520', '2600', '2610', '2620', '2630', '2640', '2700', '2710', '2720', '2730', '2740', '2790', '2800', '2840', '2890', '2900', '3000', '3640', '3690', '3740', '3760', '3770', '3810', '3880', '4150', '4160', '4200', '5100', '5170', '5200', '5400', '5600', '5700', '5800', '5900', '6000', '7010', '7020', '7030']"
