id,n_gauges,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3,g4,d4_m,b4_deg,w4
12391609,4,20.156982434573383,1.3080390792753491,0.0,2800,6216.258638255029,173.40148472503438,0.17725895027674873,16019,4016.050007017563,257.20076294510267,0.24435056887978093,1720,3115.163422551416,345.0995497140892,0.4342010281252397,2700,6255.910512695266,73.96084544139751,0.14418945271823067
12391608,4,20.156982434573383,1.3080390792753491,0.0,2710,5854.47685908007,57.76357623691979,0.13632741129468806,16019,4414.461643635915,243.06755344540608,0.3281467635481749,1720,2070.148471806946,336.65146496415645,0.6867342829998355,16011,5683.836217504755,286.6076479992076,-0.15120845784269857
12391607,4,20.156982434573383,1.3080390792753491,0.0,2710,5327.584608164121,67.79892026051311,0.33109669599194563,16019,5030.938120346143,231.8275411229761,0.29112788955990004,16010,4098.412771943505,294.03449925902083,0.2033507856165252,16095,4379.0382126919785,338.5892045539815,0.1744246288316292
12367103,4,20.156982434573383,1.3080390792753491,0.0,16093,2368.3762976623425,36.22106893366845,0.31363089124365245,16006,1670.5708651075918,269.149661996645,0.5024117227531575,16013,3856.390251022125,188.86325292811853,0.10853581180910202,16095,4412.975489023538,96.1253727246671,0.07542157419408797
12367102,4,20.156982434573383,1.3080390792753491,0.0,16093,1594.8479229458526,59.857133402973886,0.5397529283718318,16006,2036.1020012322967,236.1348391648732,0.3986008316466391,16090,3828.160060285012,311.1705206958633,0.04333058258434317,16010,4565.972229263046,150.86567638501538,0.018315657397186075
12290104,4,20.156982434573383,1.3080390792753491,0.0,16066,4044.9067835967016,130.08983918475116,0.31220828017648283,16070,2806.4689360653747,250.38959344242025,0.643215156367039,16071,5810.630256448905,178.32752246017492,-0.08993498657757074,16057,6076.431061001428,88.83932804126198,0.134511550034049
12290103,4,20.156982434573383,1.3080390792753491,0.0,16070,3364.627206412832,232.4250261028573,0.6546042164005114,16069,6931.113862423374,183.4511614291553,-0.03127560407151137,16057,6132.124070419328,99.25997165010268,0.17751223380153572,16063,6799.785340494228,50.39961305825841,0.19915915386946445
12290102,4,20.156982434573383,1.3080390792753491,0.0,16070,4150.868716277591,220.38861575926785,0.5408978726103585,16066,5706.996304576236,147.71184907149916,0.08552756558247872,16063,6132.510942758703,58.27707410363234,0.33672108204919526,16057,6383.363740499447,109.17438569720588,0.036853479757967544
12290101,4,20.156982434573383,1.3080390792753491,0.0,16070,5059.966846608047,212.41808579666912,0.5100637562474948,16066,6661.143231020801,152.98579175035297,0.027018887815124282,16063,5607.38425066545,67.84397834702844,0.4550919445096334,16057,6808.537842369111,118.09535696627182,0.007825411427747486
12290100,4,20.156982434573383,1.3080390792753491,0.0,16066,7657.438893305142,156.91396473472287,-0.01324283633169076,16063,5267.095567438909,79.00147727043338,0.5690572071954145,16070,6036.670309119975,206.9468578352889,0.477058238735819,16057,7377.636638169977,125.80619821028232,-0.032872609599542704
12290099,4,20.156982434573383,1.3080390792753491,0.0,16063,5148.428423805296,91.16818943101303,0.7833535270221736,16070,7052.949376937519,203.0245882291966,0.4119228103289017,16057,8060.232571953295,132.31397321492,-0.012832066757948473,16060,8324.084472651051,103.6334189129812,-0.1824442705931269
12342625,4,20.156982434573383,1.3080390792753491,0.0,16034,5467.1795404832965,76.43826758233183,0.4765354302912689,16033,5584.986143068977,285.19695345332025,0.30988460442701726,16046,4737.166633156841,332.94562430946587,0.3116493507986934,16039,7847.785452249794,20.399593658780876,-0.09806938551697959
12342624,4,20.156982434573383,1.3080390792753491,0.0,16046,3794.6844529533455,325.015897535952,0.42956803857941783,16034,5296.49840002071,88.1364507541843,0.4077740525224879,16033,5422.312177530152,273.7460187524673,0.21186672568313408,16039,6810.175352060287,23.48963156902425,-0.04920881678503984
12367114,4,20.156982434573383,1.3080390792753491,0.0,16043,1639.8300938451112,190.08930872010168,0.5185479409343802,16026,2520.5187474668232,280.7641252215998,0.11846647876480111,16020,2648.4984468137263,355.5192173585551,0.2891137889322951,16045,4671.900414807144,99.26480993293728,0.07387179136852363
12367113,4,20.156982434573383,1.3080390792753491,0.0,16019,4102.543666967726,32.992473188632175,0.23680537620899372,16027,3904.9874468373137,310.9209513026531,0.19912594159611036,16030,3366.919261806951,229.2239063472012,0.3081563472192144,16044,3934.3358341841736,131.1522992349743,0.2559123349756815
12367112,4,20.156982434573383,1.3080390792753491,0.0,16019,3214.797733386461,43.51926104211736,0.3657815364401587,16027,3305.019562683411,295.9849619087267,0.2898947945393084,16045,5451.637664885969,123.03215285428912,0.11787358908450635,16030,4189.532254595647,217.8365974662652,0.2264500799360266
12367111,4,20.156982434573383,1.3080390792753491,0.0,16019,2510.585766199806,60.88926157404677,0.5329420007097477,16022,3723.594207023104,237.23968994458767,0.2890321248193831,16015,4947.566534151718,325.09913424711635,0.09556265109101224,16043,4956.070479592174,184.02664381519244,0.082463223379857
12367110,4,20.156982434573383,1.3080390792753491,0.0,16019,2176.05743691124,87.06011393071589,0.3018047796006657,16020,1821.6501273695617,189.09391266577776,0.38398609446922255,16027,3108.687379640412,255.62973619686545,0.1606081832216211,16011,3793.851454174462,10.051234218580705,0.15360094270849076
12367109,4,20.156982434573383,1.3080390792753491,0.0,16029,2429.6077671209405,42.35737468974645,0.22645409494061305,16019,2373.076456103497,114.87437774630008,0.3479912529555973,16027,3567.985019594047,238.17809024166377,0.21878203008552102,16098,3023.461850151595,323.2604356296839,0.20677262201826868
12367108,4,20.156982434573383,1.3080390792753491,0.0,16011,1638.5230252370852,22.29469958972561,0.43438066778152834,16019,2998.641483416157,134.66652186983686,0.23249027348246157,16098,2251.41322546114,305.6781327367313,0.2317960817555281,16027,4273.317071941989,225.5766916626028,0.10133297698048202
12367107,4,20.156982434573383,1.3080390792753491,0.0,16011,725.696070152126,55.95867453616404,0.4851631814208572,16015,2936.728837697985,262.5365145683039,0.054239653841115995,16013,811.5993021899972,320.7911165866935,0.3939213034506429,16019,3849.196639811785,146.71607818509096,0.0666758612873839
12367106,4,20.156982434573383,1.3080390792753491,0.0,16010,2347.8378935766905,78.92702064231884,0.04451263726319115,16011,912.4855380655908,140.44717401478874,0.29921317216330584,16013,718.1472956343729,227.9570895034188,0.5437451634259404,16096,2985.117937279318,9.205563582155946,0.11252902714756262
12367105,4,20.156982434573383,1.3080390792753491,0.0,16006,2733.770669055801,323.4033405432803,0.45424698460369556,16095,4761.128658865013,68.45132228245001,0.09725733929986323,16016,4946.143843599353,240.55319435529728,0.06562244341980746,16029,3067.6494719094358,149.52356670132866,0.38287323267663376
12367104,4,20.156982434573383,1.3080390792753491,0.0,16096,848.284444522977,31.006902298895568,0.6612517898513629,16010,2872.621115424093,128.002956824654,0.08949665879023509,16006,1974.860663594934,303.3266654173634,0.13843759238976105,16098,3663.389756317317,211.42356328800244,0.11081395896864099
12342607,4,20.156982434573383,1.3080390792753491,0.0,16062,5769.304533780507,348.179842102915,0.31929770645648725,16014,5056.009985798783,207.3991034339909,0.3246849302191535,16027,5170.149578190396,144.59539018243674,0.15625395731251565,16013,5578.368028899576,84.69568615346134,0.1997634060118436
12342606,4,20.156982434573383,1.3080390792753491,0.0,16006,5481.91609818792,54.39631001861284,-0.012719379959185454,16017,1655.8143327728017,130.05300248135563,0.7242387262801021,16062,4693.915012737486,345.15107695513404,0.20196907633227384,16055,6445.535908165391,253.3343374632438,0.08651157734680949
12342605,4,20.156982434573383,1.3080390792753491,0.0,16006,4900.139889753954,64.86137676741362,0.11391079933769728,16028,3099.403329431086,183.8486180470705,0.425644647610915,16062,3639.37331817572,340.3462662653694,0.3756594738482921,16015,4130.442082584474,131.08159210223442,0.08478507920309557
12342604,4,20.156982434573383,1.3080390792753491,0.0,16062,2630.871894738823,331.75142046783577,0.5497713261017654,16098,5268.518973844611,127.9403354797446,0.12060742536579327,16053,5466.441298094093,42.14429659506874,0.06368405021293824,16028,4208.4689105508805,183.1215741134288,0.26593719831950313
12342603,4,20.156982434573383,1.3080390792753491,0.0,16064,3448.3184102613686,9.642755932737655,0.025619713979920692,16006,4395.898198752679,91.79892336998635,0.14784575960605564,16062,1749.913311200538,313.64317802252367,0.65386452978368,16017,4556.885225522729,164.67927132799912,0.17266999663034366
12342602,4,20.156982434573383,1.3080390792753491,0.0,16064,2356.4296247154625,13.659198215957304,0.20239978658695165,16006,4547.145085435682,105.92722504021754,0.1361183188586039,16028,6427.586194180675,182.4205296256408,0.0275323535841639,16062,1291.1929671335251,274.34907732044326,0.6339495409702806
12367125,4,20.156982434573383,1.3080390792753491,0.0,16035,4150.161685004215,45.35468829896109,0.6188865931604937,16031,7385.357294413112,281.5990944893036,0.11173692605024525,16036,4814.105266815826,309.36819972550467,0.4230001590759501,16047,5574.288036841578,346.5886815467253,-0.15362367828668907
12342601,4,20.156982434573383,1.3080390792753491,0.0,16064,1295.7167466873,24.40214585295746,0.5293913873432751,16062,1654.220992325288,232.28685534139052,0.42037405456660787,16017,6715.816105811968,170.03861942717597,0.0134443733050726,16053,3676.472459954756,78.64755749377917,0.036790184785044464
12367124,4,20.156982434573383,1.3080390792753491,0.0,16035,3444.3505865279053,58.36432616587797,0.1788128156775281,16034,838.3347733452695,289.8933852924728,0.8787391258773692,16048,5365.487002970389,351.0796978947041,-0.04164828817273036,16038,8484.045532503533,324.00362777217737,-0.015903653382166944
12342600,4,20.156982434573383,1.3080390792753491,0.0,16006,5547.474096137684,128.68579291390108,0.039542647282885535,16062,2503.9992326554943,212.0773365118952,0.5897571525966164,16060,4912.704032965866,263.0567742569229,0.08491393507968337,16054,5203.884922819638,53.05120334476664,0.28578626504081467
12367123,4,20.156982434573383,1.3080390792753491,0.0,16035,2994.5307879915304,76.54350324844637,0.21036663675515835,16034,1154.7731968266007,224.438692474824,0.7090901782192934,16036,3853.4583767255313,282.50025668952827,-0.013766976954043986,16048,4276.586672130136,348.5060039193644,0.0943101619795922
12342599,4,20.156982434573383,1.3080390792753491,0.0,16053,3863.58722517532,112.77984044182917,0.1797397272165129,16062,3502.554296204406,202.68734428275712,0.3301252412476257,16054,4603.628378198037,63.99801271437445,0.29732957061305,16060,5185.690414680152,250.8199486493984,0.19280546092281145
12367122,4,20.156982434573383,1.3080390792753491,0.0,16035,2921.445736891131,98.12550115372731,0.2541537546773324,16034,2104.3293854219464,203.1920205339711,0.43549709422587446,16036,3792.352763404279,265.83078404498946,0.03572855895989961,16048,3202.1749368586256,344.1908726494987,0.27462059213689355
12367121,4,20.156982434573383,1.3080390792753491,0.0,16035,3250.60836987124,117.932685443555,0.3275725738141056,16034,3160.2089200155724,195.58269170884705,0.36640450874620173,16042,5840.754483017584,14.79952528058766,0.15935855704306484,16038,6161.684738829032,305.00616471001933,0.14666436039662784
