bin_start_utc,bin_end_utc,depth_5min_mm,mm_per_hr
2023-11-14 20:15:00+00:00,2023-11-14 20:20:00+00:00,0.0,0.0
2023-11-15 08:15:00+00:00,2023-11-15 08:20:00+00:00,0.0,0.0
2023-11-15 20:15:00+00:00,2023-11-15 20:20:00+00:00,0.0,0.0
2023-11-16 08:15:00+00:00,2023-11-16 08:20:00+00:00,0.0,0.0
2023-11-16 20:15:00+00:00,2023-11-16 20:20:00+00:00,0.0,0.0
2023-11-17 08:15:00+00:00,2023-11-17 08:20:00+00:00,0.0,0.0
2023-11-17 20:15:00+00:00,2023-11-17 20:20:00+00:00,0.0,0.0
2023-11-18 08:15:00+00:00,2023-11-18 08:20:00+00:00,0.0,0.0
2023-11-18 20:15:00+00:00,2023-11-18 20:20:00+00:00,0.0,0.0
2023-11-19 08:15:00+00:00,2023-11-19 08:20:00+00:00,0.0,0.0
2023-11-19 12:40:00+00:00,2023-11-19 12:45:00+00:00,1.016,12.192
2023-11-19 13:05:00+00:00,2023-11-19 13:10:00+00:00,1.016,12.192
2023-11-19 16:50:00+00:00,2023-11-19 16:55:00+00:00,1.016,12.192
2023-11-19 17:25:00+00:00,2023-11-19 17:30:00+00:00,1.016,12.192
2023-11-19 20:15:00+00:00,2023-11-19 20:20:00+00:00,0.0,0.0
2023-11-19 22:05:00+00:00,2023-11-19 22:10:00+00:00,1.016,12.192
2023-11-19 23:10:00+00:00,2023-11-19 23:15:00+00:00,1.016,12.192
2023-11-19 23:35:00+00:00,2023-11-19 23:40:00+00:00,1.016,12.192
2023-11-19 23:45:00+00:00,2023-11-19 23:50:00+00:00,1.016,12.192
2023-11-20 00:15:00+00:00,2023-11-20 00:20:00+00:00,1.016,12.192
2023-11-20 01:15:00+00:00,2023-11-20 01:20:00+00:00,1.016,12.192
2023-11-20 01:35:00+00:00,2023-11-20 01:40:00+00:00,1.016,12.192
2023-11-20 02:05:00+00:00,2023-11-20 02:10:00+00:00,1.016,12.192
2023-11-20 02:25:00+00:00,2023-11-20 02:30:00+00:00,1.016,12.192
2023-11-20 02:45:00+00:00,2023-11-20 02:50:00+00:00,1.016,12.192
2023-11-20 03:05:00+00:00,2023-11-20 03:10:00+00:00,1.016,12.192
2023-11-20 03:15:00+00:00,2023-11-20 03:20:00+00:00,1.016,12.192
2023-11-20 03:30:00+00:00,2023-11-20 03:35:00+00:00,1.016,12.192
2023-11-20 04:25:00+00:00,2023-11-20 04:30:00+00:00,1.016,12.192
2023-11-20 06:35:00+00:00,2023-11-20 06:40:00+00:00,1.016,12.192
2023-11-20 08:15:00+00:00,2023-11-20 08:20:00+00:00,0.0,0.0
2023-11-20 13:40:00+00:00,2023-11-20 13:45:00+00:00,1.016,12.192
2023-11-20 16:35:00+00:00,2023-11-20 16:40:00+00:00,1.016,12.192
2023-11-20 18:20:00+00:00,2023-11-20 18:25:00+00:00,1.016,12.192
2023-11-20 20:15:00+00:00,2023-11-20 20:20:00+00:00,0.0,0.0
2023-11-20 20:20:00+00:00,2023-11-20 20:25:00+00:00,1.016,12.192
2023-11-21 08:15:00+00:00,2023-11-21 08:20:00+00:00,0.0,0.0
2023-11-21 20:15:00+00:00,2023-11-21 20:20:00+00:00,0.0,0.0
2023-11-22 08:15:00+00:00,2023-11-22 08:20:00+00:00,0.0,0.0
2023-11-22 20:15:00+00:00,2023-11-22 20:20:00+00:00,0.0,0.0
2023-11-23 08:15:00+00:00,2023-11-23 08:20:00+00:00,0.0,0.0
2023-11-23 20:15:00+00:00,2023-11-23 20:20:00+00:00,0.0,0.0
2023-11-24 08:15:00+00:00,2023-11-24 08:20:00+00:00,0.0,0.0
2023-11-24 20:15:00+00:00,2023-11-24 20:20:00+00:00,0.0,0.0
2023-11-25 08:15:00+00:00,2023-11-25 08:20:00+00:00,0.0,0.0
2023-11-25 20:15:00+00:00,2023-11-25 20:20:00+00:00,0.0,0.0
2023-11-26 08:15:00+00:00,2023-11-26 08:20:00+00:00,0.0,0.0
2023-11-26 13:50:00+00:00,2023-11-26 13:55:00+00:00,1.016,12.192
2023-11-26 14:05:00+00:00,2023-11-26 14:10:00+00:00,1.016,12.192
2023-11-26 14:20:00+00:00,2023-11-26 14:25:00+00:00,1.016,12.192
2023-11-26 15:05:00+00:00,2023-11-26 15:10:00+00:00,1.016,12.192
2023-11-26 15:30:00+00:00,2023-11-26 15:35:00+00:00,1.016,12.192
2023-11-26 20:15:00+00:00,2023-11-26 20:20:00+00:00,0.0,0.0
2023-11-27 08:15:00+00:00,2023-11-27 08:20:00+00:00,0.0,0.0
2023-11-27 11:25:00+00:00,2023-11-27 11:30:00+00:00,1.016,12.192
2023-11-27 20:15:00+00:00,2023-11-27 20:20:00+00:00,0.0,0.0
2023-11-28 08:15:00+00:00,2023-11-28 08:20:00+00:00,0.0,0.0
2023-11-28 20:15:00+00:00,2023-11-28 20:20:00+00:00,0.0,0.0
2023-11-29 08:15:00+00:00,2023-11-29 08:20:00+00:00,0.0,0.0
2023-11-29 20:15:00+00:00,2023-11-29 20:20:00+00:00,0.0,0.0
2023-11-30 08:15:00+00:00,2023-11-30 08:20:00+00:00,0.0,0.0
2023-11-30 20:15:00+00:00,2023-11-30 20:20:00+00:00,0.0,0.0
2023-11-30 21:35:00+00:00,2023-11-30 21:40:00+00:00,1.016,12.192
2023-11-30 22:25:00+00:00,2023-11-30 22:30:00+00:00,1.016,12.192
2023-11-30 22:35:00+00:00,2023-11-30 22:40:00+00:00,1.016,12.192
2023-11-30 22:45:00+00:00,2023-11-30 22:50:00+00:00,1.016,12.192
2023-11-30 23:00:00+00:00,2023-11-30 23:05:00+00:00,1.016,12.192
2023-11-30 23:10:00+00:00,2023-11-30 23:15:00+00:00,1.016,12.192
2023-11-30 23:35:00+00:00,2023-11-30 23:40:00+00:00,1.016,12.192
2023-12-01 00:40:00+00:00,2023-12-01 00:45:00+00:00,1.016,12.192
2023-12-01 01:10:00+00:00,2023-12-01 01:15:00+00:00,1.016,12.192
2023-12-01 01:40:00+00:00,2023-12-01 01:45:00+00:00,1.016,12.192
2023-12-01 03:20:00+00:00,2023-12-01 03:25:00+00:00,1.016,12.192
2023-12-01 05:35:00+00:00,2023-12-01 05:40:00+00:00,1.016,12.192
2023-12-01 08:15:00+00:00,2023-12-01 08:20:00+00:00,0.0,0.0
2023-12-01 20:15:00+00:00,2023-12-01 20:20:00+00:00,0.0,0.0
2023-12-02 08:15:00+00:00,2023-12-02 08:20:00+00:00,0.0,0.0
2023-12-02 20:15:00+00:00,2023-12-02 20:20:00+00:00,0.0,0.0
2023-12-03 01:10:00+00:00,2023-12-03 01:15:00+00:00,1.016,12.192
2023-12-03 08:15:00+00:00,2023-12-03 08:20:00+00:00,0.0,0.0
2023-12-03 20:15:00+00:00,2023-12-03 20:20:00+00:00,0.0,0.0
2023-12-04 08:15:00+00:00,2023-12-04 08:20:00+00:00,0.0,0.0
2023-12-04 20:15:00+00:00,2023-12-04 20:20:00+00:00,0.0,0.0
2023-12-05 08:15:00+00:00,2023-12-05 08:20:00+00:00,0.0,0.0
2023-12-05 20:15:00+00:00,2023-12-05 20:20:00+00:00,0.0,0.0
2023-12-06 08:15:00+00:00,2023-12-06 08:20:00+00:00,0.0,0.0
2023-12-06 20:15:00+00:00,2023-12-06 20:20:00+00:00,0.0,0.0
2023-12-07 08:15:00+00:00,2023-12-07 08:20:00+00:00,0.0,0.0
2023-12-07 20:15:00+00:00,2023-12-07 20:20:00+00:00,0.0,0.0
2023-12-08 08:15:00+00:00,2023-12-08 08:20:00+00:00,0.0,0.0
2023-12-08 18:35:00+00:00,2023-12-08 18:40:00+00:00,1.016,12.192
2023-12-08 18:50:00+00:00,2023-12-08 18:55:00+00:00,1.016,12.192
2023-12-08 19:10:00+00:00,2023-12-08 19:15:00+00:00,1.016,12.192
2023-12-08 20:15:00+00:00,2023-12-08 20:20:00+00:00,0.0,0.0
2023-12-09 08:15:00+00:00,2023-12-09 08:20:00+00:00,0.0,0.0
2023-12-09 20:15:00+00:00,2023-12-09 20:20:00+00:00,0.0,0.0
2023-12-10 08:15:00+00:00,2023-12-10 08:20:00+00:00,0.0,0.0
2023-12-10 20:15:00+00:00,2023-12-10 20:20:00+00:00,0.0,0.0
2023-12-11 08:15:00+00:00,2023-12-11 08:20:00+00:00,0.0,0.0
2023-12-11 20:15:00+00:00,2023-12-11 20:20:00+00:00,0.0,0.0
2023-12-12 08:15:00+00:00,2023-12-12 08:20:00+00:00,0.0,0.0
2023-12-12 20:15:00+00:00,2023-12-12 20:20:00+00:00,0.0,0.0
2023-12-13 08:15:00+00:00,2023-12-13 08:20:00+00:00,0.0,0.0
2023-12-13 20:15:00+00:00,2023-12-13 20:20:00+00:00,0.0,0.0
2023-12-14 08:15:00+00:00,2023-12-14 08:20:00+00:00,0.0,0.0
2023-12-14 20:15:00+00:00,2023-12-14 20:20:00+00:00,0.0,0.0
2023-12-15 08:15:00+00:00,2023-12-15 08:20:00+00:00,0.0,0.0
2023-12-15 14:20:00+00:00,2023-12-15 14:25:00+00:00,1.016,12.192
2023-12-15 14:40:00+00:00,2023-12-15 14:45:00+00:00,1.016,12.192
2023-12-15 15:15:00+00:00,2023-12-15 15:20:00+00:00,1.016,12.192
2023-12-15 15:40:00+00:00,2023-12-15 15:45:00+00:00,1.016,12.192
2023-12-15 15:55:00+00:00,2023-12-15 16:00:00+00:00,1.016,12.192
2023-12-15 16:15:00+00:00,2023-12-15 16:20:00+00:00,1.016,12.192
2023-12-15 16:40:00+00:00,2023-12-15 16:45:00+00:00,1.016,12.192
2023-12-15 17:05:00+00:00,2023-12-15 17:10:00+00:00,1.016,12.192
2023-12-15 17:30:00+00:00,2023-12-15 17:35:00+00:00,1.016,12.192
2023-12-15 18:10:00+00:00,2023-12-15 18:15:00+00:00,1.016,12.192
2023-12-15 18:40:00+00:00,2023-12-15 18:45:00+00:00,1.016,12.192
2023-12-15 19:05:00+00:00,2023-12-15 19:10:00+00:00,1.016,12.192
2023-12-15 19:55:00+00:00,2023-12-15 20:00:00+00:00,1.016,12.192
2023-12-15 20:15:00+00:00,2023-12-15 20:20:00+00:00,0.0,0.0
2023-12-15 21:25:00+00:00,2023-12-15 21:30:00+00:00,1.016,12.192
2023-12-15 22:15:00+00:00,2023-12-15 22:20:00+00:00,1.016,12.192
2023-12-16 01:55:00+00:00,2023-12-16 02:00:00+00:00,1.016,12.192
2023-12-16 08:15:00+00:00,2023-12-16 08:20:00+00:00,0.0,0.0
2023-12-16 14:15:00+00:00,2023-12-16 14:20:00+00:00,1.016,12.192
2023-12-16 20:15:00+00:00,2023-12-16 20:20:00+00:00,0.0,0.0
2023-12-17 08:15:00+00:00,2023-12-17 08:20:00+00:00,0.0,0.0
2023-12-17 20:15:00+00:00,2023-12-17 20:20:00+00:00,0.0,0.0
2023-12-18 08:15:00+00:00,2023-12-18 08:20:00+00:00,0.0,0.0
2023-12-18 20:15:00+00:00,2023-12-18 20:20:00+00:00,0.0,0.0
2023-12-19 08:15:00+00:00,2023-12-19 08:20:00+00:00,0.0,0.0
2023-12-19 20:15:00+00:00,2023-12-19 20:20:00+00:00,0.0,0.0
2023-12-20 08:15:00+00:00,2023-12-20 08:20:00+00:00,0.0,0.0
2023-12-20 20:15:00+00:00,2023-12-20 20:20:00+00:00,0.0,0.0
2023-12-21 08:15:00+00:00,2023-12-21 08:20:00+00:00,0.0,0.0
2023-12-21 20:15:00+00:00,2023-12-21 20:20:00+00:00,0.0,0.0
2023-12-22 04:05:00+00:00,2023-12-22 04:10:00+00:00,1.016,12.192
2023-12-22 04:15:00+00:00,2023-12-22 04:20:00+00:00,1.016,12.192
2023-12-22 04:25:00+00:00,2023-12-22 04:30:00+00:00,1.016,12.192
2023-12-22 04:55:00+00:00,2023-12-22 05:00:00+00:00,1.016,12.192
2023-12-22 05:10:00+00:00,2023-12-22 05:15:00+00:00,1.016,12.192
2023-12-22 05:30:00+00:00,2023-12-22 05:35:00+00:00,1.016,12.192
2023-12-22 05:55:00+00:00,2023-12-22 06:00:00+00:00,1.016,12.192
2023-12-22 08:15:00+00:00,2023-12-22 08:20:00+00:00,0.0,0.0
2023-12-22 20:15:00+00:00,2023-12-22 20:20:00+00:00,0.0,0.0
2023-12-23 08:15:00+00:00,2023-12-23 08:20:00+00:00,0.0,0.0
2023-12-23 20:15:00+00:00,2023-12-23 20:20:00+00:00,0.0,0.0
2023-12-24 07:45:00+00:00,2023-12-24 07:50:00+00:00,1.016,12.192
2023-12-24 07:55:00+00:00,2023-12-24 08:00:00+00:00,1.016,12.192
2023-12-24 08:05:00+00:00,2023-12-24 08:10:00+00:00,1.016,12.192
2023-12-24 08:15:00+00:00,2023-12-24 08:20:00+00:00,0.0,0.0
2023-12-24 08:25:00+00:00,2023-12-24 08:30:00+00:00,1.016,12.192
2023-12-24 08:55:00+00:00,2023-12-24 09:00:00+00:00,1.016,12.192
2023-12-24 09:30:00+00:00,2023-12-24 09:35:00+00:00,1.016,12.192
2023-12-24 10:10:00+00:00,2023-12-24 10:15:00+00:00,1.016,12.192
2023-12-24 10:55:00+00:00,2023-12-24 11:00:00+00:00,1.016,12.192
2023-12-24 11:55:00+00:00,2023-12-24 12:00:00+00:00,1.016,12.192
2023-12-24 13:00:00+00:00,2023-12-24 13:05:00+00:00,1.016,12.192
2023-12-24 14:00:00+00:00,2023-12-24 14:05:00+00:00,1.016,12.192
2023-12-24 14:50:00+00:00,2023-12-24 14:55:00+00:00,1.016,12.192
2023-12-24 16:50:00+00:00,2023-12-24 16:55:00+00:00,1.016,12.192
2023-12-24 17:40:00+00:00,2023-12-24 17:45:00+00:00,1.016,12.192
2023-12-24 18:15:00+00:00,2023-12-24 18:20:00+00:00,1.016,12.192
2023-12-24 18:50:00+00:00,2023-12-24 18:55:00+00:00,1.016,12.192
2023-12-24 19:25:00+00:00,2023-12-24 19:30:00+00:00,1.016,12.192
2023-12-24 20:00:00+00:00,2023-12-24 20:05:00+00:00,1.016,12.192
2023-12-24 20:15:00+00:00,2023-12-24 20:20:00+00:00,0.0,0.0
2023-12-24 21:00:00+00:00,2023-12-24 21:05:00+00:00,1.016,12.192
2023-12-24 21:35:00+00:00,2023-12-24 21:40:00+00:00,1.016,12.192
2023-12-24 21:45:00+00:00,2023-12-24 21:50:00+00:00,1.016,12.192
2023-12-24 21:50:00+00:00,2023-12-24 21:55:00+00:00,1.016,12.192
2023-12-24 21:55:00+00:00,2023-12-24 22:00:00+00:00,1.016,12.192
2023-12-24 22:00:00+00:00,2023-12-24 22:05:00+00:00,1.016,12.192
2023-12-24 22:10:00+00:00,2023-12-24 22:15:00+00:00,1.016,12.192
2023-12-24 22:15:00+00:00,2023-12-24 22:20:00+00:00,1.016,12.192
2023-12-24 22:25:00+00:00,2023-12-24 22:30:00+00:00,1.016,12.192
2023-12-24 22:30:00+00:00,2023-12-24 22:35:00+00:00,1.016,12.192
2023-12-24 22:35:00+00:00,2023-12-24 22:40:00+00:00,1.016,12.192
2023-12-24 22:40:00+00:00,2023-12-24 22:45:00+00:00,1.016,12.192
2023-12-24 22:50:00+00:00,2023-12-24 22:55:00+00:00,1.016,12.192
2023-12-24 23:00:00+00:00,2023-12-24 23:05:00+00:00,1.016,12.192
2023-12-24 23:10:00+00:00,2023-12-24 23:15:00+00:00,1.016,12.192
2023-12-24 23:20:00+00:00,2023-12-24 23:25:00+00:00,1.016,12.192
2023-12-24 23:40:00+00:00,2023-12-24 23:45:00+00:00,1.016,12.192
2023-12-25 00:05:00+00:00,2023-12-25 00:10:00+00:00,1.016,12.192
2023-12-25 00:35:00+00:00,2023-12-25 00:40:00+00:00,1.016,12.192
2023-12-25 00:55:00+00:00,2023-12-25 01:00:00+00:00,1.016,12.192
2023-12-25 03:15:00+00:00,2023-12-25 03:20:00+00:00,1.016,12.192
2023-12-25 08:15:00+00:00,2023-12-25 08:20:00+00:00,0.0,0.0
2023-12-25 20:15:00+00:00,2023-12-25 20:20:00+00:00,0.0,0.0
2023-12-26 08:15:00+00:00,2023-12-26 08:20:00+00:00,0.0,0.0
2023-12-26 16:20:00+00:00,2023-12-26 16:25:00+00:00,1.016,12.192
2023-12-26 20:15:00+00:00,2023-12-26 20:20:00+00:00,0.0,0.0
2023-12-27 08:15:00+00:00,2023-12-27 08:20:00+00:00,0.0,0.0
2023-12-27 10:30:00+00:00,2023-12-27 10:35:00+00:00,1.016,12.192
2023-12-27 10:50:00+00:00,2023-12-27 10:55:00+00:00,1.016,12.192
2023-12-27 11:15:00+00:00,2023-12-27 11:20:00+00:00,1.016,12.192
2023-12-27 11:45:00+00:00,2023-12-27 11:50:00+00:00,1.016,12.192
2023-12-27 12:25:00+00:00,2023-12-27 12:30:00+00:00,1.016,12.192
2023-12-27 13:10:00+00:00,2023-12-27 13:15:00+00:00,1.016,12.192
2023-12-27 20:15:00+00:00,2023-12-27 20:20:00+00:00,0.0,0.0
2023-12-28 08:15:00+00:00,2023-12-28 08:20:00+00:00,0.0,0.0
2023-12-28 20:15:00+00:00,2023-12-28 20:20:00+00:00,0.0,0.0
2023-12-29 08:15:00+00:00,2023-12-29 08:20:00+00:00,0.0,0.0
2023-12-29 20:15:00+00:00,2023-12-29 20:20:00+00:00,0.0,0.0
2023-12-30 08:15:00+00:00,2023-12-30 08:20:00+00:00,0.0,0.0
2023-12-30 20:15:00+00:00,2023-12-30 20:20:00+00:00,0.0,0.0
2023-12-31 08:15:00+00:00,2023-12-31 08:20:00+00:00,0.0,0.0
2023-12-31 20:15:00+00:00,2023-12-31 20:20:00+00:00,0.0,0.0
2024-01-01 20:15:00+00:00,2024-01-01 20:20:00+00:00,0.0,0.0
2024-01-02 08:15:00+00:00,2024-01-02 08:20:00+00:00,0.0,0.0
2024-01-02 20:15:00+00:00,2024-01-02 20:20:00+00:00,0.0,0.0
2024-01-03 08:15:00+00:00,2024-01-03 08:20:00+00:00,0.0,0.0
2024-01-03 20:15:00+00:00,2024-01-03 20:20:00+00:00,0.0,0.0
2024-01-04 08:15:00+00:00,2024-01-04 08:20:00+00:00,0.0,0.0
2024-01-04 20:15:00+00:00,2024-01-04 20:20:00+00:00,0.0,0.0
2024-01-05 08:15:00+00:00,2024-01-05 08:20:00+00:00,0.0,0.0
2024-01-05 14:45:00+00:00,2024-01-05 14:50:00+00:00,1.016,12.192
2024-01-05 16:25:00+00:00,2024-01-05 16:30:00+00:00,1.016,12.192
2024-01-05 20:15:00+00:00,2024-01-05 20:20:00+00:00,0.0,0.0
2024-01-06 08:20:00+00:00,2024-01-06 08:25:00+00:00,0.0,0.0
2024-01-06 20:20:00+00:00,2024-01-06 20:25:00+00:00,0.0,0.0
2024-01-07 08:20:00+00:00,2024-01-07 08:25:00+00:00,0.0,0.0
2024-01-07 11:20:00+00:00,2024-01-07 11:25:00+00:00,1.016,12.192
2024-01-07 12:05:00+00:00,2024-01-07 12:10:00+00:00,1.016,12.192
2024-01-07 20:20:00+00:00,2024-01-07 20:25:00+00:00,0.0,0.0
2024-01-08 07:35:00+00:00,2024-01-08 07:40:00+00:00,1.016,12.192
2024-01-08 08:20:00+00:00,2024-01-08 08:25:00+00:00,0.0,0.0
2024-01-08 10:40:00+00:00,2024-01-08 10:45:00+00:00,1.016,12.192
2024-01-08 10:55:00+00:00,2024-01-08 11:00:00+00:00,1.016,12.192
2024-01-08 11:15:00+00:00,2024-01-08 11:20:00+00:00,1.016,12.192
2024-01-08 11:30:00+00:00,2024-01-08 11:35:00+00:00,1.016,12.192
2024-01-08 11:55:00+00:00,2024-01-08 12:00:00+00:00,0.7619999999999999,9.143999999999998
2024-01-08 12:50:00+00:00,2024-01-08 12:55:00+00:00,1.016,12.192
2024-01-08 13:20:00+00:00,2024-01-08 13:25:00+00:00,1.016,12.192
2024-01-08 14:30:00+00:00,2024-01-08 14:35:00+00:00,1.016,12.192
2024-01-08 17:30:00+00:00,2024-01-08 17:35:00+00:00,1.016,12.192
2024-01-08 20:20:00+00:00,2024-01-08 20:25:00+00:00,0.0,0.0
2024-01-09 08:20:00+00:00,2024-01-09 08:25:00+00:00,0.0,0.0
2024-01-09 20:20:00+00:00,2024-01-09 20:25:00+00:00,0.0,0.0
2024-01-10 08:15:00+00:00,2024-01-10 08:20:00+00:00,0.0,0.0
2024-01-10 15:50:00+00:00,2024-01-10 15:55:00+00:00,1.016,12.192
2024-01-10 19:20:00+00:00,2024-01-10 19:25:00+00:00,1.016,12.192
2024-01-10 20:20:00+00:00,2024-01-10 20:25:00+00:00,0.0,0.0
2024-01-11 08:20:00+00:00,2024-01-11 08:25:00+00:00,0.0,0.0
2024-01-11 11:25:00+00:00,2024-01-11 11:30:00+00:00,1.016,12.192
2024-01-11 13:20:00+00:00,2024-01-11 13:25:00+00:00,1.016,12.192
2024-01-11 20:20:00+00:00,2024-01-11 20:25:00+00:00,0.0,0.0
2024-01-12 08:20:00+00:00,2024-01-12 08:25:00+00:00,0.0,0.0
2024-01-12 20:20:00+00:00,2024-01-12 20:25:00+00:00,0.0,0.0
2024-01-13 08:20:00+00:00,2024-01-13 08:25:00+00:00,0.0,0.0
2024-01-13 20:20:00+00:00,2024-01-13 20:25:00+00:00,0.0,0.0
2024-01-14 08:20:00+00:00,2024-01-14 08:25:00+00:00,0.0,0.0
2024-01-14 20:20:00+00:00,2024-01-14 20:25:00+00:00,0.0,0.0
2024-01-15 08:20:00+00:00,2024-01-15 08:25:00+00:00,0.0,0.0
2024-01-15 20:20:00+00:00,2024-01-15 20:25:00+00:00,0.0,0.0
2024-01-16 08:20:00+00:00,2024-01-16 08:25:00+00:00,0.0,0.0
2024-01-16 20:20:00+00:00,2024-01-16 20:25:00+00:00,0.0,0.0
2024-01-17 08:20:00+00:00,2024-01-17 08:25:00+00:00,0.0,0.0
2024-01-17 14:40:00+00:00,2024-01-17 14:45:00+00:00,1.016,12.192
2024-01-17 20:20:00+00:00,2024-01-17 20:25:00+00:00,0.0,0.0
2024-01-18 08:20:00+00:00,2024-01-18 08:25:00+00:00,0.0,0.0
2024-01-18 12:50:00+00:00,2024-01-18 12:55:00+00:00,1.016,12.192
2024-01-18 15:35:00+00:00,2024-01-18 15:40:00+00:00,1.016,12.192
2024-01-18 20:20:00+00:00,2024-01-18 20:25:00+00:00,0.0,0.0
2024-01-19 08:20:00+00:00,2024-01-19 08:25:00+00:00,0.0,0.0
2024-01-19 20:20:00+00:00,2024-01-19 20:25:00+00:00,0.0,0.0
2024-01-20 08:20:00+00:00,2024-01-20 08:25:00+00:00,0.0,0.0
2024-01-20 20:20:00+00:00,2024-01-20 20:25:00+00:00,0.0,0.0
2024-01-21 08:20:00+00:00,2024-01-21 08:25:00+00:00,0.0,0.0
2024-01-21 20:20:00+00:00,2024-01-21 20:25:00+00:00,0.0,0.0
2024-01-22 08:20:00+00:00,2024-01-22 08:25:00+00:00,0.0,0.0
2024-01-22 11:10:00+00:00,2024-01-22 11:15:00+00:00,1.016,12.192
2024-01-22 14:55:00+00:00,2024-01-22 15:00:00+00:00,1.016,12.192
2024-01-22 18:55:00+00:00,2024-01-22 19:00:00+00:00,1.016,12.192
2024-01-22 20:20:00+00:00,2024-01-22 20:25:00+00:00,0.0,0.0
2024-01-22 21:50:00+00:00,2024-01-22 21:55:00+00:00,1.016,12.192
2024-01-22 22:45:00+00:00,2024-01-22 22:50:00+00:00,0.7619999999999999,9.143999999999998
2024-01-22 23:20:00+00:00,2024-01-22 23:25:00+00:00,1.016,12.192
2024-01-22 23:50:00+00:00,2024-01-22 23:55:00+00:00,1.016,12.192
2024-01-23 00:15:00+00:00,2024-01-23 00:20:00+00:00,1.016,12.192
2024-01-23 00:35:00+00:00,2024-01-23 00:40:00+00:00,1.016,12.192
2024-01-23 00:50:00+00:00,2024-01-23 00:55:00+00:00,1.016,12.192
2024-01-23 01:15:00+00:00,2024-01-23 01:20:00+00:00,1.016,12.192
2024-01-23 01:45:00+00:00,2024-01-23 01:50:00+00:00,1.016,12.192
2024-01-23 02:30:00+00:00,2024-01-23 02:35:00+00:00,1.016,12.192
2024-01-23 03:50:00+00:00,2024-01-23 03:55:00+00:00,1.016,12.192
2024-01-23 08:20:00+00:00,2024-01-23 08:25:00+00:00,0.0,0.0
2024-01-23 09:20:00+00:00,2024-01-23 09:25:00+00:00,1.016,12.192
2024-01-23 20:20:00+00:00,2024-01-23 20:25:00+00:00,0.0,0.0
2024-01-24 03:10:00+00:00,2024-01-24 03:15:00+00:00,1.016,12.192
2024-01-24 08:20:00+00:00,2024-01-24 08:25:00+00:00,0.0,0.0
2024-01-24 20:20:00+00:00,2024-01-24 20:25:00+00:00,0.0,0.0
2024-01-25 08:20:00+00:00,2024-01-25 08:25:00+00:00,1.016,12.192
2024-01-25 09:20:00+00:00,2024-01-25 09:25:00+00:00,1.016,12.192
2024-01-25 09:50:00+00:00,2024-01-25 09:55:00+00:00,1.016,12.192
2024-01-25 10:15:00+00:00,2024-01-25 10:20:00+00:00,1.016,12.192
2024-01-25 10:35:00+00:00,2024-01-25 10:40:00+00:00,1.016,12.192
2024-01-25 11:00:00+00:00,2024-01-25 11:05:00+00:00,0.7619999999999999,9.143999999999998
2024-01-25 11:20:00+00:00,2024-01-25 11:25:00+00:00,1.016,12.192
2024-01-25 11:30:00+00:00,2024-01-25 11:35:00+00:00,1.016,12.192
2024-01-25 11:50:00+00:00,2024-01-25 11:55:00+00:00,1.016,12.192
2024-01-25 12:15:00+00:00,2024-01-25 12:20:00+00:00,1.016,12.192
2024-01-25 12:30:00+00:00,2024-01-25 12:35:00+00:00,1.016,12.192
2024-01-25 12:45:00+00:00,2024-01-25 12:50:00+00:00,1.016,12.192
2024-01-25 13:05:00+00:00,2024-01-25 13:10:00+00:00,1.016,12.192
2024-01-25 13:30:00+00:00,2024-01-25 13:35:00+00:00,1.016,12.192
2024-01-25 16:05:00+00:00,2024-01-25 16:10:00+00:00,1.016,12.192
2024-01-25 20:20:00+00:00,2024-01-25 20:25:00+00:00,0.0,0.0
2024-01-26 08:20:00+00:00,2024-01-26 08:25:00+00:00,0.0,0.0
2024-01-26 20:20:00+00:00,2024-01-26 20:25:00+00:00,0.0,0.0
2024-01-27 08:20:00+00:00,2024-01-27 08:25:00+00:00,0.0,0.0
2024-01-27 20:20:00+00:00,2024-01-27 20:25:00+00:00,0.0,0.0
2024-01-28 08:20:00+00:00,2024-01-28 08:25:00+00:00,0.0,0.0
2024-01-28 20:20:00+00:00,2024-01-28 20:25:00+00:00,0.0,0.0
2024-01-29 08:20:00+00:00,2024-01-29 08:25:00+00:00,0.0,0.0
2024-01-29 20:20:00+00:00,2024-01-29 20:25:00+00:00,0.0,0.0
2024-01-30 08:20:00+00:00,2024-01-30 08:25:00+00:00,0.0,0.0
2024-01-30 20:20:00+00:00,2024-01-30 20:25:00+00:00,0.0,0.0
2024-01-31 08:20:00+00:00,2024-01-31 08:25:00+00:00,0.0,0.0
2024-01-31 20:20:00+00:00,2024-01-31 20:25:00+00:00,0.0,0.0
2024-02-01 08:20:00+00:00,2024-02-01 08:25:00+00:00,0.0,0.0
2024-02-01 20:20:00+00:00,2024-02-01 20:25:00+00:00,0.0,0.0
2024-02-02 08:20:00+00:00,2024-02-02 08:25:00+00:00,0.0,0.0
2024-02-02 20:20:00+00:00,2024-02-02 20:25:00+00:00,0.0,0.0
2024-02-03 08:20:00+00:00,2024-02-03 08:25:00+00:00,0.0,0.0
2024-02-03 20:20:00+00:00,2024-02-03 20:25:00+00:00,0.0,0.0
2024-02-04 01:50:00+00:00,2024-02-04 01:55:00+00:00,1.016,12.192
2024-02-04 05:15:00+00:00,2024-02-04 05:20:00+00:00,1.016,12.192
2024-02-04 06:20:00+00:00,2024-02-04 06:25:00+00:00,1.016,12.192
