bin_start_utc,bin_end_utc,depth_5min_mm,mm_per_hr
2020-11-11 17:40:00+00:00,2020-11-11 17:45:00+00:00,0.0,0.0
2020-11-12 05:35:00+00:00,2020-11-12 05:40:00+00:00,0.0,0.0
2020-11-12 17:35:00+00:00,2020-11-12 17:40:00+00:00,0.0,0.0
2020-11-13 05:30:00+00:00,2020-11-13 05:35:00+00:00,0.0,0.0
2020-11-13 10:40:00+00:00,2020-11-13 10:45:00+00:00,0.0,0.0
2020-11-13 22:35:00+00:00,2020-11-13 22:40:00+00:00,0.0,0.0
2020-11-14 10:35:00+00:00,2020-11-14 10:40:00+00:00,0.0,0.0
2020-11-14 22:35:00+00:00,2020-11-14 22:40:00+00:00,0.0,0.0
2020-11-15 10:30:00+00:00,2020-11-15 10:35:00+00:00,0.0,0.0
2020-11-15 22:30:00+00:00,2020-11-15 22:35:00+00:00,0.0,0.0
2020-11-16 10:25:00+00:00,2020-11-16 10:30:00+00:00,0.0,0.0
2020-11-16 22:25:00+00:00,2020-11-16 22:30:00+00:00,0.0,0.0
2020-11-17 10:25:00+00:00,2020-11-17 10:30:00+00:00,0.0,0.0
2020-11-17 22:20:00+00:00,2020-11-17 22:25:00+00:00,0.0,0.0
2020-11-18 10:20:00+00:00,2020-11-18 10:25:00+00:00,0.0,0.0
2020-11-18 22:15:00+00:00,2020-11-18 22:20:00+00:00,0.0,0.0
2020-11-19 10:15:00+00:00,2020-11-19 10:20:00+00:00,0.0,0.0
2020-11-19 22:15:00+00:00,2020-11-19 22:20:00+00:00,0.0,0.0
2020-11-20 10:10:00+00:00,2020-11-20 10:15:00+00:00,0.0,0.0
2020-11-20 22:10:00+00:00,2020-11-20 22:15:00+00:00,0.0,0.0
2020-11-21 10:05:00+00:00,2020-11-21 10:10:00+00:00,0.0,0.0
2020-11-21 22:05:00+00:00,2020-11-21 22:10:00+00:00,0.0,0.0
2020-11-22 10:05:00+00:00,2020-11-22 10:10:00+00:00,0.0,0.0
2020-11-22 22:00:00+00:00,2020-11-22 22:05:00+00:00,0.0,0.0
2020-11-23 10:00:00+00:00,2020-11-23 10:05:00+00:00,0.0,0.0
2020-11-23 21:55:00+00:00,2020-11-23 22:00:00+00:00,0.0,0.0
2020-11-24 09:55:00+00:00,2020-11-24 10:00:00+00:00,0.0,0.0
2020-11-24 21:55:00+00:00,2020-11-24 22:00:00+00:00,0.0,0.0
2020-11-25 09:50:00+00:00,2020-11-25 09:55:00+00:00,0.0,0.0
2020-11-25 21:50:00+00:00,2020-11-25 21:55:00+00:00,0.0,0.0
2020-11-26 09:45:00+00:00,2020-11-26 09:50:00+00:00,0.0,0.0
2020-11-26 21:45:00+00:00,2020-11-26 21:50:00+00:00,0.0,0.0
2020-11-27 09:45:00+00:00,2020-11-27 09:50:00+00:00,0.0,0.0
2020-11-27 21:40:00+00:00,2020-11-27 21:45:00+00:00,0.0,0.0
2020-11-28 09:40:00+00:00,2020-11-28 09:45:00+00:00,0.0,0.0
2020-11-28 21:40:00+00:00,2020-11-28 21:45:00+00:00,0.0,0.0
2020-11-29 09:35:00+00:00,2020-11-29 09:40:00+00:00,0.0,0.0
2020-11-29 21:35:00+00:00,2020-11-29 21:40:00+00:00,0.0,0.0
2020-11-30 09:30:00+00:00,2020-11-30 09:35:00+00:00,0.0,0.0
2020-11-30 21:30:00+00:00,2020-11-30 21:35:00+00:00,0.0,0.0
2020-12-01 09:30:00+00:00,2020-12-01 09:35:00+00:00,0.0,0.0
2020-12-01 21:25:00+00:00,2020-12-01 21:30:00+00:00,0.0,0.0
2020-12-02 09:25:00+00:00,2020-12-02 09:30:00+00:00,0.0,0.0
2020-12-02 21:20:00+00:00,2020-12-02 21:25:00+00:00,0.0,0.0
2020-12-03 09:20:00+00:00,2020-12-03 09:25:00+00:00,0.0,0.0
2020-12-03 21:20:00+00:00,2020-12-03 21:25:00+00:00,0.0,0.0
2020-12-04 21:15:00+00:00,2020-12-04 21:20:00+00:00,0.0,0.0
2020-12-05 09:10:00+00:00,2020-12-05 09:15:00+00:00,0.0,0.0
2020-12-05 21:10:00+00:00,2020-12-05 21:15:00+00:00,0.0,0.0
2020-12-06 09:10:00+00:00,2020-12-06 09:15:00+00:00,0.0,0.0
2020-12-06 21:05:00+00:00,2020-12-06 21:10:00+00:00,0.0,0.0
2020-12-07 09:05:00+00:00,2020-12-07 09:10:00+00:00,0.0,0.0
2020-12-07 21:00:00+00:00,2020-12-07 21:05:00+00:00,0.0,0.0
2020-12-08 09:00:00+00:00,2020-12-08 09:05:00+00:00,0.0,0.0
2020-12-09 08:55:00+00:00,2020-12-09 09:00:00+00:00,0.0,0.0
2020-12-09 20:55:00+00:00,2020-12-09 21:00:00+00:00,0.0,0.0
2020-12-10 08:50:00+00:00,2020-12-10 08:55:00+00:00,0.0,0.0
2020-12-10 20:50:00+00:00,2020-12-10 20:55:00+00:00,0.0,0.0
2020-12-11 08:50:00+00:00,2020-12-11 08:55:00+00:00,0.0,0.0
2020-12-11 20:45:00+00:00,2020-12-11 20:50:00+00:00,0.0,0.0
2020-12-12 08:45:00+00:00,2020-12-12 08:50:00+00:00,0.0,0.0
2020-12-12 20:40:00+00:00,2020-12-12 20:45:00+00:00,0.0,0.0
2020-12-13 08:40:00+00:00,2020-12-13 08:45:00+00:00,0.0,0.0
2020-12-13 20:40:00+00:00,2020-12-13 20:45:00+00:00,0.0,0.0
2020-12-14 20:35:00+00:00,2020-12-14 20:40:00+00:00,0.0,0.0
2020-12-15 08:30:00+00:00,2020-12-15 08:35:00+00:00,0.0,0.0
2020-12-15 20:30:00+00:00,2020-12-15 20:35:00+00:00,0.0,0.0
2020-12-16 08:30:00+00:00,2020-12-16 08:35:00+00:00,0.0,0.0
2020-12-16 20:25:00+00:00,2020-12-16 20:30:00+00:00,0.0,0.0
2020-12-17 08:25:00+00:00,2020-12-17 08:30:00+00:00,0.0,0.0
2020-12-17 20:20:00+00:00,2020-12-17 20:25:00+00:00,0.0,0.0
2020-12-18 08:20:00+00:00,2020-12-18 08:25:00+00:00,0.0,0.0
2020-12-18 20:20:00+00:00,2020-12-18 20:25:00+00:00,0.0,0.0
2020-12-19 08:15:00+00:00,2020-12-19 08:20:00+00:00,0.0,0.0
2020-12-19 20:15:00+00:00,2020-12-19 20:20:00+00:00,0.0,0.0
2020-12-20 08:10:00+00:00,2020-12-20 08:15:00+00:00,0.0,0.0
2020-12-20 20:10:00+00:00,2020-12-20 20:15:00+00:00,0.0,0.0
2020-12-21 08:10:00+00:00,2020-12-21 08:15:00+00:00,0.0,0.0
2020-12-21 20:05:00+00:00,2020-12-21 20:10:00+00:00,0.0,0.0
2020-12-22 08:05:00+00:00,2020-12-22 08:10:00+00:00,0.0,0.0
2020-12-22 20:00:00+00:00,2020-12-22 20:05:00+00:00,0.0,0.0
2020-12-23 08:00:00+00:00,2020-12-23 08:05:00+00:00,0.0,0.0
2020-12-23 20:00:00+00:00,2020-12-23 20:05:00+00:00,0.0,0.0
2020-12-24 07:55:00+00:00,2020-12-24 08:00:00+00:00,0.0,0.0
2020-12-24 19:55:00+00:00,2020-12-24 20:00:00+00:00,0.0,0.0
2020-12-25 07:50:00+00:00,2020-12-25 07:55:00+00:00,0.0,0.0
2020-12-25 19:50:00+00:00,2020-12-25 19:55:00+00:00,0.0,0.0
2020-12-26 07:50:00+00:00,2020-12-26 07:55:00+00:00,0.0,0.0
2020-12-26 19:45:00+00:00,2020-12-26 19:50:00+00:00,0.0,0.0
2020-12-27 07:45:00+00:00,2020-12-27 07:50:00+00:00,0.0,0.0
2020-12-27 19:40:00+00:00,2020-12-27 19:45:00+00:00,0.0,0.0
2020-12-28 07:40:00+00:00,2020-12-28 07:45:00+00:00,0.0,0.0
2020-12-28 19:40:00+00:00,2020-12-28 19:45:00+00:00,0.0,0.0
2020-12-29 07:35:00+00:00,2020-12-29 07:40:00+00:00,0.0,0.0
2020-12-29 19:35:00+00:00,2020-12-29 19:40:00+00:00,0.0,0.0
2020-12-30 07:30:00+00:00,2020-12-30 07:35:00+00:00,0.0,0.0
2020-12-30 19:30:00+00:00,2020-12-30 19:35:00+00:00,0.0,0.0
2020-12-31 19:25:00+00:00,2020-12-31 19:30:00+00:00,0.0,0.0
2021-01-01 07:25:00+00:00,2021-01-01 07:30:00+00:00,0.0,0.0
2021-01-01 19:20:00+00:00,2021-01-01 19:25:00+00:00,0.0,0.0
2021-01-02 07:20:00+00:00,2021-01-02 07:25:00+00:00,0.0,0.0
2021-01-02 19:20:00+00:00,2021-01-02 19:25:00+00:00,0.0,0.0
2021-01-03 07:15:00+00:00,2021-01-03 07:20:00+00:00,0.0,0.0
2021-01-03 19:15:00+00:00,2021-01-03 19:20:00+00:00,0.0,0.0
2021-01-04 07:15:00+00:00,2021-01-04 07:20:00+00:00,0.0,0.0
2021-01-04 19:10:00+00:00,2021-01-04 19:15:00+00:00,0.0,0.0
2021-01-05 07:10:00+00:00,2021-01-05 07:15:00+00:00,0.0,0.0
2021-01-05 19:05:00+00:00,2021-01-05 19:10:00+00:00,0.0,0.0
2021-01-06 07:05:00+00:00,2021-01-06 07:10:00+00:00,0.0,0.0
2021-01-06 19:05:00+00:00,2021-01-06 19:10:00+00:00,0.0,0.0
2021-01-07 07:00:00+00:00,2021-01-07 07:05:00+00:00,0.0,0.0
2021-01-07 19:00:00+00:00,2021-01-07 19:05:00+00:00,0.0,0.0
2021-01-08 06:55:00+00:00,2021-01-08 07:00:00+00:00,0.0,0.0
2021-01-08 18:55:00+00:00,2021-01-08 19:00:00+00:00,0.0,0.0
2021-01-09 06:55:00+00:00,2021-01-09 07:00:00+00:00,0.0,0.0
2021-01-09 18:50:00+00:00,2021-01-09 18:55:00+00:00,0.0,0.0
2021-01-10 06:50:00+00:00,2021-01-10 06:55:00+00:00,0.0,0.0
2021-01-10 18:45:00+00:00,2021-01-10 18:50:00+00:00,0.0,0.0
2021-01-11 06:45:00+00:00,2021-01-11 06:50:00+00:00,0.0,0.0
2021-01-11 18:45:00+00:00,2021-01-11 18:50:00+00:00,0.0,0.0
2021-01-12 06:40:00+00:00,2021-01-12 06:45:00+00:00,0.0,0.0
2021-01-12 18:40:00+00:00,2021-01-12 18:45:00+00:00,0.0,0.0
2021-01-13 06:35:00+00:00,2021-01-13 06:40:00+00:00,0.0,0.0
2021-01-13 18:35:00+00:00,2021-01-13 18:40:00+00:00,0.0,0.0
2021-01-14 06:35:00+00:00,2021-01-14 06:40:00+00:00,0.0,0.0
2021-01-14 18:30:00+00:00,2021-01-14 18:35:00+00:00,0.0,0.0
2021-01-15 06:30:00+00:00,2021-01-15 06:35:00+00:00,0.0,0.0
2021-01-15 18:25:00+00:00,2021-01-15 18:30:00+00:00,0.0,0.0
2021-01-16 06:25:00+00:00,2021-01-16 06:30:00+00:00,0.0,0.0
2021-01-16 18:25:00+00:00,2021-01-16 18:30:00+00:00,0.0,0.0
2021-01-17 06:20:00+00:00,2021-01-17 06:25:00+00:00,0.0,0.0
2021-01-17 18:20:00+00:00,2021-01-17 18:25:00+00:00,0.0,0.0
2021-01-18 06:15:00+00:00,2021-01-18 06:20:00+00:00,0.0,0.0
2021-01-18 18:15:00+00:00,2021-01-18 18:20:00+00:00,0.0,0.0
2021-01-19 06:15:00+00:00,2021-01-19 06:20:00+00:00,0.0,0.0
2021-01-19 18:10:00+00:00,2021-01-19 18:15:00+00:00,0.0,0.0
2021-01-20 06:10:00+00:00,2021-01-20 06:15:00+00:00,0.0,0.0
2021-01-20 18:05:00+00:00,2021-01-20 18:10:00+00:00,0.0,0.0
2021-01-21 06:05:00+00:00,2021-01-21 06:10:00+00:00,0.0,0.0
2021-01-21 18:05:00+00:00,2021-01-21 18:10:00+00:00,0.0,0.0
2021-01-22 06:00:00+00:00,2021-01-22 06:05:00+00:00,0.0,0.0
2021-01-22 18:00:00+00:00,2021-01-22 18:05:00+00:00,0.0,0.0
2021-01-23 05:55:00+00:00,2021-01-23 06:00:00+00:00,0.0,0.0
2021-01-23 17:55:00+00:00,2021-01-23 18:00:00+00:00,0.0,0.0
2021-01-24 05:55:00+00:00,2021-01-24 06:00:00+00:00,0.0,0.0
2021-01-24 17:50:00+00:00,2021-01-24 17:55:00+00:00,0.0,0.0
2021-01-25 05:50:00+00:00,2021-01-25 05:55:00+00:00,0.0,0.0
2021-01-26 05:45:00+00:00,2021-01-26 05:50:00+00:00,0.0,0.0
2021-01-26 17:45:00+00:00,2021-01-26 17:50:00+00:00,0.0,0.0
2021-01-27 05:40:00+00:00,2021-01-27 05:45:00+00:00,0.0,0.0
2021-01-27 17:40:00+00:00,2021-01-27 17:45:00+00:00,0.0,0.0
2021-01-28 05:35:00+00:00,2021-01-28 05:40:00+00:00,0.0,0.0
2021-01-28 17:35:00+00:00,2021-01-28 17:40:00+00:00,0.0,0.0
2021-01-29 05:35:00+00:00,2021-01-29 05:40:00+00:00,0.0,0.0
2021-01-29 17:30:00+00:00,2021-01-29 17:35:00+00:00,0.0,0.0
2021-01-30 05:30:00+00:00,2021-01-30 05:35:00+00:00,0.0,0.0
2021-01-30 17:25:00+00:00,2021-01-30 17:30:00+00:00,0.0,0.0
2021-01-31 05:25:00+00:00,2021-01-31 05:30:00+00:00,0.0,0.0
2021-01-31 17:25:00+00:00,2021-01-31 17:30:00+00:00,0.0,0.0
2021-02-01 05:20:00+00:00,2021-02-01 05:25:00+00:00,0.0,0.0
2021-02-01 17:20:00+00:00,2021-02-01 17:25:00+00:00,0.0,0.0
2021-02-02 05:15:00+00:00,2021-02-02 05:20:00+00:00,0.0,0.0
2021-02-02 17:15:00+00:00,2021-02-02 17:20:00+00:00,0.0,0.0
2021-02-03 05:15:00+00:00,2021-02-03 05:20:00+00:00,0.0,0.0
2021-02-03 17:10:00+00:00,2021-02-03 17:15:00+00:00,0.0,0.0
2021-02-04 05:10:00+00:00,2021-02-04 05:15:00+00:00,0.0,0.0
2021-02-04 17:05:00+00:00,2021-02-04 17:10:00+00:00,0.0,0.0
2021-02-05 05:05:00+00:00,2021-02-05 05:10:00+00:00,0.0,0.0
2021-02-05 17:05:00+00:00,2021-02-05 17:10:00+00:00,0.0,0.0
2021-02-06 05:00:00+00:00,2021-02-06 05:05:00+00:00,0.0,0.0
2021-02-06 17:00:00+00:00,2021-02-06 17:05:00+00:00,0.0,0.0
2021-02-07 05:00:00+00:00,2021-02-07 05:05:00+00:00,0.0,0.0
2021-02-07 16:55:00+00:00,2021-02-07 17:00:00+00:00,0.0,0.0
2021-02-08 04:55:00+00:00,2021-02-08 05:00:00+00:00,0.0,0.0
2021-02-08 16:50:00+00:00,2021-02-08 16:55:00+00:00,0.0,0.0
2021-02-09 04:50:00+00:00,2021-02-09 04:55:00+00:00,0.0,0.0
2021-02-09 16:50:00+00:00,2021-02-09 16:55:00+00:00,0.0,0.0
2021-02-10 04:45:00+00:00,2021-02-10 04:50:00+00:00,0.0,0.0
2021-02-10 16:45:00+00:00,2021-02-10 16:50:00+00:00,0.0,0.0
2021-02-11 04:40:00+00:00,2021-02-11 04:45:00+00:00,0.0,0.0
2021-02-11 16:40:00+00:00,2021-02-11 16:45:00+00:00,0.0,0.0
2021-02-12 04:40:00+00:00,2021-02-12 04:45:00+00:00,0.0,0.0
2021-02-12 16:35:00+00:00,2021-02-12 16:40:00+00:00,0.0,0.0
2021-02-13 04:35:00+00:00,2021-02-13 04:40:00+00:00,0.0,0.0
2021-02-13 16:30:00+00:00,2021-02-13 16:35:00+00:00,0.0,0.0
2021-02-14 04:30:00+00:00,2021-02-14 04:35:00+00:00,0.0,0.0
2021-02-14 16:30:00+00:00,2021-02-14 16:35:00+00:00,0.0,0.0
2021-02-15 04:25:00+00:00,2021-02-15 04:30:00+00:00,0.0,0.0
2021-02-15 16:25:00+00:00,2021-02-15 16:30:00+00:00,0.0,0.0
2021-02-16 04:20:00+00:00,2021-02-16 04:25:00+00:00,0.0,0.0
2021-02-16 16:20:00+00:00,2021-02-16 16:25:00+00:00,0.0,0.0
2021-02-17 04:15:00+00:00,2021-02-17 04:20:00+00:00,0.0,0.0
2021-02-17 16:15:00+00:00,2021-02-17 16:20:00+00:00,0.0,0.0
2021-02-18 04:15:00+00:00,2021-02-18 04:20:00+00:00,0.0,0.0
2021-02-18 13:55:00+00:00,2021-02-18 14:00:00+00:00,0.0,0.0
2021-02-18 14:00:00+00:00,2021-02-18 14:05:00+00:00,0.0,0.0
2021-02-18 14:05:00+00:00,2021-02-18 14:10:00+00:00,0.0,0.0
2021-02-19 02:00:00+00:00,2021-02-19 02:05:00+00:00,0.0,0.0
2021-02-19 13:55:00+00:00,2021-02-19 14:00:00+00:00,0.0,0.0
2021-02-20 01:55:00+00:00,2021-02-20 02:00:00+00:00,0.0,0.0
2021-02-20 13:55:00+00:00,2021-02-20 14:00:00+00:00,0.0,0.0
2021-02-21 01:50:00+00:00,2021-02-21 01:55:00+00:00,0.0,0.0
2021-02-21 13:50:00+00:00,2021-02-21 13:55:00+00:00,0.0,0.0
2021-02-22 01:45:00+00:00,2021-02-22 01:50:00+00:00,0.0,0.0
2021-02-22 13:45:00+00:00,2021-02-22 13:50:00+00:00,0.0,0.0
2021-02-23 01:45:00+00:00,2021-02-23 01:50:00+00:00,0.0,0.0
2021-02-23 13:40:00+00:00,2021-02-23 13:45:00+00:00,0.0,0.0
2021-02-24 01:40:00+00:00,2021-02-24 01:45:00+00:00,0.0,0.0
2021-02-24 13:35:00+00:00,2021-02-24 13:40:00+00:00,0.0,0.0
2021-02-25 01:35:00+00:00,2021-02-25 01:40:00+00:00,0.0,0.0
2021-02-25 12:10:00+00:00,2021-02-25 12:15:00+00:00,0.0,0.0
2021-02-25 12:15:00+00:00,2021-02-25 12:20:00+00:00,0.0,0.0
2021-02-25 12:20:00+00:00,2021-02-25 12:25:00+00:00,0.0,0.0
2021-02-25 12:30:00+00:00,2021-02-25 12:35:00+00:00,0.0,0.0
2021-02-25 13:50:00+00:00,2021-02-25 13:55:00+00:00,0.0,0.0
2021-02-25 13:55:00+00:00,2021-02-25 14:00:00+00:00,0.0,0.0
2021-02-25 21:05:00+00:00,2021-02-25 21:10:00+00:00,0.0,0.0
2021-02-26 09:05:00+00:00,2021-02-26 09:10:00+00:00,0.0,0.0
2021-02-26 21:05:00+00:00,2021-02-26 21:10:00+00:00,0.0,0.0
2021-02-27 09:05:00+00:00,2021-02-27 09:10:00+00:00,0.0,0.0
2021-02-27 21:05:00+00:00,2021-02-27 21:10:00+00:00,0.0,0.0
2021-02-28 09:05:00+00:00,2021-02-28 09:10:00+00:00,0.0,0.0
2021-02-28 21:05:00+00:00,2021-02-28 21:10:00+00:00,0.0,0.0
2021-03-01 09:05:00+00:00,2021-03-01 09:10:00+00:00,0.0,0.0
2021-03-01 21:05:00+00:00,2021-03-01 21:10:00+00:00,0.0,0.0
2021-03-02 09:05:00+00:00,2021-03-02 09:10:00+00:00,0.0,0.0
2021-03-02 13:10:00+00:00,2021-03-02 13:15:00+00:00,0.0,0.0
2021-03-02 13:15:00+00:00,2021-03-02 13:20:00+00:00,0.0,0.0
2021-03-02 14:05:00+00:00,2021-03-02 14:10:00+00:00,0.0,0.0
2021-03-02 14:10:00+00:00,2021-03-02 14:15:00+00:00,0.0,0.0
2021-03-02 14:20:00+00:00,2021-03-02 14:25:00+00:00,0.0,0.0
2021-03-02 14:25:00+00:00,2021-03-02 14:30:00+00:00,0.0,0.0
2021-03-02 21:05:00+00:00,2021-03-02 21:10:00+00:00,0.0,0.0
2021-03-03 09:05:00+00:00,2021-03-03 09:10:00+00:00,0.0,0.0
2021-03-03 21:05:00+00:00,2021-03-03 21:10:00+00:00,0.0,0.0
2021-03-04 09:05:00+00:00,2021-03-04 09:10:00+00:00,0.0,0.0
2021-03-04 21:05:00+00:00,2021-03-04 21:10:00+00:00,0.0,0.0
2021-03-05 09:05:00+00:00,2021-03-05 09:10:00+00:00,0.0,0.0
2021-03-05 21:05:00+00:00,2021-03-05 21:10:00+00:00,0.0,0.0
2021-03-06 09:05:00+00:00,2021-03-06 09:10:00+00:00,0.0,0.0
2021-03-06 21:05:00+00:00,2021-03-06 21:10:00+00:00,0.0,0.0
2021-03-07 09:05:00+00:00,2021-03-07 09:10:00+00:00,0.0,0.0
2021-03-07 21:05:00+00:00,2021-03-07 21:10:00+00:00,0.0,0.0
2021-03-08 09:05:00+00:00,2021-03-08 09:10:00+00:00,0.0,0.0
2021-03-08 21:05:00+00:00,2021-03-08 21:10:00+00:00,0.0,0.0
2021-03-09 09:05:00+00:00,2021-03-09 09:10:00+00:00,0.0,0.0
2021-03-09 21:05:00+00:00,2021-03-09 21:10:00+00:00,0.0,0.0
2021-03-10 09:05:00+00:00,2021-03-10 09:10:00+00:00,0.0,0.0
2021-03-10 21:05:00+00:00,2021-03-10 21:10:00+00:00,0.0,0.0
2021-03-11 09:05:00+00:00,2021-03-11 09:10:00+00:00,0.0,0.0
2021-03-11 21:05:00+00:00,2021-03-11 21:10:00+00:00,0.0,0.0
2021-03-12 09:05:00+00:00,2021-03-12 09:10:00+00:00,0.0,0.0
2021-03-12 21:05:00+00:00,2021-03-12 21:10:00+00:00,0.0,0.0
2021-03-13 09:05:00+00:00,2021-03-13 09:10:00+00:00,0.0,0.0
2021-03-13 21:05:00+00:00,2021-03-13 21:10:00+00:00,0.0,0.0
2021-03-14 22:05:00+00:00,2021-03-14 22:10:00+00:00,0.0,0.0
2021-03-15 10:05:00+00:00,2021-03-15 10:10:00+00:00,0.0,0.0
2021-03-15 22:05:00+00:00,2021-03-15 22:10:00+00:00,0.0,0.0
2021-03-16 10:05:00+00:00,2021-03-16 10:10:00+00:00,0.0,0.0
2021-03-16 22:05:00+00:00,2021-03-16 22:10:00+00:00,0.0,0.0
2021-03-17 10:05:00+00:00,2021-03-17 10:10:00+00:00,0.0,0.0
2021-03-17 22:05:00+00:00,2021-03-17 22:10:00+00:00,0.0,0.0
2021-03-18 10:05:00+00:00,2021-03-18 10:10:00+00:00,0.0,0.0
2021-03-18 22:05:00+00:00,2021-03-18 22:10:00+00:00,0.0,0.0
2021-03-19 10:05:00+00:00,2021-03-19 10:10:00+00:00,0.0,0.0
2021-03-19 22:05:00+00:00,2021-03-19 22:10:00+00:00,0.0,0.0
2021-03-20 10:05:00+00:00,2021-03-20 10:10:00+00:00,0.0,0.0
2021-03-20 22:05:00+00:00,2021-03-20 22:10:00+00:00,0.0,0.0
