bin_start_utc,bin_end_utc,depth_5min_mm,mm_per_hr
2012-08-22 18:45:00+00:00,2012-08-22 18:50:00+00:00,0.0,0.0
2012-08-23 06:40:00+00:00,2012-08-23 06:45:00+00:00,0.0,0.0
2012-08-23 18:40:00+00:00,2012-08-23 18:45:00+00:00,0.0,0.0
2012-08-24 06:40:00+00:00,2012-08-24 06:45:00+00:00,0.0,0.0
2012-08-24 18:35:00+00:00,2012-08-24 18:40:00+00:00,0.0,0.0
2012-08-25 06:35:00+00:00,2012-08-25 06:40:00+00:00,0.0,0.0
2012-08-25 12:45:00+00:00,2012-08-25 12:50:00+00:00,1.016,12.192
2012-08-25 18:10:00+00:00,2012-08-25 18:15:00+00:00,1.016,12.192
2012-08-25 18:30:00+00:00,2012-08-25 18:35:00+00:00,0.0,0.0
2012-08-25 19:05:00+00:00,2012-08-25 19:10:00+00:00,1.016,12.192
2012-08-26 06:30:00+00:00,2012-08-26 06:35:00+00:00,0.0,0.0
2012-08-26 10:55:00+00:00,2012-08-26 11:00:00+00:00,1.016,12.192
2012-08-26 18:30:00+00:00,2012-08-26 18:35:00+00:00,0.0,0.0
2012-08-27 06:25:00+00:00,2012-08-27 06:30:00+00:00,0.0,0.0
2012-08-27 18:25:00+00:00,2012-08-27 18:30:00+00:00,0.0,0.0
2012-08-28 06:20:00+00:00,2012-08-28 06:25:00+00:00,0.0,0.0
2012-08-28 18:20:00+00:00,2012-08-28 18:25:00+00:00,0.0,0.0
2012-08-29 06:20:00+00:00,2012-08-29 06:25:00+00:00,0.0,0.0
2012-08-29 18:15:00+00:00,2012-08-29 18:20:00+00:00,0.0,0.0
2012-08-30 06:15:00+00:00,2012-08-30 06:20:00+00:00,0.0,0.0
2012-08-30 18:10:00+00:00,2012-08-30 18:15:00+00:00,0.0,0.0
2012-08-31 06:10:00+00:00,2012-08-31 06:15:00+00:00,0.0,0.0
2012-08-31 12:35:00+00:00,2012-08-31 12:40:00+00:00,1.016,12.192
2012-08-31 13:25:00+00:00,2012-08-31 13:30:00+00:00,2.032,24.384
2012-08-31 14:25:00+00:00,2012-08-31 14:30:00+00:00,1.016,12.192
2012-08-31 15:10:00+00:00,2012-08-31 15:15:00+00:00,1.016,12.192
2012-08-31 15:35:00+00:00,2012-08-31 15:40:00+00:00,1.016,12.192
2012-08-31 16:10:00+00:00,2012-08-31 16:15:00+00:00,2.032,24.384
2012-08-31 16:20:00+00:00,2012-08-31 16:25:00+00:00,1.016,12.192
2012-08-31 16:30:00+00:00,2012-08-31 16:35:00+00:00,1.016,12.192
2012-08-31 16:50:00+00:00,2012-08-31 16:55:00+00:00,2.032,24.384
2012-08-31 17:10:00+00:00,2012-08-31 17:15:00+00:00,1.016,12.192
2012-08-31 17:20:00+00:00,2012-08-31 17:25:00+00:00,1.016,12.192
2012-08-31 17:35:00+00:00,2012-08-31 17:40:00+00:00,1.016,12.192
2012-08-31 18:20:00+00:00,2012-08-31 18:25:00+00:00,2.032,24.384
2012-08-31 18:40:00+00:00,2012-08-31 18:45:00+00:00,1.016,12.192
2012-08-31 18:45:00+00:00,2012-08-31 18:50:00+00:00,1.016,12.192
2012-08-31 18:55:00+00:00,2012-08-31 19:00:00+00:00,1.016,12.192
2012-08-31 19:05:00+00:00,2012-08-31 19:10:00+00:00,1.016,12.192
2012-08-31 19:10:00+00:00,2012-08-31 19:15:00+00:00,1.016,12.192
2012-08-31 19:15:00+00:00,2012-08-31 19:20:00+00:00,1.016,12.192
2012-08-31 19:20:00+00:00,2012-08-31 19:25:00+00:00,1.016,12.192
2012-08-31 19:25:00+00:00,2012-08-31 19:30:00+00:00,1.016,12.192
2012-08-31 19:30:00+00:00,2012-08-31 19:35:00+00:00,2.032,24.384
2012-08-31 19:35:00+00:00,2012-08-31 19:40:00+00:00,1.016,12.192
2012-08-31 19:45:00+00:00,2012-08-31 19:50:00+00:00,2.032,24.384
2012-08-31 19:50:00+00:00,2012-08-31 19:55:00+00:00,3.048,36.576
2012-08-31 19:55:00+00:00,2012-08-31 20:00:00+00:00,3.048,36.576
2012-08-31 20:00:00+00:00,2012-08-31 20:05:00+00:00,1.016,12.192
2012-08-31 20:05:00+00:00,2012-08-31 20:10:00+00:00,1.016,12.192
2012-08-31 20:10:00+00:00,2012-08-31 20:15:00+00:00,3.048,36.576
2012-08-31 20:15:00+00:00,2012-08-31 20:20:00+00:00,3.048,36.576
2012-08-31 20:20:00+00:00,2012-08-31 20:25:00+00:00,2.032,24.384
2012-08-31 20:25:00+00:00,2012-08-31 20:30:00+00:00,1.016,12.192
2012-08-31 20:30:00+00:00,2012-08-31 20:35:00+00:00,1.016,12.192
2012-08-31 20:40:00+00:00,2012-08-31 20:45:00+00:00,1.016,12.192
2012-08-31 21:05:00+00:00,2012-08-31 21:10:00+00:00,1.016,12.192
2012-08-31 21:20:00+00:00,2012-08-31 21:25:00+00:00,1.016,12.192
2012-08-31 23:50:00+00:00,2012-08-31 23:55:00+00:00,2.032,24.384
2012-09-01 00:25:00+00:00,2012-09-01 00:30:00+00:00,1.016,12.192
2012-09-01 00:45:00+00:00,2012-09-01 00:50:00+00:00,1.016,12.192
2012-09-01 00:50:00+00:00,2012-09-01 00:55:00+00:00,1.016,12.192
2012-09-01 01:25:00+00:00,2012-09-01 01:30:00+00:00,3.048,36.576
2012-09-01 02:30:00+00:00,2012-09-01 02:35:00+00:00,4.064,48.768
2012-09-01 02:40:00+00:00,2012-09-01 02:45:00+00:00,1.016,12.192
2012-09-01 02:55:00+00:00,2012-09-01 03:00:00+00:00,1.016,12.192
2012-09-01 03:05:00+00:00,2012-09-01 03:10:00+00:00,1.016,12.192
2012-09-01 03:15:00+00:00,2012-09-01 03:20:00+00:00,1.016,12.192
2012-09-01 03:35:00+00:00,2012-09-01 03:40:00+00:00,3.048,36.576
2012-09-01 04:10:00+00:00,2012-09-01 04:15:00+00:00,3.048,36.576
2012-09-01 04:20:00+00:00,2012-09-01 04:25:00+00:00,1.016,12.192
2012-09-01 04:30:00+00:00,2012-09-01 04:35:00+00:00,2.032,24.384
2012-09-01 04:40:00+00:00,2012-09-01 04:45:00+00:00,1.016,12.192
2012-09-01 04:50:00+00:00,2012-09-01 04:55:00+00:00,1.016,12.192
2012-09-01 04:55:00+00:00,2012-09-01 05:00:00+00:00,1.016,12.192
2012-09-01 05:00:00+00:00,2012-09-01 05:05:00+00:00,1.016,12.192
2012-09-01 05:05:00+00:00,2012-09-01 05:10:00+00:00,1.016,12.192
2012-09-01 05:10:00+00:00,2012-09-01 05:15:00+00:00,2.032,24.384
2012-09-01 05:15:00+00:00,2012-09-01 05:20:00+00:00,2.032,24.384
2012-09-01 05:25:00+00:00,2012-09-01 05:30:00+00:00,2.032,24.384
2012-09-01 05:30:00+00:00,2012-09-01 05:35:00+00:00,1.016,12.192
2012-09-01 05:35:00+00:00,2012-09-01 05:40:00+00:00,2.032,24.384
2012-09-01 05:40:00+00:00,2012-09-01 05:45:00+00:00,2.032,24.384
2012-09-01 05:55:00+00:00,2012-09-01 06:00:00+00:00,3.048,36.576
2012-09-01 06:05:00+00:00,2012-09-01 06:10:00+00:00,1.016,12.192
2012-09-01 06:15:00+00:00,2012-09-01 06:20:00+00:00,1.016,12.192
2012-09-01 06:25:00+00:00,2012-09-01 06:30:00+00:00,1.016,12.192
2012-09-01 06:40:00+00:00,2012-09-01 06:45:00+00:00,1.016,12.192
2012-09-01 06:50:00+00:00,2012-09-01 06:55:00+00:00,1.016,12.192
2012-09-01 07:05:00+00:00,2012-09-01 07:10:00+00:00,1.016,12.192
2012-09-01 07:20:00+00:00,2012-09-01 07:25:00+00:00,1.016,12.192
2012-09-01 08:20:00+00:00,2012-09-01 08:25:00+00:00,1.016,12.192
2012-09-01 09:50:00+00:00,2012-09-01 09:55:00+00:00,1.016,12.192
2012-09-01 12:55:00+00:00,2012-09-01 13:00:00+00:00,1.016,12.192
2012-09-01 18:05:00+00:00,2012-09-01 18:10:00+00:00,0.0,0.0
2012-09-02 06:00:00+00:00,2012-09-02 06:05:00+00:00,0.0,0.0
