bin_start_utc,bin_end_utc,depth_5min_mm,mm_per_hr
2013-07-26 08:30:00+00:00,2013-07-26 08:35:00+00:00,1.016,12.192
2013-07-26 09:00:00+00:00,2013-07-26 09:05:00+00:00,1.016,12.192
2013-07-26 09:10:00+00:00,2013-07-26 09:15:00+00:00,0.0,0.0
2013-07-26 21:10:00+00:00,2013-07-26 21:15:00+00:00,0.0,0.0
2013-07-27 09:10:00+00:00,2013-07-27 09:15:00+00:00,0.0,0.0
2013-07-27 21:05:00+00:00,2013-07-27 21:10:00+00:00,0.0,0.0
2013-07-28 09:05:00+00:00,2013-07-28 09:10:00+00:00,0.0,0.0
2013-07-28 21:00:00+00:00,2013-07-28 21:05:00+00:00,0.0,0.0
2013-07-29 06:30:00+00:00,2013-07-29 06:35:00+00:00,1.016,12.192
2013-07-29 07:00:00+00:00,2013-07-29 07:05:00+00:00,1.016,12.192
2013-07-29 07:15:00+00:00,2013-07-29 07:20:00+00:00,1.016,12.192
2013-07-29 07:55:00+00:00,2013-07-29 08:00:00+00:00,1.016,12.192
2013-07-29 09:00:00+00:00,2013-07-29 09:05:00+00:00,0.0,0.0
2013-07-29 10:55:00+00:00,2013-07-29 11:00:00+00:00,1.016,12.192
2013-07-29 12:50:00+00:00,2013-07-29 12:55:00+00:00,1.016,12.192
2013-07-29 13:30:00+00:00,2013-07-29 13:35:00+00:00,1.016,12.192
2013-07-29 13:55:00+00:00,2013-07-29 14:00:00+00:00,1.016,12.192
2013-07-29 14:00:00+00:00,2013-07-29 14:05:00+00:00,2.032,24.384
2013-07-29 14:05:00+00:00,2013-07-29 14:10:00+00:00,2.032,24.384
2013-07-29 14:10:00+00:00,2013-07-29 14:15:00+00:00,1.016,12.192
2013-07-29 15:15:00+00:00,2013-07-29 15:20:00+00:00,1.016,12.192
2013-07-29 16:25:00+00:00,2013-07-29 16:30:00+00:00,1.016,12.192
2013-07-29 17:50:00+00:00,2013-07-29 17:55:00+00:00,1.016,12.192
2013-07-29 20:10:00+00:00,2013-07-29 20:15:00+00:00,1.016,12.192
2013-07-29 20:25:00+00:00,2013-07-29 20:30:00+00:00,1.016,12.192
2013-07-29 20:55:00+00:00,2013-07-29 21:00:00+00:00,1.016,12.192
2013-07-29 21:00:00+00:00,2013-07-29 21:05:00+00:00,0.0,0.0
2013-07-30 05:55:00+00:00,2013-07-30 06:00:00+00:00,1.016,12.192
2013-07-30 06:05:00+00:00,2013-07-30 06:10:00+00:00,1.016,12.192
2013-07-30 06:10:00+00:00,2013-07-30 06:15:00+00:00,2.032,24.384
2013-07-30 06:15:00+00:00,2013-07-30 06:20:00+00:00,1.016,12.192
2013-07-30 06:20:00+00:00,2013-07-30 06:25:00+00:00,2.032,24.384
2013-07-30 06:30:00+00:00,2013-07-30 06:35:00+00:00,1.016,12.192
2013-07-30 06:35:00+00:00,2013-07-30 06:40:00+00:00,1.016,12.192
2013-07-30 06:40:00+00:00,2013-07-30 06:45:00+00:00,1.016,12.192
2013-07-30 06:45:00+00:00,2013-07-30 06:50:00+00:00,1.016,12.192
2013-07-30 07:00:00+00:00,2013-07-30 07:05:00+00:00,1.016,12.192
2013-07-30 08:55:00+00:00,2013-07-30 09:00:00+00:00,0.0,0.0
2013-07-31 07:35:00+00:00,2013-07-31 07:40:00+00:00,0.0,0.0
2013-07-31 19:35:00+00:00,2013-07-31 19:40:00+00:00,0.0,0.0
2013-08-01 07:35:00+00:00,2013-08-01 07:40:00+00:00,0.0,0.0
2013-08-01 19:30:00+00:00,2013-08-01 19:35:00+00:00,0.0,0.0
2013-08-02 03:00:00+00:00,2013-08-02 03:05:00+00:00,1.016,12.192
2013-08-02 03:35:00+00:00,2013-08-02 03:40:00+00:00,1.016,12.192
2013-08-02 04:10:00+00:00,2013-08-02 04:15:00+00:00,1.016,12.192
2013-08-02 04:30:00+00:00,2013-08-02 04:35:00+00:00,1.016,12.192
2013-08-02 04:50:00+00:00,2013-08-02 04:55:00+00:00,1.016,12.192
2013-08-02 05:05:00+00:00,2013-08-02 05:10:00+00:00,1.016,12.192
2013-08-02 05:25:00+00:00,2013-08-02 05:30:00+00:00,1.016,12.192
2013-08-02 05:40:00+00:00,2013-08-02 05:45:00+00:00,1.016,12.192
2013-08-02 05:55:00+00:00,2013-08-02 06:00:00+00:00,1.016,12.192
2013-08-02 06:00:00+00:00,2013-08-02 06:05:00+00:00,1.016,12.192
2013-08-02 06:10:00+00:00,2013-08-02 06:15:00+00:00,1.016,12.192
2013-08-02 06:25:00+00:00,2013-08-02 06:30:00+00:00,1.016,12.192
2013-08-02 07:30:00+00:00,2013-08-02 07:35:00+00:00,0.0,0.0
2013-08-02 19:25:00+00:00,2013-08-02 19:30:00+00:00,0.0,0.0
2013-08-03 07:25:00+00:00,2013-08-03 07:30:00+00:00,0.0,0.0
2013-08-03 19:25:00+00:00,2013-08-03 19:30:00+00:00,0.0,0.0
2013-08-04 07:20:00+00:00,2013-08-04 07:25:00+00:00,0.0,0.0
2013-08-04 09:45:00+00:00,2013-08-04 09:50:00+00:00,1.016,12.192
2013-08-04 09:50:00+00:00,2013-08-04 09:55:00+00:00,1.016,12.192
2013-08-04 10:05:00+00:00,2013-08-04 10:10:00+00:00,1.016,12.192
2013-08-04 10:15:00+00:00,2013-08-04 10:20:00+00:00,1.016,12.192
2013-08-04 10:20:00+00:00,2013-08-04 10:25:00+00:00,1.016,12.192
2013-08-04 10:30:00+00:00,2013-08-04 10:35:00+00:00,1.016,12.192
2013-08-04 10:40:00+00:00,2013-08-04 10:45:00+00:00,1.016,12.192
2013-08-04 10:45:00+00:00,2013-08-04 10:50:00+00:00,1.016,12.192
2013-08-04 10:50:00+00:00,2013-08-04 10:55:00+00:00,2.032,24.384
2013-08-04 10:55:00+00:00,2013-08-04 11:00:00+00:00,1.016,12.192
2013-08-04 11:00:00+00:00,2013-08-04 11:05:00+00:00,1.016,12.192
2013-08-04 11:05:00+00:00,2013-08-04 11:10:00+00:00,3.048,36.576
2013-08-04 11:10:00+00:00,2013-08-04 11:15:00+00:00,3.048,36.576
2013-08-04 11:15:00+00:00,2013-08-04 11:20:00+00:00,3.048,36.576
2013-08-04 11:20:00+00:00,2013-08-04 11:25:00+00:00,2.032,24.384
2013-08-04 11:30:00+00:00,2013-08-04 11:35:00+00:00,2.032,24.384
2013-08-04 11:40:00+00:00,2013-08-04 11:45:00+00:00,1.016,12.192
2013-08-04 11:45:00+00:00,2013-08-04 11:50:00+00:00,1.016,12.192
2013-08-04 12:05:00+00:00,2013-08-04 12:10:00+00:00,1.016,12.192
2013-08-04 13:15:00+00:00,2013-08-04 13:20:00+00:00,1.016,12.192
2013-08-04 19:20:00+00:00,2013-08-04 19:25:00+00:00,0.0,0.0
2013-08-05 07:15:00+00:00,2013-08-05 07:20:00+00:00,0.0,0.0
2013-08-05 19:15:00+00:00,2013-08-05 19:20:00+00:00,0.0,0.0
2013-08-06 07:15:00+00:00,2013-08-06 07:20:00+00:00,0.0,0.0
2013-08-06 19:10:00+00:00,2013-08-06 19:15:00+00:00,0.0,0.0
2013-08-07 05:35:00+00:00,2013-08-07 05:40:00+00:00,1.016,12.192
2013-08-07 05:45:00+00:00,2013-08-07 05:50:00+00:00,1.016,12.192
2013-08-07 06:00:00+00:00,2013-08-07 06:05:00+00:00,1.016,12.192
2013-08-07 06:10:00+00:00,2013-08-07 06:15:00+00:00,1.016,12.192
2013-08-07 06:30:00+00:00,2013-08-07 06:35:00+00:00,1.016,12.192
2013-08-07 07:10:00+00:00,2013-08-07 07:15:00+00:00,0.0,0.0
2013-08-07 19:10:00+00:00,2013-08-07 19:15:00+00:00,0.0,0.0
2013-08-08 07:05:00+00:00,2013-08-08 07:10:00+00:00,0.0,0.0
2013-08-08 19:05:00+00:00,2013-08-08 19:10:00+00:00,0.0,0.0
2013-08-09 07:00:00+00:00,2013-08-09 07:05:00+00:00,0.0,0.0
2013-08-09 19:00:00+00:00,2013-08-09 19:05:00+00:00,0.0,0.0
2013-08-10 07:00:00+00:00,2013-08-10 07:05:00+00:00,0.0,0.0
2013-08-10 18:55:00+00:00,2013-08-10 19:00:00+00:00,0.0,0.0
2013-08-11 06:55:00+00:00,2013-08-11 07:00:00+00:00,0.0,0.0
2013-08-11 18:50:00+00:00,2013-08-11 18:55:00+00:00,0.0,0.0
2013-08-12 06:20:00+00:00,2013-08-12 06:25:00+00:00,2.032,24.384
2013-08-12 06:40:00+00:00,2013-08-12 06:45:00+00:00,4.064,48.768
2013-08-12 06:45:00+00:00,2013-08-12 06:50:00+00:00,5.08,60.96
2013-08-12 06:50:00+00:00,2013-08-12 06:55:00+00:00,2.032,24.384
2013-08-12 06:55:00+00:00,2013-08-12 07:00:00+00:00,1.016,12.192
2013-08-12 07:00:00+00:00,2013-08-12 07:05:00+00:00,1.016,12.192
2013-08-12 07:30:00+00:00,2013-08-12 07:35:00+00:00,2.032,24.384
2013-08-12 07:50:00+00:00,2013-08-12 07:55:00+00:00,1.016,12.192
2013-08-12 08:20:00+00:00,2013-08-12 08:25:00+00:00,1.016,12.192
2013-08-12 18:50:00+00:00,2013-08-12 18:55:00+00:00,0.0,0.0
2013-08-13 06:45:00+00:00,2013-08-13 06:50:00+00:00,0.0,0.0
2013-08-13 18:45:00+00:00,2013-08-13 18:50:00+00:00,0.0,0.0
2013-08-14 06:45:00+00:00,2013-08-14 06:50:00+00:00,0.0,0.0
2013-08-14 18:40:00+00:00,2013-08-14 18:45:00+00:00,0.0,0.0
2013-08-15 06:40:00+00:00,2013-08-15 06:45:00+00:00,0.0,0.0
2013-08-15 18:35:00+00:00,2013-08-15 18:40:00+00:00,0.0,0.0
2013-08-16 06:35:00+00:00,2013-08-16 06:40:00+00:00,0.0,0.0
2013-08-16 18:35:00+00:00,2013-08-16 18:40:00+00:00,0.0,0.0
2013-08-17 06:30:00+00:00,2013-08-17 06:35:00+00:00,0.0,0.0
2013-08-17 18:30:00+00:00,2013-08-17 18:35:00+00:00,0.0,0.0
2013-08-18 06:25:00+00:00,2013-08-18 06:30:00+00:00,0.0,0.0
2013-08-18 18:25:00+00:00,2013-08-18 18:30:00+00:00,0.0,0.0
2013-08-19 06:25:00+00:00,2013-08-19 06:30:00+00:00,0.0,0.0
2013-08-19 18:20:00+00:00,2013-08-19 18:25:00+00:00,0.0,0.0
2013-08-20 06:20:00+00:00,2013-08-20 06:25:00+00:00,0.0,0.0
2013-08-20 18:15:00+00:00,2013-08-20 18:20:00+00:00,0.0,0.0
2013-08-21 06:15:00+00:00,2013-08-21 06:20:00+00:00,0.0,0.0
2013-08-21 18:15:00+00:00,2013-08-21 18:20:00+00:00,0.0,0.0
2013-08-22 06:10:00+00:00,2013-08-22 06:15:00+00:00,0.0,0.0
2013-08-22 18:10:00+00:00,2013-08-22 18:15:00+00:00,0.0,0.0
2013-08-23 06:10:00+00:00,2013-08-23 06:15:00+00:00,0.0,0.0
2013-08-23 18:05:00+00:00,2013-08-23 18:10:00+00:00,0.0,0.0
2013-08-24 06:05:00+00:00,2013-08-24 06:10:00+00:00,0.0,0.0
2013-08-24 18:00:00+00:00,2013-08-24 18:05:00+00:00,0.0,0.0
2013-08-25 06:00:00+00:00,2013-08-25 06:05:00+00:00,0.0,0.0
2013-08-25 18:00:00+00:00,2013-08-25 18:05:00+00:00,0.0,0.0
2013-08-26 05:55:00+00:00,2013-08-26 06:00:00+00:00,0.0,0.0
2013-08-26 17:55:00+00:00,2013-08-26 18:00:00+00:00,0.0,0.0
2013-08-27 05:50:00+00:00,2013-08-27 05:55:00+00:00,0.0,0.0
2013-08-27 17:50:00+00:00,2013-08-27 17:55:00+00:00,0.0,0.0
2013-08-28 05:50:00+00:00,2013-08-28 05:55:00+00:00,0.0,0.0
2013-08-28 17:45:00+00:00,2013-08-28 17:50:00+00:00,0.0,0.0
2013-08-29 05:45:00+00:00,2013-08-29 05:50:00+00:00,0.0,0.0
2013-08-30 05:40:00+00:00,2013-08-30 05:45:00+00:00,0.0,0.0
2013-08-30 17:40:00+00:00,2013-08-30 17:45:00+00:00,0.0,0.0
2013-08-31 05:35:00+00:00,2013-08-31 05:40:00+00:00,0.0,0.0
2013-08-31 17:35:00+00:00,2013-08-31 17:40:00+00:00,0.0,0.0
2013-09-01 05:35:00+00:00,2013-09-01 05:40:00+00:00,0.0,0.0
2013-09-01 06:55:00+00:00,2013-09-01 07:00:00+00:00,1.016,12.192
2013-09-01 07:00:00+00:00,2013-09-01 07:05:00+00:00,3.048,36.576
2013-09-01 07:05:00+00:00,2013-09-01 07:10:00+00:00,6.096,73.152
2013-09-01 07:10:00+00:00,2013-09-01 07:15:00+00:00,6.096,73.152
2013-09-01 07:15:00+00:00,2013-09-01 07:20:00+00:00,3.048,36.576
2013-09-01 07:20:00+00:00,2013-09-01 07:25:00+00:00,1.016,12.192
2013-09-01 07:25:00+00:00,2013-09-01 07:30:00+00:00,1.016,12.192
2013-09-01 07:35:00+00:00,2013-09-01 07:40:00+00:00,1.016,12.192
2013-09-01 08:10:00+00:00,2013-09-01 08:15:00+00:00,1.016,12.192
2013-09-01 08:25:00+00:00,2013-09-01 08:30:00+00:00,1.016,12.192
2013-09-01 08:35:00+00:00,2013-09-01 08:40:00+00:00,1.016,12.192
2013-09-01 08:45:00+00:00,2013-09-01 08:50:00+00:00,1.016,12.192
2013-09-01 17:30:00+00:00,2013-09-01 17:35:00+00:00,0.0,0.0
2013-09-02 17:25:00+00:00,2013-09-02 17:30:00+00:00,0.0,0.0
2013-09-03 05:25:00+00:00,2013-09-03 05:30:00+00:00,0.0,0.0
2013-09-03 17:25:00+00:00,2013-09-03 17:30:00+00:00,0.0,0.0
2013-09-04 05:20:00+00:00,2013-09-04 05:25:00+00:00,0.0,0.0
2013-09-04 17:20:00+00:00,2013-09-04 17:25:00+00:00,0.0,0.0
2013-09-05 05:20:00+00:00,2013-09-05 05:25:00+00:00,0.0,0.0
2013-09-05 17:15:00+00:00,2013-09-05 17:20:00+00:00,0.0,0.0
2013-09-06 05:15:00+00:00,2013-09-06 05:20:00+00:00,0.0,0.0
2013-09-06 17:10:00+00:00,2013-09-06 17:15:00+00:00,0.0,0.0
2013-09-07 05:10:00+00:00,2013-09-07 05:15:00+00:00,0.0,0.0
2013-09-07 17:10:00+00:00,2013-09-07 17:15:00+00:00,0.0,0.0
2013-09-08 05:05:00+00:00,2013-09-08 05:10:00+00:00,0.0,0.0
2013-09-08 17:05:00+00:00,2013-09-08 17:10:00+00:00,0.0,0.0
2013-09-09 05:00:00+00:00,2013-09-09 05:05:00+00:00,0.0,0.0
2013-09-09 17:00:00+00:00,2013-09-09 17:05:00+00:00,0.0,0.0
2013-09-10 05:00:00+00:00,2013-09-10 05:05:00+00:00,0.0,0.0
2013-09-10 16:55:00+00:00,2013-09-10 17:00:00+00:00,0.0,0.0
2013-09-11 04:55:00+00:00,2013-09-11 05:00:00+00:00,0.0,0.0
2013-09-11 16:50:00+00:00,2013-09-11 16:55:00+00:00,0.0,0.0
2013-09-12 04:50:00+00:00,2013-09-12 04:55:00+00:00,0.0,0.0
2013-09-12 16:50:00+00:00,2013-09-12 16:55:00+00:00,0.0,0.0
2013-09-13 04:45:00+00:00,2013-09-13 04:50:00+00:00,0.0,0.0
2013-09-13 16:45:00+00:00,2013-09-13 16:50:00+00:00,0.0,0.0
2013-09-14 04:45:00+00:00,2013-09-14 04:50:00+00:00,0.0,0.0
2013-09-14 16:40:00+00:00,2013-09-14 16:45:00+00:00,0.0,0.0
2013-09-15 04:40:00+00:00,2013-09-15 04:45:00+00:00,0.0,0.0
2013-09-15 11:30:00+00:00,2013-09-15 11:35:00+00:00,1.016,12.192
2013-09-15 16:35:00+00:00,2013-09-15 16:40:00+00:00,0.0,0.0
2013-09-15 23:30:00+00:00,2013-09-15 23:35:00+00:00,7.112,85.344
2013-09-15 23:35:00+00:00,2013-09-15 23:40:00+00:00,1.016,12.192
2013-09-15 23:40:00+00:00,2013-09-15 23:45:00+00:00,1.016,12.192
2013-09-15 23:45:00+00:00,2013-09-15 23:50:00+00:00,1.016,12.192
2013-09-15 23:50:00+00:00,2013-09-15 23:55:00+00:00,1.016,12.192
2013-09-16 01:40:00+00:00,2013-09-16 01:45:00+00:00,1.016,12.192
2013-09-16 03:55:00+00:00,2013-09-16 04:00:00+00:00,1.016,12.192
2013-09-16 04:35:00+00:00,2013-09-16 04:40:00+00:00,0.0,0.0
2013-09-16 16:35:00+00:00,2013-09-16 16:40:00+00:00,0.0,0.0
2013-09-17 04:30:00+00:00,2013-09-17 04:35:00+00:00,0.0,0.0
2013-09-17 06:30:00+00:00,2013-09-17 06:35:00+00:00,1.016,12.192
2013-09-17 07:40:00+00:00,2013-09-17 07:45:00+00:00,1.016,12.192
2013-09-17 08:00:00+00:00,2013-09-17 08:05:00+00:00,1.016,12.192
2013-09-17 08:15:00+00:00,2013-09-17 08:20:00+00:00,1.016,12.192
2013-09-17 08:25:00+00:00,2013-09-17 08:30:00+00:00,1.016,12.192
2013-09-17 08:35:00+00:00,2013-09-17 08:40:00+00:00,1.016,12.192
2013-09-17 08:40:00+00:00,2013-09-17 08:45:00+00:00,1.016,12.192
2013-09-17 08:45:00+00:00,2013-09-17 08:50:00+00:00,2.032,24.384
2013-09-17 08:55:00+00:00,2013-09-17 09:00:00+00:00,2.032,24.384
2013-09-17 09:05:00+00:00,2013-09-17 09:10:00+00:00,1.016,12.192
2013-09-17 09:20:00+00:00,2013-09-17 09:25:00+00:00,1.016,12.192
2013-09-17 09:25:00+00:00,2013-09-17 09:30:00+00:00,1.016,12.192
2013-09-17 09:40:00+00:00,2013-09-17 09:45:00+00:00,1.016,12.192
2013-09-17 10:00:00+00:00,2013-09-17 10:05:00+00:00,1.016,12.192
2013-09-17 10:10:00+00:00,2013-09-17 10:15:00+00:00,1.016,12.192
2013-09-17 10:20:00+00:00,2013-09-17 10:25:00+00:00,1.016,12.192
2013-09-17 10:30:00+00:00,2013-09-17 10:35:00+00:00,1.016,12.192
2013-09-17 16:30:00+00:00,2013-09-17 16:35:00+00:00,0.0,0.0
2013-09-18 04:25:00+00:00,2013-09-18 04:30:00+00:00,0.0,0.0
2013-09-18 16:25:00+00:00,2013-09-18 16:30:00+00:00,0.0,0.0
2013-09-19 04:25:00+00:00,2013-09-19 04:30:00+00:00,0.0,0.0
2013-09-19 16:20:00+00:00,2013-09-19 16:25:00+00:00,0.0,0.0
2013-09-19 18:10:00+00:00,2013-09-19 18:15:00+00:00,1.016,12.192
2013-09-19 18:15:00+00:00,2013-09-19 18:20:00+00:00,1.016,12.192
2013-09-19 18:20:00+00:00,2013-09-19 18:25:00+00:00,4.064,48.768
2013-09-19 18:25:00+00:00,2013-09-19 18:30:00+00:00,3.048,36.576
2013-09-19 18:30:00+00:00,2013-09-19 18:35:00+00:00,4.064,48.768
2013-09-19 18:35:00+00:00,2013-09-19 18:40:00+00:00,2.032,24.384
2013-09-19 18:40:00+00:00,2013-09-19 18:45:00+00:00,4.064,48.768
2013-09-19 18:55:00+00:00,2013-09-19 19:00:00+00:00,2.032,24.384
2013-09-19 20:15:00+00:00,2013-09-19 20:20:00+00:00,3.048,36.576
2013-09-19 20:20:00+00:00,2013-09-19 20:25:00+00:00,1.016,12.192
2013-09-19 20:25:00+00:00,2013-09-19 20:30:00+00:00,1.016,12.192
2013-09-19 20:30:00+00:00,2013-09-19 20:35:00+00:00,3.048,36.576
2013-09-19 20:35:00+00:00,2013-09-19 20:40:00+00:00,2.032,24.384
2013-09-19 20:45:00+00:00,2013-09-19 20:50:00+00:00,3.048,36.576
2013-09-19 20:55:00+00:00,2013-09-19 21:00:00+00:00,1.016,12.192
2013-09-19 21:10:00+00:00,2013-09-19 21:15:00+00:00,1.016,12.192
2013-09-19 21:25:00+00:00,2013-09-19 21:30:00+00:00,1.016,12.192
2013-09-20 04:20:00+00:00,2013-09-20 04:25:00+00:00,0.0,0.0
2013-09-20 16:20:00+00:00,2013-09-20 16:25:00+00:00,0.0,0.0
2013-09-21 04:15:00+00:00,2013-09-21 04:20:00+00:00,0.0,0.0
2013-09-21 16:15:00+00:00,2013-09-21 16:20:00+00:00,0.0,0.0
2013-09-22 04:10:00+00:00,2013-09-22 04:15:00+00:00,0.0,0.0
2013-09-22 16:10:00+00:00,2013-09-22 16:15:00+00:00,0.0,0.0
2013-09-23 04:10:00+00:00,2013-09-23 04:15:00+00:00,0.0,0.0
2013-09-23 16:05:00+00:00,2013-09-23 16:10:00+00:00,0.0,0.0
2013-09-24 04:05:00+00:00,2013-09-24 04:10:00+00:00,0.0,0.0
2013-09-24 16:00:00+00:00,2013-09-24 16:05:00+00:00,0.0,0.0
2013-09-25 04:00:00+00:00,2013-09-25 04:05:00+00:00,0.0,0.0
2013-09-25 16:00:00+00:00,2013-09-25 16:05:00+00:00,0.0,0.0
2013-09-26 03:55:00+00:00,2013-09-26 04:00:00+00:00,0.0,0.0
2013-09-26 15:55:00+00:00,2013-09-26 16:00:00+00:00,0.0,0.0
2013-09-27 03:50:00+00:00,2013-09-27 03:55:00+00:00,0.0,0.0
2013-09-27 15:50:00+00:00,2013-09-27 15:55:00+00:00,0.0,0.0
2013-09-28 03:50:00+00:00,2013-09-28 03:55:00+00:00,0.0,0.0
2013-09-28 07:10:00+00:00,2013-09-28 07:15:00+00:00,1.016,12.192
2013-09-28 07:15:00+00:00,2013-09-28 07:20:00+00:00,3.048,36.576
2013-09-28 07:20:00+00:00,2013-09-28 07:25:00+00:00,2.032,24.384
2013-09-28 07:50:00+00:00,2013-09-28 07:55:00+00:00,1.016,12.192
2013-09-28 08:00:00+00:00,2013-09-28 08:05:00+00:00,1.016,12.192
2013-09-28 08:10:00+00:00,2013-09-28 08:15:00+00:00,1.016,12.192
2013-09-28 08:20:00+00:00,2013-09-28 08:25:00+00:00,1.016,12.192
2013-09-28 08:35:00+00:00,2013-09-28 08:40:00+00:00,2.032,24.384
2013-09-28 10:05:00+00:00,2013-09-28 10:10:00+00:00,1.016,12.192
2013-09-28 10:40:00+00:00,2013-09-28 10:45:00+00:00,1.016,12.192
2013-09-28 12:55:00+00:00,2013-09-28 13:00:00+00:00,1.016,12.192
