id,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3,g4,d4_m,b4_deg,w4
12391609,16019,4016.050007017563,257.20076294510267,0.3486911351707773,1720,3115.163422551416,345.0995497140892,0.45825714153460556,16029,4823.839136557282,293.24591607656726,0.11012739595215174,16010,5370.686107744417,316.3923413218892,0.08292432734246537
12391608,16019,4414.461643635915,243.06755344540608,0.25311013228608903,1720,2070.148471806946,336.65146496415645,0.5646394629073243,16029,4521.919151319912,280.11394800409494,0.09838152357536442,16010,4646.354608599017,306.73444712527584,0.08386888123122238
12391607,16008,3037.4555975153885,263.3061580508601,0.1883292840200264,1720,1153.6026218544123,313.27785061144857,0.6162498015058698,2790,3191.688042013056,347.6799480368111,0.15909290800637055,16010,4098.412771943505,294.03449925902083,0.03632800646773311
12367103,16093,2368.3762976623425,36.22106893366845,0.2980187280410013,16006,1670.5708651075918,269.149661996645,0.43445537207458673,16013,3856.390251022125,188.86325292811853,0.15094771350950398,16095,4412.975489023538,96.1253727246671,0.11657818637490802
12367102,16006,2036.1020012322967,236.1348391648732,0.42465225814865887,16053,3119.5297394680765,308.6119202978557,0.21797281567634133,5700,4593.160476657571,25.80227090293681,0.1641659010905115,16095,4644.731425977272,109.8963007050425,0.1932090250844884
12342625,16034,5467.1795404832965,76.43826758233183,0.34527880556606694,16033,5584.986143068977,285.19695345332025,0.2805122257576286,16038,7939.727605160817,8.085219949046461,0.10341985606101124,16046,4737.166633156841,332.94562430946587,0.27078911261529337
12342624,16046,3794.6844529533455,325.015897535952,0.32619874109138086,16038,6839.36010980105,9.218323107459357,0.11926308548721219,16034,5296.49840002071,88.1364507541843,0.3160061038078617,16033,5422.312177530152,273.7460187524673,0.23853206961354526
12367114,16043,1639.8300938451112,190.08930872010168,0.38630830312959236,16026,2520.5187474668232,280.7641252215998,0.20503580081011666,16020,2648.4984468137263,355.5192173585551,0.24407409398865001,16044,3329.326579561464,116.37921077084695,0.16458180207164097
12367113,16019,4102.543666967726,32.992473188632175,0.22179090592068554,16027,3904.9874468373137,310.9209513026531,0.2528303363543129,16045,4953.936045219447,112.07704265730354,0.14796687118279186,16043,2741.5593508656125,186.44029845275531,0.37741188654220975
12367112,16019,3214.797733386461,43.51926104211736,0.09584747454537965,16042,4534.357173805668,163.20930775875,0.09301949076614305,16020,488.16679272252026,329.548593957274,0.7229606894532304,16022,3240.070012485238,253.7780456325609,0.08817234523524685
12367111,16019,2510.585766199806,60.88926157404677,0.2082480659672923,16020,739.1275101220533,201.23103120551025,0.6237202369984638,16027,3010.230391998531,276.45187496536124,0.1072248318058585,16015,4947.566534151718,325.09913424711635,0.06080686522838544
12367110,16019,2176.05743691124,87.06011393071589,0.3231005790458281,16020,1821.6501273695617,189.09391266577776,0.3506220350763974,16027,3108.687379640412,255.62973619686545,0.16474042779715517,16098,3959.532498388845,333.15064182505307,0.16153695808061924
12367109,16029,2429.6077671209405,42.35737468974645,0.27854610549480974,16019,2373.076456103497,114.87437774630008,0.25656564019889855,16020,2924.827876661838,186.0482984898167,0.23576891084150284,16015,3409.272737387997,302.626163549222,0.22911934346478893
12367108,16019,2998.641483416157,134.66652186983686,0.1560634789471281,16013,1807.1464689308807,344.1759182711184,0.3730695924626417,16029,1756.0471705124255,67.01993372753304,0.32126388571192066,16020,4031.7426011263424,184.6727833684736,0.14960304287830956
12367107,16011,725.696070152126,55.95867453616404,0.4466449461468222,16015,2936.728837697985,262.5365145683039,0.08710575327300248,16013,811.5993021899972,320.7911165866935,0.3813246097452562,16019,3849.196639811785,146.71607818509096,0.084924690834919
12367106,16010,2347.8378935766905,78.92702064231884,0.09606447045417,16011,912.4855380655908,140.44717401478874,0.3210490461507346,16013,718.1472956343729,227.9570895034188,0.4684092354078003,16096,2985.117937279318,9.205563582155946,0.11447724798729522
12367105,16011,1898.0924849202356,162.81579578795936,0.43720912755134206,16006,2733.770669055801,323.4033405432803,0.3121521275107084,16095,4761.128658865013,68.45132228245001,0.14551899399669127,16016,4946.143843599353,240.55319435529728,0.10511975094125822
12367104,16096,848.284444522977,31.006902298895568,0.529064270811251,16010,2872.621115424093,128.002956824654,0.11633173273530914,16013,2760.8421801969453,191.9974540084793,0.15483259359002005,16006,1974.860663594934,303.3266654173634,0.19977140286341985
12342607,16017,1289.33188357189,88.03110785219542,0.5376220451363546,16062,5769.304533780507,348.179842102915,0.185633643309068,16016,1830.0438591586037,100.23491106525536,0.1809581689663719,16015,3194.213830337772,98.90827682587394,0.09578614258820557
12342606,16017,1655.8143327728017,130.05300248135563,0.5602296014918181,16062,4693.915012737486,345.15107695513404,0.2655870225391288,16015,3521.31621168444,117.10591395226754,0.09020658708497789,16098,4319.379329629289,103.65475115600418,0.08397678888407512
12342605,16006,4900.139889753954,64.86137676741362,0.14452096026512118,16017,2507.049833063999,150.19023649826613,0.42578699049727103,16062,3639.37331817572,340.3462662653694,0.33284675062361363,16098,4687.755943708268,117.01772030453594,0.09684529861399419
12342604,16006,4520.568458307904,77.5858440086285,0.20731638749341708,16017,3506.1548895352,159.54726841258002,0.3697360291266474,16064,4548.987537125642,7.563384834823978,0.17134434531099102,16059,4307.834556047811,329.5722249813441,0.25160323806894447
12342603,16064,3448.3184102613686,9.642755932737655,0.15727999406058865,16006,4395.898198752679,91.79892336998635,0.16522055092095542,16062,1749.913311200538,313.64317802252367,0.48319068770928086,16017,4556.885225522729,164.67927132799912,0.19430876730917496
12342602,16064,2356.4296247154625,13.659198215957304,0.25948202353850885,16006,4547.145085435682,105.92722504021754,0.13015809362214303,16062,1291.1929671335251,274.34907732044326,0.5160134664773626,16017,5630.413265141096,167.8724885969508,0.09434641636198554
12367125,16035,4150.161685004215,45.35468829896109,0.22316501528834437,16034,1592.514422126749,331.1624824583974,0.6049794788684814,16031,7385.357294413112,281.5990944893036,0.12263697009717044,16048,6461.554288724922,352.7827368718466,0.049218535746003725
12342601,16064,1295.7167466873,24.40214585295746,0.4236713387373567,16062,1654.220992325288,232.28685534139052,0.32445876132823526,16059,2277.933241140418,279.7321221714676,0.14073917885787765,16053,3676.472459954756,78.64755749377917,0.11113072107653037
12367124,16035,3444.3505865279053,58.36432616587797,0.18553682299794333,16034,838.3347733452695,289.8933852924728,0.7141934544188558,16048,5365.487002970389,351.0796978947041,0.05841878823901925,16040,5576.715952203352,33.52062337551047,0.04185093434418157
12342600,16059,2379.372357486998,252.26603759609003,0.330845079756922,16062,2503.9992326554943,212.0773365118952,0.2709532019622952,16053,3604.129420786701,96.15017364030008,0.2036960958369172,16052,3987.505761833728,62.88946014113168,0.19450562244386568
12367123,16035,2994.5307879915304,76.54350324844637,0.21207558637317037,16034,1154.7731968266007,224.438692474824,0.5948101571625746,16040,4678.480382183758,40.83970786382412,0.06576989159365766,16048,4276.586672130136,348.5060039193644,0.1273443648705974
12342599,16064,1150.6323411720862,154.6304660370481,0.549503394327786,16059,2932.261740463332,231.27005779482045,0.2180882911194108,16090,3251.7560213738066,106.48217805348712,0.10228945814504319,16054,4603.628378198037,63.99801271437445,0.13011885640775983
12367122,16040,3891.086252235648,51.35991538097488,0.11747524280262388,16035,2921.445736891131,98.12550115372731,0.22633314333857646,16034,2104.3293854219464,203.1920205339711,0.4079663252163444,16048,3202.1749368586256,344.1908726494987,0.24822528864245522
12367121,16040,3294.98005604876,66.38516859524123,0.1712010319507689,16035,3250.60836987124,117.932685443555,0.18207157918046782,16034,3160.2089200155724,195.58269170884705,0.2545266921239814,16048,2163.944364074034,335.63912979607124,0.39220069674478186
12367120,16040,3006.196081539276,85.99144713708989,0.3384299353318522,16034,4243.7799250195485,191.8179391418801,0.24598471230619487,16042,4769.940820166681,17.97149446194919,0.15408663582311066,16039,3946.778087352213,299.1051329774724,0.2614987165388422
12342623,16031,1464.107999187556,234.6230669699925,0.5309295192053041,16046,2970.2891749104,312.3054163457208,0.20447682312102383,16038,5742.689398790877,10.7849793770921,0.10300950156286809,16034,5355.351071929827,100.0824920027581,0.16158415611080396
12342622,16038,4652.331781313332,13.08839138839852,0.2204878716877776,16031,2303.76743633203,211.82480996225357,0.40089404203069423,16046,2389.5026393488424,291.8538665245727,0.3320973928536507,16033,5763.047252037455,251.11528015664032,0.046520693427877596
12342621,16046,2249.6571825956044,264.37995204018495,0.3664390457089399,16031,3306.842402463192,201.94629921548523,0.24689092289526898,16039,3941.457661976049,42.27260905639957,0.22712456194857908,16037,3993.0732760267097,351.77803411542124,0.15954546944721204
12342620,16046,2622.276417589499,239.52057277876875,0.3179788281497307,16037,2903.267220854239,348.2322495936156,0.26545244244735017,16039,3190.9419421191824,55.514379196517325,0.2686701237306665,16031,4362.019160640582,196.74776617563737,0.14789860567225263
12342619,16038,1557.526361550587,39.48275670496588,0.32813413485164733,16046,3340.039442615589,223.07216287138567,0.23558402768937495,16037,1837.7733320515576,340.50944923347834,0.2854649604076827,16039,2700.5981296362834,75.04483830676799,0.15081687705129487
12342618,16038,973.661895115457,84.55817747127452,0.4203089101944436,16046,4230.787059883642,212.96444480829967,0.0909363242252361,16037,888.8178016280906,314.47247661667683,0.4574786051056622,16030,4862.397459990118,48.26408084693054,0.03127616047465809
12342617,16038,1390.7845921476007,137.0178572395348,0.2762766774266332,16037,816.5362541154348,233.3761356190729,0.5634025559475837,16030,4187.779867702526,59.47391516017228,0.10876375875795671,16039,2984.595728120208,120.675130690524,0.051557007867826424
