id,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3,g4,d4_m,b4_deg,w4
12391609,16019,4016.050007017563,257.20076294510267,0.5047261507156438,1720,3115.163422551416,345.0995497140892,0.7754001257569688,16029,4823.839136557282,293.24591607656726,-0.08200650703945873,16010,5370.686107744417,316.3923413218892,-0.1981197694331539
12391608,16019,4414.461643635915,243.06755344540608,0.31256396936198666,1720,2070.148471806946,336.65146496415645,0.9031256496391309,16029,4521.919151319912,280.11394800409494,-0.04035800094844489,16010,4646.354608599017,306.73444712527584,-0.17533161805267247
12391607,16008,3037.4555975153885,263.3061580508601,0.16435423492226134,1720,1153.6026218544123,313.27785061144857,1.0073532649876435,16010,4098.412771943505,294.03449925902083,-0.1749981938309159,16095,4379.0382126919785,338.5892045539815,0.0032906939210109428
12367103,16093,2368.3762976623425,36.22106893366845,0.31363089124365245,16006,1670.5708651075918,269.149661996645,0.5024117227531575,16013,3856.390251022125,188.86325292811853,0.10853581180910202,16095,4412.975489023538,96.1253727246671,0.07542157419408797
12367102,16006,2036.1020012322967,236.1348391648732,0.5272803392252543,16053,3119.5297394680765,308.6119202978557,0.1457903141627088,5700,4593.160476657571,25.80227090293681,0.14871040845881667,16095,4644.731425977272,109.8963007050425,0.1782189381532202
12290104,16066,4044.9067835967016,130.08983918475116,0.4483911984422225,16070,2806.4689360653747,250.38959344242025,0.8340219056146788,16071,5810.630256448905,178.32752246017492,-0.10977841605849081,16072,3464.541954825444,255.011565235393,-0.17263468799841042
12290103,16066,4820.092468967905,140.41413902125169,0.46817391763015204,16070,3364.627206412832,232.4250261028573,0.7655459594065492,16069,6931.113862423374,183.4511614291553,-0.19217354193692662,16072,3921.4682215038247,239.23595278812525,-0.041546335099774685
12342625,16036,3771.206263970912,38.762729663145706,0.39781089827386057,16034,5467.1795404832965,76.43826758233183,0.19725174522819822,16033,5584.986143068977,285.19695345332025,0.3428847048046883,16046,4737.166633156841,332.94562430946587,0.062052651693252865
12342624,16046,3794.6844529533455,325.015897535952,0.45295403596602857,16038,6839.36010980105,9.218323107459357,-0.06873186715622102,16034,5296.49840002071,88.1364507541843,0.4063762837712078,16033,5422.312177530152,273.7460187524673,0.2094015474189846
12367114,16043,1639.8300938451112,190.08930872010168,0.4709660304298279,16026,2520.5187474668232,280.7641252215998,0.12709358479593227,16020,2648.4984468137263,355.5192173585551,0.28610952274198653,16044,3329.326579561464,116.37921077084695,0.11583086203225347
12367113,16019,4102.543666967726,32.992473188632175,0.22995460001665705,16027,3904.9874468373137,310.9209513026531,0.23622511431363083,16045,4953.936045219447,112.07704265730354,0.06627457499156426,16043,2741.5593508656125,186.44029845275531,0.4675457106781479
12367112,16019,3214.797733386461,43.51926104211736,0.01600104459426963,16042,4534.357173805668,163.20930775875,0.0813446534159992,16020,488.16679272252026,329.548593957274,0.9021125204673022,16022,3240.070012485238,253.7780456325609,0.0005417815224290642
12367111,16019,2510.585766199806,60.88926157404677,0.18134832752529095,16020,739.1275101220533,201.23103120551025,0.751359245271529,16027,3010.230391998531,276.45187496536124,0.028040269474416755,16015,4947.566534151718,325.09913424711635,0.03925215772876329
12367110,16019,2176.05743691124,87.06011393071589,0.34524474716068393,16020,1821.6501273695617,189.09391266577776,0.38550520211196093,16027,3108.687379640412,255.62973619686545,0.11140650722906693,16098,3959.532498388845,333.15064182505307,0.1578435434982882
12367109,16029,2429.6077671209405,42.35737468974645,0.28604456173775655,16019,2373.076456103497,114.87437774630008,0.22951634237382024,16020,2924.827876661838,186.0482984898167,0.244438638753818,16015,3409.272737387997,302.626163549222,0.24000045713460522
12367108,16019,2998.641483416157,134.66652186983686,0.09086917944954506,16013,1807.1464689308807,344.1759182711184,0.44246160226127695,16029,1756.0471705124255,67.01993372753304,0.303723123057632,16020,4031.7426011263424,184.6727833684736,0.16294609523154605
12367107,16011,725.696070152126,55.95867453616404,0.4851631814208572,16015,2936.728837697985,262.5365145683039,0.054239653841115995,16013,811.5993021899972,320.7911165866935,0.3939213034506429,16019,3849.196639811785,146.71607818509096,0.0666758612873839
12367106,16010,2347.8378935766905,78.92702064231884,0.04451263726319115,16011,912.4855380655908,140.44717401478874,0.29921317216330584,16013,718.1472956343729,227.9570895034188,0.5437451634259404,16096,2985.117937279318,9.205563582155946,0.11252902714756262
12367105,16011,1898.0924849202356,162.81579578795936,0.5522309854591081,16006,2733.770669055801,323.4033405432803,0.3726614789404792,16095,4761.128658865013,68.45132228245001,0.07441022861030049,16016,4946.143843599353,240.55319435529728,0.0006973069901123037
12367104,16096,848.284444522977,31.006902298895568,0.6512279167392696,16010,2872.621115424093,128.002956824654,0.0433536857388058,16013,2760.8421801969453,191.9974540084793,0.16833989664736104,16006,1974.860663594934,303.3266654173634,0.1370785008745635
12342607,16017,1289.33188357189,88.03110785219542,0.5391058187463569,16028,888.4007080266397,190.7542066186099,0.6172473668625469,16062,5769.304533780507,348.179842102915,0.06419147233415438,16016,1830.0438591586037,100.23491106525536,-0.220544657943058
12342606,16017,1655.8143327728017,130.05300248135563,0.5447010513679226,16028,1991.3948513289563,185.38537136223812,0.29966940604290987,16062,4693.915012737486,345.15107695513404,0.22023024532811844,16098,4319.379329629289,103.65475115600418,-0.06460070273895097
12342605,16006,4900.139889753954,64.86137676741362,0.11391079933769728,16028,3099.403329431086,183.8486180470705,0.425644647610915,16062,3639.37331817572,340.3462662653694,0.3756594738482921,16015,4130.442082584474,131.08159210223442,0.08478507920309557
12342604,16006,4520.568458307904,77.5858440086285,0.12594468914426074,16017,3506.1548895352,159.54726841258002,0.35591728795045113,16062,2630.871894738823,331.75142046783577,0.5688647418393128,16064,4548.987537125642,7.563384834823978,-0.05072671893402465
12342603,16064,3448.3184102613686,9.642755932737655,0.025619713979920692,16006,4395.898198752679,91.79892336998635,0.14784575960605564,16062,1749.913311200538,313.64317802252367,0.65386452978368,16017,4556.885225522729,164.67927132799912,0.17266999663034366
12342602,16064,2356.4296247154625,13.659198215957304,0.20744415291462506,16006,4547.145085435682,105.92722504021754,0.1213711878538344,16062,1291.1929671335251,274.34907732044326,0.6262332193789072,16017,5630.413265141096,167.8724885969508,0.04495143985263334
