id,n_gauges,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3
12367122,3,196.92297186973383,0.5436295429988254,0.0,16035,2921.445736891131,98.12550115372731,0.2802557924394792,16034,2104.3293854219464,203.1920205339711,0.3773428845757813,16047,2492.486990427435,327.1096822837048,0.3424013229847395
12367121,3,196.92297186973383,0.5436295429988254,0.0,16040,3294.98005604876,66.38516859524123,0.2664798137622893,16034,3160.2089200155724,195.58269170884705,0.2658736760059276,16047,1689.3072373566663,305.5922088871263,0.46764651023178305
12367120,3,196.92297186973383,0.5436295429988254,0.0,16035,3880.9864126015914,132.7108690961703,0.24049638788252337,16047,1399.6594072024227,264.8114340014988,0.5739605977687208,16042,4769.940820166681,17.97149446194919,0.18554301434875586
12342623,3,196.92297186973383,0.5436295429988254,0.0,16038,5742.689398790877,10.7849793770921,0.28842574516500535,16034,5355.351071929827,100.0824920027581,0.3501232508297863,16033,5484.069029718325,262.08141154247835,0.36145100400520835
12342622,3,196.92297186973383,0.5436295429988254,0.0,16038,4652.331781313332,13.08839138839852,0.24187126099607897,16036,2330.640099176766,99.60186819937172,0.5045992795189507,16033,5763.047252037455,251.11528015664032,0.2535294594849704
12342621,3,196.92297186973383,0.5436295429988254,0.0,16038,3574.071520130311,16.79094476612198,0.24400883052118633,16036,2725.8051949611067,123.35043673650614,0.3444322297970084,16046,2249.6571825956044,264.37995204018495,0.41155893968180524
12342620,3,196.92297186973383,0.5436295429988254,0.0,16046,2622.276417589499,239.52057277876875,0.4085816623566909,16037,2903.267220854239,348.2322495936156,0.3467549544598106,16047,4690.806113060831,92.9282798164366,0.24466338318349845
12342619,3,196.92297186973383,0.5436295429988254,0.0,16046,3340.039442615589,223.07216287138567,0.288781003391228,16037,1837.7733320515576,340.50944923347834,0.49970185715532756,16047,4854.916329715931,106.13782769344692,0.2115171394534445
12342618,3,196.92297186973383,0.5436295429988254,0.0,16038,973.661895115457,84.55817747127452,0.4316238669227481,16046,4230.787059883642,212.96444480829967,0.10961927485006467,16037,888.8178016280906,314.47247661667683,0.45875685822718726
12342617,3,196.92297186973383,0.5436295429988254,0.0,16037,816.5362541154348,233.3761356190729,0.6306237769839876,16039,2984.595728120208,120.675130690524,0.20517677609377483,16024,3981.525762842773,352.2122769046607,0.16419944692223754
12342616,3,196.92297186973383,0.5436295429988254,0.0,16037,1734.2508572180222,202.956342424167,0.49242444435577043,16024,2889.9077381384377,348.81469505218314,0.29401465451527503,16030,3727.761164632752,74.1630058451376,0.21356090112895454
12342615,3,196.92297186973383,0.5436295429988254,0.0,16023,777.2435327024234,96.16564394192966,0.550266820506123,16037,2795.1194852036483,194.450338888566,0.1770649464264053,16024,1820.6432872690173,341.367848687667,0.2726682330674717
12342614,3,196.92297186973383,0.5436295429988254,0.0,16021,1559.7759776348892,40.85998320431554,0.3955170456977035,16023,1410.2781522506325,147.79269381713698,0.4360773109689552,16007,4457.507203705838,276.82156457850186,0.16840564333334135
12342613,3,196.92297186973383,0.5436295429988254,0.0,16023,2416.161283868358,162.40036694536104,0.4368820821689483,16027,3965.276324403247,51.9367508040375,0.3017646619322433,16007,4484.75590727114,262.5648799878516,0.26135325589880837
12342612,3,196.92297186973383,0.5436295429988254,0.0,16021,1427.7106836642856,136.75081975301418,0.30360857565092636,16025,644.8076543402502,254.6930695505093,0.5891136093593939,16028,4676.600493989597,359.2624481361148,0.10727781498967966
12342611,3,196.92297186973383,0.5436295429988254,0.0,16027,3087.993980140056,85.81932796158725,0.2384515059573049,16025,1432.464082872826,206.6733887806688,0.5339454435430282,16028,3567.341029237464,358.694041978297,0.22760305049966695
12342610,3,196.92297186973383,0.5436295429988254,0.0,16027,3184.0389047614663,106.13183326360512,0.24683052730678517,16025,2480.391313792469,195.5310021431397,0.3669626583301758,16028,2458.7478903253013,357.61276461415395,0.3862068143630391
12342609,3,196.92297186973383,0.5436295429988254,0.0,16027,3633.825066760697,123.2892360565018,0.19794355038068737,16028,1352.4650832346751,354.7595166113998,0.5761880665058299,16025,3566.0835922970723,191.07894796159587,0.22586838311348278
12342608,3,196.92297186973383,0.5436295429988254,0.0,16028,277.6616156167541,328.60388466860644,0.7795648691796908,16021,5551.541916285981,170.73525943147845,0.07306523796783672,16016,1983.81162785348,66.70164883209651,0.14736989285247243
12307599,3,196.92297186973383,0.5436295429988254,0.0,16063,818.3723183384467,91.1524412595299,0.5739828813146467,16075,2921.40843526688,214.5260323662227,0.1743421767839286,16065,2071.739639241285,317.49223437996324,0.25167494190142475
12307598,3,196.92297186973383,0.5436295429988254,0.0,16075,3896.590318777532,205.51072800990832,0.2308620190984148,16065,1482.2311905536435,286.3568037595727,0.623244112985191,16064,9418.869123744034,104.25552377176176,0.14589386791639425
12307609,3,196.92297186973383,0.5436295429988254,0.0,16067,5560.902016506689,163.35147004196574,0.31181804641770694,16071,4054.4663102268073,267.5886724517359,0.3922638137669253,16057,6051.870423445912,17.84664215974135,0.2959181398153678
12307608,3,196.92297186973383,0.5436295429988254,0.0,16055,2544.649125821959,85.46112018137694,0.39258923690840564,16066,2239.661458519452,329.1552267688323,0.42633247324892,16068,6013.937741229029,221.48200221607144,0.18107828984267435
12307607,3,196.92297186973383,0.5436295429988254,0.0,16055,2673.408155550237,109.86519159178464,0.49587979250773695,16071,4742.017442283038,239.7316142031005,0.29441058277847454,16075,6638.128607432768,347.1449768608328,0.2097096247137885
12307606,3,196.92297186973383,0.5436295429988254,0.0,16055,3206.767510502945,129.00418514910675,0.23145584256707397,16066,1229.3502485981471,256.0312631548077,0.5522782502370054,16061,3423.9768020056927,21.3935557321916,0.21626590719592062
12307605,3,196.92297186973383,0.5436295429988254,0.0,16055,3985.47253503827,141.70889277421418,0.31403476435996125,16070,6958.254052117482,272.11155909045306,0.19863013372856286,16061,2413.2225505008987,30.55005021070565,0.4873351019114759
12307604,3,196.92297186973383,0.5436295429988254,0.0,16055,4893.773963308401,149.99482444467782,0.3779911983440103,16058,5183.725025057112,19.159016203167766,0.36159429517463504,16070,7027.898476060842,263.0249770956691,0.2604145064813546
12307603,3,196.92297186973383,0.5436295429988254,0.0,16061,1190.3303011363294,96.8231084313357,0.5373514658852139,16066,3838.9171949393385,199.16167417790112,0.17642237952093004,16075,2565.9691684530244,322.3806113163214,0.28622615459385603
12307602,3,196.92297186973383,0.5436295429988254,0.0,16058,3148.0390384846,31.74960484283605,0.18973168258104442,16061,1705.9095938084745,137.17858241917895,0.42233098029192345,16075,1837.1500615997008,300.14627769573684,0.3879373371270321
12307601,3,196.92297186973383,0.5436295429988254,0.0,16061,2620.648410888409,154.28316856634672,0.2740867789664131,16075,1621.878977528912,263.37224081948017,0.41647713571955997,16063,2366.180638115423,21.38960211608685,0.3094360853140269
12307600,3,196.92297186973383,0.5436295429988254,0.0,16075,2085.7428010806807,231.54843551539255,0.35716998523101817,16065,2975.1755671602177,332.419867610951,0.21219118496052708,16058,1675.3919709491634,74.16025113462655,0.4306388298084548
12356607,3,196.92297186973383,0.5436295429988254,0.0,16015,530.4729113872653,215.95716773419107,0.6980029722054635,16006,4482.020679085657,13.037668498591302,0.09527076146679524,16013,2166.6474521864857,74.44721201962295,0.20672626632774124
12356606,3,196.92297186973383,0.5436295429988254,0.0,16006,3403.966795215027,16.916266345409156,0.24220702397474037,16015,1574.6217761412452,192.17645739005007,0.4640641948270732,16013,2133.2685839502724,104.35412278243972,0.2937287811981865
12356605,3,196.92297186973383,0.5436295429988254,0.0,16006,2355.7650693472606,24.3103711861757,0.3968748199482483,16016,3010.6086052655605,214.55318746234772,0.3049747097043725,16013,2621.348999170973,128.6913911142683,0.2981504703473792
12356604,3,196.92297186973383,0.5436295429988254,0.0,16006,1405.8587661914607,42.46603650219896,0.58938259708831,16017,3922.7012094247534,214.83191249078487,0.2487564071327404,16011,4322.683029077886,133.41903172836294,0.1618609957789496
12356603,3,196.92297186973383,0.5436295429988254,0.0,16053,3014.056487113108,3.4546766637149062,0.22474048356439125,16006,931.3600352825944,94.47922287125124,0.6211995921700084,16015,4884.536998612775,184.62753069163733,0.15405992426560033
12381112,3,196.92297186973383,0.5436295429988254,0.0,16042,4792.683985654384,206.7838537884032,0.23699415320407952,16019,2703.1830149143248,332.31631292487594,0.4802063268325855,2800,4444.12633577962,130.59187283271058,0.28279951996333497
12381111,3,196.92297186973383,0.5436295429988254,0.0,1720,5500.782306911748,19.537454073462584,0.2928050006109765,16045,4161.8472638794165,164.94364892770432,0.34594859940095957,16020,3788.8887486380727,260.4837672818024,0.361246399988064
12381110,3,196.92297186973383,0.5436295429988254,0.0,1720,4462.227001863361,24.06841342663182,0.2104668876974259,16045,5237.428111011109,168.30822237503298,0.18669725064466633,16019,1307.0645179300377,277.6574387339712,0.6028358616579077
12381109,3,196.92297186973383,0.5436295429988254,0.0,1720,3468.190307902122,31.26619481905004,0.28659658481765066,16019,1614.031444273527,234.5719319603687,0.5456375276803352,16011,3900.6548533553073,313.5681119460119,0.16776588750201415
12381108,3,196.92297186973383,0.5436295429988254,0.0,1720,2570.844367509937,43.82689169292769,0.33773888150266623,16019,2442.5069941145134,213.13095190596724,0.3144567702922525,16029,1996.4228676018013,292.0085592905889,0.3478043482050813
12381107,3,196.92297186973383,0.5436295429988254,0.0,1720,1911.5889345631872,67.06548889266355,0.22428729471399633,16008,577.3941391498348,226.15183228141345,0.6037077526758271,16010,1985.1799331076168,324.85598853948176,0.1720049526101765
12381106,3,196.92297186973383,0.5436295429988254,0.0,2790,2731.2094057741765,44.06660400775394,0.23240925241207952,16008,1571.5311329947672,196.11454599059627,0.35581764333086197,16010,1270.8845688983004,293.8317143382844,0.4117731042570586
12381105,3,196.92297186973383,0.5436295429988254,0.0,16096,3558.283187422246,302.2633991494039,0.2496927982247888,2790,2064.09532155348,65.60066759715284,0.42134607239874083,16008,2658.969366787501,189.87440711229615,0.3289611293764704
12381104,3,196.92297186973383,0.5436295429988254,0.0,2790,1877.6410620839915,97.87107343013054,0.4013655288175083,16010,2087.059973339143,215.1685600498935,0.36865474619455735,5600,3531.1137346905853,339.9971531830645,0.22997972498793434
12356623,3,196.92297186973383,0.5436295429988254,0.0,16034,1998.1871618425928,115.88622876921472,0.3804841751086366,16036,1397.9316595305168,304.2214191016138,0.5016266092891487,16048,4498.961839797735,22.946668352584084,0.11788921560221478
12356622,3,196.92297186973383,0.5436295429988254,0.0,16034,2662.162728759381,138.12178241079766,0.25445163054154535,16036,1220.1673060094772,254.6211697482316,0.5346894805662009,16048,3493.5713059162954,29.747962002778195,0.21085888889225377
12356621,3,196.92297186973383,0.5436295429988254,0.0,16036,1867.4754649588951,219.86639125775983,0.49713897452013667,16039,3093.0865177096257,344.5743242499745,0.32296506174241174,16035,5698.107398391123,105.9996116966674,0.17989596373745168
12356620,3,196.92297186973383,0.5436295429988254,0.0,16047,1223.6865586380618,98.19650613015624,0.47188723579509434,16036,2819.608860418726,205.5845909817483,0.21985058993720255,16039,2053.07302412268,335.7479636742474,0.30826217426770314
12356619,3,196.92297186973383,0.5436295429988254,0.0,16036,3857.0725848499783,198.72484086996792,0.2243960853466267,16039,1151.9982838350245,311.4181825162815,0.6120974576012291,16042,5279.645744561126,50.19998335523371,0.16350645705214423
12356618,3,196.92297186973383,0.5436295429988254,0.0,16030,3305.752659395568,2.703097160736661,0.1826000767071866,16048,2168.6227900886465,130.4142905191793,0.26877827346589267,16039,950.3525381899708,248.54069961482276,0.5486216498269207
12356617,3,196.92297186973383,0.5436295429988254,0.0,16023,3450.5030605451493,309.6400858191848,0.330317590356756,16043,2903.63902622985,54.96325793747019,0.35623379823027473,16047,3687.5221458500714,161.83788477345092,0.3134486114129693
12356616,3,196.92297186973383,0.5436295429988254,0.0,16039,2729.0280993863703,199.82754122176487,0.3652122248189421,16043,2421.8272059940205,76.69858600528323,0.39684258892861907,16021,4219.652411267371,325.18788471044275,0.23794518625243877
12356615,3,196.92297186973383,0.5436295429988254,0.0,16026,1539.699301016278,5.49195772289562,0.09987503502076038,16030,97.98685964026886,106.16531990778128,0.8567646478047097,16037,4935.01549949558,237.63875961115204,0.0433603171745299
12356614,3,196.92297186973383,0.5436295429988254,0.0,16026,441.4325673277391,16.686883340480392,0.7090692400310457,16023,2943.648060123238,247.4666697257482,0.14916806866372637,16043,2850.568035338017,125.67407460644586,0.14176269130522803
12356613,3,196.92297186973383,0.5436295429988254,0.0,16020,2800.169181318872,58.02786236216372,0.11545835385461732,16026,695.0992004101774,171.21637737189826,0.38139951701873714,16022,512.8063533103166,287.79701265483413,0.5031421291266456
12356612,3,196.92297186973383,0.5436295429988254,0.0,16020,2384.131150038416,81.00106045076893,0.20018350044935407,16022,1080.403944225615,208.0998249824074,0.46002176383008075,16027,1447.870247801886,345.2463378724637,0.3397947357205651
12356611,3,196.92297186973383,0.5436295429988254,0.0,16022,2129.721368185166,194.39607031218367,0.19858822590924605,16027,485.67657036000577,306.71284185537024,0.6985533927131817,16019,4936.775420860588,76.24904100973083,0.1028583813775723
12356610,3,196.92297186973383,0.5436295429988254,0.0,16020,2960.183188772688,128.5968918902725,0.3803407502389644,16025,4741.687755639327,240.64319854411,0.23204415029342626,16015,2910.7226038896133,355.0809873620089,0.38761509946760936
12356609,3,196.92297186973383,0.5436295429988254,0.0,16027,1976.720311621056,192.5816127041387,0.40760783579882526,16019,4867.7638410420095,102.40999792862664,0.14422957981437343,16015,1810.4833115368967,351.4165296036407,0.4481625843868013
12356608,3,196.92297186973383,0.5436295429988254,0.0,16016,1852.1072527820331,297.3139814980226,0.4548979631917029,16027,3072.366425777081,188.44525352000207,0.2809010313130573,16011,3541.0175171796427,65.50582623839614,0.2642010054952397
12332111,3,196.92297186973383,0.5436295429988254,0.0,16007,3418.181355164619,213.51581545337424,0.3657772229903034,16055,5034.824278999245,316.4748863677104,0.2986510921691729,16021,4183.854193164987,121.71823269035798,0.3355716848405238
12332110,3,196.92297186973383,0.5436295429988254,0.0,16007,4395.76059485588,205.7379239059636,0.33250508560036973,16055,4315.967566601913,306.0647906292951,0.3710046653192979,16027,5736.789953030771,99.37601842785898,0.2964902490803324
12332109,3,196.92297186973383,0.5436295429988254,0.0,16055,3790.775297717707,292.1786734517573,0.3821937777328909,16025,4033.57927840412,151.64222188862448,0.3311066684220626,16017,4512.405884752387,60.61707255491319,0.28669955384504653
12332108,3,196.92297186973383,0.5436295429988254,0.0,16055,3546.360327964843,275.19642494812985,0.4763612509651864,16027,6442.189535726885,119.31546928679268,0.2947015806798845,16062,6859.714128504393,12.118490887631822,0.22893716835492917
12332107,3,196.92297186973383,0.5436295429988254,0.0,16062,5774.017301003777,14.222412014034774,0.19470716110842073,16028,2603.6062083391203,110.75687178321476,0.45325179382431957,16055,3639.734987745604,257.4865993834782,0.35204104506725975
12332106,3,196.92297186973383,0.5436295429988254,0.0,16062,4699.69384048641,17.294044594854427,0.28521948954720877,16028,3155.051833122871,130.10697943302375,0.3905156616178188,16055,4047.590278909438,242.02891106368145,0.3242648488349725
12332105,3,196.92297186973383,0.5436295429988254,0.0,16062,3646.810829896469,22.16083769991309,0.3868810098968411,16055,4688.5640151405005,230.0878912289048,0.32209892128274425,16017,4443.33140755862,120.05346206132684,0.29102006882041465
12332104,3,196.92297186973383,0.5436295429988254,0.0,16062,2641.13782222323,30.84361310273772,0.44901235697152164,16028,4868.095999551615,150.86511287846486,0.26280184736864487,16057,4334.746312490076,274.38484841315613,0.2881857956598335
12356627,3,196.92297186973383,0.5436295429988254,0.0,16035,7566.822661416279,47.74614212476848,0.38189158236248727,16047,7713.914880444595,10.117912986638544,0.25576198323864274,16046,8575.391362043496,319.322456438323,0.36234643439887
12332103,3,196.92297186973383,0.5436295429988254,0.0,16017,5849.739569176224,139.450394939896,0.2389278487133418,16057,4412.763349747917,259.8399896114552,0.2856451154937238,16059,2585.272112346175,8.812545780908408,0.4754270357929344
12356626,3,196.92297186973383,0.5436295429988254,0.0,16047,6620.101964583719,11.630314351626737,0.27769139533297843,16035,6853.136966893033,54.51383145396136,0.3687743795506123,16046,7782.310501788886,313.87399094631775,0.3535342251164092
12332102,3,196.92297186973383,0.5436295429988254,0.0,16017,6719.673822147118,145.75440149278847,0.17063085432274633,16059,1492.6917999737766,14.532372460549992,0.6188365089964853,16061,5032.617545941227,257.00848719373914,0.21053263668076835
12356625,3,196.92297186973383,0.5436295429988254,0.0,16047,5532.720821093963,13.739146974362257,0.3092219953352576,16035,6256.046697777118,62.70837307856221,0.349102667103596,16046,7074.985881989595,307.2653284384211,0.3416753375611464
12332101,3,196.92297186973383,0.5436295429988254,0.0,16059,486.76348542805897,46.49203431503025,0.6696902813278323,16062,1670.4806802095304,129.46871911155836,0.2180682652151012,16058,4738.7850287978135,290.8547896407499,0.11224145345706654
12356624,3,196.92297186973383,0.5436295429988254,0.0,16034,1833.690691526071,82.5614993764247,0.4957368003469621,16036,2209.9019198538385,329.0858591853495,0.41486035618066724,16048,5544.392287832665,18.667155840410203,0.08940284347237061
12332100,3,196.92297186973383,0.5436295429988254,0.0,16064,3112.0442495778984,89.62818348058488,0.18213678609999484,16059,842.6586739623003,156.8326590104664,0.6414292926039915,16058,4487.126325379038,277.3905673913448,0.1764339212960137
12332099,3,196.92297186973383,0.5436295429988254,0.0,16052,6160.862504385585,83.87489317101836,0.19971373040668525,16059,1909.8549065073496,170.6589467300147,0.5370798380655862,16058,4502.987780273117,263.2068941759155,0.26320643152772855
12332124,3,196.92297186973383,0.5436295429988254,0.0,16033,2820.611293839635,276.1953420147258,0.44053043190301155,16046,3089.363003287881,8.01786304754279,0.3290953274797286,16036,5257.511318393981,70.1997432072447,0.23037424061725992
12332123,3,196.92297186973383,0.5436295429988254,0.0,16046,1991.927512098048,11.863307852921992,0.4510581988847676,16033,2938.09357773932,254.0905168406748,0.35947870011430816,16036,4970.787363096266,82.24018661964044,0.18946310100092428
12332122,3,196.92297186973383,0.5436295429988254,0.0,16033,3431.198202181442,236.07112657877883,0.46333739861820683,16036,4923.426900716503,95.11121630364624,0.3453046318827348,16018,8251.162759830913,341.3851380369665,0.19135796949905837
12332121,3,196.92297186973383,0.5436295429988254,0.0,16037,4400.660314390317,27.536029266117797,0.11926449808397485,16046,455.4503499643234,126.38658888622558,0.7573437710998117,16033,4168.6978594298,223.4782808524248,0.12339173081621355
12332120,3,196.92297186973383,0.5436295429988254,0.0,16037,3442.322748377253,35.78791992604931,0.2574823278700513,16046,1422.500456114083,165.95475490418494,0.5521530881602701,16032,4504.815022729742,281.1262710297672,0.1903645839696786
12332119,3,196.92297186973383,0.5436295429988254,0.0,16032,4448.082767299404,266.90078758092767,0.41429153033553634,16036,6133.440453682439,127.9035939934908,0.31162584986291075,16024,6467.474094043766,19.016908268750456,0.27408261980155296
12332118,3,196.92297186973383,0.5436295429988254,0.0,16032,4662.804848039518,253.1669135528723,0.3934280220542272,16024,5422.023859093425,22.62646348417104,0.3410389190094589,16036,6856.167508104853,135.3524819914408,0.26553305893631385
12332117,3,196.92297186973383,0.5436295429988254,0.0,16023,4005.188077985011,58.60886983833064,0.32528225091256163,16018,3559.2748413934232,309.63757783057184,0.3751039660432789,16046,4717.71561652543,176.5863806044365,0.2996137830441596
12332116,3,196.92297186973383,0.5436295429988254,0.0,16018,2996.396870960099,292.792140065517,0.42721178052256864,16023,3535.0315601178336,73.96573927297612,0.36386094385669265,16046,5824.920353998799,177.4469968078903,0.2089272756207386
12332115,3,196.92297186973383,0.5436295429988254,0.0,16037,3351.2563100620987,145.34137801926664,0.32196079306881636,16018,2784.345784940024,271.049034224161,0.3890550080593865,16025,3721.313140838916,33.32905777224664,0.28898419887179716
