id,n_gauges,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3
12391609,3,12.930364280560047,1.037514308084543,0.0,2800,6216.258638255029,173.40148472503438,0.23708123416785168,16008,3513.993684965495,302.0651047236006,0.5237545639958089,2700,6255.910512695266,73.96084544139751,0.23916420183633944
12391608,3,12.930364280560047,1.037514308084543,0.0,2710,5854.47685908007,57.76357623691979,0.15497378228853145,16019,4414.461643635915,243.06755344540608,0.24272518317663336,1720,2070.148471806946,336.65146496415645,0.6023010345348352
12391607,3,12.930364280560047,1.037514308084543,0.0,2710,5327.584608164121,67.79892026051311,0.30664885053893337,16019,5030.938120346143,231.8275411229761,0.3554673681206669,16095,4379.0382126919785,338.5892045539815,0.33788378134039976
12367103,3,12.930364280560047,1.037514308084543,0.0,16093,2368.3762976623425,36.22106893366845,0.31702938661069874,16006,1670.5708651075918,269.149661996645,0.5085056237224544,16010,3649.3771417151233,142.0697886881062,0.17446498966684676
12367102,3,12.930364280560047,1.037514308084543,0.0,16093,1594.8479229458526,59.857133402973886,0.37756940798126226,16096,1544.284460057106,165.12615889249287,0.42873032330965555,16053,3119.5297394680765,308.6119202978557,0.1937002687090822
12290104,3,12.930364280560047,1.037514308084543,0.0,16075,4135.238894517838,42.397396433868266,0.36721721905587745,16074,3936.620104315129,297.11646246147865,0.3751313573010513,16071,5810.630256448905,178.32752246017492,0.2576514236430713
12290103,3,12.930364280560047,1.037514308084543,0.0,16066,4820.092468967905,140.41413902125169,0.3417277022615429,16074,3592.692687898818,280.9831714366536,0.47451190395806647,16065,6609.076847894793,27.202332031038225,0.18376039378039055
12290102,3,12.930364280560047,1.037514308084543,0.0,16074,3575.255157757508,263.16728569195914,0.4772894103266526,16065,5632.574681150271,32.16144894139967,0.2733252356224826,16066,5706.996304576236,147.71184907149916,0.24938535405086473
12290101,3,12.930364280560047,1.037514308084543,0.0,16065,4715.545892789331,39.12028366760296,0.3773942523730714,16074,3888.703632148172,246.74767902104884,0.4511371707016397,16066,6661.143231020801,152.98579175035297,0.1714685769252889
12290100,3,12.930364280560047,1.037514308084543,0.0,16065,3900.1711998111937,49.19727922044024,0.4875401797510182,16074,4463.871890022457,233.6625232201744,0.40447729304663443,16066,7657.438893305142,156.91396473472287,0.10798252720234737
12290099,3,12.930364280560047,1.037514308084543,0.0,16065,3263.555809851383,63.84157609561561,0.4510985589867834,16075,3656.9993561722977,133.02770091889022,0.25910417142858616,16074,5214.870122435152,223.9430538867384,0.2897972695846304
12342625,3,12.930364280560047,1.037514308084543,0.0,16036,3771.206263970912,38.762729663145706,0.5822871492256237,16034,5467.1795404832965,76.43826758233183,0.25784422935972057,16037,8405.255834667361,356.6795673249839,0.1598686214146557
12342624,3,12.930364280560047,1.037514308084543,0.0,16034,5296.49840002071,88.1364507541843,0.5179961584392297,16047,6354.384173007399,48.63294906026454,0.12947584420385205,16037,7299.060038260034,356.01005830001657,0.35252799735691814
12367114,3,12.930364280560047,1.037514308084543,0.0,16020,2648.4984468137263,355.5192173585551,0.3564381387325106,16030,2753.9456023666125,246.7033199484831,0.3501929774588981,16044,3329.326579561464,116.37921077084695,0.2933688838085913
12367113,3,12.930364280560047,1.037514308084543,0.0,16020,1547.381353150094,351.5583949085127,0.6200070396713341,16045,4953.936045219447,112.07704265730354,0.14138487777782205,16030,3366.919261806951,229.2239063472012,0.23860808255084384
12367112,3,12.930364280560047,1.037514308084543,0.0,16045,5451.637664885969,123.03215285428912,0.2737344424759917,16011,5996.514489651724,6.729144556448659,0.21672752648586827,16022,3240.070012485238,253.7780456325609,0.50953803103814
12367111,3,12.930364280560047,1.037514308084543,0.0,16019,2510.585766199806,60.88926157404677,0.18738996646367131,16020,739.1275101220533,201.23103120551025,0.7540252649313844,16015,4947.566534151718,325.09913424711635,0.058584768604944285
12367110,3,12.930364280560047,1.037514308084543,0.0,16019,2176.05743691124,87.06011393071589,0.35736022110629406,16020,1821.6501273695617,189.09391266577776,0.45183030330194063,16015,4101.063273376986,315.95704510478726,0.19080947559176534
12367109,3,12.930364280560047,1.037514308084543,0.0,16020,2924.827876661838,186.0482984898167,0.3872255236927291,16015,3409.272737387997,302.626163549222,0.30799793796602504,16008,3555.716923182842,60.38682867854436,0.3047765383412458
12367108,3,12.930364280560047,1.037514308084543,0.0,16029,1756.0471705124255,67.01993372753304,0.5540795221035946,16020,4031.7426011263424,184.6727833684736,0.1559326131893115,16015,2981.8934661210237,284.1376173788881,0.289987864707094
12367107,3,12.930364280560047,1.037514308084543,0.0,16015,2936.728837697985,262.5365145683039,0.40255920495869857,16019,3849.196639811785,146.71607818509096,0.3185924533923006,16096,4086.903957743124,6.996573276041715,0.2788483416490008
12367106,3,12.930364280560047,1.037514308084543,0.0,16011,912.4855380655908,140.44717401478874,0.7326660057812252,16096,2985.117937279318,9.205563582155946,0.18408700235721695,16017,4892.811970750104,258.77636699945606,0.08324699186155779
12367105,3,12.930364280560047,1.037514308084543,0.0,16013,1684.314951470785,199.1889121696964,0.5600760743253435,16006,2733.770669055801,323.4033405432803,0.296372838245451,16095,4761.128658865013,68.45132228245001,0.14355108742920547
12367104,3,12.930364280560047,1.037514308084543,0.0,16013,2760.8421801969453,191.9974540084793,0.3048961675793952,16006,1974.860663594934,303.3266654173634,0.505062881583,16095,4454.132398070491,81.75279453349799,0.1900409508376048
12342607,3,12.930364280560047,1.037514308084543,0.0,16062,5769.304533780507,348.179842102915,0.24170078392236283,16015,3194.213830337772,98.90827682587394,0.4781270460013081,16014,5056.009985798783,207.3991034339909,0.28017217007632905
12342606,3,12.930364280560047,1.037514308084543,0.0,16017,1655.8143327728017,130.05300248135563,0.6923065331332676,16062,4693.915012737486,345.15107695513404,0.20348574727692212,16055,6445.535908165391,253.3343374632438,0.10420771958981025
12342605,3,12.930364280560047,1.037514308084543,0.0,16006,4900.139889753954,64.86137676741362,0.23475204443036793,16028,3099.403329431086,183.8486180470705,0.5138418651941887,16059,5286.032249192101,335.8747647030917,0.25140609037544337
12342604,3,12.930364280560047,1.037514308084543,0.0,16006,4520.568458307904,77.5858440086285,0.20345134926276828,16062,2630.871894738823,331.75142046783577,0.5034804560762928,16028,4208.4689105508805,183.1215741134288,0.293068194660939
12342603,3,12.930364280560047,1.037514308084543,0.0,16062,1749.913311200538,313.64317802252367,0.6361627192443027,16053,4686.424827833712,51.09342302918896,0.14066914916817505,16017,4556.885225522729,164.67927132799912,0.22316813158752227
12342602,3,12.930364280560047,1.037514308084543,0.0,16028,6427.586194180675,182.4205296256408,0.17118767361693377,16059,2679.7104135095965,303.9073913415331,0.5205141923834276,16053,4062.929573533259,63.17436481120251,0.3082981339996387
12367125,3,12.930364280560047,1.037514308084543,0.0,16035,4150.161685004215,45.35468829896109,0.5316384999803974,16036,4814.105266815826,309.36819972550467,0.43061497221368866,16047,5574.288036841578,346.5886815467253,0.037746527805914004
12342601,3,12.930364280560047,1.037514308084543,0.0,16059,2277.933241140418,279.7321221714676,0.5988508025386526,16017,6715.816105811968,170.03861942717597,0.13705649129697653,16052,4616.916446081118,50.65681504176155,0.2640927061643708
