id,n_gauges,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3,g4,d4_m,b4_deg,w4
12391609,4,196.92297186973383,0.5436295429988254,0.0,2800,6216.258638255029,173.40148472503438,0.18560283927704782,16019,4016.050007017563,257.20076294510267,0.268171357698283,1720,3115.163422551416,345.0995497140892,0.36466914003098067,2700,6255.910512695266,73.96084544139751,0.18155666299368856
12391608,4,196.92297186973383,0.5436295429988254,0.0,2710,5854.47685908007,57.76357623691979,0.25047529386460965,16019,4414.461643635915,243.06755344540608,0.32737400154119084,2790,4279.42633896625,351.10639592229074,0.2392208136404207,16010,4646.354608599017,306.73444712527584,0.18292989095377876
12391607,4,196.92297186973383,0.5436295429988254,0.0,2710,5327.584608164121,67.79892026051311,0.2428279200499946,2790,3191.688042013056,347.6799480368111,0.3179638942385858,16019,5030.938120346143,231.8275411229761,0.2426675880730415,16010,4098.412771943505,294.03449925902083,0.196540597638378
12367103,4,196.92297186973383,0.5436295429988254,0.0,16093,2368.3762976623425,36.22106893366845,0.29598856598729073,16006,1670.5708651075918,269.149661996645,0.42271714365919466,16013,3856.390251022125,188.86325292811853,0.15811502302691108,16095,4412.975489023538,96.1253727246671,0.12317926732660357
12367102,4,196.92297186973383,0.5436295429988254,0.0,16093,1594.8479229458526,59.857133402973886,0.4162237658781416,16006,2036.1020012322967,236.1348391648732,0.307705092823586,16053,3119.5297394680765,308.6119202978557,0.16677374732575986,16010,4565.972229263046,150.86567638501538,0.10929739397251255
12290104,4,196.92297186973383,0.5436295429988254,0.0,16075,4135.238894517838,42.397396433868266,0.27847414529397857,16066,4044.9067835967016,130.08983918475116,0.2244883219028205,16070,2806.4689360653747,250.38959344242025,0.39573203090207254,16069,5822.077221432303,183.8829863337584,0.10130550190112834
12290103,4,196.92297186973383,0.5436295429988254,0.0,16074,3592.692687898818,280.9831714366536,0.4080482059896878,16069,6931.113862423374,183.4511614291553,0.18500776182004608,16057,6132.124070419328,99.25997165010268,0.21520499587506667,16065,6609.076847894793,27.202332031038225,0.19173903631519945
12290102,4,196.92297186973383,0.5436295429988254,0.0,16061,5651.604246029902,103.71264111294909,0.17303355477367258,16074,3575.255157757508,263.16728569195914,0.40896827730916663,16065,5632.574681150271,32.16144894139967,0.23076315576181855,16066,5706.996304576236,147.71184907149916,0.18723501215534222
12290101,4,196.92297186973383,0.5436295429988254,0.0,16065,4715.545892789331,39.12028366760296,0.19810830772726412,16075,2733.271057813941,95.78884283086904,0.368477743689381,16074,3888.703632148172,246.74767902104884,0.329054084366776,16066,6661.143231020801,152.98579175035297,0.10435986421657878
12290100,4,196.92297186973383,0.5436295429988254,0.0,16065,3900.1711998111937,49.19727922044024,0.29327837909939364,16075,3031.493048620556,117.19644058910932,0.33396427381817767,16074,4463.871890022457,233.6625232201744,0.3019511347356422,16066,7657.438893305142,156.91396473472287,0.0708062123467864
12290099,4,196.92297186973383,0.5436295429988254,0.0,16065,3263.555809851383,63.84157609561561,0.3750561704073924,16075,3656.9993561722977,133.02770091889022,0.2682555248964899,16074,5214.870122435152,223.9430538867384,0.28799709414730124,16058,5964.756888366317,97.1366701557144,0.06869121054881645
12342625,4,196.92297186973383,0.5436295429988254,0.0,16034,5467.1795404832965,76.43826758233183,0.3401094723033346,16033,5584.986143068977,285.19695345332025,0.2870463442680008,16046,4737.166633156841,332.94562430946587,0.2694987696504415,16039,7847.785452249794,20.399593658780876,0.10334541377822307
12342624,4,196.92297186973383,0.5436295429988254,0.0,16046,3794.6844529533455,325.015897535952,0.3229616655574871,16034,5296.49840002071,88.1364507541843,0.3078477842589345,16033,5422.312177530152,273.7460187524673,0.2451652245581348,16039,6810.175352060287,23.48963156902425,0.12402532562544363
