id,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3
12328623,44.617,1.713,0,16031,2457.60781,111.8415308,0.363946471,16033,2122.524862,247.2091715,0.53665759,16037,6778.575402,25.7605085,0.09939594
12328622,44.617,1.713,0,16031,3033.655415,131.8528499,0.230941249,16033,2765.21718,225.6793526,0.523842437,16037,5788.262067,30.34771544,0.245216314
12328621,44.617,1.713,0,16037,4850.051825,36.76545782,0.168254915,16032,4038.927458,299.0675489,0.397056249,16031,3851.033149,144.467107,0.434688836
12328620,44.617,1.713,0,16037,4000.771351,46.07198708,0.31046711,16032,3652.638028,283.4966863,0.417006425,16031,4787.694816,152.4211217,0.272526465
12328619,44.617,1.713,0,16018,4833.114969,337.752698,0.337810552,16033,5644.078981,201.2213684,0.342261011,16038,4605.525755,75.72744409,0.319928437
12328618,44.617,1.713,0,16032,3846.050566,249.1787043,0.457597315,16038,4441.885725,89.66938592,0.390206818,16007,4978.353844,349.9463233,0.152195866
12328617,44.617,1.713,0,16037,2870.655114,101.1235847,0.460195371,16032,4383.336622,235.5928965,0.280219078,16007,3895.302555,346.7827275,0.25958555
12328616,44.617,1.713,0,16024,4017.117598,46.43909461,0.028695658,16037,3252.771939,120.7602271,0.383298225,16018,2213.11571,301.1242426,0.588006117
12328615,44.617,1.713,0,16037,3922.319971,134.9982755,0.269533807,16018,1916.412262,271.0211381,0.567698754,16014,4517.907459,16.89828783,0.162767438
12328614,44.617,1.713,0,16037,4759.504057,144.6750907,0.291913525,16014,3462.943916,21.90039805,0.344455652,16067,3516.084624,275.2906499,0.363630823
12328613,44.617,1.713,0,16014,2456.967836,31.12640108,0.228889122,16024,2901.017526,101.1521089,0.118495237,16007,1171.803296,236.4816418,0.652615641
12328612,44.617,1.713,0,16014,1595.503383,51.49038694,0.619778421,16007,2020.811436,209.6119762,0.464043401,16024,3281.852777,120.6061135,-0.083821823
12328611,44.617,1.713,0,16014,1232.401291,95.41825032,0.640659381,16007,3042.779516,199.5883656,0.190307398,16055,4468.188265,324.4153684,0.169033221
12328610,44.617,1.713,0,16028,4128.313019,54.62701728,0.325856458,16007,4110.671481,194.6798946,0.368927916,16055,3639.170303,313.9125007,0.305215626
12328609,44.617,1.713,0,16028,3581.213531,69.05709628,0.379883229,16007,5196.251482,191.8079888,0.196757252,16055,2997.783127,298.1472603,0.423359519
12328608,44.617,1.713,0,16014,3636.472235,161.36338,0.188631554,16055,2682.190894,276.5157108,0.555075495,16017,4899.544026,77.17770328,0.25629295
12328624,44.617,1.713,0,16031,2311.007821,85.14843143,0.487000264,16033,1956.524263,278.4523932,0.546428055,16037,7801.17368,22.35853442,-0.033428319
12328607,44.617,1.713,0,16055,2804.622174,253.3104602,0.65970496,16014,4696.189977,165.9450854,-0.040047894,16017,4755.806199,90.27064646,0.380342934
12328606,44.617,1.713,0,16062,5010.900293,26.85736934,0.281823714,16028,3867.425016,121.9991088,0.236681803,16055,3316.924539,234.7306958,0.481494484
12328605,44.617,1.713,0,16062,4039.897916,33.71098156,0.202365472,16028,4538.298344,134.1162845,0.355415445,16057,3717.696115,292.5282367,0.442219083
12328604,44.617,1.713,0,16028,5357.202733,142.8323764,0.280727178,16057,3469.916156,275.2014924,0.399904499,16059,3867.121097,19.39217111,0.319368323
12328603,44.617,1.713,0,16062,2477.284051,62.5765208,0.479674616,16060,2989.902276,333.2019206,0.29368496,16055,5932.647785,207.8662013,0.226640424
12328602,44.617,1.713,0,16059,1891.79838,40.98445704,0.657734145,16057,3983.904648,241.4328125,0.29126364,16060,2075.153352,318.699249,0.051002215
12328601,44.617,1.713,0,16059,1259.965997,75.36826773,0.749077917,16057,4635.045287,229.4242173,0.128958416,16058,3934.358113,295.1195826,0.121963667
12328600,44.617,1.713,0,16059,1435.430459,123.4656129,0.789583173,16063,4516.444139,285.3612666,0.259963826,16061,5291.136045,230.4680928,-0.049546999
12328599,44.617,1.713,0,16059,2235.565271,148.2673004,0.718283953,16060,2278.731598,219.016353,-0.021505891,16063,4377.598414,271.133544,0.303221937
12374113,44.617,1.713,0,16019,3508.098727,8.176299736,0.3619532,16044,2836.838272,154.363743,0.459543484,16026,4274.843544,261.8289901,0.178503316
12374112,44.617,1.713,0,16019,2410.703388,11.45871342,0.518298706,16026,4585.212516,248.0039014,0.223071022,16045,4084.879908,136.0375205,0.258630272
12374111,44.617,1.713,0,16019,1334.266267,20.1169751,0.724227047,16044,4922.498489,166.0419746,0.174663025,16027,4740.152738,274.4735134,0.101109928
12374110,44.617,1.713,0,16019,461.6230006,71.94424793,0.846452949,16020,2685.640284,228.8487602,0.129165763,16013,4549.604304,331.27518,0.024381288
12374109,44.617,1.713,0,16008,2245.165302,37.19326105,0.185836976,16019,1053.561089,156.573188,0.684201459,16098,4309.770455,304.7145313,0.129961565
12374108,44.617,1.713,0,16008,1499.575366,63.08936813,0.409804914,16019,2114.465457,169.1272269,0.332720672,16013,2844.489244,308.4845826,0.257474414
12374107,44.617,1.713,0,16010,1698.288584,20.35883952,0.512768519,16013,2341.660155,286.3794621,0.206143044,16019,3208.742365,173.219889,0.281088437
12374106,44.617,1.713,0,16008,2014.168235,139.9089462,0.389647483,16011,1333.946243,239.7463473,0.377109534,16096,3232.083939,337.1366205,0.233242983
12374105,44.617,1.713,0,16010,834.8445262,138.721386,0.724033858,5600,4430.44618,7.0659985,0.131576708,16013,2767.711382,235.7106596,0.144389434
12374104,44.617,1.713,0,16095,2757.950558,75.93155623,0.303160855,16011,3127.857117,202.4081223,0.180473998,16096,1501.546672,300.3434086,0.516365146
12374103,44.617,1.713,0,16095,2691.295524,99.39651194,0.275900275,16013,4437.749982,211.6221099,0.213189208,16093,1970.519253,350.2673686,0.510910517
12325103,44.617,1.713,0,16062,3264.80351,69.86202586,0.450115226,16055,5596.446134,199.9189812,0.279935778,16058,4694.237624,325.5913116,0.269948996
12325102,44.617,1.713,0,16057,3259.630328,233.8688454,0.26306935,16060,1622.134979,341.919411,0.454357464,16062,3043.490239,89.73281223,0.282573186
12325101,44.617,1.713,0,16059,2106.832317,81.77684612,0.230622833,16060,680.1775133,309.4527623,0.697778663,16057,4029.652032,221.2033224,0.071598504
12325100,44.617,1.713,0,16059,2216.142754,111.3963064,0.273588638,16060,870.8193463,218.9103193,0.616498036,16063,3683.116816,288.6775507,0.109913326
12325099,44.617,1.713,0,16060,1875.736823,197.6502881,0.406556691,16063,3511.610498,271.1366935,0.335613855,16064,4951.227596,103.1143504,0.257829454
12325119,44.617,1.713,0,16046,3257.742148,140.7700736,0.423401542,16032,2718.924233,264.2115956,0.400720816,16007,5994.823928,0.198256224,0.175877642
12325118,44.617,1.713,0,16032,3057.875856,243.0890585,0.479710341,16018,3488.079624,343.626802,0.248755671,16038,5309.955992,89.90594617,0.271533988
12325117,44.617,1.713,0,16037,3728.680224,98.80472769,0.304893502,16032,3711.187955,227.7807568,0.269404075,16018,2452.209022,335.806841,0.425702423
12325116,44.617,1.713,0,16037,4030.15329,114.6447313,0.222395335,16032,4545.27171,217.5497829,0.264721157,16007,2665.772388,359.0475094,0.512883508
12325115,44.617,1.713,0,16037,4587.529508,127.4625857,0.142521239,16018,1048.477369,270.9418604,0.770933033,16014,4826.770489,26.86287109,0.086545728
12325114,44.617,1.713,0,16037,5320.990757,137.1360723,0.222604246,16067,2651.322712,276.6556175,0.526032645,16014,3857.171746,34.04311274,0.251363109
12325113,44.617,1.713,0,16014,2986.981767,45.69568099,0.174253761,16007,672.9497662,189.3571869,0.794273114,16086,5295.149467,256.8421648,0.031473125
12325112,44.617,1.713,0,16055,5026.838451,340.0996623,0.186709448,16067,3289.76715,234.4585858,0.426454014,16025,3723.756905,93.90939557,0.386836537
12325111,44.617,1.713,0,16014,2098.417939,93.64193155,0.537200921,16055,4010.510703,334.4017338,0.221052184,16067,4051.61048,221.7630805,0.241746895
12325110,44.617,1.713,0,16028,4853.08934,60.72808029,0.185747443,16007,3997.223645,182.5028726,0.372214234,16055,3059.995526,325.014795,0.442038323
12325109,44.617,1.713,0,16007,5106.992142,182.2026283,0.222765447,16055,2259.921778,308.1900539,0.605842346,16017,6071.004687,68.9537415,0.171392207
12325108,44.617,1.713,0,16014,4013.389982,149.6314707,0.146252796,16055,1820.777211,279.0829672,0.696181422,16017,5744.888321,79.26158439,0.157565782
12325107,44.617,1.713,0,16028,4276.544233,102.9240431,0.297905872,16055,1996.881151,245.6801496,0.550058598,16057,4418.845952,325.1672804,0.15203553
12325106,44.617,1.713,0,16028,4632.798364,116.4883549,0.237195842,16055,2669.114564,223.6220435,0.532325584,16060,5995.786448,356.017309,0.230478574
12325105,44.617,1.713,0,16028,5205.871709,127.5969393,0.389782267,16060,4891.158786,354.8601951,0.3426066,16066,5703.112901,256.6122911,0.267611133
12325104,44.617,1.713,0,16028,5933.269029,136.2493637,0.21235558,16057,2606.246812,276.5577443,0.555815533,16059,4219.846181,30.63731024,0.231828887
12349615,44.617,1.713,0,16026,2407.474456,51.45334139,0.432544537,16024,2908.621974,307.1866933,0.247745532,16038,3309.872051,194.5139728,0.319709931
12349614,44.617,1.713,0,16022,1769.159381,45.76751288,0.514573975,16024,2426.256483,285.4958923,0.329211286,16039,4880.110126,170.9405144,0.156214739
12349613,44.617,1.713,0,16030,2896.864141,141.8881378,0.275633824,16024,2403.647947,258.9287495,0.401663077,16027,2839.305138,29.24056393,0.322703098
12349612,44.617,1.713,0,16022,1572.905901,128.7945366,0.540628665,16105,4065.152843,13.21574214,0.130807451,16025,2360.740073,266.6627729,0.328563884
12349611,44.617,1.713,0,16027,1369.719931,79.14632257,0.511382586,16021,2255.158508,200.1657563,0.333490843,16028,4031.340665,333.2282885,0.155126571
12349610,44.617,1.713,0,16027,1574.67476,122.7508104,0.538854243,16025,3362.762874,225.4993465,0.202988439,16017,3427.906222,353.595244,0.258157317
12349609,44.617,1.713,0,16027,2355.257299,146.3970706,0.409503148,16028,2313.877122,306.6007989,0.396343632,16015,2287.501066,39.78704013,0.194153221
12349608,44.617,1.713,0,16028,1897.755968,278.1737907,0.526950239,16027,3328.521272,157.3353039,0.169528165,16098,2792.539779,63.80415216,0.303521596
12349607,44.617,1.713,0,16016,300.0148135,167.0295319,0.540425519,16017,451.6454525,279.830012,0.422604405,16013,3860.063992,81.83076345,0.036970076
12349606,44.617,1.713,0,16006,4220.768106,40.19068394,0.292569566,16028,2736.607404,224.5625212,0.443389922,16015,2105.567929,138.2808314,0.264040512
12349605,44.617,1.713,0,16006,3431.70642,51.96454798,0.284637193,16062,4551.644847,319.4819658,0.160770321,16017,2197.108601,192.8006021,0.554592486
12349604,44.617,1.713,0,16006,2864.004287,69.46499984,0.390983623,16062,3793.79877,308.2815675,0.28198085,16017,3291.698066,188.8722089,0.327035527
12349603,44.617,1.713,0,16053,3538.599647,32.74880737,0.403795082,16017,4394.030959,186.9091386,0.328281029,16062,3245.395558,292.473056,0.267923889
12349602,44.617,1.713,0,16006,2906.363787,114.7111556,0.435024598,16062,3022.669782,272.4789433,0.445776891,16052,4474.231636,24.55492721,0.119198511
12349601,44.617,1.713,0,16006,3502.212592,131.5910433,0.260737409,16062,3194.486201,252.1522049,0.410446366,16052,3484.269917,31.84590986,0.328816225
12349600,44.617,1.713,0,16006,4306.770278,142.8913067,0.152537573,16064,1222.069936,274.8337545,0.700984933,16054,3985.120441,37.51701473,0.146477493
12349626,44.617,1.713,0,16036,4133.588131,8.962654037,-0.531920546,16031,3814.799079,311.2334057,0.794427986,16034,4338.318954,56.02239114,0.737492561
12349625,44.617,1.713,0,16036,3037.948697,11.8371417,-0.169479948,16031,3212.964433,295.9245951,0.629379582,16034,3810.773265,69.81719833,0.540100366
12349624,44.617,1.713,0,16031,2925.34898,275.7856415,0.562911934,16034,3561.880624,86.70048676,0.462884742,16039,6354.11229,8.842072624,-0.025796676
12349623,44.617,1.713,0,16034,3649.112984,104.3557794,0.403272139,16031,3042.413966,254.4642334,0.4714768,16038,5712.612877,353.3364591,0.125251062
12349622,44.617,1.713,0,16036,664.2040876,122.4083841,0.781708803,16031,3524.060274,236.8968835,0.121682677,16039,4165.360951,12.9728714,0.09660852
12349621,44.617,1.713,0,16039,3087.726858,17.22327961,0.279435131,16036,1562.044341,159.7778615,0.587952719,16046,3980.256319,267.299413,0.132612151
12349620,44.617,1.713,0,16036,2627.334536,168.6043492,0.450429248,16038,2454.314909,342.810432,0.486182893,16048,3516.919218,77.16564109,0.063387859
12349619,44.617,1.713,0,16039,1137.510471,50.09678471,0.610650471,16036,3718.856264,172.299759,0.18866963,16037,2938.892007,306.9163939,0.200679899
12349618,44.617,1.713,0,16030,3777.701163,30.05797474,0.134460397,16038,777.1279592,279.2651069,0.767369275,16036,4818.81833,174.3136588,0.098170328
12349617,44.617,1.713,0,16030,2857.790782,40.90565049,0.281866987,16039,1705.925032,150.8499827,0.386597995,16037,2434.122461,259.2426972,0.331535018
12349616,44.617,1.713,0,16030,2127.676349,60.42630159,0.29659263,16038,2245.144022,201.111455,0.312282121,16023,1417.374138,318.3507771,0.39112525
12349599,44.617,1.713,0,16064,1596.23138,230.8937614,0.620709886,16053,2343.454075,128.6339235,0.090830266,16054,3161.609736,49.55313025,0.288459848
12325124,44.617,1.713,0,16031,3176.615566,86.77790979,0.69451764,16032,5879.258504,333.7891435,0.045096115,16088,7519.719014,274.4732254,0.260386245
12325123,44.617,1.713,0,16031,3284.707639,106.4696339,0.268935146,16033,1374.039034,232.3608961,0.601492293,16032,4919.617845,327.8435326,0.129572561
12325122,44.617,1.713,0,16046,2272.977439,69.23437986,0.422230892,16033,2242.693383,209.6577947,0.427487201,16032,4037.7957,319.1687421,0.150281907
12325121,44.617,1.713,0,16033,3261.222763,200.2992318,0.441103203,16032,3296.840265,306.1619162,0.336815826,16038,6327.182074,58.15795736,0.222080971
12325120,44.617,1.713,0,16037,4655.208929,53.65883963,0.320968307,16033,4325.008236,195.4622919,0.268465322,16032,2810.469118,287.2959721,0.410566372
12293605,44.617,1.713,0,16071,4728.722945,188.1945574,0.349205077,16061,5104.278792,66.83831174,0.337941644,16074,5238.234806,303.905634,0.312853279
12293604,44.617,1.713,0,16075,3623.359786,32.03230083,0.341501273,16066,3414.195499,139.2631614,0.297366219,16070,3629.71344,255.2516647,0.361132508
12293603,44.617,1.713,0,16075,2730.388598,44.06663835,0.441974449,16066,4304.57773,149.1833078,0.260007715,16074,4448.998176,279.0833461,0.298017836
12293602,44.617,1.713,0,16074,4434.819582,264.7283198,0.34637143,16065,5239.553946,24.01126035,0.340665695,16066,5278.876249,155.5806493,0.312962875
12293601,44.617,1.713,0,16065,4238.400128,29.84401853,0.350388721,16074,4691.078096,251.1287062,0.406319937,16061,5204.464132,117.8545383,0.243291341
12293600,44.617,1.713,0,16065,3307.510256,39.10821788,0.532232323,16074,5177.775945,239.5100963,0.349948527,16061,5788.419397,127.7216995,0.11781915
12293599,44.617,1.713,0,16065,2525.80738,54.78090128,0.625960014,16075,3066.755232,143.8861135,0.120472934,16074,5837.558295,230.1962518,0.253567052
12293598,44.617,1.713,0,16065,2069.85124,80.35453423,0.880926677,16075,4006.712482,153.5501536,-0.131496358,16074,6618.866599,222.9228038,0.250569682
12318124,44.617,1.713,0,16033,711.7946287,70.58723496,0.935484681,16032,5310.555856,350.6914154,-0.042679626,16088,5785.50877,275.4788333,0.107194945
12318123,44.617,1.713,0,16033,1088.231077,143.3608085,0.806162157,16088,5807.787954,264.4926037,0.126113626,16037,8214.469305,42.5251853,0.067724217
12318122,44.617,1.713,0,16088,6037.629089,253.9704734,0.378737752,16031,5289.562981,113.0980656,0.428783347,16018,7797.135113,6.189619445,0.1924789
12318121,44.617,1.713,0,16018,6692.167657,7.02761462,0.30609128,16088,6452.89207,244.5104709,0.332973108,16031,5796.921531,123.3269172,0.360935612
12318120,44.617,1.713,0,16032,1240.338029,310.2532299,0.735123717,16033,4242.91964,172.0927441,0.181212289,16037,6125.787104,63.59174687,0.083663994
12318119,44.617,1.713,0,16018,4489.689634,9.939241652,0.116496166,16046,4577.907756,123.964853,0.131906715,16032,1016.433497,252.3414762,0.751597119
12318118,44.617,1.713,0,16032,1729.767543,214.9317234,0.662127144,16086,5434.813105,322.4617716,0.146854517,16037,5466.076063,84.69961365,0.191018339
12318117,44.617,1.713,0,16037,5454.415395,96.36678975,0.139345208,16032,2723.109726,201.8253448,0.499156374,16067,3697.470677,346.9906966,0.361498418
12318115,44.617,1.713,0,16032,4863.604923,192.5433138,0.207513163,16067,1637.17591,327.6429088,0.672051505,16024,5723.101616,73.68773097,0.120435332
12318114,44.617,1.713,0,16018,1308.438563,149.439726,0.361303205,16067,938.7731392,286.9168452,0.576802345,16014,5016.592618,50.92724574,0.06189445
12318113,44.617,1.713,0,16007,1769.209456,113.2407634,0.325158562,16067,1243.60068,227.7200639,0.570324898,16055,5802.522684,0.451351571,0.10451654
12318112,44.617,1.713,0,16055,4692.596908,0.290062448,0.317323727,16024,5693.512812,107.604279,0.259202006,16086,4168.164872,235.6929897,0.423474267
12318111,44.617,1.713,0,16055,3582.729639,0.028764616,0.443415924,16086,4896.067488,225.0487044,0.340842007,16025,5605.04745,104.441166,0.21574207
12318110,44.617,1.713,0,16014,4015.344341,108.5473662,0.225043861,16055,2473.002088,359.5328287,0.556093342,16086,5747.49636,217.3505278,0.218862798
12318109,44.617,1.713,0,16028,6071.445627,78.32135137,0.292745285,16067,5371.289459,190.8158542,0.308557155,16066,4837.994566,309.6117659,0.39869756
12318108,44.617,1.713,0,16028,5924.983221,88.84739203,0.010775386,16067,6468.204313,189.1620179,0.031562695,16055,261.2817343,345.7979974,0.957661919
12318107,44.617,1.713,0,16060,7182.867862,10.74286765,0.331704782,16014,5934.272087,140.9214781,0.387382195,16071,7092.497619,250.75033,0.280913023
12318106,44.617,1.713,0,16060,6091.223733,12.48588843,0.277741098,16066,3800.929034,266.3069273,0.448761985,16014,6819.708207,146.9537635,0.273496917
12318105,44.617,1.713,0,16055,3078.900147,182.4208074,0.565953498,16062,5864.815977,55.64647421,0.209003953,16075,5958.990618,316.2428419,0.225042549
12318104,44.617,1.713,0,16055,4188.732225,182.0801338,0.217471815,16062,5298.05585,65.46893364,0.157825966,16061,1728.371257,306.1820234,0.624702219
12318103,44.617,1.713,0,16057,1219.721283,226.0628598,0.777151201,16059,4592.825951,57.21697318,0.1789474,16063,4783.737607,339.296039,0.043901399
12318102,44.617,1.713,0,16062,4775.878641,90.23949175,0.185836074,16057,2153.393618,204.7143974,0.531624545,16063,3776.013418,333.0175938,0.282539382
12318101,44.617,1.713,0,16060,1270.884025,71.74713223,0.585365581,16061,2732.527231,212.3227539,0.252077883,16063,2845.487738,322.423226,0.162556537
12318100,44.617,1.713,0,16061,3726.7503,203.4500773,0.129272169,16063,2097.552614,303.0951086,0.573825118,16059,3887.71497,102.5179794,0.296902713
12318099,44.617,1.713,0,16059,4248.5067,117.3591894,0.480385275,16061,4772.322186,198.3835015,0.040665875,16065,4297.975342,291.5573607,0.478948851
12318098,44.617,1.713,0,16065,4046.667611,276.6609152,0.613634755,16059,4842.486135,129.2261365,0.528809701,16061,5841.736974,195.153807,-0.142444456
