id,n_gauges,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3
12391609,3,35.26393109280407,2.050228697926201,0.0,2320,2369.860951482597,62.36057611487007,0.4486168819564603,2800,6216.258638255029,173.40148472503438,0.18889012479541245,16008,3513.993684965495,302.0651047236006,0.3624929932481273
12391608,3,35.26393109280407,2.050228697926201,0.0,2320,2080.035369473255,90.28633904693112,0.6114747201360621,16019,4414.461643635915,243.06755344540608,0.2800897533686084,16095,5421.691361627335,343.0661791591264,0.10843552649532943
12391607,3,35.26393109280407,2.050228697926201,0.0,2320,2345.3887352454176,118.52950022863342,0.46602300878190317,2790,3191.688042013056,347.6799480368111,0.3506977419779661,16019,5030.938120346143,231.8275411229761,0.18327924924013067
12367103,3,35.26393109280407,2.050228697926201,0.0,16053,3896.867083123119,321.66098467379453,0.42228300422331605,16013,3856.390251022125,188.86325292811853,0.30433202223195466,16095,4412.975489023538,96.1253727246671,0.2733849735447293
12367102,3,35.26393109280407,2.050228697926201,0.0,16006,2036.1020012322967,236.1348391648732,0.6321000922894683,5700,4593.160476657571,25.80227090293681,0.22765981200573318,16095,4644.731425977272,109.8963007050425,0.14024009570479853
12290104,3,35.26393109280407,2.050228697926201,0.0,16075,4135.238894517838,42.397396433868266,0.38211896101656173,16074,3936.620104315129,297.11646246147865,0.3192726225090589,16071,5810.630256448905,178.32752246017492,0.2986084164743793
12290103,3,35.26393109280407,2.050228697926201,0.0,16066,4820.092468967905,140.41413902125169,0.36154119340741414,16074,3592.692687898818,280.9831714366536,0.46580475037776187,16065,6609.076847894793,27.202332031038225,0.17265405621482402
12290102,3,35.26393109280407,2.050228697926201,0.0,16074,3575.255157757508,263.16728569195914,0.4613862557791454,16065,5632.574681150271,32.16144894139967,0.29140721321071306,16066,5706.996304576236,147.71184907149916,0.24720653101014156
12290101,3,35.26393109280407,2.050228697926201,0.0,16065,4715.545892789331,39.12028366760296,0.41004099186498205,16074,3888.703632148172,246.74767902104884,0.45719814637967393,16066,6661.143231020801,152.98579175035297,0.13276086175534405
12290100,3,35.26393109280407,2.050228697926201,0.0,16065,3900.1711998111937,49.19727922044024,0.5284024919091737,16074,4463.871890022457,233.6625232201744,0.45292685061698496,16066,7657.438893305142,156.91396473472287,0.01867065747384148
12290099,3,35.26393109280407,2.050228697926201,0.0,16065,3263.555809851383,63.84157609561561,0.7927086974096611,16075,3656.9993561722977,133.02770091889022,-0.2539449969709503,16074,5214.870122435152,223.9430538867384,0.4612362995612892
12342625,3,35.26393109280407,2.050228697926201,0.0,16034,5467.1795404832965,76.43826758233183,0.5928230426158926,16033,5584.986143068977,285.19695345332025,0.6020116972199248,16037,8405.255834667361,356.6795673249839,-0.19483473983581742
