id,Latitude,Longitude
670.0,38.7709949,-94.887334
671.0,38.7709949,-94.883167
676.0,38.7709949,-94.862332
677.0,38.7709949,-94.858165
678.0,38.7709949,-94.853998
679.0,38.7709949,-94.849831
680.0,38.7709949,-94.845664
681.0,38.7709949,-94.841497
682.0,38.7709949,-94.83733
683.0,38.7709949,-94.833163
684.0,38.7709949,-94.828996
685.0,38.7709949,-94.824829
686.0,38.7709949,-94.820662
687.0,38.7709949,-94.816495
688.0,38.7709949,-94.812328
689.0,38.7709949,-94.808161
690.0,38.7709949,-94.803994
691.0,38.7709949,-94.799827
692.0,38.7709949,-94.79566
693.0,38.7709949,-94.791493
694.0,38.7709949,-94.787326
695.0,38.7709949,-94.783159
696.0,38.7709949,-94.778992
697.0,38.7709949,-94.774825
698.0,38.7709949,-94.770658
699.0,38.7709949,-94.766491
700.0,38.7709949,-94.762324
701.0,38.7709949,-94.758157
702.0,38.7709949,-94.75399
703.0,38.7709949,-94.749823
704.0,38.7709949,-94.745656
705.0,38.7709949,-94.741489
706.0,38.7709949,-94.737322
707.0,38.7709949,-94.733155
708.0,38.7709949,-94.728988
709.0,38.7709949,-94.724821
710.0,38.7709949,-94.720654
711.0,38.7709949,-94.716487
712.0,38.7709949,-94.71232
713.0,38.7709949,-94.708153
714.0,38.7709949,-94.703986
715.0,38.7709949,-94.699819
716.0,38.7709949,-94.695652
717.0,38.7709949,-94.691485
718.0,38.7709949,-94.687318
719.0,38.7709949,-94.683151
720.0,38.7709949,-94.678984
721.0,38.7709949,-94.674817
722.0,38.7709949,-94.67065
723.0,38.7709949,-94.666483
741.0,38.7751619,-94.899835
742.0,38.7751619,-94.895668
743.0,38.7751619,-94.891501
744.0,38.7751619,-94.887334
745.0,38.7751619,-94.883167
746.0,38.7751619,-94.879
748.0,38.7751619,-94.870666
749.0,38.7751619,-94.866499
750.0,38.7751619,-94.862332
751.0,38.7751619,-94.858165
752.0,38.7751619,-94.853998
753.0,38.7751619,-94.849831
754.0,38.7751619,-94.845664
755.0,38.7751619,-94.841497
756.0,38.7751619,-94.83733
757.0,38.7751619,-94.833163
758.0,38.7751619,-94.828996
759.0,38.7751619,-94.824829
760.0,38.7751619,-94.820662
761.0,38.7751619,-94.816495
762.0,38.7751619,-94.812328
763.0,38.7751619,-94.808161
764.0,38.7751619,-94.803994
765.0,38.7751619,-94.799827
766.0,38.7751619,-94.79566
767.0,38.7751619,-94.791493
768.0,38.7751619,-94.787326
769.0,38.7751619,-94.783159
770.0,38.7751619,-94.778992
771.0,38.7751619,-94.774825
772.0,38.7751619,-94.770658
773.0,38.7751619,-94.766491
774.0,38.7751619,-94.762324
775.0,38.7751619,-94.758157
776.0,38.7751619,-94.75399
777.0,38.7751619,-94.749823
778.0,38.7751619,-94.745656
779.0,38.7751619,-94.741489
780.0,38.7751619,-94.737322
781.0,38.7751619,-94.733155
782.0,38.7751619,-94.728988
783.0,38.7751619,-94.724821
784.0,38.7751619,-94.720654
785.0,38.7751619,-94.716487
786.0,38.7751619,-94.71232
787.0,38.7751619,-94.708153
788.0,38.7751619,-94.703986
789.0,38.7751619,-94.699819
790.0,38.7751619,-94.695652
791.0,38.7751619,-94.691485
792.0,38.7751619,-94.687318
793.0,38.7751619,-94.683151
794.0,38.7751619,-94.678984
795.0,38.7751619,-94.674817
796.0,38.7751619,-94.67065
797.0,38.7751619,-94.666483
798.0,38.7751619,-94.662316
799.0,38.7751619,-94.658149
800.0,38.7751619,-94.653982
815.0,38.7793289,-94.899835
816.0,38.7793289,-94.895668
817.0,38.7793289,-94.891501
818.0,38.7793289,-94.887334
819.0,38.7793289,-94.883167
820.0,38.7793289,-94.879
821.0,38.7793289,-94.874833
822.0,38.7793289,-94.870666
823.0,38.7793289,-94.866499
824.0,38.7793289,-94.862332
825.0,38.7793289,-94.858165
826.0,38.7793289,-94.853998
827.0,38.7793289,-94.849831
828.0,38.7793289,-94.845664
829.0,38.7793289,-94.841497
830.0,38.7793289,-94.83733
831.0,38.7793289,-94.833163
832.0,38.7793289,-94.828996
833.0,38.7793289,-94.824829
834.0,38.7793289,-94.820662
835.0,38.7793289,-94.816495
836.0,38.7793289,-94.812328
837.0,38.7793289,-94.808161
838.0,38.7793289,-94.803994
839.0,38.7793289,-94.799827
840.0,38.7793289,-94.79566
841.0,38.7793289,-94.791493
842.0,38.7793289,-94.787326
843.0,38.7793289,-94.783159
844.0,38.7793289,-94.778992
845.0,38.7793289,-94.774825
846.0,38.7793289,-94.770658
847.0,38.7793289,-94.766491
848.0,38.7793289,-94.762324
849.0,38.7793289,-94.758157
850.0,38.7793289,-94.75399
851.0,38.7793289,-94.749823
852.0,38.7793289,-94.745656
853.0,38.7793289,-94.741489
854.0,38.7793289,-94.737322
855.0,38.7793289,-94.733155
856.0,38.7793289,-94.728988
857.0,38.7793289,-94.724821
858.0,38.7793289,-94.720654
859.0,38.7793289,-94.716487
860.0,38.7793289,-94.71232
861.0,38.7793289,-94.708153
862.0,38.7793289,-94.703986
863.0,38.7793289,-94.699819
864.0,38.7793289,-94.695652
865.0,38.7793289,-94.691485
866.0,38.7793289,-94.687318
867.0,38.7793289,-94.683151
868.0,38.7793289,-94.678984
869.0,38.7793289,-94.674817
870.0,38.7793289,-94.67065
871.0,38.7793289,-94.666483
872.0,38.7793289,-94.662316
873.0,38.7793289,-94.658149
874.0,38.7793289,-94.653982
875.0,38.7793289,-94.649815
876.0,38.7793289,-94.645648
877.0,38.7793289,-94.641481
889.0,38.7834959,-94.899835
890.0,38.7834959,-94.895668
891.0,38.7834959,-94.891501
892.0,38.7834959,-94.887334
893.0,38.7834959,-94.883167
894.0,38.7834959,-94.879
895.0,38.7834959,-94.874833
896.0,38.7834959,-94.870666
897.0,38.7834959,-94.866499
898.0,38.7834959,-94.862332
899.0,38.7834959,-94.858165
900.0,38.7834959,-94.853998
901.0,38.7834959,-94.849831
902.0,38.7834959,-94.845664
903.0,38.7834959,-94.841497
904.0,38.7834959,-94.83733
905.0,38.7834959,-94.833163
906.0,38.7834959,-94.828996
907.0,38.7834959,-94.824829
908.0,38.7834959,-94.820662
909.0,38.7834959,-94.816495
910.0,38.7834959,-94.812328
911.0,38.7834959,-94.808161
912.0,38.7834959,-94.803994
913.0,38.7834959,-94.799827
914.0,38.7834959,-94.79566
915.0,38.7834959,-94.791493
916.0,38.7834959,-94.787326
917.0,38.7834959,-94.783159
918.0,38.7834959,-94.778992
919.0,38.7834959,-94.774825
920.0,38.7834959,-94.770658
921.0,38.7834959,-94.766491
922.0,38.7834959,-94.762324
923.0,38.7834959,-94.758157
924.0,38.7834959,-94.75399
925.0,38.7834959,-94.749823
926.0,38.7834959,-94.745656
927.0,38.7834959,-94.741489
928.0,38.7834959,-94.737322
929.0,38.7834959,-94.733155
930.0,38.7834959,-94.728988
931.0,38.7834959,-94.724821
932.0,38.7834959,-94.720654
933.0,38.7834959,-94.716487
934.0,38.7834959,-94.71232
935.0,38.7834959,-94.708153
936.0,38.7834959,-94.703986
937.0,38.7834959,-94.699819
