id,Latitude,Longitude
1202.0,38.7980804,-94.8977515
1203.0,38.7980804,-94.8935845
1204.0,38.7980804,-94.8894175
1205.0,38.7980804,-94.8852505
1206.0,38.7980804,-94.8810835
1207.0,38.7980804,-94.8769165
1208.0,38.7980804,-94.8727495
1209.0,38.7980804,-94.8685825
1210.0,38.7980804,-94.8644155
1211.0,38.7980804,-94.8602485
1212.0,38.7980804,-94.8560815
1213.0,38.7980804,-94.8519145
1214.0,38.7980804,-94.8477475
1215.0,38.7980804,-94.8435805
1216.0,38.7980804,-94.8394135
1217.0,38.7980804,-94.8352465
1218.0,38.7980804,-94.8310795
1219.0,38.7980804,-94.8269125
1220.0,38.7980804,-94.8227455
1221.0,38.7980804,-94.8185785
1222.0,38.7980804,-94.8144115
1223.0,38.7980804,-94.8102445
1224.0,38.7980804,-94.8060775
1225.0,38.7980804,-94.8019105
1226.0,38.7980804,-94.7977435
1227.0,38.7980804,-94.7935765
1228.0,38.7980804,-94.7894095
1229.0,38.7980804,-94.7852425
1230.0,38.7980804,-94.7810755
1231.0,38.7980804,-94.7769085
1232.0,38.7980804,-94.7727415
1233.0,38.7980804,-94.7685745
1234.0,38.7980804,-94.7644075
1235.0,38.7980804,-94.7602405
1236.0,38.7980804,-94.7560735
1237.0,38.7980804,-94.7519065
1238.0,38.7980804,-94.7477395
1239.0,38.7980804,-94.7435725
1240.0,38.7980804,-94.7394055
1241.0,38.7980804,-94.7352385
1242.0,38.7980804,-94.7310715
1243.0,38.7980804,-94.7269045
1244.0,38.7980804,-94.7227375
1245.0,38.7980804,-94.7185705
1246.0,38.7980804,-94.7144035
1247.0,38.7980804,-94.7102365
1248.0,38.7980804,-94.7060695
1249.0,38.7980804,-94.7019025
1250.0,38.7980804,-94.6977355
1251.0,38.7980804,-94.6935685
1252.0,38.7980804,-94.6894015
1253.0,38.7980804,-94.6852345
1254.0,38.7980804,-94.6810675
1255.0,38.7980804,-94.6769005
1256.0,38.7980804,-94.6727335
1257.0,38.7980804,-94.6685665
1258.0,38.7980804,-94.6643995
1259.0,38.7980804,-94.6602325
1260.0,38.7980804,-94.6560655
1261.0,38.7980804,-94.6518985
1262.0,38.7980804,-94.6477315
1263.0,38.7980804,-94.6435645
1264.0,38.7980804,-94.6393975
1265.0,38.7980804,-94.6352305
1266.0,38.7980804,-94.6310635
1267.0,38.7980804,-94.6268965
1268.0,38.7980804,-94.6227295
1269.0,38.7980804,-94.6185625
1270.0,38.7980804,-94.6143955
1271.0,38.7980804,-94.6102285
1272.0,38.7980804,-94.6060615
1276.0,38.8022474,-94.9019185
1277.0,38.8022474,-94.8977515
1278.0,38.8022474,-94.8935845
1279.0,38.8022474,-94.8894175
1280.0,38.8022474,-94.8852505
1281.0,38.8022474,-94.8810835
1282.0,38.8022474,-94.8769165
1283.0,38.8022474,-94.8727495
1284.0,38.8022474,-94.8685825
1285.0,38.8022474,-94.8644155
1286.0,38.8022474,-94.8602485
1287.0,38.8022474,-94.8560815
1288.0,38.8022474,-94.8519145
1289.0,38.8022474,-94.8477475
1290.0,38.8022474,-94.8435805
1291.0,38.8022474,-94.8394135
1292.0,38.8022474,-94.8352465
1293.0,38.8022474,-94.8310795
1294.0,38.8022474,-94.8269125
1295.0,38.8022474,-94.8227455
1296.0,38.8022474,-94.8185785
1297.0,38.8022474,-94.8144115
1298.0,38.8022474,-94.8102445
1299.0,38.8022474,-94.8060775
1300.0,38.8022474,-94.8019105
1301.0,38.8022474,-94.7977435
1302.0,38.8022474,-94.7935765
1303.0,38.8022474,-94.7894095
1304.0,38.8022474,-94.7852425
1305.0,38.8022474,-94.7810755
1306.0,38.8022474,-94.7769085
1307.0,38.8022474,-94.7727415
1308.0,38.8022474,-94.7685745
1309.0,38.8022474,-94.7644075
1310.0,38.8022474,-94.7602405
1311.0,38.8022474,-94.7560735
1312.0,38.8022474,-94.7519065
1313.0,38.8022474,-94.7477395
1314.0,38.8022474,-94.7435725
1315.0,38.8022474,-94.7394055
1316.0,38.8022474,-94.7352385
1317.0,38.8022474,-94.7310715
1318.0,38.8022474,-94.7269045
1319.0,38.8022474,-94.7227375
1320.0,38.8022474,-94.7185705
1321.0,38.8022474,-94.7144035
1322.0,38.8022474,-94.7102365
1323.0,38.8022474,-94.7060695
1324.0,38.8022474,-94.7019025
1325.0,38.8022474,-94.6977355
1326.0,38.8022474,-94.6935685
1327.0,38.8022474,-94.6894015
1328.0,38.8022474,-94.6852345
1329.0,38.8022474,-94.6810675
1330.0,38.8022474,-94.6769005
1331.0,38.8022474,-94.6727335
1332.0,38.8022474,-94.6685665
1333.0,38.8022474,-94.6643995
1334.0,38.8022474,-94.6602325
1335.0,38.8022474,-94.6560655
1336.0,38.8022474,-94.6518985
1337.0,38.8022474,-94.6477315
1338.0,38.8022474,-94.6435645
1339.0,38.8022474,-94.6393975
1340.0,38.8022474,-94.6352305
1341.0,38.8022474,-94.6310635
1342.0,38.8022474,-94.6268965
1343.0,38.8022474,-94.6227295
1344.0,38.8022474,-94.6185625
1345.0,38.8022474,-94.6143955
1346.0,38.8022474,-94.6102285
1347.0,38.8022474,-94.6060615
1351.0,38.8064144,-94.9019185
1352.0,38.8064144,-94.8977515
1353.0,38.8064144,-94.8935845
1354.0,38.8064144,-94.8894175
1355.0,38.8064144,-94.8852505
1356.0,38.8064144,-94.8810835
1357.0,38.8064144,-94.8769165
1358.0,38.8064144,-94.8727495
1359.0,38.8064144,-94.8685825
1360.0,38.8064144,-94.8644155
1361.0,38.8064144,-94.8602485
1362.0,38.8064144,-94.8560815
1363.0,38.8064144,-94.8519145
1364.0,38.8064144,-94.8477475
1365.0,38.8064144,-94.8435805
1366.0,38.8064144,-94.8394135
1367.0,38.8064144,-94.8352465
1368.0,38.8064144,-94.8310795
1369.0,38.8064144,-94.8269125
1370.0,38.8064144,-94.8227455
1371.0,38.8064144,-94.8185785
1372.0,38.8064144,-94.8144115
1373.0,38.8064144,-94.8102445
1374.0,38.8064144,-94.8060775
1375.0,38.8064144,-94.8019105
1376.0,38.8064144,-94.7977435
1377.0,38.8064144,-94.7935765
1378.0,38.8064144,-94.7894095
1379.0,38.8064144,-94.7852425
1380.0,38.8064144,-94.7810755
1381.0,38.8064144,-94.7769085
1382.0,38.8064144,-94.7727415
1383.0,38.8064144,-94.7685745
1384.0,38.8064144,-94.7644075
1385.0,38.8064144,-94.7602405
1386.0,38.8064144,-94.7560735
1387.0,38.8064144,-94.7519065
1388.0,38.8064144,-94.7477395
1389.0,38.8064144,-94.7435725
