time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 18:25:43+00:00,,,,0.0,0.0,mm,
2012-01-02 06:23:41+00:00,,,,0.0,0.0,mm,
2012-01-02 18:21:38+00:00,,,,0.0,0.0,mm,
2012-01-03 06:19:35+00:00,,,,0.0,0.0,mm,
2012-01-03 18:17:32+00:00,,,,0.0,0.0,mm,
2012-01-04 06:15:40+00:00,,,,0.0,0.0,mm,
2012-01-04 18:13:27+00:00,,,,0.0,0.0,mm,
2012-01-05 06:11:24+00:00,,,,0.0,0.0,mm,
2012-01-05 18:09:21+00:00,,,,0.0,0.0,mm,
2012-01-06 06:07:18+00:00,,,,0.0,0.0,mm,
2012-01-06 18:05:15+00:00,,,,0.0,0.0,mm,
2012-01-07 06:03:23+00:00,,,,0.0,0.0,mm,
2012-01-07 18:01:10+00:00,,,,0.0,0.0,mm,
2012-01-08 05:59:07+00:00,,,,0.0,0.0,mm,
2012-01-08 17:57:04+00:00,,,,0.0,0.0,mm,
2012-01-09 05:55:02+00:00,,,,0.0,0.0,mm,
2012-01-09 17:52:59+00:00,,,,0.0,0.0,mm,
2012-01-10 05:51:07+00:00,,,,0.0,0.0,mm,
2012-01-10 17:48:53+00:00,,,,0.0,0.0,mm,
2012-01-11 05:46:51+00:00,,,,0.0,0.0,mm,
2012-01-11 17:44:48+00:00,,,,0.0,0.0,mm,
2012-01-12 05:42:45+00:00,,,,0.0,0.0,mm,
2012-01-12 17:40:43+00:00,,,,0.0,0.0,mm,
2012-01-13 05:38:51+00:00,,,,0.0,0.0,mm,
2012-01-13 17:36:38+00:00,,,,0.0,0.0,mm,
2012-01-14 05:34:35+00:00,,,,0.0,0.0,mm,
2012-01-14 17:32:32+00:00,,,,0.0,0.0,mm,
2012-01-15 05:30:30+00:00,,,,0.0,0.0,mm,
2012-01-15 17:28:27+00:00,,,,0.0,0.0,mm,
2012-01-16 05:26:35+00:00,,,,0.0,0.0,mm,
2012-01-16 17:24:21+00:00,,,,0.0,0.0,mm,
2012-01-17 05:22:18+00:00,,,,0.0,0.0,mm,
2012-01-17 17:20:16+00:00,,,,0.0,0.0,mm,
2012-01-18 05:18:13+00:00,,,,0.0,0.0,mm,
2012-01-18 17:16:10+00:00,,,,0.0,0.0,mm,
2012-01-19 05:14:19+00:00,,,,0.0,0.0,mm,
2012-01-19 17:12:05+00:00,,,,0.0,0.0,mm,
2012-01-20 05:10:03+00:00,,,,0.0,0.0,mm,
2012-01-20 17:08:00+00:00,,,,0.0,0.0,mm,
2012-01-21 05:05:57+00:00,,,,0.0,0.0,mm,
2012-01-21 17:03:55+00:00,,,,0.0,0.0,mm,
2012-01-22 05:02:03+00:00,,,,0.0,0.0,mm,
2012-01-22 16:59:50+00:00,,,,0.0,0.0,mm,
2012-01-23 04:57:47+00:00,,,,0.0,0.0,mm,
2012-01-23 16:55:44+00:00,,,,0.0,0.0,mm,
2012-01-24 04:53:42+00:00,,,,0.0,0.0,mm,
2012-01-24 16:51:39+00:00,,,,0.0,0.0,mm,
2012-01-25 04:49:47+00:00,,,,0.0,0.0,mm,
2012-01-25 16:47:33+00:00,,,,0.0,0.0,mm,
2012-01-26 04:45:30+00:00,,,,0.0,0.0,mm,
2012-01-26 16:43:28+00:00,,,,0.0,0.0,mm,
2012-01-27 04:41:25+00:00,,,,0.0,0.0,mm,
2012-01-27 16:39:22+00:00,,,,0.0,0.0,mm,
2012-01-28 04:37:30+00:00,,,,0.0,0.0,mm,
2012-01-28 16:35:17+00:00,,,,0.0,0.0,mm,
2012-01-29 04:33:14+00:00,,,,0.0,0.0,mm,
2012-01-29 16:31:11+00:00,,,,0.0,0.0,mm,
2012-01-30 04:29:08+00:00,,,,0.0,0.0,mm,
2012-01-30 16:27:05+00:00,,,,0.0,0.0,mm,
2012-01-31 04:25:13+00:00,,,,0.0,0.0,mm,
2012-01-31 16:23:00+00:00,,,,0.0,0.0,mm,
2012-02-01 04:20:57+00:00,,,,0.0,0.0,mm,
2012-02-01 16:18:54+00:00,,,,0.0,0.0,mm,
2012-02-02 04:16:51+00:00,,,,0.0,0.0,mm,
2012-02-02 16:14:48+00:00,,,,0.0,0.0,mm,
2012-02-03 04:12:56+00:00,,,,0.0,0.0,mm,
2012-02-03 06:17:24+00:00,,,,0.08,2.032,mm,
2012-02-03 06:24:25+00:00,,,,0.04,1.016,mm,
2012-02-03 06:35:54+00:00,,,,0.04,1.016,mm,
2012-02-03 06:39:05+00:00,,,,0.04,1.016,mm,
2012-02-03 06:43:54+00:00,,,,0.04,1.016,mm,
2012-02-03 06:46:36+00:00,,,,0.04,1.016,mm,
2012-02-03 06:53:45+00:00,,,,0.04,1.016,mm,
2012-02-03 06:58:44+00:00,,,,0.04,1.016,mm,
2012-02-03 07:07:42+00:00,,,,0.04,1.016,mm,
2012-02-03 07:17:00+00:00,,,,0.04,1.016,mm,
