time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 21:59:30+00:00,0.0,0.0,mm,
2012-01-02 09:59:32+00:00,0.0,0.0,mm,
2012-01-02 21:59:34+00:00,0.0,0.0,mm,
2012-01-03 09:59:37+00:00,0.0,0.0,mm,
2012-01-03 21:59:39+00:00,0.0,0.0,mm,
2012-01-04 09:59:41+00:00,0.0,0.0,mm,
2012-01-04 21:59:43+00:00,0.0,0.0,mm,
2012-01-05 09:59:46+00:00,0.0,0.0,mm,
2012-01-05 21:59:48+00:00,0.0,0.0,mm,
2012-01-06 09:59:50+00:00,0.0,0.0,mm,
2012-01-06 21:59:52+00:00,0.0,0.0,mm,
2012-01-07 09:59:54+00:00,0.0,0.0,mm,
2012-01-07 21:59:56+00:00,0.0,0.0,mm,
2012-01-08 09:59:59+00:00,0.0,0.0,mm,
2012-01-08 22:00:01+00:00,0.0,0.0,mm,
2012-01-09 10:00:03+00:00,0.0,0.0,mm,
2012-01-09 22:00:05+00:00,0.0,0.0,mm,
2012-01-10 10:00:08+00:00,0.0,0.0,mm,
2012-01-10 22:00:10+00:00,0.0,0.0,mm,
2012-01-11 10:00:12+00:00,0.0,0.0,mm,
2012-01-11 22:00:14+00:00,0.0,0.0,mm,
2012-01-12 10:00:17+00:00,0.0,0.0,mm,
2012-01-12 22:00:19+00:00,0.0,0.0,mm,
2012-01-13 10:00:22+00:00,0.0,0.0,mm,
2012-01-13 22:00:24+00:00,0.0,0.0,mm,
2012-01-14 10:00:26+00:00,0.0,0.0,mm,
2012-01-14 22:00:29+00:00,0.0,0.0,mm,
2012-01-15 10:00:31+00:00,0.0,0.0,mm,
2012-01-15 22:00:33+00:00,0.0,0.0,mm,
2012-01-16 10:00:35+00:00,0.0,0.0,mm,
2012-01-16 22:00:37+00:00,0.0,0.0,mm,
2012-01-17 10:00:40+00:00,0.0,0.0,mm,
2012-01-17 22:00:42+00:00,0.0,0.0,mm,
2012-01-18 10:00:45+00:00,0.0,0.0,mm,
2012-01-18 22:00:47+00:00,0.0,0.0,mm,
2012-01-19 10:00:49+00:00,0.0,0.0,mm,
2012-01-19 22:00:52+00:00,0.0,0.0,mm,
2012-01-20 10:00:54+00:00,0.0,0.0,mm,
