time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 01:38:32+00:00,0.0,0.0,mm,
2012-01-02 13:38:33+00:00,0.0,0.0,mm,
2012-01-03 01:38:35+00:00,0.0,0.0,mm,
2012-01-03 13:38:36+00:00,0.0,0.0,mm,
2012-01-04 01:38:38+00:00,0.0,0.0,mm,
2012-01-04 13:38:39+00:00,0.0,0.0,mm,
2012-01-05 01:38:40+00:00,0.0,0.0,mm,
2012-01-05 13:38:42+00:00,0.0,0.0,mm,
2012-01-06 01:38:43+00:00,0.0,0.0,mm,
2012-01-06 13:38:44+00:00,0.0,0.0,mm,
2012-01-07 01:38:45+00:00,0.0,0.0,mm,
2012-01-07 13:38:47+00:00,0.0,0.0,mm,
2012-01-08 01:38:48+00:00,0.0,0.0,mm,
2012-01-08 13:38:49+00:00,0.0,0.0,mm,
2012-01-09 01:38:51+00:00,0.0,0.0,mm,
2012-01-09 13:38:52+00:00,0.0,0.0,mm,
2012-01-10 01:38:54+00:00,0.0,0.0,mm,
2012-01-10 13:38:55+00:00,0.0,0.0,mm,
2012-01-11 01:38:56+00:00,0.0,0.0,mm,
2012-01-11 13:38:58+00:00,0.0,0.0,mm,
2012-01-12 01:38:59+00:00,0.0,0.0,mm,
2012-01-12 13:39:01+00:00,0.0,0.0,mm,
2012-01-13 01:39:02+00:00,0.0,0.0,mm,
2012-01-13 13:39:04+00:00,0.0,0.0,mm,
2012-01-14 01:39:06+00:00,0.0,0.0,mm,
2012-01-14 13:39:07+00:00,0.0,0.0,mm,
2012-01-15 01:39:09+00:00,0.0,0.0,mm,
2012-01-15 13:39:10+00:00,0.0,0.0,mm,
2012-01-16 01:39:12+00:00,0.0,0.0,mm,
2012-01-16 13:39:13+00:00,0.0,0.0,mm,
2012-01-17 01:39:14+00:00,0.0,0.0,mm,
2012-01-17 13:39:16+00:00,0.0,0.0,mm,
2012-01-18 01:39:17+00:00,0.0,0.0,mm,
2012-01-18 13:39:19+00:00,0.0,0.0,mm,
2012-01-19 01:39:20+00:00,0.0,0.0,mm,
2012-01-19 13:39:22+00:00,0.0,0.0,mm,
2012-01-20 01:39:24+00:00,0.0,0.0,mm,
2012-01-20 13:39:25+00:00,0.0,0.0,mm,
2012-01-21 01:39:27+00:00,0.0,0.0,mm,
2012-01-21 13:39:29+00:00,0.0,0.0,mm,
2012-01-22 01:39:31+00:00,0.0,0.0,mm,
2012-01-22 13:39:32+00:00,0.0,0.0,mm,
2012-01-22 18:42:24+00:00,0.04,1.016,mm,
2012-01-22 18:43:48+00:00,0.04,1.016,mm,
2012-01-22 18:46:04+00:00,0.04,1.016,mm,
2012-01-22 18:55:25+00:00,0.04,1.016,mm,
2012-01-23 01:39:34+00:00,0.0,0.0,mm,
