time_local,1010,16005,16006,16007,16008,16010,16011,16013,16014,16015,16016,16017,16018,16019,16020,16021,16022,16023,16024,16025,16026,16027,16028,16029,16030,16031,16032,16033,16034,16035,16036,16037,16038,16039,16042,16043,16045,16046,16047,16050,16051,16052,16053,16054,16055,16057,16058,16059,16060,16061,16062,16063,16064,16065,16066,16067,16068,16069,16070,16071,16072,16073,16074,16075,16076,16077,16078,16079,16080,16081,16082,16083,16085,16086,16088,16090,16093,16094,16095,16096,16098,1720,2420,2440,2460,2500,2520,2540,2650,2710,2720,2730,2740,2790,2840,2890,2900,3000,3600,3640,3680,3700,3720,3740,3760,3800,3810,3820,3880,4040,4060,4080,4160,4200,5100,5110,5170,5200,5400,5700,5800,5900,6000,7000,7060
2017-07-27 02:00:00-05:00,3.048,1.016,0.0,,,,,1.016,,1.016,,,,,,,,,,,,,,,1.016,2.032,,,,,,,,,,,,,,,1.016,,,,,1.016,,,1.016,,,1.016,1.016,1.016,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,0.254,0.0,,1.016,2.032,7.112,3.048,2.032,22.352,,,,,,1.016,,1.016,1.016,4.064,3.048,13.208,2.032,,,21.336,24.384,2.032,22.352,36.576,4.064,4.064,4.064,5.08,10.16,1.016,,0.0,3.048,1.016,,1.016,1.016,2.032,2.032,20.32
2017-07-27 03:00:00-05:00,9.144,,,,1.016,0.254,,,,,,,,,,,,,,,,,,,22.352,6.096,,,,,,,,,,1.016,,,0.0,1.016,,,,,,,1.016,,,,1.016,,,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,1.016,,,2.032,7.112,33.528,26.416,49.784,,,1.016,,,,1.016,1.016,1.016,54.864,29.464,50.8,35.56,31.496,32.512,25.4,64.008,47.752,54.864,67.056,4.064,4.064,4.064,11.176,26.416,,,,3.048,2.032,1.016,,1.016,2.032,1.016,22.352
2017-07-27 04:00:00-05:00,18.288,22.352,15.24,1.016,11.176,6.8580000000000005,11.176,10.16,2.032,6.096,6.096,7.112,3.048,6.096,4.064,2.032,2.032,2.032,2.032,2.032,2.032,4.064,6.096,10.16,67.056,17.272,3.048,1.016,1.016,3.048,3.048,1.016,1.778,2.032,3.048,3.048,3.048,2.032,2.032,20.32,21.336,21.336,10.16,17.272,5.08,4.064,10.16,14.224,13.208,4.064,13.208,12.192,17.272,12.192,3.048,2.032,3.048,3.048,3.048,3.048,3.048,3.048,3.048,4.064,1.016,3.048,2.032,3.048,8.128,4.064,4.064,2.032,2.032,2.032,1.016,14.224,7.112,16.256,14.224,14.224,6.8580000000000005,7.112,15.24,23.368,26.416,19.304,33.528,30.48,31.496,12.192,11.176,16.256,6.096,8.128,7.112,15.24,25.4,29.464,26.416,15.24,45.72,44.704,28.448,33.528,40.64,33.528,28.448,33.528,30.48,22.352,23.368,24.384,23.368,17.272,20.32,15.24,17.272,25.4,27.432,19.304,25.4,26.416,27.432,22.352,17.272
2017-07-27 05:00:00-05:00,1.016,2.032,4.064,7.112,2.032,1.778,2.032,4.064,11.176,5.08,6.096,6.096,8.128,3.048,4.064,10.16,6.096,6.096,8.128,10.16,6.096,9.144,8.128,3.048,23.368,62.992,7.112,13.208,3.048,3.048,3.048,6.096,5.334,6.096,4.064,3.048,3.048,4.064,5.08,,1.016,2.032,4.064,1.016,7.112,7.112,2.032,7.112,5.08,7.112,6.096,2.032,8.128,2.032,7.112,8.128,6.096,6.096,8.128,7.112,8.128,5.08,4.064,7.112,10.16,11.176,7.112,6.096,4.064,6.096,13.208,10.16,8.128,8.128,24.384,5.08,2.032,2.032,2.032,2.032,3.302,2.032,2.032,2.032,2.032,6.096,4.064,3.048,1.016,2.032,8.128,8.128,11.176,6.096,11.176,13.208,1.016,1.016,1.016,1.016,2.032,4.064,4.064,3.048,5.08,,1.016,,0.0,2.032,4.064,4.064,1.016,1.016,3.048,2.032,3.048,2.032,4.064,2.032,3.048,3.048,2.032,1.016,2.032
2017-07-27 06:00:00-05:00,,1.016,5.08,4.064,5.08,3.556,4.064,2.032,6.096,4.064,2.032,2.032,4.064,6.096,10.16,9.144,11.176,8.128,8.128,4.064,18.288,2.032,2.032,4.064,,9.144,2.032,6.096,4.064,3.048,4.064,5.08,4.064,5.08,15.24,14.224,12.192,5.08,4.064,1.016,,0.0,2.032,,2.032,4.064,,,1.016,3.048,1.016,,,,2.032,3.048,2.032,3.048,3.048,3.048,4.064,2.032,6.096,2.032,4.064,3.048,3.048,5.08,1.016,7.112,2.032,4.064,4.064,3.048,4.064,,3.048,3.048,5.08,6.096,4.318,4.064,4.064,12.192,4.064,,5.08,4.064,1.016,4.064,6.096,10.16,6.096,4.064,8.128,11.176,,,8.128,5.08,1.016,2.032,4.064,3.048,,4.064,3.048,3.048,6.096,6.096,8.128,7.112,1.016,11.176,8.128,4.064,4.064,,1.016,2.032,,,3.048,,0.0
2017-07-27 07:00:00-05:00,25.4,11.176,6.096,1.016,1.016,2.794,4.064,6.096,1.016,4.064,3.048,3.048,1.016,1.016,1.016,,1.016,1.016,,1.016,1.016,11.176,2.032,6.096,,,2.032,2.032,2.032,2.032,2.032,1.016,1.016,1.016,1.016,1.016,,2.032,1.016,19.304,23.368,18.288,7.112,20.32,3.048,10.16,15.24,12.192,15.24,12.192,9.144,20.32,11.176,22.352,9.144,1.016,2.032,7.112,19.304,6.096,19.304,7.112,26.416,17.272,1.016,4.064,7.112,22.352,6.096,28.448,17.272,1.016,2.032,1.016,2.032,15.24,6.096,6.096,7.112,5.08,3.048,,1.016,2.032,4.064,2.032,31.496,32.512,11.176,,,1.016,,1.016,,,16.256,16.256,32.512,31.496,23.368,26.416,34.544,29.464,16.256,19.304,28.448,17.272,13.208,4.064,2.032,2.032,20.32,17.272,2.032,1.016,3.048,15.24,9.144,8.128,10.16,13.208,5.08,18.288,19.304
2017-07-27 08:00:00-05:00,19.304,57.912,38.608,16.256,42.672,35.306,43.688,47.752,24.384,45.72,39.624,41.656,14.224,35.56,40.64,28.448,29.464,19.304,19.304,24.384,28.448,23.368,39.624,45.72,0.0,0.0,8.128,3.048,14.224,19.304,14.224,14.224,12.446,16.256,30.48,23.368,42.672,13.208,19.304,44.704,44.704,54.864,52.832,54.864,41.656,43.688,62.992,69.088,64.008,40.64,55.88,65.024,65.024,54.864,33.528,15.24,8.128,18.288,25.4,19.304,22.352,11.176,11.176,45.72,8.128,8.128,9.144,3.048,5.08,2.032,1.016,3.048,7.112,15.24,2.032,66.04,41.656,46.736,45.72,38.608,33.274,37.592,41.656,46.736,50.8,9.144,12.192,6.096,5.08,30.48,22.352,34.544,48.768,13.208,47.752,53.848,39.624,45.72,2.032,5.08,6.096,8.128,5.08,7.112,6.096,6.096,1.016,3.048,4.064,61.976,65.024,65.024,30.48,4.064,53.848,49.784,56.896,45.72,54.864,32.512,51.816,49.784,48.768,33.528,5.08
2017-07-27 09:00:00-05:00,6.096,42.672,55.88,39.624,53.848,28.702,60.96,50.8,39.624,60.96,50.8,54.864,36.576,60.96,48.768,48.768,48.768,67.056,39.624,52.832,52.832,64.008,66.04,58.928,,,38.608,15.24,27.432,39.624,23.368,36.576,47.244,50.8,69.088,69.088,56.896,33.528,34.544,36.576,30.48,35.56,41.656,26.416,40.64,57.912,31.496,46.736,47.752,44.704,40.64,31.496,28.448,27.432,36.576,38.608,27.432,36.576,36.576,38.608,33.528,39.624,44.704,51.816,15.24,7.112,10.16,16.256,,14.224,2.032,7.112,29.464,26.416,6.096,26.416,54.864,59.944,57.912,54.864,41.148,41.656,35.56,27.432,19.304,9.144,3.048,1.016,8.128,34.544,25.4,20.32,20.32,16.256,17.272,15.24,28.448,42.672,,,3.048,2.032,1.016,2.032,7.112,1.016,,1.016,3.048,8.128,9.144,9.144,7.112,,30.48,40.64,34.544,22.352,32.512,43.688,35.56,31.496,21.336,36.576,5.08
2017-07-27 10:00:00-05:00,3.048,5.08,2.032,31.496,14.224,9.652,10.16,8.128,18.288,39.624,23.368,23.368,36.576,16.256,23.368,20.32,21.336,32.512,20.32,17.272,24.384,3.048,17.272,12.192,,,39.624,37.592,87.376,74.168,76.2,48.768,38.608,51.816,27.432,26.416,34.544,61.976,61.976,2.032,1.016,1.016,2.032,,19.304,2.032,5.08,4.064,12.192,3.048,8.128,3.048,1.016,,16.256,31.496,28.448,17.272,5.08,18.288,5.08,23.368,2.032,,18.288,15.24,9.144,5.08,5.08,8.128,2.032,1.016,16.256,31.496,5.08,,8.128,12.192,11.176,5.08,16.002,17.272,28.448,11.176,11.176,7.112,1.016,,5.08,26.416,13.208,9.144,10.16,16.256,10.16,20.32,1.016,5.08,1.016,1.016,3.048,2.032,1.016,3.048,3.048,,3.048,1.016,1.016,14.224,16.256,15.24,3.048,,13.208,20.32,14.224,1.016,6.096,5.08,9.144,7.112,6.096,2.032,6.096
2017-07-27 11:00:00-05:00,2.032,2.032,1.016,1.016,,0.254,1.016,,1.016,1.016,,1.016,,,1.016,1.016,,,,1.016,1.016,2.032,2.032,,,,4.064,17.272,7.112,2.032,5.08,1.016,0.254,,1.016,,1.016,7.112,1.016,1.016,2.032,2.032,1.016,2.032,1.016,1.016,,1.016,1.016,,2.032,,1.016,1.016,1.016,,,,,,,,,1.016,1.016,,1.016,,,,,2.032,10.16,,10.16,1.016,1.016,2.032,2.032,1.016,0.254,,2.032,4.064,9.144,5.08,,1.016,,2.032,6.096,4.064,8.128,13.208,13.208,9.144,9.144,2.032,,,,,,,,1.016,,,,3.048,1.016,2.032,0.0,1.016,3.048,2.032,2.032,10.16,7.112,2.032,1.016,5.08,8.128,1.016,3.048
2017-07-27 12:00:00-05:00,,,,,1.016,0.254,,,,,1.016,,,,,,,,,,,,,0.0,,,,,,,,,0.254,,,,,,,,,,,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,,,,,,,,9.144,,,,,,,,0.0,,,,,,,,,,0.0,1.016,,,,,,,,,,,,
