event_start,event_end,corr_a_km,corr_b,stations_selected,required_positive_count,positive_count_percentile,min_positive_count_floor,max_missing_fraction,min_pair_overlap
2014-08-06 12:00:00-05:00,2014-08-07 12:00:00-05:00,339.0237250797232,0.4579938876303612,"1010,16005,16006,16007,16008,16010,16011,16013,16015,16016,16017,16018,16019,16020,16021,16022,16023,16024,16025,16026,16027,16028,16029,16035,16037,16038,16039,16040,16042,16043,16044,16045,16049,16050,16051,16052,16053,16054,16055,16057,16058,16059,16061,16062,16063,16064,16065,16066,16069,16070,16071,16072,16073,16074,16075,16093,16094,16095,16096,1720,2420,2440,2460,2500,2520,2600,2610,2620,2630,2640,2650,2700,2710,2720,2730,2740,2790,2800,2840,2890,2900,3000,3640,3690,3740,3760,3810,3880,4060,4150,4160,4200,5100,5170,5200,5400,5600,5700,5800,5900,6000,7000,7010,7020,7030,7060",7,25.0,1,0.7,3
