time_local,1010,16005,16006,16007,16008,16010,16011,16013,16014,16015,16016,16017,16018,16019,16020,16021,16022,16023,16024,16025,16026,16027,16028,16029,16030,16032,16033,16034,16035,16036,16037,16038,16039,16040,16042,16043,16044,16045,16046,16047,16048,16049,16051,16052,16053,16054,16055,16057,16058,16059,16060,16061,16062,16063,16064,16066,16067,16068,16069,16070,16071,16072,16073,16074,16075,16076,16077,16078,16079,16080,16081,16082,16083,16084,16085,16086,16087,16088,16090,16093,16094,16095,16096,16098,1720,2420,2440,2460,2500,2520,2600,2610,2640,2710,2730,2740,2790,2900,3000,3600,3620,3640,3700,3720,3740,3760,3770,3820,3880,3900,3920,3980,4040,4080,4150,4160,4200,5100,5110,5200,5400,5600,5700,5800,5900,7060
2019-06-23 10:00:00-05:00,15.24,1.016,2.032,2.032,2.032,1.27,1.016,2.032,1.016,1.016,1.016,2.032,2.032,2.032,3.048,2.032,2.032,2.032,1.016,1.016,2.032,2.032,1.016,2.032,3.048,3.048,4.064,1.016,2.032,2.032,3.048,2.54,3.048,1.016,,2.032,1.016,1.016,4.064,2.032,2.032,1.016,,1.016,2.032,1.016,3.048,1.016,1.016,2.032,1.016,2.032,2.032,1.016,3.048,3.048,2.032,3.048,6.096,3.048,4.064,3.048,4.064,3.048,1.016,3.048,4.064,3.048,2.032,3.048,4.064,3.048,2.032,2.032,3.048,3.048,,4.064,1.016,2.032,1.016,2.032,2.032,1.27,42.672,20.32,23.368,16.256,24.384,2.032,4.064,1.016,7.112,20.32,18.288,22.352,25.4,20.32,12.192,2.032,1.016,3.048,2.032,4.064,3.048,8.128,11.176,4.064,3.048,4.064,5.08,3.048,21.336,12.192,2.032,22.352,5.08,28.448,24.384,23.368,26.416,23.368,20.32,22.352,24.384,6.096
2019-06-23 11:00:00-05:00,8.128,,,,,,,,,,,,,,,,,,,,1.016,,,,,1.016,,,,,,,,,6.096,,,1.016,,,,,1.016,1.016,1.016,1.016,,0.0,,,1.016,,0.0,,,,,,2.032,2.032,1.016,2.032,1.016,2.032,1.016,3.048,4.064,4.064,1.016,3.048,2.032,1.016,4.064,2.032,,,3.048,1.016,1.016,,1.016,,,,16.256,8.128,9.144,7.112,9.144,6.096,5.08,5.08,7.112,7.112,9.144,12.192,6.096,7.112,8.128,7.112,2.032,4.064,6.096,5.08,4.064,13.208,10.16,4.064,6.096,4.064,9.144,8.128,8.128,9.144,1.016,9.144,2.032,8.128,7.112,8.128,7.112,6.096,6.096,7.112,8.128,5.08
2019-06-23 12:00:00-05:00,1.016,1.016,1.016,10.16,,1.016,1.016,1.016,6.096,1.016,4.064,4.064,10.16,1.016,1.016,4.064,4.064,4.064,6.096,8.128,2.032,3.048,5.08,1.016,1.016,16.256,4.064,,,,6.096,0.508,,,19.304,,,,3.048,,,,2.032,,2.032,1.016,7.112,6.096,5.08,3.048,6.096,6.096,3.048,5.08,2.032,8.128,9.144,11.176,12.192,7.112,11.176,8.128,16.256,6.096,5.08,14.224,14.224,9.144,7.112,20.32,6.096,11.176,20.32,20.32,18.288,7.112,25.4,14.224,2.032,1.016,1.016,1.016,,0.762,2.032,2.032,2.032,2.032,3.048,3.048,2.032,3.048,2.032,3.048,3.048,3.048,2.032,2.032,1.016,2.032,1.016,3.048,3.048,2.032,3.048,3.048,3.048,2.032,2.032,2.032,2.032,3.048,2.032,3.048,2.032,2.032,5.08,2.032,3.048,3.048,2.032,2.032,2.032,2.032,2.032,2.032
2019-06-23 13:00:00-05:00,2.032,18.288,22.352,20.32,26.416,25.908,26.416,26.416,24.384,31.496,24.384,25.4,18.288,23.368,28.448,28.448,22.352,25.4,21.336,22.352,24.384,21.336,19.304,27.432,20.32,14.224,24.384,20.32,17.272,24.384,23.368,20.32,19.304,19.304,6.096,27.432,20.32,18.288,20.32,25.4,27.432,17.272,17.272,17.272,21.336,12.192,14.224,12.192,8.128,14.224,12.192,11.176,15.24,7.112,15.24,12.192,20.32,15.24,13.208,7.112,14.224,6.096,14.224,5.08,8.128,13.208,11.176,6.096,4.064,9.144,5.08,5.08,8.128,16.256,20.32,18.288,12.192,17.272,17.272,20.32,22.352,35.56,25.4,22.098,2.032,1.016,1.016,1.016,,1.016,1.016,1.016,,,1.016,1.016,,0.0,,,1.016,,,,1.016,1.016,1.016,,,,1.016,1.016,2.032,,,1.016,,0.0,,,1.016,0.0,,,,
2019-06-23 14:00:00-05:00,,7.112,8.128,6.096,8.128,7.112,7.112,7.112,5.08,10.16,7.112,7.112,5.08,7.112,8.128,7.112,7.112,7.112,6.096,6.096,9.144,7.112,7.112,7.112,8.128,4.064,7.112,8.128,9.144,8.128,7.112,6.096,6.096,9.144,1.016,9.144,8.128,9.144,7.112,9.144,9.144,9.144,7.112,5.08,8.128,6.096,5.08,5.08,5.08,5.08,6.096,5.08,6.096,4.064,6.096,5.08,5.08,5.08,4.064,4.064,5.08,5.08,6.096,3.048,5.08,6.096,6.096,5.08,4.064,5.08,5.08,5.08,6.096,6.096,6.096,5.08,6.096,6.096,6.096,6.096,8.128,10.16,8.128,7.112,,,,,,,,,1.016,,,,,,,,,,,,0.0,,,,,1.016,,0.0,,,1.016,,,,,,,,,,,
2019-06-23 15:00:00-05:00,,3.048,2.032,2.032,2.032,2.286,2.032,2.032,3.048,3.048,1.016,2.032,2.032,2.032,1.016,2.032,2.032,2.032,2.032,2.032,2.032,1.016,2.032,3.048,2.032,2.032,1.016,2.032,3.048,1.016,2.032,1.778,1.016,2.032,,2.032,2.032,2.032,2.032,2.032,2.032,3.048,2.032,2.032,2.032,3.048,2.032,2.032,1.016,2.032,2.032,2.032,2.032,2.032,3.048,2.032,2.032,2.032,3.048,2.032,2.032,2.032,2.032,1.016,2.032,2.032,1.016,2.032,2.032,2.032,1.016,1.016,2.032,1.016,2.032,2.032,1.016,2.032,3.048,3.048,2.032,3.048,2.032,2.032,0.0,,,,,,,,,,,,,,1.016,,2.032,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23 16:00:00-05:00,,,,,1.016,0.508,,,0.0,1.016,1.016,0.0,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,1.016,1.016,1.016,,,,,,,,1.016,,,,,,0.0,,,,,,1.016,1.016,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,1.016,0.0,,1.016,0.254,,0.0,,,,0.0,,0.0,,,,,,,,1.016,1.016,,,1.016,,,,1.016,,,0.0,,,,1.016,,,,,,,,,0.0,,
2019-06-23 17:00:00-05:00,0.0,,,0.0,,0.0,,,,,,,,,1.016,,,,,1.016,,,0.0,,,,0.0,0.0,,0.0,,,,1.016,,,,,,,,,,,,,,,,,,,,,,,,1.016,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,1.016,,0.0,,,,,,,,,,,,,,,,,,,1.016,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,
2019-06-23 18:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.016,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0
2019-06-23 19:00:00-05:00,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.016,,0.0,,,,,,,,,
2019-06-23 20:00:00-05:00,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,,,0.0,,,,,,,,,,
