station_1,station_2,distance_km,correlation,n_overlap,pos_frac_1,pos_frac_2,miss_frac_1,miss_frac_2
3620,3600,1.4155288875276528,0.9512035691745454,9,0.8888888888888888,1.0,0.55,0.5
3620,2540,9.844914389429565,0.6507815871184887,6,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,2520,12.308294855311967,0.7885728771749843,8,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,3810,4.882184901611277,0.9453788052887951,8,0.8888888888888888,1.0,0.55,0.45
3620,3770,20.80403273186744,0.6199456440988759,7,0.8888888888888888,1.0,0.55,0.55
3620,16048,53.07095396346315,-0.35802880419019906,7,0.8888888888888888,1.0,0.55,0.55
3620,16035,56.34208376763955,-0.2717580157087465,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,16040,53.49698170114927,-0.2853505500025687,6,0.8888888888888888,0.8888888888888888,0.55,0.55
3620,16049,49.60938762482338,-0.3104327525559951,6,0.8888888888888888,0.9,0.55,0.5
3620,2800,47.86071717257522,-0.3020827139448478,6,0.8888888888888888,1.0,0.55,0.55
3620,2710,38.0461812912521,-0.022865730785106588,6,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,2420,35.82917024287033,-0.10101992181558532,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,5110,32.844715507151875,-0.13528856616144846,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,2440,31.84772720018064,0.05015147925959813,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,2460,29.43556817065566,-0.17679274269013598,8,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,4080,30.987354330125942,-0.20580771541381881,8,0.8888888888888888,0.8571428571428571,0.55,0.3
3620,4060,30.71084826631733,-0.21723553830467995,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,4040,29.616266820508013,-0.1322258771448531,9,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,4160,23.100342525726408,0.21999417410712,8,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,2500,25.06956844726054,0.1798613478017473,7,0.8888888888888888,1.0,0.55,0.4
3620,16093,33.00249513317577,-0.14941696212015323,7,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16094,32.413989578625824,0.04648485077327584,8,0.8888888888888888,0.9333333333333333,0.55,0.25
3620,5700,29.634918330495157,-0.09836088761510901,9,0.8888888888888888,0.9333333333333333,0.55,0.25
3620,5800,28.518929303906404,0.19730676457396373,7,0.8888888888888888,1.0,0.55,0.35
3620,5900,27.896514797946868,-0.2221090104098367,7,0.8888888888888888,1.0,0.55,0.4
3620,5170,31.878485440967236,-0.08792540563392602,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,5100,31.117378211950246,0.021552732319518986,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,5200,25.306110761286803,-0.07710582990263899,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,5400,28.140576723907227,-0.08739791057168066,9,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,6000,29.24559245761994,-0.13180580560853322,8,0.8888888888888888,1.0,0.55,0.4
3620,16087,67.27070566511418,-0.32865334115938005,5,0.8888888888888888,0.875,0.55,0.6
3620,16084,64.4222800477808,-0.613268463011912,5,0.8888888888888888,0.8,0.55,0.5
3620,16085,56.805550509921474,-0.4079051993031343,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16088,61.46112318255528,-0.31441334030886836,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,16086,50.83200634420019,-0.43227795585637935,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16068,49.986589777739745,-0.3206805564446061,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16073,48.8581431028158,-0.24177320046714074,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16071,47.17453681546372,-0.3545820294609788,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16069,47.448440735869674,-0.33180945577515664,7,0.8888888888888888,1.0,0.55,0.45
3620,16070,44.51781764868004,0.02815483656111336,7,0.8888888888888888,1.0,0.55,0.45
3620,16072,44.88646876863374,0.054999103816547254,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16074,42.82627679165852,0.37705798972132754,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16037,51.86950928879121,-0.3422710140148391,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16038,52.08264786441672,-0.33117501174598457,7,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16039,52.32235975196523,-0.32931723887497555,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,3640,2.7125980817204036,0.7927554682391087,8,0.8888888888888888,1.0,0.55,0.5
3620,2610,11.928133194959672,0.7717957528438277,7,0.8888888888888888,0.8888888888888888,0.55,0.55
3620,3720,6.403634139923678,0.7759384002347556,8,0.8888888888888888,1.0,0.55,0.5
3620,3860,11.159630723741587,0.9947545395568697,7,0.8888888888888888,0.8181818181818182,0.55,0.45
3620,16018,50.362202395709076,-0.34437929582715254,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16007,48.598837598292754,-0.40693561381264204,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16014,45.323641497613245,-0.4206076833569905,8,0.8888888888888888,1.0,0.55,0.35
3620,16028,41.273627381875166,-0.31365996254678075,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16017,40.04724625722299,-0.17954463666885634,8,0.8888888888888888,1.0,0.55,0.35
3620,16016,40.302126808542305,-0.1972053530733858,8,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16015,40.219056059323044,-0.31328260033983796,7,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16098,39.47588209341267,-0.16389581990692043,8,0.8888888888888888,1.0,0.55,0.25
3620,16013,38.883029426519315,-0.030614056511627026,8,0.8888888888888888,1.0,0.55,0.35
3620,16011,38.99627376737438,-0.055103535995439816,8,0.8888888888888888,1.0,0.55,0.35
3620,16006,35.27289882242157,0.1232611553343976,8,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16096,35.36945071996892,0.0815281775333559,8,0.8888888888888888,1.0,0.55,0.3
3620,16029,39.75567308324696,-0.054280849265191784,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16010,37.73800776801748,-0.2794921556342762,9,0.8888888888888888,1.0,0.55,0.2
3620,16008,39.73891844900429,-0.30881552163189185,8,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16095,35.306225315058164,0.03822635673832847,8,0.8888888888888888,0.9333333333333333,0.55,0.25
3620,2790,36.29251117328829,-0.33867472046146213,7,0.8888888888888888,1.0,0.55,0.4
3620,1720,38.611762747737835,-0.35966628406130435,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16083,60.02152753602911,-0.17193992712681377,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16080,58.179060222841066,-0.2739714105999241,7,0.8888888888888888,1.0,0.55,0.5
3620,16076,54.87995893970766,-0.5417806439154337,7,0.8888888888888888,1.0,0.55,0.4
3620,16077,55.191106937257864,-0.3962520035240403,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,16082,56.73266201011458,0.38031270210021895,7,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16078,52.77445738882158,-0.26838205350853245,7,0.8888888888888888,1.0,0.55,0.4
3620,16081,49.23454318914347,0.437895474487812,7,0.8888888888888888,1.0,0.55,0.35
3620,16079,47.46466710509959,0.41910523734554656,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,2730,37.59652232848715,-0.4069426890093367,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,2720,38.74713725952755,0.09604435107413153,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,2890,36.260994342408104,-0.3009819329737054,8,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,2740,39.861696791222336,-0.16900533898637182,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,2840,40.06882456773053,-0.19545526622306028,6,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,4200,7.1914839198007385,0.8895949839908452,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,4000,15.456142786216162,0.8705958939795144,7,0.8888888888888888,0.9,0.55,0.5
3620,3920,15.41717540529516,0.954966327930681,7,0.8888888888888888,0.8181818181818182,0.55,0.45
3620,16067,49.5466733429259,-0.3619286971518336,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,16055,43.001717168471465,-0.20965153504125578,8,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16066,42.97231382398164,-0.15142588065168452,8,0.8888888888888888,1.0,0.55,0.3
3620,16057,39.20500572367303,-0.17254428138780872,7,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16061,38.759437940938064,-0.045069488750456244,8,0.8888888888888888,1.0,0.55,0.4
3620,16075,38.19431867762818,-0.04125027851168744,7,0.8888888888888888,1.0,0.55,0.4
3620,16065,34.76006289394019,0.06111676640686945,6,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16064,32.64972147539576,0.01920674791227393,7,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,16062,35.29230586954195,-0.18852218419143318,9,0.8888888888888888,0.9375,0.55,0.2
3620,16059,34.28562525074618,-0.03481684531301345,7,0.8888888888888888,1.0,0.55,0.35
3620,16060,35.16609607104722,0.026085051427730033,8,0.8888888888888888,0.9333333333333333,0.55,0.25
3620,16058,35.046554257642434,-0.21342916183097096,8,0.8888888888888888,1.0,0.55,0.4
3620,16063,34.87168678217397,0.03670815210937509,7,0.8888888888888888,1.0,0.55,0.4
3620,3700,11.717148301782595,0.7758562458330085,8,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,2620,15.054311947578144,0.4184250335801713,6,0.8888888888888888,0.8,0.55,0.5
3620,2600,5.016410146139531,0.8244783818138509,7,0.8888888888888888,1.0,0.55,0.6
3620,2650,15.540112579286975,0.9632340635832627,8,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,3980,15.0393052962017,0.8603810732996351,8,0.8888888888888888,0.8181818181818182,0.55,0.45
3620,2630,13.309483450783755,0.6049390704979346,8,0.8888888888888888,0.9,0.55,0.5
3620,2640,13.452277437497795,0.9869818813157172,8,0.8888888888888888,0.8181818181818182,0.55,0.45
3620,16030,48.563387764339744,-0.46111909966516584,7,0.8888888888888888,1.0,0.55,0.45
3620,16043,48.837701130741436,-0.4603073126589211,8,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,16042,49.228521152443776,-0.45420792079207917,7,0.8888888888888888,1.0,0.55,0.5
3620,16044,48.52659031011927,-0.29296420511336707,6,0.8888888888888888,0.8888888888888888,0.55,0.55
3620,16045,47.79374049667481,-0.31557270623927,6,0.8888888888888888,1.0,0.55,0.5
3620,3820,8.330978622191434,0.97115781005457,6,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,3800,8.060302190411967,0.9896081717248972,6,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,4150,6.267860438247203,0.9932538344498607,7,0.8888888888888888,0.7777777777777778,0.55,0.55
3620,3740,7.918143231075754,0.8083639765164194,9,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,3900,12.179139976786995,0.9926590395278768,5,0.8888888888888888,1.0,0.55,0.6
3620,3680,12.848059565510011,0.9006167297067216,9,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,3880,8.67316987878399,0.9887728127688806,8,0.8888888888888888,0.8461538461538461,0.55,0.35
3620,7000,23.852792067757957,-0.07654796584367968,8,0.8888888888888888,1.0,0.55,0.3
3620,7060,17.27185206048861,0.8501355184624355,9,0.8888888888888888,0.9285714285714286,0.55,0.3
3620,7050,24.582651653414,-0.09723264294555749,4,0.8888888888888888,0.875,0.55,0.6
3620,3940,13.265720056623328,0.981933639605397,7,0.8888888888888888,0.9,0.55,0.5
3620,3760,20.132223149420838,0.6699729301275241,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,3690,3.4442064241942143,0.7728327151496113,7,0.8888888888888888,0.8,0.55,0.5
3620,16025,46.115180441511185,-0.44441693482556327,7,0.8888888888888888,1.0,0.55,0.4
3620,16023,49.006474156926934,-0.43444123018249536,7,0.8888888888888888,1.0,0.55,0.45
3620,16024,47.516856366531066,-0.39806691810877876,6,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16021,46.625984025926634,-0.28549807346689654,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16022,46.26180521449875,-0.37466756315566213,8,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16026,47.01064312616324,-0.5878703234620585,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16027,43.91524869526171,-0.16885772423695267,6,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16020,44.5929694138307,-0.3997744862528407,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16019,42.521168603771414,-0.3079931580079915,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16053,32.3655442535209,-0.023818541771444022,8,0.8888888888888888,1.0,0.55,0.3
3620,16090,31.89192012309206,-0.03734630167989509,6,0.8888888888888888,1.0,0.55,0.4
3620,16052,30.212483401990077,0.25992526793264387,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16054,28.806279873536322,0.10602640386225186,6,0.8888888888888888,1.0,0.55,0.45
3620,16051,27.358020016543975,0.3634566375097036,7,0.8888888888888888,1.0,0.55,0.35
3620,3000,25.60409701479108,-0.10523129929283087,8,0.8888888888888888,1.0,0.55,0.3
3620,2900,24.224596553858703,-0.09744916764749903,8,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,1010,21.278726035372067,0.21167562702707113,7,0.8888888888888888,0.9230769230769231,0.55,0.35
3620,16032,55.399990442586315,-0.27934566088050566,7,0.8888888888888888,0.9166666666666666,0.55,0.4
3620,16033,59.757633148019565,-0.3681095954753972,7,0.8888888888888888,1.0,0.55,0.5
3620,16031,58.879456973228756,-0.2711851328895423,7,0.8888888888888888,1.0,0.55,0.5
3620,16046,56.302310349583024,-0.30006757516112,7,0.8888888888888888,1.0,0.55,0.5
3620,16036,56.74586764483431,-0.2711335078837142,7,0.8888888888888888,0.9090909090909091,0.55,0.45
3620,16047,54.10137733463724,-0.3350136293104897,8,0.8888888888888888,0.9090909090909091,0.55,0.45
