2016-04-26 16:00:00-05:00,,1.016,,2.032,1.778,2.032,1.016,1.016,1.016,1.016,2.032,1.016,1.016,2.032,1.016,,2.032,2.032,0.254,1.016,1.016,1.016,1.016,,,,,1.016,,0.0,0.0,,,,,,1.016,,1.016,1.016,,,,1.016,1.016,1.016,,1.016,1.016,,,,1.016,1.016,1.016,2.032,1.016,1.016,,,1.016,1.016,3.048,1.016,1.016,,,,,,,,,1.016,1.016,1.016,2.032,2.032,,1.016,4.064,,,,,1.016,,1.016,,,,1.016,,,0.0,,0.0,0.0,,1.016,,,,2.032,2.032,2.032,,,,2.032,1.016,1.016,,1.016,,1.016,1.016,,1.016,,,0.0,1.016,,
2016-04-26 17:00:00-05:00,,0.0,,,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1.016,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,,0.0,,,,,,,,,,0.0,,,,,
2016-04-26 18:00:00-05:00,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
2016-04-26 19:00:00-05:00,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,1.016,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,1.016,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,
2016-04-26 20:00:00-05:00,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,1.016,,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.016
2016-04-26 21:00:00-05:00,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
2016-04-26 22:00:00-05:00,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.016,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26 23:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2.032
2016-04-27 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.016,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.016
2016-04-27 01:00:00-05:00,,,,,,,,,,1.016,,,,,,,,,,,,,,,,,,,1.016,1.016,1.016,,,,1.016,,1.016,,,,2.032,3.048,1.016,3.048,1.016,1.016,1.016,2.032,2.032,1.016,1.016,,1.016,1.016,0.0,,,,,,,,,1.016,0.0,,,,,,,,,,0.0,0.0,,,,,,1.016,1.016,1.016,0.0,,0.0,,,1.016,,,,,,0.0,1.016,,,,0.0,,,,,,0.0,1.016,,,,,,,1.016,,,,1.016,1.016,1.016,0.254,,,2.032
2016-04-27 02:00:00-05:00,,,,,,,,,,1.016,,,,,,2.032,,,0.254,,,,,2.032,1.016,2.032,6.096,1.016,1.016,1.016,2.032,2.032,1.016,2.032,2.032,7.112,5.08,,,1.016,,3.048,,3.048,,4.064,2.032,,,3.048,10.16,10.16,4.064,,,,,3.048,,,,,0.0,,,,1.016,20.32,1.016,,,1.016,,,,,,0.0,,,,,,10.16,13.208,6.096,10.16,,19.304,9.144,3.048,,,12.192,15.24,10.16,7.112,18.288,5.08,0.0,1.016,,,,,,12.192,,7.112,,,,,,,,0.0,0.0,,14.224,3.048,15.494,3.048,23.368,1.016
2016-04-27 03:00:00-05:00,0.0,,,10.16,,,,10.16,,,12.192,1.016,5.08,5.08,,1.016,,,1.27,,,,,,,,,12.192,,6.096,1.016,4.064,9.144,1.016,6.096,,23.368,22.352,16.256,19.304,24.384,19.304,26.416,26.416,28.448,29.464,18.288,20.32,20.32,37.592,28.448,46.736,27.432,17.272,16.256,14.224,10.16,,,,,,,,,1.016,3.048,6.096,4.064,1.016,1.016,,,,,,,,,,,,,2.032,3.048,2.032,1.016,,6.096,4.064,4.064,,,3.048,2.032,1.016,,2.032,,,,,,,,,1.016,,2.032,,,0.0,0.0,,0.0,,,,0.0,,1.016,9.906,,,2.032
2016-04-27 04:00:00-05:00,21.336,37.592,38.608,28.448,43.942,38.608,43.688,36.576,53.848,59.944,28.448,36.576,37.592,47.752,29.464,47.752,39.624,32.512,30.734,42.672,31.496,26.416,28.448,35.56,36.576,40.64,35.56,18.288,5.08,23.368,33.528,22.352,20.32,42.672,22.352,45.72,14.224,16.256,21.336,16.256,12.192,9.144,16.256,10.16,18.288,9.144,22.352,17.272,17.272,13.208,15.24,15.24,17.272,19.304,19.304,19.304,20.32,44.704,40.64,29.464,40.64,44.704,15.24,18.288,24.384,11.176,15.24,23.368,6.096,1.016,7.112,29.464,25.4,18.288,20.32,7.112,20.32,16.256,22.352,9.144,7.112,42.672,28.448,21.336,20.32,7.112,18.288,17.272,23.368,23.368,20.32,11.176,9.144,24.384,22.352,25.4,27.432,24.384,24.384,14.224,15.24,8.128,6.096,19.304,18.288,19.304,26.416,26.416,34.544,32.512,32.512,21.336,30.48,38.608,36.576,34.544,40.64,46.736,23.368,30.48,32.512,17.526,26.416,30.48,
2016-04-27 05:00:00-05:00,5.08,4.064,4.064,3.048,2.794,3.048,2.032,3.048,4.064,4.064,3.048,2.032,2.032,2.032,2.032,4.064,3.048,2.032,1.778,3.048,3.048,2.032,2.032,1.016,5.08,4.064,4.064,3.048,5.08,6.096,5.08,6.096,4.064,4.064,6.096,5.08,7.112,5.08,4.064,4.064,4.064,5.08,3.048,6.096,4.064,6.096,5.08,4.064,4.064,4.064,7.112,7.112,5.08,5.08,3.048,3.048,2.032,4.064,4.064,12.192,4.064,4.064,4.064,7.112,14.224,15.24,13.208,11.176,23.368,27.432,23.368,9.144,10.16,4.064,5.08,,13.208,9.144,2.032,16.256,15.24,6.096,5.08,5.08,6.096,2.032,8.128,13.208,8.128,11.176,12.192,14.224,19.304,6.096,7.112,6.096,6.096,6.096,6.096,11.176,11.176,18.288,6.096,13.208,15.24,14.224,5.08,11.176,9.144,5.08,4.064,3.048,5.08,4.064,4.064,4.064,5.08,5.08,4.064,4.064,5.08,2.286,2.032,6.096,4.064
2016-04-27 06:00:00-05:00,4.064,0.0,4.064,3.048,3.81,4.064,4.064,5.08,4.064,4.064,4.064,4.064,5.08,3.048,4.064,3.048,5.08,7.112,4.572,3.048,5.08,4.064,5.08,0.0,4.064,4.064,4.064,5.08,3.048,4.064,4.064,4.064,5.08,4.064,4.064,5.08,4.064,4.064,4.064,5.08,5.08,4.064,6.096,4.064,6.096,4.064,4.064,4.064,5.08,5.08,5.08,5.08,4.064,4.064,5.08,5.08,4.064,4.064,4.064,4.064,3.048,5.08,3.048,4.064,4.064,4.064,5.08,5.08,4.064,4.064,5.08,4.064,4.064,4.064,4.064,1.016,5.08,4.064,4.064,2.032,3.048,3.048,3.048,5.08,6.096,6.096,6.096,4.064,6.096,5.08,4.064,4.064,4.064,5.08,5.08,4.064,5.08,5.08,4.064,5.08,4.064,5.08,2.032,4.064,4.064,4.064,5.08,5.08,6.096,4.064,4.064,3.048,3.048,3.048,4.064,3.048,3.048,4.064,3.048,5.08,3.048,,4.064,4.064,
2016-04-27 07:00:00-05:00,9.144,4.064,6.096,5.08,6.35,7.112,5.08,7.112,6.096,6.096,6.096,5.08,5.08,7.112,7.112,7.112,5.08,8.128,5.08,3.048,8.128,3.048,7.112,5.08,6.096,6.096,6.096,6.096,8.128,6.096,6.096,8.128,6.096,7.112,7.112,6.096,6.096,7.112,6.096,7.112,7.112,5.08,6.096,6.096,7.112,7.112,7.112,6.096,6.096,6.096,6.096,8.128,8.128,7.112,6.096,5.08,6.096,6.096,4.064,3.048,7.112,6.096,8.128,6.096,9.144,12.192,10.16,10.16,10.16,10.16,12.192,8.128,9.144,7.112,7.112,8.128,8.128,8.128,6.096,10.16,11.176,7.112,7.112,8.128,9.144,8.128,7.112,11.176,10.16,9.144,9.144,10.16,11.176,7.112,7.112,7.112,7.112,7.112,8.128,10.16,10.16,14.224,5.08,7.112,7.112,9.144,5.08,6.096,8.128,7.112,7.112,8.128,6.096,5.08,5.08,5.08,7.112,8.128,7.112,6.096,7.112,,7.112,7.112,
2016-04-27 08:00:00-05:00,4.064,2.032,6.096,7.112,5.334,6.096,6.096,6.096,5.08,6.096,7.112,8.128,6.096,7.112,6.096,6.096,6.096,6.096,6.35,6.096,6.096,6.096,5.08,2.032,6.096,6.096,5.08,7.112,6.096,7.112,6.096,6.096,6.096,7.112,7.112,6.096,7.112,6.096,8.128,6.096,6.096,5.08,7.112,6.096,8.128,5.08,7.112,6.096,5.08,6.096,4.064,5.08,5.08,4.064,7.112,6.096,6.096,5.08,6.096,3.048,5.08,7.112,4.064,4.064,4.064,4.064,4.064,4.064,4.064,3.048,4.064,4.064,4.064,5.08,5.08,4.064,4.064,5.08,5.08,4.064,5.08,5.08,5.08,3.048,3.048,4.064,3.048,3.048,3.048,4.064,4.064,3.048,3.048,4.064,4.064,3.048,6.096,5.08,4.064,3.048,3.048,3.048,1.016,4.064,4.064,3.048,5.08,4.064,5.08,5.08,5.08,4.064,5.08,5.08,5.08,4.064,5.08,4.064,2.032,6.096,5.08,,6.096,5.08,1.016
2016-04-27 09:00:00-05:00,2.032,1.016,3.048,2.032,1.524,3.048,2.032,3.048,3.048,2.032,1.016,2.032,3.048,2.032,2.032,3.048,2.032,4.064,2.032,3.048,3.048,3.048,3.048,0.0,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,1.016,2.032,2.032,2.032,1.016,2.032,1.016,2.032,1.016,1.016,1.016,1.016,,1.016,1.016,1.016,1.016,2.032,3.048,2.032,2.032,2.032,3.048,3.048,3.048,3.048,3.048,3.048,2.032,2.032,3.048,3.048,2.032,3.048,2.032,2.032,2.032,2.032,3.048,3.048,3.048,2.032,4.064,1.016,2.032,3.048,4.064,2.032,2.032,3.048,3.048,3.048,3.048,3.048,3.048,2.032,2.032,2.032,2.032,2.032,3.048,3.048,3.048,3.048,,3.048,3.048,,2.032,2.032,2.032,2.032,3.048,3.048,2.032,3.048,2.032,3.048,2.032,3.048,5.08,2.032,2.032,,2.032,2.032,
2016-04-27 10:00:00-05:00,,,0.0,,,,,,,1.016,,,,,,0.0,1.016,,,,,,,,,1.016,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5.08,,,,,,,,1.016,,,,,1.016,1.016,,2.032,,1.016,,1.016,,,,,,,,,,,0.0,,,1.016,,,,,,,,1.016,,,,,,1.016,,,,,1.016,,,,,,,,,,,,
2016-04-27 11:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3.048,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.016
2016-04-27 12:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016
