time_local,1010,16005,16006,16007,16008,16010,16011,16013,16014,16015,16016,16017,16018,16019,16020,16021,16022,16023,16024,16025,16026,16027,16028,16029,16030,16031,16032,16033,16034,16035,16036,16037,16038,16039,16040,16042,16043,16044,16045,16046,16047,16048,16049,16050,16051,16052,16053,16054,16055,16057,16058,16059,16060,16061,16062,16063,16064,16065,16066,16067,16068,16069,16070,16071,16072,16073,16074,16075,16076,16077,16078,16079,16080,16081,16082,16083,16084,16085,16086,16087,16088,16090,16093,16094,16095,16096,16098,1720,2420,2440,2460,2500,2520,2540,2600,2610,2620,2630,2640,2650,2700,2710,2720,2730,2740,2790,2800,2840,2890,2900,3000,3600,3620,3640,3660,3680,3690,3700,3720,3740,3760,3770,3800,3810,3820,3860,3880,3900,3920,3940,3980,4000,4040,4060,4080,4150,4160,4200,5100,5110,5170,5200,5400,5600,5700,5800,5900,6000,7000,7050,7060
2017-08-21 12:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21 13:00:00-05:00,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,7.112,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,4.064,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
2017-08-21 14:00:00-05:00,,1.016,25.4,7.112,10.16,22.098,30.48,37.592,13.208,40.64,22.352,18.288,8.128,12.192,12.192,8.128,8.128,12.192,12.192,13.208,10.16,13.208,16.256,26.416,6.096,,1.016,,,,,7.112,6.096,,,3.048,5.08,1.016,,,,,,1.016,4.064,,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016,7.112,6.096,22.352,19.304,27.178,6.096,1.016,,9.144,,,,,,0.0,,,,1.016,,2.032,,1.016,,2.032,1.016,,,,,,,,,,,,,,,,,,,,,,,,,6.096,3.048,1.016,,,,1.016,6.096,2.032,,,6.096,5.08,,,,,,
2017-08-21 15:00:00-05:00,2.032,19.304,7.112,,20.32,11.684,3.048,,,1.016,,,,19.304,8.128,,,,,,3.048,,,3.048,8.128,14.224,,7.112,31.496,12.192,17.272,,5.8420000000000005,4.064,14.224,1.016,4.064,3.048,1.016,5.08,24.384,18.288,1.016,1.016,2.032,,3.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.256,28.448,20.32,13.208,,31.496,34.544,49.784,41.656,1.016,,,,,,,,,23.368,32.512,27.432,32.512,12.192,,1.016,8.128,23.368,6.096,10.16,,,,,,,,,,,,,,,,,,,,,,34.544,36.576,34.544,,8.128,,40.64,44.704,30.48,25.4,31.496,21.336,13.208,23.368,19.304,36.576,,,
2017-08-21 16:00:00-05:00,8.128,3.048,1.016,,,0.254,0.0,,0.0,,,0.0,,,,,,,,,1.016,,,,6.096,,,0.0,8.128,11.176,2.032,1.016,10.414,15.24,17.272,23.368,19.304,29.464,23.368,2.032,4.064,5.08,20.32,,,,1.016,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,5.08,5.08,1.016,,,4.064,17.272,18.288,25.4,,,,,,,,1.016,14.224,14.224,13.208,10.16,12.192,5.08,,14.224,5.08,13.208,5.08,2.032,,,,,3.048,,1.016,,,31.496,19.304,,,,,,,10.16,3.048,12.192,6.096,23.368,30.48,30.48,,24.384,,9.144,7.112,6.096,4.064,9.144,4.064,3.048,7.112,8.128,20.32,,,0.0
2017-08-21 17:00:00-05:00,,,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.254,,,,,,,0.0,,1.016,2.032,1.016,,,,,,,,1.016,,,,0.0,,,,,,,,,1.016,,1.016,6.096,,1.016,,0.0,0.0,,1.016,0.0,,1.016,,,,,,,,,,,,,,,,,,,
2017-08-21 18:00:00-05:00,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2017-08-21 19:00:00-05:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,,,5.08,,,5.08,1.016,,0.0,,,,,,,,,,,,2.032,1.016,,,,1.016,1.016,1.016,3.048,,,2.032,1.016,2.032,1.016,2.032,,,,,,,,,3.048,,1.016,,,,0.0,,,,,,,,,1.016
2017-08-21 20:00:00-05:00,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,,0.0,1.016,,,,0.0,,0.0,31.496,39.624,46.736,37.592,42.672,39.624,24.384,11.176,,,,,,,0.0,,,,,45.72,24.384,24.384,21.336,26.416,42.672,32.512,39.624,27.432,,,39.624,40.64,36.576,15.24,38.608,17.272,10.16,25.4,16.256,5.08,,0.0,,49.784,0.0,29.464,,,,,,0.0,0.0,,,,,,2.032
2017-08-21 21:00:00-05:00,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,40.64,25.4,10.16,16.256,28.448,26.416,26.416,8.128,,,,0.0,,,,0.0,,,,7.112,,4.064,3.048,35.56,7.112,37.592,23.368,28.448,16.256,30.48,6.096,31.496,17.272,17.272,16.256,22.352,37.592,30.48,43.688,25.4,,,0.0,20.32,,,,,,,,,,,,,1.016,6.096,9.144
2017-08-21 22:00:00-05:00,1.016,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,4.064,,,,,1.016,15.24,8.128,,,,,,,,,,,,,2.032,,,16.256,0.0,14.224,,2.032,3.048,6.096,5.08,,6.096,17.272,6.096,17.272,11.176,16.256,7.112,5.08,,,,,,,,0.0,,,,,,,,,2.032,,8.128
2017-08-21 23:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2.032,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,1.016,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
