event_start,event_end,corr_a_km,corr_b,stations_selected,required_positive_count,positive_count_percentile,min_positive_count_floor,max_missing_fraction,min_pair_overlap
2016-04-26 07:00:00-05:00,2016-04-27 12:00:00-05:00,51.86582062886427,1.1635548837651863,"1010,16005,16006,16007,16010,16011,16013,16014,16016,16017,16018,16023,16024,16025,16027,16028,16029,16035,16038,16042,16044,16045,16049,16050,16051,16053,16054,16055,16057,16058,16059,16060,16061,16062,16063,16064,16065,16066,16067,16068,16069,16070,16071,16072,16073,16074,16075,16076,16077,16079,16081,16082,16083,16084,16085,16086,16088,16090,16093,16094,16095,16096,2420,2460,2500,2520,2540,2600,2610,2620,2630,2640,2650,2700,2710,2720,2730,2740,2800,2840,2890,2900,3000,3600,3620,3640,3660,3680,3690,3720,3740,3760,3770,3800,3810,3820,3860,3880,3900,3920,3940,3980,4000,4040,4060,4080,4150,4160,4200,5100,5110,5170,5200,5400,5600,5700,5800,5900,6000,7010,7020,7030,7050,7060,7080",9,25.0,1,0.7,3
